model,NUTS_ID,year,window,gdd,heat,frost,precip
ec-earth3,AL021,1995,Apr-Aug,2644.809,543.203,0.927,130.188
ec-earth3,AL021,1995,Mar-Jul,2107.11,385.679,2.007,178.416
ec-earth3,AL021,1996,Apr-Aug,2749.003,624.308,0.554,76.15
ec-earth3,AL021,1996,Mar-Jul,2156.376,395.046,7.404,161.694
ec-earth3,AL021,1997,Apr-Aug,2637.636,606.183,3.157,53.425
ec-earth3,AL021,1997,Mar-Jul,2111.539,432.193,5.373,72.388
ec-earth3,AL021,1998,Apr-Aug,2772.49,739.587,0,85.372
ec-earth3,AL021,1998,Mar-Jul,2177.572,435.787,6.844,86.462
ec-earth3,AL021,1999,Apr-Aug,2827.489,696.654,0,83.771
ec-earth3,AL021,1999,Mar-Jul,2286.692,419.268,1.099,130.162
ec-earth3,AL021,2000,Apr-Aug,2838.985,678.288,0.172,70.574
ec-earth3,AL021,2000,Mar-Jul,2265.261,414.582,7.436,111.768
ec-earth3,AL021,2001,Apr-Aug,2847.339,739.957,0.086,118.785
ec-earth3,AL021,2001,Mar-Jul,2431.837,440.264,0.086,142.074
ec-earth3,AL021,2002,Apr-Aug,2829.867,538.375,0.002,129.107
ec-earth3,AL021,2002,Mar-Jul,2380.362,389.45,0.002,146.179
ec-earth3,AL021,2003,Apr-Aug,2922.572,853.35,1.966,68.61
ec-earth3,AL021,2003,Mar-Jul,2343.379,561.484,6.314,64.363
ec-earth3,AL021,2004,Apr-Aug,2722.726,509.578,0,126.284
ec-earth3,AL021,2004,Mar-Jul,2208.028,319.141,2.402,209.74
ec-earth3,AL021,2005,Apr-Aug,2805.674,524.14,0.739,48.338
ec-earth3,AL021,2005,Mar-Jul,2296.868,348.12,7.344,96.327
ec-earth3,AL021,2006,Apr-Aug,2772.942,561.989,0,104.535
ec-earth3,AL021,2006,Mar-Jul,2255.259,377.465,1.675,176.142
ec-earth3,AL021,2007,Apr-Aug,2897.055,780.545,0,62.765
ec-earth3,AL021,2007,Mar-Jul,2398.402,514.519,0,148.373
ec-earth3,AL021,2008,Apr-Aug,2829.089,720.963,0,83.072
ec-earth3,AL021,2008,Mar-Jul,2321.276,443.32,0.002,181.703
ec-earth3,AL021,2009,Apr-Aug,2859.676,628.184,0,118.408
ec-earth3,AL021,2009,Mar-Jul,2298.23,386.517,2.422,192.465
ec-earth3,AL021,2010,Apr-Aug,2811.402,605.122,0,80.435
ec-earth3,AL021,2010,Mar-Jul,2280.465,342.201,2.391,155.33
ec-earth3,AL021,2011,Apr-Aug,2785.085,722.26,0,65.193
ec-earth3,AL021,2011,Mar-Jul,2256.386,406.638,4.659,104.669
ec-earth3,AL021,2012,Apr-Aug,2814.884,958.176,0.116,127.638
ec-earth3,AL021,2012,Mar-Jul,2287.112,622.856,1.246,144.705
ec-earth3,AL021,2013,Apr-Aug,2874.13,748.89,0,120.67
ec-earth3,AL021,2013,Mar-Jul,2357.786,462.119,1.094,250.097
ec-earth3,AL021,2014,Apr-Aug,2712.904,647.149,0,162.999
ec-earth3,AL021,2014,Mar-Jul,2211.989,376.798,0,207.275
ec-earth3,AL021,2015,Apr-Aug,2819.592,843.57,0.466,83.838
ec-earth3,AL021,2015,Mar-Jul,2254.992,543.017,2.25,164.324
ec-earth3,AL021,2016,Apr-Aug,2868.139,744.176,0,138.054
ec-earth3,AL021,2016,Mar-Jul,2356.9,488.798,0,216.494
ec-earth3,AL021,2017,Apr-Aug,2858.023,924.643,0.085,76.73
ec-earth3,AL021,2017,Mar-Jul,2392.694,576.751,0.085,125.559
ec-earth3,AL021,2018,Apr-Aug,3004.741,737.575,0,132.468
ec-earth3,AL021,2018,Mar-Jul,2510.475,469.454,0.887,292.263
ec-earth3,AL021,2019,Apr-Aug,2795.61,834.824,0,138.57
ec-earth3,AL021,2019,Mar-Jul,2312.756,496.843,0.2,153.734
ec-earth3,AL021,2020,Apr-Aug,2798.679,785.922,0.228,89.206
ec-earth3,AL021,2020,Mar-Jul,2290.153,486.4,1.675,157.701
ec-earth3,AL021,2021,Apr-Aug,2804.547,987.489,0.561,79.153
ec-earth3,AL021,2021,Mar-Jul,2224.45,626.546,3.553,142.823
ec-earth3,AL021,2022,Apr-Aug,2910.418,1000.288,0,98.777
ec-earth3,AL021,2022,Mar-Jul,2315.513,700.624,10.437,115.378
ec-earth3,AL021,2023,Apr-Aug,2766.862,863.055,0,128.899
ec-earth3,AL021,2023,Mar-Jul,2276.993,559.899,0.594,208.054
ec-earth3,AL022,1989,Apr-Aug,2815.336,513.076,0,155.556
ec-earth3,AL022,1989,Mar-Jul,2420.708,301.747,0,170.003
ec-earth3,AL022,1990,Apr-Aug,2883.397,678.437,0,107.834
ec-earth3,AL022,1990,Mar-Jul,2475.09,436.512,0.43,101.861
ec-earth3,AL022,1991,Apr-Aug,2713.197,665.94,0,108.587
ec-earth3,AL022,1991,Mar-Jul,2273.334,426.983,0.284,143.462
ec-earth3,AL022,1992,Apr-Aug,2864.224,774.817,0,131.555
ec-earth3,AL022,1992,Mar-Jul,2349.098,406.664,2.189,159.419
ec-earth3,AL022,1993,Apr-Aug,2908.479,865.344,0.284,63.533
ec-earth3,AL022,1993,Mar-Jul,2395.008,512.703,2.481,180.927
ec-earth3,AL022,1994,Apr-Aug,2905.932,910.864,0,105.763
ec-earth3,AL022,1994,Mar-Jul,2459.212,558.87,0.284,100.059
ec-earth3,AL022,1995,Apr-Aug,2821.105,704.496,0.286,143.439
ec-earth3,AL022,1995,Mar-Jul,2309.432,484.02,0.853,197.18
ec-earth3,AL022,1996,Apr-Aug,2901.273,755.37,0.142,92.069
ec-earth3,AL022,1996,Mar-Jul,2357.384,480.417,3.349,201.654
ec-earth3,AL022,1997,Apr-Aug,2811.31,757.443,0.993,49.642
ec-earth3,AL022,1997,Mar-Jul,2335.28,520.546,1.986,70.514
ec-earth3,AL022,1998,Apr-Aug,2895.756,872.379,0,80.417
ec-earth3,AL022,1998,Mar-Jul,2355.196,524.092,2.648,77.169
ec-earth3,AL022,1999,Apr-Aug,2949.32,846.919,0,84.482
ec-earth3,AL022,1999,Mar-Jul,2460.486,517.566,0.567,118.404
ec-earth3,AL022,2000,Apr-Aug,2995.055,789.043,0,57.637
ec-earth3,AL022,2000,Mar-Jul,2470.195,497.788,3.235,100.357
ec-earth3,AL022,2001,Apr-Aug,2983.182,900.292,0,101.428
ec-earth3,AL022,2001,Mar-Jul,2623.663,549.187,0,131.903
ec-earth3,AL022,2002,Apr-Aug,2980.75,668.425,0,94.274
ec-earth3,AL022,2002,Mar-Jul,2579.179,480.914,0,106.924
ec-earth3,AL022,2003,Apr-Aug,3064.048,1026.51,1.01,50.142
ec-earth3,AL022,2003,Mar-Jul,2563.919,682.969,2.289,48.743
ec-earth3,AL022,2004,Apr-Aug,2896.175,608.519,0,111.401
ec-earth3,AL022,2004,Mar-Jul,2435.831,386.601,1.01,200.952
ec-earth3,AL022,2005,Apr-Aug,2943.545,651.845,0.142,45.302
ec-earth3,AL022,2005,Mar-Jul,2471.681,441.979,3.121,96.764
ec-earth3,AL022,2006,Apr-Aug,2898.141,675.063,0,101.021
ec-earth3,AL022,2006,Mar-Jul,2426.007,464.777,0.881,174.541
ec-earth3,AL022,2007,Apr-Aug,3018.637,902.629,0,39.688
ec-earth3,AL022,2007,Mar-Jul,2582.807,606.238,0,116.68
ec-earth3,AL022,2008,Apr-Aug,2927.879,839.227,0,91.398
ec-earth3,AL022,2008,Mar-Jul,2470.889,528.963,0,192.884
ec-earth3,AL022,2009,Apr-Aug,2990.596,759.275,0,101.485
ec-earth3,AL022,2009,Mar-Jul,2481.945,470.916,0.709,174.991
ec-earth3,AL022,2010,Apr-Aug,2925.101,712.995,0,77.126
ec-earth3,AL022,2010,Mar-Jul,2439.716,425.466,1.307,152.71
ec-earth3,AL022,2011,Apr-Aug,2925.406,824.52,0,46.727
ec-earth3,AL022,2011,Mar-Jul,2445.291,485.425,2.301,90.546
ec-earth3,AL022,2012,Apr-Aug,2929.049,1051.447,0.142,118.757
ec-earth3,AL022,2012,Mar-Jul,2460.646,686.924,0.284,136.301
ec-earth3,AL022,2013,Apr-Aug,2985.624,859.373,0,119.168
ec-earth3,AL022,2013,Mar-Jul,2520.353,534.501,0.427,251.517
ec-earth3,AL022,2014,Apr-Aug,2859.109,744.55,0,148.39
ec-earth3,AL022,2014,Mar-Jul,2410.077,454.119,0,188.855
ec-earth3,AL022,2015,Apr-Aug,2950.377,999.061,0.142,69.404
ec-earth3,AL022,2015,Mar-Jul,2457.615,648.782,0.881,142.687
ec-earth3,AL022,2016,Apr-Aug,2984.897,885.039,0,111.945
ec-earth3,AL022,2016,Mar-Jul,2528.512,575.433,0,197.041
ec-earth3,AL022,2017,Apr-Aug,2983.027,1069.626,0,64.334
ec-earth3,AL022,2017,Mar-Jul,2567.946,676.953,0,94.217
ec-earth3,AL022,2018,Apr-Aug,3134.09,942.648,0,89.469
ec-earth3,AL022,2018,Mar-Jul,2692.157,610.521,0.456,260.97
ec-earth3,AL022,2019,Apr-Aug,2922.513,944.415,0,132.109
ec-earth3,AL022,2019,Mar-Jul,2495.768,578.752,0.142,142.848
ec-earth3,AL022,2020,Apr-Aug,2925.924,915.169,0.284,62.571
ec-earth3,AL022,2020,Mar-Jul,2472.587,566.046,0.71,123.119
ec-earth3,AL022,2021,Apr-Aug,2915.717,1071.465,0.142,69.73
ec-earth3,AL022,2021,Mar-Jul,2393.516,690.61,1.277,132.396
ec-earth3,AL022,2022,Apr-Aug,3018.198,1134.87,0,76.583
ec-earth3,AL022,2022,Mar-Jul,2474.779,792.261,5.097,100.926
ec-earth3,AL022,2023,Apr-Aug,2916.803,986.479,0,100.98
ec-earth3,AL022,2023,Mar-Jul,2476.778,650.563,0.142,171.021
ec-earth3,AL031,1989,Apr-Aug,2712.352,460.898,0,124.617
ec-earth3,AL031,1989,Mar-Jul,2278.6,267.464,0.156,139.386
ec-earth3,AL031,1990,Apr-Aug,2761.698,598.934,0,87.22
ec-earth3,AL031,1990,Mar-Jul,2321.151,382.291,0.902,85.387
ec-earth3,AL031,1991,Apr-Aug,2590.591,527.773,0,116.41
ec-earth3,AL031,1991,Mar-Jul,2130.772,337.686,0.156,164.811
ec-earth3,AL031,1992,Apr-Aug,2743.123,606.129,0,132.187
ec-earth3,AL031,1992,Mar-Jul,2180.247,299.451,3.697,161.389
ec-earth3,AL031,1993,Apr-Aug,2787.829,719.919,0.312,67.047
ec-earth3,AL031,1993,Mar-Jul,2232.531,423.922,4.269,162.151
ec-earth3,AL031,1994,Apr-Aug,2832.198,746.927,0,77.218
ec-earth3,AL031,1994,Mar-Jul,2356.165,446.168,0,82.377
ec-earth3,AL031,1995,Apr-Aug,2706.261,558.317,0.156,115.832
ec-earth3,AL031,1995,Mar-Jul,2174.376,395.138,0.468,178.664
ec-earth3,AL031,1996,Apr-Aug,2794.94,629.81,0.156,76.707
ec-earth3,AL031,1996,Mar-Jul,2217.877,400.049,5.691,170.774
ec-earth3,AL031,1997,Apr-Aug,2704.527,624.218,1.952,58.064
ec-earth3,AL031,1997,Mar-Jul,2191.652,445.809,2.826,81.119
ec-earth3,AL031,1998,Apr-Aug,2835.562,745.486,0,70.791
ec-earth3,AL031,1998,Mar-Jul,2255.457,439.742,4.011,73.919
ec-earth3,AL031,1999,Apr-Aug,2893.97,713.456,0,67.374
ec-earth3,AL031,1999,Mar-Jul,2372.423,433.155,0.779,126.527
ec-earth3,AL031,2000,Apr-Aug,2905.071,695.043,0,61.701
ec-earth3,AL031,2000,Mar-Jul,2348.808,431.649,4.154,100.498
ec-earth3,AL031,2001,Apr-Aug,2895.222,747.315,0,109.213
ec-earth3,AL031,2001,Mar-Jul,2489.838,448.905,0,135.736
ec-earth3,AL031,2002,Apr-Aug,2886.627,558.227,0,119.738
ec-earth3,AL031,2002,Mar-Jul,2446.158,397.289,0,142.235
ec-earth3,AL031,2003,Apr-Aug,2979.555,867.573,1.725,61.543
ec-earth3,AL031,2003,Mar-Jul,2424.49,576.751,3.677,59.134
ec-earth3,AL031,2004,Apr-Aug,2800.838,529.429,0,111.828
ec-earth3,AL031,2004,Mar-Jul,2295.615,333.345,1.521,195.182
ec-earth3,AL031,2005,Apr-Aug,2856.559,516.608,0.563,36.606
ec-earth3,AL031,2005,Mar-Jul,2356.281,338.238,5.411,80.097
ec-earth3,AL031,2006,Apr-Aug,2822.728,573.191,0,80.427
ec-earth3,AL031,2006,Mar-Jul,2317.419,381.558,0.807,148.801
ec-earth3,AL031,2007,Apr-Aug,2930.818,749.885,0,53.173
ec-earth3,AL031,2007,Mar-Jul,2447.322,494.377,0,145.345
ec-earth3,AL031,2008,Apr-Aug,2876.719,710.983,0,61.971
ec-earth3,AL031,2008,Mar-Jul,2390.089,435.592,0,147.615
ec-earth3,AL031,2009,Apr-Aug,2905.738,612.426,0,103.289
ec-earth3,AL031,2009,Mar-Jul,2359.871,377.749,0.935,174.913
ec-earth3,AL031,2010,Apr-Aug,2860.975,596.625,0,64.919
ec-earth3,AL031,2010,Mar-Jul,2348.197,336.684,1.078,141.581
ec-earth3,AL031,2011,Apr-Aug,2842.337,741.421,0,55.663
ec-earth3,AL031,2011,Mar-Jul,2333.074,429.482,3.365,93.279
ec-earth3,AL031,2012,Apr-Aug,2859.688,990.262,0,117.431
ec-earth3,AL031,2012,Mar-Jul,2351.746,642.529,0.468,140.005
ec-earth3,AL031,2013,Apr-Aug,2943.478,795.481,0,117.686
ec-earth3,AL031,2013,Mar-Jul,2450.116,496.733,0.407,245.087
ec-earth3,AL031,2014,Apr-Aug,2770.028,695.346,0,162.123
ec-earth3,AL031,2014,Mar-Jul,2288.885,411.626,0,219.978
ec-earth3,AL031,2015,Apr-Aug,2866.17,863.579,0.156,90.785
ec-earth3,AL031,2015,Mar-Jul,2325.576,565.801,1.119,186.859
ec-earth3,AL031,2016,Apr-Aug,2893.937,759.11,0,160.301
ec-earth3,AL031,2016,Mar-Jul,2391.918,496.985,0,245.593
ec-earth3,AL031,2017,Apr-Aug,2889.66,933.611,0,81.475
ec-earth3,AL031,2017,Mar-Jul,2433.015,584.213,0,142.715
ec-earth3,AL031,2018,Apr-Aug,3032.548,736.382,0,147.526
ec-earth3,AL031,2018,Mar-Jul,2560.659,471.298,0.651,310.252
ec-earth3,AL031,2019,Apr-Aug,2825.367,838.753,0,151.52
ec-earth3,AL031,2019,Mar-Jul,2353.566,500.676,0,170.124
ec-earth3,AL031,2020,Apr-Aug,2836.52,792.065,0,91.941
ec-earth3,AL031,2020,Mar-Jul,2342.339,489.799,0.877,171.338
ec-earth3,AL031,2021,Apr-Aug,2845.544,1001.28,0.565,72.004
ec-earth3,AL031,2021,Mar-Jul,2284.916,639.386,2.319,141.427
ec-earth3,AL031,2022,Apr-Aug,2934.962,992.715,0,93.754
ec-earth3,AL031,2022,Mar-Jul,2349.042,695.639,7.865,119.827
ec-earth3,AL031,2023,Apr-Aug,2789.534,857.189,0,129.303
ec-earth3,AL031,2023,Mar-Jul,2310.225,560.547,0.156,195.407
ec-earth3,AL032,1989,Apr-Aug,2974.579,624.232,0,122.038
ec-earth3,AL032,1989,Mar-Jul,2607.297,383.233,0,129.25
ec-earth3,AL032,1990,Apr-Aug,3032.049,752.258,0,75.328
ec-earth3,AL032,1990,Mar-Jul,2646.371,485.213,0,67.616
ec-earth3,AL032,1991,Apr-Aug,2891.219,730.122,0,81.904
ec-earth3,AL032,1991,Mar-Jul,2484.066,457.172,0,130.189
ec-earth3,AL032,1992,Apr-Aug,3028.891,860.749,0,112.013
ec-earth3,AL032,1992,Mar-Jul,2567.706,474.118,0,141.858
ec-earth3,AL032,1993,Apr-Aug,3049.709,920.984,0,46.003
ec-earth3,AL032,1993,Mar-Jul,2579.689,557.485,0.038,157.231
ec-earth3,AL032,1994,Apr-Aug,3047.545,992.401,0,71.255
ec-earth3,AL032,1994,Mar-Jul,2646.065,620.341,0,71.305
ec-earth3,AL032,1995,Apr-Aug,2984.232,795.235,0,111.071
ec-earth3,AL032,1995,Mar-Jul,2511.751,545.649,0,176.351
ec-earth3,AL032,1996,Apr-Aug,3039.146,831.663,0,77.051
ec-earth3,AL032,1996,Mar-Jul,2542.89,537.351,0.546,181.62
ec-earth3,AL032,1997,Apr-Aug,2974.3,849.912,0,36.499
ec-earth3,AL032,1997,Mar-Jul,2541.303,583.933,0,58.928
ec-earth3,AL032,1998,Apr-Aug,3044.173,942.884,0,58.353
ec-earth3,AL032,1998,Mar-Jul,2556.362,570.498,0,61.295
ec-earth3,AL032,1999,Apr-Aug,3089.76,935.89,0,60.309
ec-earth3,AL032,1999,Mar-Jul,2654.812,588.804,0,104.819
ec-earth3,AL032,2000,Apr-Aug,3137.164,888.86,0,37.679
ec-earth3,AL032,2000,Mar-Jul,2664.305,577.222,0.004,68.385
ec-earth3,AL032,2001,Apr-Aug,3100.139,975.548,0,86.487
ec-earth3,AL032,2001,Mar-Jul,2785.134,605.414,0,115.706
ec-earth3,AL032,2002,Apr-Aug,3118.698,780.349,0,77.996
ec-earth3,AL032,2002,Mar-Jul,2757.34,548.462,0,105.896
ec-earth3,AL032,2003,Apr-Aug,3166.349,1130.615,0.167,42.889
ec-earth3,AL032,2003,Mar-Jul,2726.907,762.856,0.167,39.757
ec-earth3,AL032,2004,Apr-Aug,3043.656,699.353,0,91.548
ec-earth3,AL032,2004,Mar-Jul,2625.537,445.857,0.129,174.63
ec-earth3,AL032,2005,Apr-Aug,3071.77,722.199,0,25.705
ec-earth3,AL032,2005,Mar-Jul,2632.526,483.297,0.169,63.926
ec-earth3,AL032,2006,Apr-Aug,3025.004,760.714,0,71.024
ec-earth3,AL032,2006,Mar-Jul,2592.163,519.448,0,134.797
ec-earth3,AL032,2007,Apr-Aug,3120.807,949.167,0,30.831
ec-earth3,AL032,2007,Mar-Jul,2731.672,639.601,0,111.158
ec-earth3,AL032,2008,Apr-Aug,3053.069,910.524,0,53.77
ec-earth3,AL032,2008,Mar-Jul,2653.715,577.32,0,137.223
ec-earth3,AL032,2009,Apr-Aug,3111.246,815.321,0,76.501
ec-earth3,AL032,2009,Mar-Jul,2655.63,511.856,0,142.978
ec-earth3,AL032,2010,Apr-Aug,3060.248,781.109,0,48.695
ec-earth3,AL032,2010,Mar-Jul,2624.215,473.198,0,120.598
ec-earth3,AL032,2011,Apr-Aug,3060.378,972.004,0,30.676
ec-earth3,AL032,2011,Mar-Jul,2633.006,600.024,0.539,66.915
ec-earth3,AL032,2012,Apr-Aug,3057.585,1178.183,0,103.367
ec-earth3,AL032,2012,Mar-Jul,2649.433,776.061,0,123.562
ec-earth3,AL032,2013,Apr-Aug,3158.891,1022.203,0,118.474
ec-earth3,AL032,2013,Mar-Jul,2761.93,658.651,0,229.317
ec-earth3,AL032,2014,Apr-Aug,3015.929,885.867,0,132.101
ec-earth3,AL032,2014,Mar-Jul,2624.69,560.979,0,186.208
ec-earth3,AL032,2015,Apr-Aug,3095.162,1101.427,0,70.042
ec-earth3,AL032,2015,Mar-Jul,2664.868,732.882,0,150.38
ec-earth3,AL032,2016,Apr-Aug,3088.034,954.303,0,130.111
ec-earth3,AL032,2016,Mar-Jul,2673.781,627.057,0,213.875
ec-earth3,AL032,2017,Apr-Aug,3094.2,1122.468,0,68.007
ec-earth3,AL032,2017,Mar-Jul,2721.962,723.116,0,103.449
ec-earth3,AL032,2018,Apr-Aug,3242.012,995.514,0,96.986
ec-earth3,AL032,2018,Mar-Jul,2865.381,655.374,0,250.473
ec-earth3,AL032,2019,Apr-Aug,3035.384,999.255,0,152.357
ec-earth3,AL032,2019,Mar-Jul,2656.418,621.21,0,168.974
ec-earth3,AL032,2020,Apr-Aug,3060.767,981.753,0.002,65.563
ec-earth3,AL032,2020,Mar-Jul,2658.811,614.406,0.002,136.111
ec-earth3,AL032,2021,Apr-Aug,3044.22,1162.463,0,56.281
ec-earth3,AL032,2021,Mar-Jul,2581.129,764.025,0,137.275
ec-earth3,AL032,2022,Apr-Aug,3110.678,1214.454,0,56.988
ec-earth3,AL032,2022,Mar-Jul,2613.437,855.074,0.742,94.109
ec-earth3,AL032,2023,Apr-Aug,3024.073,1082.569,0,85.643
ec-earth3,AL032,2023,Mar-Jul,2620.582,723.458,0,141.643
ec-earth3,AL033,1989,Apr-Aug,2714.904,411.402,0,120.541
ec-earth3,AL033,1989,Mar-Jul,2268.37,227.071,0,146.869
ec-earth3,AL033,1990,Apr-Aug,2747.238,542.165,0,83.486
ec-earth3,AL033,1990,Mar-Jul,2289.93,340.051,1.063,80.678
ec-earth3,AL033,1991,Apr-Aug,2552.381,453.348,0,121.765
ec-earth3,AL033,1991,Mar-Jul,2094.959,285.548,0.023,172.336
ec-earth3,AL033,1992,Apr-Aug,2709.359,525.242,0,132.629
ec-earth3,AL033,1992,Mar-Jul,2130.212,246.323,2.651,163.644
ec-earth3,AL033,1993,Apr-Aug,2748.759,642.185,0,69.895
ec-earth3,AL033,1993,Mar-Jul,2176.998,374.095,3.434,163.927
ec-earth3,AL033,1994,Apr-Aug,2809.062,656.257,0,73.825
ec-earth3,AL033,1994,Mar-Jul,2320.403,382.161,0,78.346
ec-earth3,AL033,1995,Apr-Aug,2674.321,487.806,0,106.312
ec-earth3,AL033,1995,Mar-Jul,2137.798,350.269,0,179.085
ec-earth3,AL033,1996,Apr-Aug,2761.495,556.132,0,82.14
ec-earth3,AL033,1996,Mar-Jul,2179.819,348.808,5.814,179.813
ec-earth3,AL033,1997,Apr-Aug,2678.779,550.936,0.761,71.194
ec-earth3,AL033,1997,Mar-Jul,2158.922,403.063,0.919,94.786
ec-earth3,AL033,1998,Apr-Aug,2832.762,676.7,0,70.777
ec-earth3,AL033,1998,Mar-Jul,2238.696,393.338,3.014,80.215
ec-earth3,AL033,1999,Apr-Aug,2896.053,640.422,0,61.112
ec-earth3,AL033,1999,Mar-Jul,2367.037,382,0,135.124
ec-earth3,AL033,2000,Apr-Aug,2905.327,652.004,0,61.407
ec-earth3,AL033,2000,Mar-Jul,2343.887,397.87,3.076,98.447
ec-earth3,AL033,2001,Apr-Aug,2869.373,662.708,0,103.476
ec-earth3,AL033,2001,Mar-Jul,2447.321,390.827,0,134.271
ec-earth3,AL033,2002,Apr-Aug,2856.976,497.804,0,139.184
ec-earth3,AL033,2002,Mar-Jul,2404.124,350.665,0,166.514
ec-earth3,AL033,2003,Apr-Aug,2962.512,789.818,1.95,60.588
ec-earth3,AL033,2003,Mar-Jul,2394.874,525.073,2.624,64.103
ec-earth3,AL033,2004,Apr-Aug,2780.67,486.174,0,111.155
ec-earth3,AL033,2004,Mar-Jul,2260.445,305.756,1.522,194.881
ec-earth3,AL033,2005,Apr-Aug,2820.104,421.823,0.135,38.409
ec-earth3,AL033,2005,Mar-Jul,2313.451,268.673,4.231,82.861
ec-earth3,AL033,2006,Apr-Aug,2794.391,505.035,0,65.759
ec-earth3,AL033,2006,Mar-Jul,2281.087,329.718,0.557,129.327
ec-earth3,AL033,2007,Apr-Aug,2894.04,636.775,0,52.619
ec-earth3,AL033,2007,Mar-Jul,2399.364,413.377,0,143.347
ec-earth3,AL033,2008,Apr-Aug,2855.633,620.335,0,49.334
ec-earth3,AL033,2008,Mar-Jul,2366.307,370.456,0,116.597
ec-earth3,AL033,2009,Apr-Aug,2876.695,512.628,0,96.754
ec-earth3,AL033,2009,Mar-Jul,2318.894,308.815,0,167.332
ec-earth3,AL033,2010,Apr-Aug,2832.786,511.847,0,59.303
ec-earth3,AL033,2010,Mar-Jul,2315.92,276.752,0.516,135.433
ec-earth3,AL033,2011,Apr-Aug,2821.606,622.688,0,51.851
ec-earth3,AL033,2011,Mar-Jul,2305.411,351.172,2.929,92.904
ec-earth3,AL033,2012,Apr-Aug,2833.268,913.367,0,99.18
ec-earth3,AL033,2012,Mar-Jul,2312.474,581.146,0,130.886
ec-earth3,AL033,2013,Apr-Aug,2919.526,728.707,0,88.502
ec-earth3,AL033,2013,Mar-Jul,2415.371,443.226,0.381,233.085
ec-earth3,AL033,2014,Apr-Aug,2744.863,645.82,0,149.636
ec-earth3,AL033,2014,Mar-Jul,2258.044,372.103,0,217.798
ec-earth3,AL033,2015,Apr-Aug,2828.551,782.345,0,82.786
ec-earth3,AL033,2015,Mar-Jul,2277.06,507.713,0.951,200.32
ec-earth3,AL033,2016,Apr-Aug,2858.203,697.66,0,156.314
ec-earth3,AL033,2016,Mar-Jul,2340.138,448.077,0,259.99
ec-earth3,AL033,2017,Apr-Aug,2843.537,866.051,0,77.396
ec-earth3,AL033,2017,Mar-Jul,2375.122,531.166,0,145.413
ec-earth3,AL033,2018,Apr-Aug,2977.786,639.897,0,141.928
ec-earth3,AL033,2018,Mar-Jul,2488.129,397.913,0.312,304.151
ec-earth3,AL033,2019,Apr-Aug,2780.521,782.458,0,135.948
ec-earth3,AL033,2019,Mar-Jul,2302.642,454.029,0,158.516
ec-earth3,AL033,2020,Apr-Aug,2794.736,714.999,0,76.847
ec-earth3,AL033,2020,Mar-Jul,2292.199,436.191,0.294,162.874
ec-earth3,AL033,2021,Apr-Aug,2820.466,937.539,0.294,60.044
ec-earth3,AL033,2021,Mar-Jul,2255.211,587.358,0.746,124.29
ec-earth3,AL033,2022,Apr-Aug,2911.768,894.789,0,90.264
ec-earth3,AL033,2022,Mar-Jul,2316.801,621.02,6.729,120.073
ec-earth3,AL033,2023,Apr-Aug,2741.552,752.161,0,125.42
ec-earth3,AL033,2023,Mar-Jul,2254.659,482.437,0,181.42
ec-earth3,AL034,1989,Apr-Aug,2481.796,302.738,0,103.729
ec-earth3,AL034,1989,Mar-Jul,1997.652,159.483,0.107,129.214
ec-earth3,AL034,1990,Apr-Aug,2513.496,446.145,0,103.663
ec-earth3,AL034,1990,Mar-Jul,2033.566,292.754,2.239,110.507
ec-earth3,AL034,1991,Apr-Aug,2312.944,388.071,0,159.188
ec-earth3,AL034,1991,Mar-Jul,1824.012,261.954,0.972,196.435
ec-earth3,AL034,1992,Apr-Aug,2485.513,428.77,0,152.209
ec-earth3,AL034,1992,Mar-Jul,1845.747,184.045,11.128,177.524
ec-earth3,AL034,1993,Apr-Aug,2558.192,576.749,1.167,99.295
ec-earth3,AL034,1993,Mar-Jul,1949.172,334.84,12.817,155.575
ec-earth3,AL034,1994,Apr-Aug,2639.908,573.592,0,86.746
ec-earth3,AL034,1994,Mar-Jul,2112.815,325.432,0.032,95.328
ec-earth3,AL034,1995,Apr-Aug,2440.76,376.394,0.864,117.759
ec-earth3,AL034,1995,Mar-Jul,1883.121,281.481,3.492,162.897
ec-earth3,AL034,1996,Apr-Aug,2568.543,490.308,0.907,78.065
ec-earth3,AL034,1996,Mar-Jul,1939.731,308.733,9.603,149.105
ec-earth3,AL034,1997,Apr-Aug,2456.273,458.714,7.925,66.106
ec-earth3,AL034,1997,Mar-Jul,1884.912,352.478,13.557,84.227
ec-earth3,AL034,1998,Apr-Aug,2655.812,607.461,0,85.968
ec-earth3,AL034,1998,Mar-Jul,2013.702,356.813,12.351,92.036
ec-earth3,AL034,1999,Apr-Aug,2718.037,552.584,0,82.464
ec-earth3,AL034,1999,Mar-Jul,2130.825,323.124,3.048,137.459
ec-earth3,AL034,2000,Apr-Aug,2698.096,577.888,0.032,82.116
ec-earth3,AL034,2000,Mar-Jul,2086.209,344.071,11.857,129.633
ec-earth3,AL034,2001,Apr-Aug,2709.781,592.828,0.127,127.244
ec-earth3,AL034,2001,Mar-Jul,2235.888,350.107,0.127,143.243
ec-earth3,AL034,2002,Apr-Aug,2667.707,412.825,0,166.014
ec-earth3,AL034,2002,Mar-Jul,2173.662,300.041,0.032,182.73
ec-earth3,AL034,2003,Apr-Aug,2791.217,665.579,2.997,95.036
ec-earth3,AL034,2003,Mar-Jul,2145.744,433.154,11.124,95.713
