model,bin_id,delta_sv,n_years,cntr,crop,component,dln
EC-Earth3,-4.5,-4.5495,8,LT,Soft wheat,precip2,0.00100741644263012
EC-Earth3,-3.5,-3.3459,9,LT,Soft wheat,precip2,0.0302030103795802
EC-Earth3,-2.5,-2.4493,5,LT,Soft wheat,precip2,0.0137535432280063
EC-Earth3,-1.5,-1.3807,6,LT,Soft wheat,precip2,0.0313835902131958
EC-Earth3,-0.5,-0.6596,3,LT,Soft wheat,precip2,0.0322718624844764
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LT,Soft wheat,precip2,0.0290644954252979
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LT,Soft wheat,precip2,0.0189631421266911
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LT,Soft wheat,precip2,0.0254831232959197
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LT,Soft wheat,precip2,0.0342723542304429
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LT,Soft wheat,precip2,0.0119937470514093
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LT,Soft wheat,precip2,0.00516523788657968
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LT,Soft wheat,precip2,-0.0226709486488299
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LT,Soft wheat,precip2,-0.0397162140895915
HadGEM3-GC3-1LL,-0.5,-0.331,6,LT,Soft wheat,precip2,-0.0014464274688866
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LT,Soft wheat,precip2,-0.012311916281889
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LT,Soft wheat,precip2,-0.0635877490689483
HadGEM3-GC3-1MM,-12.5,-12.588,13,LT,Soft wheat,precip2,-0.0604219632304488
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LT,Soft wheat,precip2,-0.0369572229486704
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LT,Soft wheat,precip2,-0.0920467981953328
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LT,Soft wheat,precip2,0.023927569349293
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LT,Soft wheat,precip2,-0.000372163333790989
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LT,Soft wheat,precip2,-0.0131215936155179
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LT,Soft wheat,precip2,0.0167599502114927
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LT,Soft wheat,precip2,-0.002774566624022
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LT,Soft wheat,precip2,0.0138430966874056
IPSL-CM6A-LR,-9.5,-9.3401,5,LT,Soft wheat,precip2,-0.00325413609137871
IPSL-CM6A-LR,-8.5,-8.4598,8,LT,Soft wheat,precip2,-0.0113755643452225
IPSL-CM6A-LR,-7.5,-7.5255,19,LT,Soft wheat,precip2,0.023142308904153
IPSL-CM6A-LR,-6.5,-6.5577,11,LT,Soft wheat,precip2,0.0389263530113941
IPSL-CM6A-LR,-5.5,-5.5623,13,LT,Soft wheat,precip2,0.0164307607321481
IPSL-CM6A-LR,-4.5,-4.3507,11,LT,Soft wheat,precip2,0.0148656344745335
IPSL-CM6A-LR,-3.5,-3.4644,8,LT,Soft wheat,precip2,-0.0110000308907613
IPSL-CM6A-LR,-2.5,-2.5669,9,LT,Soft wheat,precip2,0.00042196942719957
IPSL-CM6A-LR,-1.5,-1.2909,6,LT,Soft wheat,precip2,0.0245555329813635
IPSL-CM6A-LR,-0.5,-0.6347,8,LT,Soft wheat,precip2,0.0023565032804168
EC-Earth3,-9.5,-9.1554,4,LV,Soft wheat,precip2,0.00492395407251384
EC-Earth3,-8.5,-8.4726,15,LV,Soft wheat,precip2,0.0226585455552283
EC-Earth3,-7.5,-7.5562,20,LV,Soft wheat,precip2,0.00968473129247513
EC-Earth3,-6.5,-6.4767,21,LV,Soft wheat,precip2,0.0128372235451202
EC-Earth3,-5.5,-5.3342,8,LV,Soft wheat,precip2,0.0188302166268278
EC-Earth3,-4.5,-4.5495,8,LV,Soft wheat,precip2,-0.0016010902082411
EC-Earth3,-3.5,-3.3459,9,LV,Soft wheat,precip2,0.0172399583617563
EC-Earth3,-2.5,-2.4493,5,LV,Soft wheat,precip2,0.00549043079066142
EC-Earth3,-1.5,-1.3807,6,LV,Soft wheat,precip2,0.0254841475832395
EC-Earth3,-0.5,-0.6596,3,LV,Soft wheat,precip2,0.022474994074391
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LV,Soft wheat,precip2,0.0215451829974808
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LV,Soft wheat,precip2,0.00904311799168374
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LV,Soft wheat,precip2,0.016805250711504
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LV,Soft wheat,precip2,0.0240083168691862
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LV,Soft wheat,precip2,0.0119679555140726
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LV,Soft wheat,precip2,-0.00474770204815005
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LV,Soft wheat,precip2,-0.0315316905445839
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LV,Soft wheat,precip2,-0.0526018258039691
HadGEM3-GC3-1LL,-0.5,-0.331,6,LV,Soft wheat,precip2,-0.00182829511087396
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LV,Soft wheat,precip2,-0.0524949383191365
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LV,Soft wheat,precip2,-0.0939173664867483
HadGEM3-GC3-1MM,-12.5,-12.588,13,LV,Soft wheat,precip2,-0.0963478943337853
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LV,Soft wheat,precip2,-0.0763280988179317
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LV,Soft wheat,precip2,-0.127184237109161
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LV,Soft wheat,precip2,-0.00169229395311665
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LV,Soft wheat,precip2,-0.0185112689926928
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LV,Soft wheat,precip2,-0.0330743785568917
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LV,Soft wheat,precip2,0.00930976729235612
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LV,Soft wheat,precip2,-0.00363094041967143
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LV,Soft wheat,precip2,0.00456636990228879
IPSL-CM6A-LR,-9.5,-9.3401,5,LV,Soft wheat,precip2,-0.0382579089220364
IPSL-CM6A-LR,-8.5,-8.4598,8,LV,Soft wheat,precip2,-0.0485498738575146
IPSL-CM6A-LR,-7.5,-7.5255,19,LV,Soft wheat,precip2,-0.00104944575095891
IPSL-CM6A-LR,-6.5,-6.5577,11,LV,Soft wheat,precip2,0.0136205393663366
IPSL-CM6A-LR,-5.5,-5.5623,13,LV,Soft wheat,precip2,0.00231321090637853
IPSL-CM6A-LR,-4.5,-4.3507,11,LV,Soft wheat,precip2,-0.000370153729761479
IPSL-CM6A-LR,-3.5,-3.4644,8,LV,Soft wheat,precip2,-0.00469626023691073
IPSL-CM6A-LR,-2.5,-2.5669,9,LV,Soft wheat,precip2,-0.00902044065774286
IPSL-CM6A-LR,-1.5,-1.2909,6,LV,Soft wheat,precip2,0.0182182738249763
IPSL-CM6A-LR,-0.5,-0.6347,8,LV,Soft wheat,precip2,-0.00405798298308159
EC-Earth3,-9.5,-9.1554,4,RO,Soft wheat,precip2,-0.0111767553045695
EC-Earth3,-8.5,-8.4726,15,RO,Soft wheat,precip2,0.00468134211850609
EC-Earth3,-7.5,-7.5562,20,RO,Soft wheat,precip2,-0.000224070539227371
EC-Earth3,-6.5,-6.4767,21,RO,Soft wheat,precip2,0.0156750779245068
EC-Earth3,-5.5,-5.3342,8,RO,Soft wheat,precip2,0.0091318532505535
EC-Earth3,-4.5,-4.5495,8,RO,Soft wheat,precip2,-0.0142813993119432
EC-Earth3,-3.5,-3.3459,9,RO,Soft wheat,precip2,-0.00867285929664092
EC-Earth3,-2.5,-2.4493,5,RO,Soft wheat,precip2,0.0463197174494483
EC-Earth3,-1.5,-1.3807,6,RO,Soft wheat,precip2,-0.0335992794319404
EC-Earth3,-0.5,-0.6596,3,RO,Soft wheat,precip2,0.0158350019340333
HadGEM3-GC3-1LL,-8.5,-8.3848,12,RO,Soft wheat,precip2,0.016379535474653
HadGEM3-GC3-1LL,-7.5,-7.5599,19,RO,Soft wheat,precip2,0.0252859403383713
HadGEM3-GC3-1LL,-6.5,-6.5442,24,RO,Soft wheat,precip2,-0.00466496808101977
HadGEM3-GC3-1LL,-5.5,-5.5797,10,RO,Soft wheat,precip2,0.0237108732264276
HadGEM3-GC3-1LL,-4.5,-4.5263,6,RO,Soft wheat,precip2,-0.00892167812251769
HadGEM3-GC3-1LL,-3.5,-3.7835,7,RO,Soft wheat,precip2,0.00322307065177456
HadGEM3-GC3-1LL,-2.5,-2.4504,6,RO,Soft wheat,precip2,0.0104557064468081
HadGEM3-GC3-1LL,-1.5,-1.3098,8,RO,Soft wheat,precip2,-0.00404152451095164
HadGEM3-GC3-1LL,-0.5,-0.331,6,RO,Soft wheat,precip2,-0.0257936407730049
HadGEM3-GC3-1MM,-14.5,-14.3032,4,RO,Soft wheat,precip2,0.0453936941618658
HadGEM3-GC3-1MM,-13.5,-13.3931,8,RO,Soft wheat,precip2,0.0424248794591464
HadGEM3-GC3-1MM,-12.5,-12.588,13,RO,Soft wheat,precip2,0.0334506487664011
HadGEM3-GC3-1MM,-11.5,-11.5321,21,RO,Soft wheat,precip2,0.0443760749979418
HadGEM3-GC3-1MM,-10.5,-10.4803,10,RO,Soft wheat,precip2,0.0261380004825757
HadGEM3-GC3-1MM,-9.5,-9.6161,7,RO,Soft wheat,precip2,0.0497586993836776
HadGEM3-GC3-1MM,-8.5,-8.6582,7,RO,Soft wheat,precip2,0.0367858311176378
HadGEM3-GC3-1MM,-7.5,-7.6345,8,RO,Soft wheat,precip2,-0.00104689921720091
HadGEM3-GC3-1MM,-6.5,-6.4299,4,RO,Soft wheat,precip2,-0.00515599986803742
HadGEM3-GC3-1MM,-5.5,-5.3528,4,RO,Soft wheat,precip2,-0.00245552031646485
HadGEM3-GC3-1MM,-4.5,-4.3969,4,RO,Soft wheat,precip2,0.015671502393098
IPSL-CM6A-LR,-9.5,-9.3401,5,RO,Soft wheat,precip2,0.00564250836310852
IPSL-CM6A-LR,-8.5,-8.4598,8,RO,Soft wheat,precip2,0.0222306444932297
IPSL-CM6A-LR,-7.5,-7.5255,19,RO,Soft wheat,precip2,0.0231036021760136
IPSL-CM6A-LR,-6.5,-6.5577,11,RO,Soft wheat,precip2,0.0328462315196546
IPSL-CM6A-LR,-5.5,-5.5623,13,RO,Soft wheat,precip2,0.0166849524302583
IPSL-CM6A-LR,-4.5,-4.3507,11,RO,Soft wheat,precip2,0.00912596066492246
IPSL-CM6A-LR,-3.5,-3.4644,8,RO,Soft wheat,precip2,0.0112895634045153
IPSL-CM6A-LR,-2.5,-2.5669,9,RO,Soft wheat,precip2,0.0228225610441948
IPSL-CM6A-LR,-1.5,-1.2909,6,RO,Soft wheat,precip2,0.0164734810479864
IPSL-CM6A-LR,-0.5,-0.6347,8,RO,Soft wheat,precip2,0.022961786583934
EC-Earth3,-9.5,-9.1554,4,SE,Soft wheat,precip2,-0.0462527745905504
EC-Earth3,-8.5,-8.4726,15,SE,Soft wheat,precip2,0.000224222767107883
EC-Earth3,-7.5,-7.5562,20,SE,Soft wheat,precip2,0.0124831730294487
EC-Earth3,-6.5,-6.4767,21,SE,Soft wheat,precip2,0.0256255341550479
EC-Earth3,-5.5,-5.3342,8,SE,Soft wheat,precip2,0.0104122815369062
EC-Earth3,-4.5,-4.5495,8,SE,Soft wheat,precip2,0.00797556158470784
EC-Earth3,-3.5,-3.3459,9,SE,Soft wheat,precip2,0.041209983948067
EC-Earth3,-2.5,-2.4493,5,SE,Soft wheat,precip2,-0.0119257351946688
EC-Earth3,-1.5,-1.3807,6,SE,Soft wheat,precip2,0.0168610638489695
EC-Earth3,-0.5,-0.6596,3,SE,Soft wheat,precip2,-0.0350853493511021
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SE,Soft wheat,precip2,0.034637339450631
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SE,Soft wheat,precip2,0.0150001870197442
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SE,Soft wheat,precip2,0.030588731561395
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SE,Soft wheat,precip2,0.0375892715477171
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SE,Soft wheat,precip2,0.0143911880888212
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SE,Soft wheat,precip2,0.0119539660382076
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SE,Soft wheat,precip2,-0.0144432042884779
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SE,Soft wheat,precip2,-0.0390811207305248
HadGEM3-GC3-1LL,-0.5,-0.331,6,SE,Soft wheat,precip2,-0.0150907292948824
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SE,Soft wheat,precip2,-0.156667673342514
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SE,Soft wheat,precip2,-0.0928985167233514
HadGEM3-GC3-1MM,-12.5,-12.588,13,SE,Soft wheat,precip2,-0.0958203365346311
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SE,Soft wheat,precip2,-0.124402444389323
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SE,Soft wheat,precip2,-0.109970244690026
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SE,Soft wheat,precip2,-0.0205816619771179
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SE,Soft wheat,precip2,-0.0372306671264793
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SE,Soft wheat,precip2,-0.054921861083035
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SE,Soft wheat,precip2,0.0359867216811616
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SE,Soft wheat,precip2,0.00382794649756143
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SE,Soft wheat,precip2,0.0282709088460538
IPSL-CM6A-LR,-9.5,-9.3401,5,SE,Soft wheat,precip2,-0.04659766945343
IPSL-CM6A-LR,-8.5,-8.4598,8,SE,Soft wheat,precip2,-0.0584260616556881
IPSL-CM6A-LR,-7.5,-7.5255,19,SE,Soft wheat,precip2,-0.0109182097422279
IPSL-CM6A-LR,-6.5,-6.5577,11,SE,Soft wheat,precip2,-0.0237303207706982
IPSL-CM6A-LR,-5.5,-5.5623,13,SE,Soft wheat,precip2,0.00798775837616598
IPSL-CM6A-LR,-4.5,-4.3507,11,SE,Soft wheat,precip2,0.00609997244843925
IPSL-CM6A-LR,-3.5,-3.4644,8,SE,Soft wheat,precip2,-0.0154192186901061
IPSL-CM6A-LR,-2.5,-2.5669,9,SE,Soft wheat,precip2,0.0267410340730787
IPSL-CM6A-LR,-1.5,-1.2909,6,SE,Soft wheat,precip2,0.0215260651852943
IPSL-CM6A-LR,-0.5,-0.6347,8,SE,Soft wheat,precip2,-0.0405963001561454
EC-Earth3,-9.5,-9.1554,4,SK,Soft wheat,precip2,-0.0665051825850576
EC-Earth3,-8.5,-8.4726,15,SK,Soft wheat,precip2,-0.0174239959921003
EC-Earth3,-7.5,-7.5562,20,SK,Soft wheat,precip2,-0.00889645466655675
EC-Earth3,-6.5,-6.4767,21,SK,Soft wheat,precip2,0.0298712661847971
EC-Earth3,-5.5,-5.3342,8,SK,Soft wheat,precip2,0.0424312713789768
EC-Earth3,-4.5,-4.5495,8,SK,Soft wheat,precip2,-0.00246938321676856
EC-Earth3,-3.5,-3.3459,9,SK,Soft wheat,precip2,0.0151065041797247
EC-Earth3,-2.5,-2.4493,5,SK,Soft wheat,precip2,0.0362130478810497
EC-Earth3,-1.5,-1.3807,6,SK,Soft wheat,precip2,-0.0205795654602651
EC-Earth3,-0.5,-0.6596,3,SK,Soft wheat,precip2,0.0390031129009685
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SK,Soft wheat,precip2,0.041998730485058
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SK,Soft wheat,precip2,0.029445279117064
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SK,Soft wheat,precip2,-0.00511244477258161
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SK,Soft wheat,precip2,0.020664933974414
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SK,Soft wheat,precip2,-0.0178038451438602
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SK,Soft wheat,precip2,0.0128553851747968
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SK,Soft wheat,precip2,0.0217310479167972
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SK,Soft wheat,precip2,-0.00728204386763617
HadGEM3-GC3-1LL,-0.5,-0.331,6,SK,Soft wheat,precip2,-0.0442555317560611
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SK,Soft wheat,precip2,0.0508578714802857
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SK,Soft wheat,precip2,0.0487761823551755
HadGEM3-GC3-1MM,-12.5,-12.588,13,SK,Soft wheat,precip2,0.0377553708959028
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SK,Soft wheat,precip2,0.0340561057980033
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SK,Soft wheat,precip2,0.0214440616800211
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SK,Soft wheat,precip2,0.072204767663443
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SK,Soft wheat,precip2,0.0368852682334256
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SK,Soft wheat,precip2,0.0075153163775819
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SK,Soft wheat,precip2,0.0336392522715508
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SK,Soft wheat,precip2,0.0294508221418642
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SK,Soft wheat,precip2,0.0137883852365263
IPSL-CM6A-LR,-9.5,-9.3401,5,SK,Soft wheat,precip2,0.0179190836648675
IPSL-CM6A-LR,-8.5,-8.4598,8,SK,Soft wheat,precip2,0.0215907328810346
IPSL-CM6A-LR,-7.5,-7.5255,19,SK,Soft wheat,precip2,0.0249289450310411
IPSL-CM6A-LR,-6.5,-6.5577,11,SK,Soft wheat,precip2,0.0409757129342679
IPSL-CM6A-LR,-5.5,-5.5623,13,SK,Soft wheat,precip2,0.0234791555253864
IPSL-CM6A-LR,-4.5,-4.3507,11,SK,Soft wheat,precip2,0.00446682659725272
IPSL-CM6A-LR,-3.5,-3.4644,8,SK,Soft wheat,precip2,-0.0153070518283555
IPSL-CM6A-LR,-2.5,-2.5669,9,SK,Soft wheat,precip2,0.0254643939583837
IPSL-CM6A-LR,-1.5,-1.2909,6,SK,Soft wheat,precip2,0.0374645088778845
IPSL-CM6A-LR,-0.5,-0.6347,8,SK,Soft wheat,precip2,0.00433567053449169
EC-Earth3,-9.5,-9.1554,4,EL,Durum wheat,precip2,0.00468554572094693
EC-Earth3,-8.5,-8.4726,15,EL,Durum wheat,precip2,0.00835157016035891
EC-Earth3,-7.5,-7.5562,20,EL,Durum wheat,precip2,0.00742588745055131
EC-Earth3,-6.5,-6.4767,21,EL,Durum wheat,precip2,0.0022748084782392
EC-Earth3,-5.5,-5.3342,8,EL,Durum wheat,precip2,0.00352535277644129
EC-Earth3,-4.5,-4.5495,8,EL,Durum wheat,precip2,0.00339002743315703
EC-Earth3,-3.5,-3.3459,9,EL,Durum wheat,precip2,0.00636443763026246
EC-Earth3,-2.5,-2.4493,5,EL,Durum wheat,precip2,0.0130188084885007
EC-Earth3,-1.5,-1.3807,6,EL,Durum wheat,precip2,0.00244622596234231
EC-Earth3,-0.5,-0.6596,3,EL,Durum wheat,precip2,-0.00192201968991944
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EL,Durum wheat,precip2,0.00658017792711819
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EL,Durum wheat,precip2,0.00987697995367654
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EL,Durum wheat,precip2,0.00316548198828095
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EL,Durum wheat,precip2,0.0065414781558439
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EL,Durum wheat,precip2,0.0092144879097712
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EL,Durum wheat,precip2,0.00743645142719244
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EL,Durum wheat,precip2,0.00356050090166447
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EL,Durum wheat,precip2,0.00289363326387458
HadGEM3-GC3-1LL,-0.5,-0.331,6,EL,Durum wheat,precip2,0.00347806956742953
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EL,Durum wheat,precip2,0.0151050724022729
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EL,Durum wheat,precip2,0.0202753606009347
HadGEM3-GC3-1MM,-12.5,-12.588,13,EL,Durum wheat,precip2,0.0145216305519854
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EL,Durum wheat,precip2,0.018907405619586
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EL,Durum wheat,precip2,0.0199097103196876
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EL,Durum wheat,precip2,0.0223644151967668
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EL,Durum wheat,precip2,0.0145327334936178
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EL,Durum wheat,precip2,0.0146309454830652
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EL,Durum wheat,precip2,0.00441206476609438
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EL,Durum wheat,precip2,0.00531515554791079
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EL,Durum wheat,precip2,0.00331294153104028
IPSL-CM6A-LR,-9.5,-9.3401,5,EL,Durum wheat,precip2,0.00520875460025303
IPSL-CM6A-LR,-8.5,-8.4598,8,EL,Durum wheat,precip2,0.0157013440608249
IPSL-CM6A-LR,-7.5,-7.5255,19,EL,Durum wheat,precip2,0.0148624118868829
IPSL-CM6A-LR,-6.5,-6.5577,11,EL,Durum wheat,precip2,0.0133761299067563
IPSL-CM6A-LR,-5.5,-5.5623,13,EL,Durum wheat,precip2,0.010837246152289
IPSL-CM6A-LR,-4.5,-4.3507,11,EL,Durum wheat,precip2,0.002282148426452
IPSL-CM6A-LR,-3.5,-3.4644,8,EL,Durum wheat,precip2,0.00886483546532587
IPSL-CM6A-LR,-2.5,-2.5669,9,EL,Durum wheat,precip2,0.0106270330663945
IPSL-CM6A-LR,-1.5,-1.2909,6,EL,Durum wheat,precip2,0.000981601490461824
IPSL-CM6A-LR,-0.5,-0.6347,8,EL,Durum wheat,precip2,0.0136905897285553
EC-Earth3,-9.5,-9.1554,4,ES,Durum wheat,precip2,0.0227037501904088
EC-Earth3,-8.5,-8.4726,15,ES,Durum wheat,precip2,0.0203824750888843
EC-Earth3,-7.5,-7.5562,20,ES,Durum wheat,precip2,0.0165030446582425
EC-Earth3,-6.5,-6.4767,21,ES,Durum wheat,precip2,0.0211709955437346
EC-Earth3,-5.5,-5.3342,8,ES,Durum wheat,precip2,0.0242577899496243
EC-Earth3,-4.5,-4.5495,8,ES,Durum wheat,precip2,0.0264612388470639
EC-Earth3,-3.5,-3.3459,9,ES,Durum wheat,precip2,0.00807230639308584
EC-Earth3,-2.5,-2.4493,5,ES,Durum wheat,precip2,0.0178100657216781
EC-Earth3,-1.5,-1.3807,6,ES,Durum wheat,precip2,0.00718011428142797
EC-Earth3,-0.5,-0.6596,3,ES,Durum wheat,precip2,0.0157121605478584
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,Durum wheat,precip2,0.0237178052017147
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,Durum wheat,precip2,0.0187173622491473
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,Durum wheat,precip2,0.0181316515355381
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,Durum wheat,precip2,0.0140192599403962
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,Durum wheat,precip2,0.0228404396027557
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,Durum wheat,precip2,0.0135409097545441
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,Durum wheat,precip2,0.0215816555458005
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,Durum wheat,precip2,0.0118898997300541
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,Durum wheat,precip2,0.00589724559972558
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,Durum wheat,precip2,0.0242425496484767
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,Durum wheat,precip2,0.0207011089999715
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,Durum wheat,precip2,0.0226945731363536
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,Durum wheat,precip2,0.0271224697957929
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,Durum wheat,precip2,0.0275247882293451
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,Durum wheat,precip2,0.0231845784654367
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,Durum wheat,precip2,0.0165010302179699
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,Durum wheat,precip2,0.0262366907148259
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,Durum wheat,precip2,0.0203959053336611
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,Durum wheat,precip2,0.0115976493417323
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,Durum wheat,precip2,-0.0300764348634351
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,Durum wheat,precip2,0.0218877571948545
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,Durum wheat,precip2,0.026856089576131
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,Durum wheat,precip2,0.0230025381046956
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,Durum wheat,precip2,0.0236445485587919
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,Durum wheat,precip2,0.0221254427869634
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,Durum wheat,precip2,0.0178420790489894
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,Durum wheat,precip2,0.0237381943733855
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,Durum wheat,precip2,0.00331679335701003
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,Durum wheat,precip2,0.013273717659239
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,Durum wheat,precip2,0.0130547010326077
EC-Earth3,-9.5,-9.1554,4,FR,Durum wheat,precip2,0.020374886280358
EC-Earth3,-8.5,-8.4726,15,FR,Durum wheat,precip2,0.0562278670082949
EC-Earth3,-7.5,-7.5562,20,FR,Durum wheat,precip2,0.0229854554159873
EC-Earth3,-6.5,-6.4767,21,FR,Durum wheat,precip2,0.0456658054252418
EC-Earth3,-5.5,-5.3342,8,FR,Durum wheat,precip2,0.0172454788498844
EC-Earth3,-4.5,-4.5495,8,FR,Durum wheat,precip2,0.0551209279994916
EC-Earth3,-3.5,-3.3459,9,FR,Durum wheat,precip2,0.0208368021356422
EC-Earth3,-2.5,-2.4493,5,FR,Durum wheat,precip2,0.0407683091365406
EC-Earth3,-1.5,-1.3807,6,FR,Durum wheat,precip2,0.0194737549949034
EC-Earth3,-0.5,-0.6596,3,FR,Durum wheat,precip2,0.0184211074462301
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,Durum wheat,precip2,0.0356413647919938
