model,cntr,year,hdd_calendar,hdd_octmar,cdd_jja
ec-earth3,AL,1990,1274.03,1186.35,554.46
ec-earth3,AL,1991,1546.34,1193.41,503.23
ec-earth3,AL,1992,1533.1,1482.64,570.69
ec-earth3,AL,1993,1500.31,1395.86,601.8
ec-earth3,AL,1994,1277.79,1090.17,615.63
ec-earth3,AL,1995,1441.8,1238.18,535.2
ec-earth3,AL,1996,1412.55,1321.73,574.82
ec-earth3,AL,1997,1366.24,1109.84,546.02
ec-earth3,AL,1998,1355.26,1165.66,761.88
ec-earth3,AL,1999,1321.2,1354.61,717.47
ec-earth3,AL,2000,1361.02,1304.61,723.77
ec-earth3,AL,2001,1285.3,928.22,755.89
ec-earth3,AL,2002,1159.68,1231.58,680.39
ec-earth3,AL,2003,1346.3,1218.29,843.06
ec-earth3,AL,2004,1284.07,1181.52,649.49
ec-earth3,AL,2005,1421.73,1243.33,605.86
ec-earth3,AL,2006,1405.37,1294.31,618.9
ec-earth3,AL,2007,1206.75,1075.58,749.19
ec-earth3,AL,2008,1186.69,1178.12,728.39
ec-earth3,AL,2009,1204.63,1158.54,610.14
ec-earth3,AL,2010,1133,1049.64,660.56
ec-earth3,AL,2011,1399.72,1018.74,648.07
ec-earth3,AL,2012,1499.81,1528.1,819.56
ec-earth3,AL,2013,1283.75,1168.25,670.9
ec-earth3,AL,2014,1192.44,1068.42,572.56
ec-earth3,AL,2015,1485.73,1285.29,656.51
ec-earth3,AL,2016,1322.38,1151.76,654.38
ec-earth3,AL,2017,1470.4,1372.87,739.9
ec-earth3,AL,2018,1262.92,1243.42,570.47
ec-earth3,AL,2019,1289.87,1261.87,727
ec-earth3,AL,2020,1384.98,1131.09,621.08
ec-earth3,AL,2021,1326.22,1155.75,784.38
ec-earth3,AL,2022,1389.51,1327.34,727.89
ec-earth3,AL,2023,1259.16,1095.29,684.79
ec-earth3,AL,2024,1163.9,970.55,889.32
ec-earth3,AT,1990,2091.69,1711.21,320.25
ec-earth3,AT,1991,2499.93,1978.32,326.39
ec-earth3,AT,1992,2159.48,1952.38,453.89
ec-earth3,AT,1993,2314.53,1999.87,311.48
ec-earth3,AT,1994,1973.2,1801.39,440.23
ec-earth3,AT,1995,2284.84,1792.71,341.07
ec-earth3,AT,1996,2596.75,2264.21,275.35
ec-earth3,AT,1997,2282.86,1911.73,295.62
ec-earth3,AT,1998,2177.82,1802.94,371.75
ec-earth3,AT,1999,2184.99,1994.29,305.34
ec-earth3,AT,2000,1945.82,1929.72,365.34
ec-earth3,AT,2001,2218.17,1650.89,359.5
ec-earth3,AT,2002,1981.14,1799.02,389.56
ec-earth3,AT,2003,2338.69,1973.45,525.53
ec-earth3,AT,2004,2272.21,2024.63,321.28
ec-earth3,AT,2005,2402.75,2001.39,307.15
ec-earth3,AT,2006,2268.78,2212.74,376.38
ec-earth3,AT,2007,1955.61,1430.88,399.51
ec-earth3,AT,2008,2005.51,1867.01,360.26
ec-earth3,AT,2009,2190.89,1937.54,368.51
ec-earth3,AT,2010,2442.75,2016.13,379.94
ec-earth3,AT,2011,2081.9,1988.35,357.31
ec-earth3,AT,2012,2189.97,1898.74,432.87
ec-earth3,AT,2013,2236.11,1989.87,431.66
ec-earth3,AT,2014,1735.98,1580.39,331.61
ec-earth3,AT,2015,1913.75,1619.06,514.44
ec-earth3,AT,2016,2035.51,1590,384.77
ec-earth3,AT,2017,2109.46,1862.02,477.94
ec-earth3,AT,2018,1956.53,1883.45,477.79
ec-earth3,AT,2019,1898.22,1631.16,516.59
ec-earth3,AT,2020,1919.4,1561.11,390.52
ec-earth3,AT,2021,2195.66,1785.89,414.8
ec-earth3,AT,2022,1880.94,1720.91,478.55
ec-earth3,AT,2023,1833.34,1550.55,450.02
ec-earth3,AT,2024,1698.57,1405.91,543.12
ec-earth3,BE,1990,1712.38,1308.54,244.46
ec-earth3,BE,1991,2107.79,1619.83,213.55
ec-earth3,BE,1992,1881.53,1636.54,229.58
ec-earth3,BE,1993,1924.84,1614.88,152.77
ec-earth3,BE,1994,1696.01,1650.79,312.01
ec-earth3,BE,1995,1875.26,1348.46,340.7
ec-earth3,BE,1996,2301.94,1846.68,205.45
ec-earth3,BE,1997,1887.79,1667.75,271.96
ec-earth3,BE,1998,1821.24,1456.06,167.55
ec-earth3,BE,1999,1667.92,1574.62,250.58
ec-earth3,BE,2000,1589.76,1471.4,185.37
ec-earth3,BE,2001,1837.78,1416.45,261.93
ec-earth3,BE,2002,1584.38,1369.87,231.35
ec-earth3,BE,2003,1877.6,1516.1,357.77
ec-earth3,BE,2004,1798.67,1566.58,241.25
ec-earth3,BE,2005,1761.16,1538.79,244.78
ec-earth3,BE,2006,1747.47,1649.15,323.79
ec-earth3,BE,2007,1459.5,1095.21,192.07
ec-earth3,BE,2008,1759.43,1430.95,196.76
ec-earth3,BE,2009,1815.34,1737.68,258.3
ec-earth3,BE,2010,2253.86,1663.48,274.37
ec-earth3,BE,2011,1545.39,1681.75,168.71
ec-earth3,BE,2012,1862.43,1450.3,218.43
ec-earth3,BE,2013,2097.9,1752.08,275.22
ec-earth3,BE,2014,1452.86,1290.52,212.55
ec-earth3,BE,2015,1637.39,1443.41,291.47
ec-earth3,BE,2016,1799.11,1256.8,254.26
ec-earth3,BE,2017,1692.89,1502.52,295.75
ec-earth3,BE,2018,1721.03,1521.22,374.42
ec-earth3,BE,2019,1654.81,1358.7,339.85
ec-earth3,BE,2020,1461.9,1273.85,329.41
ec-earth3,BE,2021,1838.11,1364.26,237.58
ec-earth3,BE,2022,1561.73,1343.48,385.29
ec-earth3,BE,2023,1499.74,1289.37,317.17
ec-earth3,BE,2024,1465.56,1161.99,298.16
ec-earth3,BG,1990,1703.44,1647.71,604.21
ec-earth3,BG,1991,2106.35,1676.04,551.83
ec-earth3,BG,1992,1931.88,1824.53,611.82
ec-earth3,BG,1993,2015.57,1819.96,635.61
ec-earth3,BG,1994,1675.99,1550.75,650.13
ec-earth3,BG,1995,1956.11,1612.81,579.67
ec-earth3,BG,1996,2099.45,2085.09,644.48
ec-earth3,BG,1997,2068.63,1611.37,528.41
ec-earth3,BG,1998,1895.45,1699.61,694.15
ec-earth3,BG,1999,1714.62,1769.62,673.12
ec-earth3,BG,2000,1745.74,1704.5,732.37
ec-earth3,BG,2001,1828.95,1311.27,687.54
ec-earth3,BG,2002,1703.16,1693.2,634.58
ec-earth3,BG,2003,2071.46,1842.66,738.2
ec-earth3,BG,2004,1784.03,1711.72,553.08
ec-earth3,BG,2005,1903.53,1617.62,538.64
ec-earth3,BG,2006,1891.73,1790.67,614.39
ec-earth3,BG,2007,1625.46,1320.48,799.89
ec-earth3,BG,2008,1687.24,1690.84,702.59
ec-earth3,BG,2009,1692.24,1565.05,662.6
ec-earth3,BG,2010,1716.13,1542.16,688.44
ec-earth3,BG,2011,1976.46,1589.03,649.96
ec-earth3,BG,2012,1927.6,1927.7,847.93
ec-earth3,BG,2013,1650.22,1510.36,678.79
ec-earth3,BG,2014,1524.94,1353.44,610.32
ec-earth3,BG,2015,1589.15,1530.29,699.73
ec-earth3,BG,2016,1632.52,1290.07,727.73
ec-earth3,BG,2017,1736.75,1699.93,742.1
ec-earth3,BG,2018,1625.73,1464.69,668.7
ec-earth3,BG,2019,1437.43,1484.06,727.5
ec-earth3,BG,2020,1490.46,1214.27,681.13
ec-earth3,BG,2021,1653.88,1369.66,759.36
ec-earth3,BG,2022,1553.59,1512.65,767.97
ec-earth3,BG,2023,1344.87,1150.41,791.29
ec-earth3,BG,2024,1267.79,1077.37,959.43
ec-earth3,CH,1990,2155.75,1694.71,260.24
ec-earth3,CH,1991,2505.75,1937.09,293.88
ec-earth3,CH,1992,2270.93,2024.55,294.89
ec-earth3,CH,1993,2304.35,1891.68,227.31
ec-earth3,CH,1994,1993.04,1793.07,350.73
ec-earth3,CH,1995,2308.18,1743.62,268.96
ec-earth3,CH,1996,2511.75,2003.32,207.24
ec-earth3,CH,1997,2187.42,1840.78,230.21
ec-earth3,CH,1998,2293.5,1805.13,277.72
ec-earth3,CH,1999,2284.28,2016.53,227
ec-earth3,CH,2000,2038.61,1921.99,249.27
ec-earth3,CH,2001,2244.92,1641.05,265.88
ec-earth3,CH,2002,2025.97,1794.17,257.04
ec-earth3,CH,2003,2334.72,1834.92,492.23
ec-earth3,CH,2004,2324.55,1994.23,246.06
ec-earth3,CH,2005,2434.31,2002.83,248.49
ec-earth3,CH,2006,2252.03,2140.82,306.7
ec-earth3,CH,2007,2073.18,1513.23,219.91
ec-earth3,CH,2008,2227.57,1902.08,253.06
ec-earth3,CH,2009,2258.58,2076.59,288.16
ec-earth3,CH,2010,2533.39,2002.91,274.82
ec-earth3,CH,2011,1989.72,1912.99,246.8
ec-earth3,CH,2012,2267.11,1867.63,287.04
ec-earth3,CH,2013,2445.15,2017.27,308.26
ec-earth3,CH,2014,1873.41,1686.53,206.67
ec-earth3,CH,2015,2061.31,1704.68,401.68
ec-earth3,CH,2016,2183.15,1661.74,284.91
ec-earth3,CH,2017,2207.98,1847.94,354.14
ec-earth3,CH,2018,2010.53,1910.02,380.51
ec-earth3,CH,2019,2077.74,1705.64,371.98
ec-earth3,CH,2020,1948.18,1577.33,312
ec-earth3,CH,2021,2269.5,1781.89,240.77
ec-earth3,CH,2022,1869,1772.34,415.56
ec-earth3,CH,2023,1908.78,1546.59,386.94
ec-earth3,CH,2024,1875.76,1469.09,354.22
ec-earth3,CY,1990,592.61,553.39,737.34
ec-earth3,CY,1991,564.32,450.82,710.33
ec-earth3,CY,1992,892.85,790.56,678.66
ec-earth3,CY,1993,680.73,724.24,768.86
ec-earth3,CY,1994,524.78,419.14,781.11
ec-earth3,CY,1995,599.28,518.88,796.88
ec-earth3,CY,1996,506.11,563.19,816.44
ec-earth3,CY,1997,602.42,494.75,748.97
ec-earth3,CY,1998,502.35,488.66,869.26
ec-earth3,CY,1999,418.37,372.57,828.99
ec-earth3,CY,2000,582.4,537.58,892.84
ec-earth3,CY,2001,422.05,371.54,845.38
ec-earth3,CY,2002,509.79,464.51,854.38
ec-earth3,CY,2003,567.58,522.26,826.1
ec-earth3,CY,2004,545.58,480.06,799.98
ec-earth3,CY,2005,517.8,495.97,782.6
ec-earth3,CY,2006,543.75,477.3,827.57
ec-earth3,CY,2007,472.77,492.02,954.9
ec-earth3,CY,2008,451.28,440.72,987.2
ec-earth3,CY,2009,376.32,372.56,949.35
ec-earth3,CY,2010,273.31,272.69,940.42
ec-earth3,CY,2011,427.69,304.18,906.79
ec-earth3,CY,2012,464.66,503.53,1034.6
ec-earth3,CY,2013,377.59,301.51,938.86
ec-earth3,CY,2014,158.64,224.39,892.06
ec-earth3,CY,2015,310,263.92,888.56
ec-earth3,CY,2016,358.12,281.33,928.25
ec-earth3,CY,2017,308.83,398.8,956.92
ec-earth3,CY,2018,174.07,147.63,918.49
ec-earth3,CY,2019,268.06,260.49,936.28
ec-earth3,CY,2020,241.02,256.7,909.44
ec-earth3,CY,2021,190.2,147.95,1028.11
ec-earth3,CY,2022,282.63,299.99,1009.26
ec-earth3,CY,2023,145.11,137.88,1020.72
ec-earth3,CY,2024,93.67,62.24,1089.17
ec-earth3,CZ,1990,2110.17,1742.1,299.38
ec-earth3,CZ,1991,2572.56,1993.96,296.72
ec-earth3,CZ,1992,2278.67,2008.24,437.44
ec-earth3,CZ,1993,2423.44,2125.74,262.24
ec-earth3,CZ,1994,2126.16,1879.39,429.15
ec-earth3,CZ,1995,2380.36,1860.64,342.35
ec-earth3,CZ,1996,2801.82,2433.35,244
ec-earth3,CZ,1997,2491.66,2069.97,291.68
ec-earth3,CZ,1998,2243.82,1886.05,307.22
ec-earth3,CZ,1999,2225.77,2051.17,293.44
ec-earth3,CZ,2000,1991.76,1939.83,318.67
ec-earth3,CZ,2001,2364.9,1765.6,303.39
ec-earth3,CZ,2002,2175.25,1884.45,363.49
ec-earth3,CZ,2003,2443.21,2158.34,456.3
ec-earth3,CZ,2004,2346.15,2081.13,299.73
ec-earth3,CZ,2005,2438.12,2041.68,278.43
ec-earth3,CZ,2006,2374.32,2303.87,370.77
ec-earth3,CZ,2007,2013.76,1459.46,368.04
ec-earth3,CZ,2008,2055.26,1892.34,334.06
ec-earth3,CZ,2009,2247.29,1957.37,322.58
ec-earth3,CZ,2010,2596.9,2093.69,361.72
ec-earth3,CZ,2011,2180.41,2102.87,300.87
ec-earth3,CZ,2012,2317.65,1963.78,370.65
ec-earth3,CZ,2013,2354.66,2114.03,379.87
ec-earth3,CZ,2014,1805.58,1615.08,321.24
ec-earth3,CZ,2015,1946.83,1624.29,496.15
ec-earth3,CZ,2016,2154.32,1640.73,344.95
ec-earth3,CZ,2017,2164.09,1965.23,412.66
ec-earth3,CZ,2018,2031.94,1891.93,484.39
ec-earth3,CZ,2019,1917.95,1684.5,476.77
ec-earth3,CZ,2020,1954.87,1556.02,345.8
ec-earth3,CZ,2021,2331.6,1848.19,349.74
ec-earth3,CZ,2022,1996.79,1741.41,429.61
ec-earth3,CZ,2023,1886.8,1622.46,412.33
ec-earth3,CZ,2024,1759.59,1450.28,466.45
ec-earth3,DE,1990,1857.78,1501.75,257.02
ec-earth3,DE,1991,2296.01,1784.44,280.54
ec-earth3,DE,1992,2049.66,1796.4,329.08
ec-earth3,DE,1993,2164.08,1831.58,194.71
ec-earth3,DE,1994,1878.54,1783.92,370.23
ec-earth3,DE,1995,2155.63,1602.55,331.48
ec-earth3,DE,1996,2587.96,2159.5,219.49
ec-earth3,DE,1997,2163.71,1851.76,291.66
ec-earth3,DE,1998,1988.67,1656.75,223.75
ec-earth3,DE,1999,1956.81,1797.88,268.57
ec-earth3,DE,2000,1752.73,1672.72,235.67
ec-earth3,DE,2001,2061.28,1571.44,293.8
ec-earth3,DE,2002,1893.8,1605.9,288.16
ec-earth3,DE,2003,2154.03,1838.75,440.66
ec-earth3,DE,2004,2092.02,1800.47,252.67
ec-earth3,DE,2005,2105.82,1811.87,248.16
ec-earth3,DE,2006,2054.49,1979.94,347.48
ec-earth3,DE,2007,1781.2,1270.71,245.63
ec-earth3,DE,2008,1959.26,1673.79,275.5
ec-earth3,DE,2009,2077.12,1895.27,284.05
ec-earth3,DE,2010,2510.89,1918.85,317.31
ec-earth3,DE,2011,1895.03,1923.68,234.75
ec-earth3,DE,2012,2092.49,1705.13,271.42
ec-earth3,DE,2013,2237.29,1962.81,322.74
ec-earth3,DE,2014,1653.9,1455.33,264.3
ec-earth3,DE,2015,1823.98,1564.79,374.94
ec-earth3,DE,2016,2015.99,1484.12,293.76
ec-earth3,DE,2017,1940.59,1732.2,306.93
ec-earth3,DE,2018,1883.47,1714.1,425
ec-earth3,DE,2019,1834.09,1519.07,407
ec-earth3,DE,2020,1709.39,1431.57,347.76
ec-earth3,DE,2021,2088.66,1613.44,278.9
ec-earth3,DE,2022,1757.7,1539.44,422.02
ec-earth3,DE,2023,1702.15,1439.52,350
ec-earth3,DE,2024,1623.15,1327.7,350.3
ec-earth3,DK,1990,1790.73,1454.13,95.84
ec-earth3,DK,1991,2207.82,1770.16,111.05
ec-earth3,DK,1992,2081.39,1641.89,147.43
ec-earth3,DK,1993,2273.25,1831.78,24.98
ec-earth3,DK,1994,2103.54,1956.63,185.63
ec-earth3,DK,1995,2337.54,1697.69,174.78
ec-earth3,DK,1996,2698.48,2266.8,104.81
ec-earth3,DK,1997,2333.6,1893.5,206.77
ec-earth3,DK,1998,2166.5,1734.6,29.34
ec-earth3,DK,1999,2114.05,1945.48,100.14
ec-earth3,DK,2000,1818.69,1675,52.07
ec-earth3,DK,2001,2223.8,1702.54,121.54
ec-earth3,DK,2002,2086.55,1605.59,187.52
ec-earth3,DK,2003,2211.51,2066.81,163.38
ec-earth3,DK,2004,2067.79,1824.13,97.81
ec-earth3,DK,2005,2062.16,1755.06,88.62
ec-earth3,DK,2006,2031.34,1898.66,192.82
ec-earth3,DK,2007,1780.75,1250.74,102.37
ec-earth3,DK,2008,1874.49,1585.97,120.89
ec-earth3,DK,2009,2069.3,1733.74,143.02
ec-earth3,DK,2010,2687.78,2043.54,148
ec-earth3,DK,2011,2084.27,2152.19,88.09
ec-earth3,DK,2012,2280.73,1676.63,86.81
ec-earth3,DK,2013,2306.42,2086.53,131.92
ec-earth3,DK,2014,1793.18,1499,161.03
ec-earth3,DK,2015,1940.96,1529.86,104.13
ec-earth3,DK,2016,2148.61,1607.13,106.6
ec-earth3,DK,2017,2036.02,1742.51,65.15
ec-earth3,DK,2018,2113.99,1824.5,230.77
ec-earth3,DK,2019,1935.33,1560.96,153.38
ec-earth3,DK,2020,1798.05,1472.35,149.32
ec-earth3,DK,2021,2215.29,1682.06,134.71
ec-earth3,DK,2022,1921.39,1570.02,159.85
ec-earth3,DK,2023,2030.75,1553.54,110.35
ec-earth3,DK,2024,1857.68,1695.06,117.02
ec-earth3,EE,1990,2455.44,2029.44,63.87
ec-earth3,EE,1991,2656.53,2229.28,96.85
ec-earth3,EE,1992,2670.57,1931.54,128.8
ec-earth3,EE,1993,3002.95,2276.95,38.39
ec-earth3,EE,1994,3063.73,2791.59,146.9
ec-earth3,EE,1995,2767.95,2161.09,114.85
ec-earth3,EE,1996,3256.69,2790.81,101.61
ec-earth3,EE,1997,2956.79,2186.99,196.79
ec-earth3,EE,1998,2957.01,2397.4,39.64
ec-earth3,EE,1999,2732.11,2544.4,171.97
ec-earth3,EE,2000,2412.02,2117.09,65.32
ec-earth3,EE,2001,2882.03,2082.47,165.25
ec-earth3,EE,2002,2916.09,2216.72,201.28
ec-earth3,EE,2003,2978.88,2901.22,149.38
ec-earth3,EE,2004,2814.87,2355.27,92.73
ec-earth3,EE,2005,2843.29,2394.49,119.89
ec-earth3,EE,2006,2734.05,2541.74,188.86
ec-earth3,EE,2007,2586.95,1964.54,141.83
ec-earth3,EE,2008,2314.86,1943.03,68.13
ec-earth3,EE,2009,2817.81,2107.01,89.35
ec-earth3,EE,2010,3397.49,2805.11,257.72
ec-earth3,EE,2011,2639.76,2759.32,201.13
ec-earth3,EE,2012,3043.7,2224.32,83.55
ec-earth3,EE,2013,2719.86,2611.07,154.76
ec-earth3,EE,2014,2658.47,1981.89,181.1
ec-earth3,EE,2015,2270.3,2002.04,90.56
ec-earth3,EE,2016,2735.89,2114.16,104.08
ec-earth3,EE,2017,2652.78,2230.78,73.04
ec-earth3,EE,2018,2692.4,2334.31,228.99
ec-earth3,EE,2019,2414.68,2111.93,140.76
ec-earth3,EE,2020,2090.59,1698.21,120.03
ec-earth3,EE,2021,2811.84,2102.38,246.86
ec-earth3,EE,2022,2589.94,2125.33,225.55
ec-earth3,EE,2023,2625.63,2091.02,147.03
ec-earth3,EE,2024,2379.86,2357.59,175.27
ec-earth3,EL,1990,781.44,793.78,835.07
ec-earth3,EL,1991,1018.64,783.85,799.69
ec-earth3,EL,1992,998.68,1008.72,805.69
ec-earth3,EL,1993,961.31,947.59,866.44
ec-earth3,EL,1994,749.99,661.27,894.57
ec-earth3,EL,1995,846.73,746.93,872.84
ec-earth3,EL,1996,923.22,921.63,854.61
ec-earth3,EL,1997,885.77,706.98,835.07
ec-earth3,EL,1998,891.5,789.5,1009.52
ec-earth3,EL,1999,791.44,830.58,983.96
ec-earth3,EL,2000,898.2,873.91,957.69
ec-earth3,EL,2001,839.23,568.08,983.9
ec-earth3,EL,2002,809.47,905.16,929.48
ec-earth3,EL,2003,975.25,884.5,1019.4
ec-earth3,EL,2004,903.77,839.13,859.91
ec-earth3,EL,2005,942.45,834.3,819.52
ec-earth3,EL,2006,995.02,913.01,858.97
ec-earth3,EL,2007,817.34,749.3,964.84
ec-earth3,EL,2008,811.1,837.65,920.83
ec-earth3,EL,2009,765.4,746.15,859.3
ec-earth3,EL,2010,711.94,644.32,917.48
ec-earth3,EL,2011,957.59,735.8,851.27
ec-earth3,EL,2012,958.83,1024.22,1011.09
ec-earth3,EL,2013,747.24,663.35,868.63
ec-earth3,EL,2014,645.91,635.45,829.48
ec-earth3,EL,2015,897.37,773.54,839.45
ec-earth3,EL,2016,797.6,676.63,914.97
ec-earth3,EL,2017,890.46,897.52,905.58
ec-earth3,EL,2018,715.83,663.92,858.76
ec-earth3,EL,2019,770.88,803.02,923.22
ec-earth3,EL,2020,773.77,675.84,837.29
ec-earth3,EL,2021,791.04,653.58,960.75
ec-earth3,EL,2022,861.04,869.7,924.21
ec-earth3,EL,2023,703.16,613.85,933.26
ec-earth3,EL,2024,605,539.21,1097.9
ec-earth3,ES,1990,861.12,572.5,764.73
ec-earth3,ES,1991,1018.97,909.39,759.42
ec-earth3,ES,1992,943.12,918.73,628.08
ec-earth3,ES,1993,988.04,821.13,670.97
ec-earth3,ES,1994,824.23,813,807.49
ec-earth3,ES,1995,736.56,686.92,728.92
ec-earth3,ES,1996,845.53,697.26,687.55
ec-earth3,ES,1997,701.38,676.18,637.67
ec-earth3,ES,1998,829.1,642.46,756.09
ec-earth3,ES,1999,924.77,852.07,755.95
ec-earth3,ES,2000,843.57,842.19,718.86
ec-earth3,ES,2001,856,652.57,758.09
ec-earth3,ES,2002,732.47,803.65,683.93
ec-earth3,ES,2003,839.99,713.02,900.96
ec-earth3,ES,2004,903.07,770.49,782.18
ec-earth3,ES,2005,1030.18,926.15,808.8
ec-earth3,ES,2006,839.44,889.35,792.89
ec-earth3,ES,2007,860.01,697.55,685.32
ec-earth3,ES,2008,870.94,759.93,713.19
ec-earth3,ES,2009,872.32,899.47,823.24
ec-earth3,ES,2010,984.82,815.56,776.48
ec-earth3,ES,2011,761.12,832.72,732.24
ec-earth3,ES,2012,937.45,808.7,817.15
ec-earth3,ES,2013,931.7,780.32,741.97
ec-earth3,ES,2014,737.92,759.14,707.39
ec-earth3,ES,2015,785.54,776.81,855.41
ec-earth3,ES,2016,777.72,644.8,815.11
ec-earth3,ES,2017,832.75,716.34,856.07
ec-earth3,ES,2018,856.94,838.43,777.25
ec-earth3,ES,2019,782.66,710.15,798.85
ec-earth3,ES,2020,704.71,639.15,808.18
ec-earth3,ES,2021,792.92,717,778.81
ec-earth3,ES,2022,686.21,704.46,938.06
ec-earth3,ES,2023,742.64,642.22,894.48
ec-earth3,ES,2024,638.8,579.58,856.88
ec-earth3,FI,1990,2862.29,2395.27,64.88
ec-earth3,FI,1991,3042.88,2579.5,85.72
ec-earth3,FI,1992,3027.4,2156.8,80.59
ec-earth3,FI,1993,3275.32,2519.86,35.27
ec-earth3,FI,1994,3412.38,3017.67,133.55
ec-earth3,FI,1995,3124.71,2309.05,99.12
ec-earth3,FI,1996,3473.55,2993.64,80.76
ec-earth3,FI,1997,3280.16,2480.2,181.45
ec-earth3,FI,1998,3324.04,2705.53,37.18
ec-earth3,FI,1999,3161.72,2788.21,137.74
ec-earth3,FI,2000,2663.83,2374.69,60.58
ec-earth3,FI,2001,3246.96,2318.1,120.43
ec-earth3,FI,2002,3328.71,2505.24,167.86
ec-earth3,FI,2003,3275.34,3178.34,154.72
ec-earth3,FI,2004,3085.23,2572.73,68.28
ec-earth3,FI,2005,2964.22,2538.51,112.73
ec-earth3,FI,2006,3041.36,2700.49,179.48
ec-earth3,FI,2007,2860.24,2284.05,114.35
ec-earth3,FI,2008,2628.31,2119.17,51.71
ec-earth3,FI,2009,3167.89,2330.32,88.75
ec-earth3,FI,2010,3755.65,3042.07,211.27
ec-earth3,FI,2011,2846.61,3092.87,173.45
ec-earth3,FI,2012,3250.53,2311.67,67.09
ec-earth3,FI,2013,2902.8,2738.47,123.88
ec-earth3,FI,2014,2795.46,2142.61,181.22
ec-earth3,FI,2015,2449.61,2145.18,66.18
ec-earth3,FI,2016,2978.93,2295.26,77.88
ec-earth3,FI,2017,2881.17,2385.1,52.26
ec-earth3,FI,2018,2983.95,2546.29,211.46
ec-earth3,FI,2019,2845.27,2344.23,117.25
ec-earth3,FI,2020,2310.43,2007.55,121.45
ec-earth3,FI,2021,3151.51,2294.44,206.64
ec-earth3,FI,2022,2851.62,2403.04,175.37
ec-earth3,FI,2023,3020.42,2294.1,126.18
ec-earth3,FI,2024,2850.01,2789.08,148.14
ec-earth3,FR,1990,1477.96,1169.37,429.63
ec-earth3,FR,1991,1822.14,1447.56,402.18
ec-earth3,FR,1992,1630.1,1513.27,383.91
ec-earth3,FR,1993,1669.33,1365.93,335.94
ec-earth3,FR,1994,1385.41,1352.71,471.01
ec-earth3,FR,1995,1560.24,1159.49,455.99
ec-earth3,FR,1996,1808.59,1456.53,362.51
ec-earth3,FR,1997,1519.75,1389.38,410.37
ec-earth3,FR,1998,1614.18,1269.67,377.01
ec-earth3,FR,1999,1527.51,1399.83,402.41
ec-earth3,FR,2000,1411.62,1371.43,366.33
ec-earth3,FR,2001,1585.25,1148.54,415.15
ec-earth3,FR,2002,1334.25,1293.78,357.27
ec-earth3,FR,2003,1609.06,1279.71,625.49
ec-earth3,FR,2004,1650.84,1406.89,403.24
ec-earth3,FR,2005,1715.65,1460.17,429.83
ec-earth3,FR,2006,1583.14,1555.1,478.8
ec-earth3,FR,2007,1420.47,1084.14,318.75
ec-earth3,FR,2008,1566.08,1356.93,359.7
ec-earth3,FR,2009,1588.98,1537.7,444.69
ec-earth3,FR,2010,1912.65,1469.24,419.72
ec-earth3,FR,2011,1318.95,1455.02,345.83
ec-earth3,FR,2012,1594.33,1270.11,398.75
ec-earth3,FR,2013,1759.31,1463.01,431.9
ec-earth3,FR,2014,1254.88,1174.51,357.43
ec-earth3,FR,2015,1383.29,1255.11,505.09
ec-earth3,FR,2016,1541.09,1118.67,428.93
ec-earth3,FR,2017,1513.15,1327.61,487.75
ec-earth3,FR,2018,1434.87,1356.08,531.01
ec-earth3,FR,2019,1418.79,1206.28,531.04
ec-earth3,FR,2020,1241.38,1085.77,481.13
ec-earth3,FR,2021,1576.28,1217.33,389.45
ec-earth3,FR,2022,1322.62,1258.33,610.08
