model,exp,cntr,year,hdd_calendar,hdd_octmar,cdd_jja
HadGEM3-GC31-MM,u03,FI,2011,7328.77,5632.21,0.85
HadGEM3-GC31-MM,u03,FI,2012,7912.07,4868.73,0
HadGEM3-GC31-MM,u03,FI,2013,7384.45,5278.22,0.16
HadGEM3-GC31-MM,u03,FI,2014,7280.12,4689.14,0.84
HadGEM3-GC31-MM,u03,FI,2015,7135.16,4688.94,0.02
HadGEM3-GC31-MM,u03,FI,2016,7551.73,4851.89,0
HadGEM3-GC31-MM,u03,FI,2017,7568.29,4920.97,0
HadGEM3-GC31-MM,u03,FI,2018,7362.54,5084.96,2.02
HadGEM3-GC31-MM,u03,FI,2019,7396.78,4884.62,1.02
HadGEM3-GC31-MM,u03,FI,2020,6880.84,4562.09,0.68
HadGEM3-GC31-MM,u03,FI,2021,7620.96,4836.68,3.2
HadGEM3-GC31-MM,u03,FI,2022,7376.76,4951.84,1.14
HadGEM3-GC31-MM,u03,FI,2023,7500.48,4843.04,0.51
HadGEM3-GC31-MM,u03,FI,2024,7234.38,5341.38,0.36
HadGEM3-GC31-MM,u03,FR,1990,3792.91,2550.92,48.06
HadGEM3-GC31-MM,u03,FR,1991,4193.43,2834.73,36.52
HadGEM3-GC31-MM,u03,FR,1992,4034.39,2945.06,31.4
HadGEM3-GC31-MM,u03,FR,1993,4127.55,2810.14,20.07
HadGEM3-GC31-MM,u03,FR,1994,3733.26,2773.48,48.74
HadGEM3-GC31-MM,u03,FR,1995,3888.35,2580.12,45.49
HadGEM3-GC31-MM,u03,FR,1996,4269.5,2824.85,22.81
HadGEM3-GC31-MM,u03,FR,1997,3812.01,2808.01,27.46
HadGEM3-GC31-MM,u03,FR,1998,4004.11,2655.06,37.1
HadGEM3-GC31-MM,u03,FR,1999,3814.9,2823.44,25.36
HadGEM3-GC31-MM,u03,FR,2000,3796.11,2789.27,25.81
HadGEM3-GC31-MM,u03,FR,2001,3923.06,2579.85,37.72
HadGEM3-GC31-MM,u03,FR,2002,3737.92,2660.68,26.61
HadGEM3-GC31-MM,u03,FR,2003,3789.2,2685.16,104.85
HadGEM3-GC31-MM,u03,FR,2004,3973.52,2828.64,30.67
HadGEM3-GC31-MM,u03,FR,2005,3960.93,2846.5,43.03
HadGEM3-GC31-MM,u03,FR,2006,3772.83,2908.79,58.41
HadGEM3-GC31-MM,u03,FR,2007,3798.51,2453.35,17.96
HadGEM3-GC31-MM,u03,FR,2008,3964.67,2775.51,24.65
HadGEM3-GC31-MM,u03,FR,2009,3865.32,2943.86,42.9
HadGEM3-GC31-MM,u03,FR,2010,4248.66,2861.32,37.78
HadGEM3-GC31-MM,u03,FR,2011,3593.83,2854.21,25.5
HadGEM3-GC31-MM,u03,FR,2012,3934.22,2649.15,38.88
HadGEM3-GC31-MM,u03,FR,2013,4081.74,2854.54,38.86
HadGEM3-GC31-MM,u03,FR,2014,3543.93,2539.06,20.76
HadGEM3-GC31-MM,u03,FR,2015,3689.57,2624.07,67.03
HadGEM3-GC31-MM,u03,FR,2016,3861.86,2544.08,44.07
HadGEM3-GC31-MM,u03,FR,2017,3758.97,2741.23,56.47
HadGEM3-GC31-MM,u03,FR,2018,3586.64,2736.66,63.51
HadGEM3-GC31-MM,u03,FR,2019,3672.85,2578.63,75.88
HadGEM3-GC31-MM,u03,FR,2020,3484.75,2492.82,61.66
HadGEM3-GC31-MM,u03,FR,2021,3878.44,2628.57,29.5
HadGEM3-GC31-MM,u03,FR,2022,3417.16,2660.88,96.58
HadGEM3-GC31-MM,u03,FR,2023,3429.88,2463.71,57.28
HadGEM3-GC31-MM,u03,FR,2024,3554.35,2404.82,50.62
HadGEM3-GC31-MM,u03,HR,1990,3563.07,2672.43,65.59
HadGEM3-GC31-MM,u03,HR,1991,3952.78,2853.04,65.24
HadGEM3-GC31-MM,u03,HR,1992,3525.88,2942.67,104.92
HadGEM3-GC31-MM,u03,HR,1993,3738.37,2888.99,93.96
HadGEM3-GC31-MM,u03,HR,1994,3339.53,2675.24,117.17
HadGEM3-GC31-MM,u03,HR,1995,3712.77,2753.2,57.56
HadGEM3-GC31-MM,u03,HR,1996,4004.7,3092.21,48.6
HadGEM3-GC31-MM,u03,HR,1997,3743.69,2806.28,43.67
HadGEM3-GC31-MM,u03,HR,1998,3676.55,2742.94,110.04
HadGEM3-GC31-MM,u03,HR,1999,3581.08,2982.53,61.44
HadGEM3-GC31-MM,u03,HR,2000,3300.1,2898.8,129.62
HadGEM3-GC31-MM,u03,HR,2001,3557.95,2368.97,93.25
HadGEM3-GC31-MM,u03,HR,2002,3371.06,2782.27,74.13
HadGEM3-GC31-MM,u03,HR,2003,3685.14,2884.26,181.38
HadGEM3-GC31-MM,u03,HR,2004,3748.93,2925.61,68.4
HadGEM3-GC31-MM,u03,HR,2005,3917.77,2934.11,57.3
HadGEM3-GC31-MM,u03,HR,2006,3624.93,3021.01,101.6
HadGEM3-GC31-MM,u03,HR,2007,3401.31,2363.61,125.25
HadGEM3-GC31-MM,u03,HR,2008,3431.26,2859.66,100.62
HadGEM3-GC31-MM,u03,HR,2009,3468.74,2765.81,97.72
HadGEM3-GC31-MM,u03,HR,2010,3767.59,2836.79,95.13
HadGEM3-GC31-MM,u03,HR,2011,3553.6,2868.72,109.16
HadGEM3-GC31-MM,u03,HR,2012,3509.78,2926.81,179.94
HadGEM3-GC31-MM,u03,HR,2013,3540.35,2788.04,127.93
HadGEM3-GC31-MM,u03,HR,2014,3145,2410.83,55.85
HadGEM3-GC31-MM,u03,HR,2015,3394.09,2556.84,149.77
HadGEM3-GC31-MM,u03,HR,2016,3482.21,2606.92,83.25
HadGEM3-GC31-MM,u03,HR,2017,3502.72,2868.64,164.79
HadGEM3-GC31-MM,u03,HR,2018,3258.98,2775.94,102.53
HadGEM3-GC31-MM,u03,HR,2019,3230.12,2570.74,134.65
HadGEM3-GC31-MM,u03,HR,2020,3368.62,2449.13,92.92
HadGEM3-GC31-MM,u03,HR,2021,3563.84,2645.82,150.22
HadGEM3-GC31-MM,u03,HR,2022,3168.74,2722.33,158.59
HadGEM3-GC31-MM,u03,HR,2023,3034.65,2384.69,117.37
HadGEM3-GC31-MM,u03,HR,2024,2913.01,2185.94,198.11
HadGEM3-GC31-MM,u03,HU,1990,4049.88,3019.69,58.93
HadGEM3-GC31-MM,u03,HU,1991,4448.88,3284.92,52.01
HadGEM3-GC31-MM,u03,HU,1992,4080.68,3319.56,113.51
HadGEM3-GC31-MM,u03,HU,1993,4319.11,3416.04,69.26
HadGEM3-GC31-MM,u03,HU,1994,3903.39,3080.84,108.2
HadGEM3-GC31-MM,u03,HU,1995,4236.33,3174.3,68.68
HadGEM3-GC31-MM,u03,HU,1996,4499.47,3602.65,42.56
HadGEM3-GC31-MM,u03,HU,1997,4305.08,3243.69,36.84
HadGEM3-GC31-MM,u03,HU,1998,4175.47,3082.92,84.74
HadGEM3-GC31-MM,u03,HU,1999,4109.92,3397.74,35.82
HadGEM3-GC31-MM,u03,HU,2000,3830.68,3316.95,104.73
HadGEM3-GC31-MM,u03,HU,2001,4158.35,2854.17,67.12
HadGEM3-GC31-MM,u03,HU,2002,4018.86,3229.09,81.4
HadGEM3-GC31-MM,u03,HU,2003,4419.06,3544.21,124.17
HadGEM3-GC31-MM,u03,HU,2004,4368.53,3414.73,47.47
HadGEM3-GC31-MM,u03,HU,2005,4475.97,3395.55,38.76
HadGEM3-GC31-MM,u03,HU,2006,4252.92,3517.1,81.03
HadGEM3-GC31-MM,u03,HU,2007,3922.36,2791.82,124.32
HadGEM3-GC31-MM,u03,HU,2008,3971.23,3258.78,68.62
HadGEM3-GC31-MM,u03,HU,2009,4042.28,3182.35,78.75
HadGEM3-GC31-MM,u03,HU,2010,4386.17,3259.39,72.28
HadGEM3-GC31-MM,u03,HU,2011,4209.41,3382.85,79.81
HadGEM3-GC31-MM,u03,HU,2012,4110.79,3377.39,143.18
HadGEM3-GC31-MM,u03,HU,2013,4107.13,3266.87,115.22
HadGEM3-GC31-MM,u03,HU,2014,3714.52,2840.56,56.61
HadGEM3-GC31-MM,u03,HU,2015,3934.27,2972.82,143.32
HadGEM3-GC31-MM,u03,HU,2016,4089.62,3056.14,63.4
HadGEM3-GC31-MM,u03,HU,2017,4117.03,3382.75,124.41
HadGEM3-GC31-MM,u03,HU,2018,3780.92,3190.93,95.48
HadGEM3-GC31-MM,u03,HU,2019,3716.04,2974.58,112.37
HadGEM3-GC31-MM,u03,HU,2020,3904.39,2885.95,71.79
HadGEM3-GC31-MM,u03,HU,2021,4183.7,3058.69,126.62
HadGEM3-GC31-MM,u03,HU,2022,3851.25,3138.88,150.41
HadGEM3-GC31-MM,u03,HU,2023,3665.21,2854.53,99.35
HadGEM3-GC31-MM,u03,HU,2024,3510.76,2693.23,174.66
HadGEM3-GC31-MM,u03,IE,1990,5139.83,3047.62,0
HadGEM3-GC31-MM,u03,IE,1991,5322.36,3268.94,0
HadGEM3-GC31-MM,u03,IE,1992,5363.77,3155.73,0
HadGEM3-GC31-MM,u03,IE,1993,5418.55,3216.67,0
HadGEM3-GC31-MM,u03,IE,1994,5314.12,3296.08,0
HadGEM3-GC31-MM,u03,IE,1995,5080.65,3084.93,0
HadGEM3-GC31-MM,u03,IE,1996,5459.17,3214.86,0
HadGEM3-GC31-MM,u03,IE,1997,5020.5,3171.17,0
HadGEM3-GC31-MM,u03,IE,1998,5102.2,2946.25,0
HadGEM3-GC31-MM,u03,IE,1999,5100.17,3085.17,0
HadGEM3-GC31-MM,u03,IE,2000,5275.75,3131.32,0
HadGEM3-GC31-MM,u03,IE,2001,5280.73,3324.57,0
HadGEM3-GC31-MM,u03,IE,2002,5118.04,2984.94,0
HadGEM3-GC31-MM,u03,IE,2003,5083.11,3105.36,0
HadGEM3-GC31-MM,u03,IE,2004,5151.69,3172.65,0
HadGEM3-GC31-MM,u03,IE,2005,5068.17,3071.93,0
HadGEM3-GC31-MM,u03,IE,2006,5040.89,3157.9,0
HadGEM3-GC31-MM,u03,IE,2007,5027.32,3027.48,0
HadGEM3-GC31-MM,u03,IE,2008,5317.06,3041.15,0
HadGEM3-GC31-MM,u03,IE,2009,5291.25,3273.46,0
HadGEM3-GC31-MM,u03,IE,2010,5660.88,3414.44,0
HadGEM3-GC31-MM,u03,IE,2011,5142.97,3384.03,0
HadGEM3-GC31-MM,u03,IE,2012,5280.64,2881.34,0
HadGEM3-GC31-MM,u03,IE,2013,5282.65,3349.59,0
HadGEM3-GC31-MM,u03,IE,2014,5099.6,3103.59,0
HadGEM3-GC31-MM,u03,IE,2015,5319.59,3212.58,0
HadGEM3-GC31-MM,u03,IE,2016,5216.85,3059.28,0
HadGEM3-GC31-MM,u03,IE,2017,5103.91,3082.4,0
HadGEM3-GC31-MM,u03,IE,2018,5155.89,3266.02,0.03
HadGEM3-GC31-MM,u03,IE,2019,5152.51,2999.82,0
HadGEM3-GC31-MM,u03,IE,2020,5193.25,3206.44,0
HadGEM3-GC31-MM,u03,IE,2021,5103.82,3190.98,0
HadGEM3-GC31-MM,u03,IE,2022,4988.23,2983.4,0.33
HadGEM3-GC31-MM,u03,IE,2023,4874.09,3032.39,0
HadGEM3-GC31-MM,u03,IE,2024,5051.92,3028.17,0
HadGEM3-GC31-MM,u03,IT,1990,2832.13,2227.88,102.02
HadGEM3-GC31-MM,u03,IT,1991,3166.07,2322.29,119.88
HadGEM3-GC31-MM,u03,IT,1992,2944.73,2470.99,108
HadGEM3-GC31-MM,u03,IT,1993,3025.87,2361.34,118.16
HadGEM3-GC31-MM,u03,IT,1994,2739.93,2211.72,159.68
HadGEM3-GC31-MM,u03,IT,1995,3036.8,2263.49,97.17
HadGEM3-GC31-MM,u03,IT,1996,3045.72,2364.99,88.52
HadGEM3-GC31-MM,u03,IT,1997,2823.48,2187.43,98.31
HadGEM3-GC31-MM,u03,IT,1998,2920.86,2219.42,167.8
HadGEM3-GC31-MM,u03,IT,1999,2846.81,2414.84,119.41
HadGEM3-GC31-MM,u03,IT,2000,2716.72,2320.18,138.18
HadGEM3-GC31-MM,u03,IT,2001,2768.75,2024.39,133.76
HadGEM3-GC31-MM,u03,IT,2002,2666.05,2213.04,112.65
HadGEM3-GC31-MM,u03,IT,2003,2743.81,2186.32,251.44
HadGEM3-GC31-MM,u03,IT,2004,2829.73,2276.16,118.03
HadGEM3-GC31-MM,u03,IT,2005,2980.65,2246.73,116.86
HadGEM3-GC31-MM,u03,IT,2006,2770.26,2385.24,146.99
HadGEM3-GC31-MM,u03,IT,2007,2653.51,1943.24,146.07
HadGEM3-GC31-MM,u03,IT,2008,2764.56,2247.24,134
HadGEM3-GC31-MM,u03,IT,2009,2786.4,2249.26,145.94
HadGEM3-GC31-MM,u03,IT,2010,2982.34,2312.22,123.8
HadGEM3-GC31-MM,u03,IT,2011,2738.5,2312.94,121.34
HadGEM3-GC31-MM,u03,IT,2012,2834.23,2293.4,195.32
HadGEM3-GC31-MM,u03,IT,2013,2842.48,2281.73,138.9
HadGEM3-GC31-MM,u03,IT,2014,2531.19,2017.49,84.35
HadGEM3-GC31-MM,u03,IT,2015,2704.56,2058.9,186.01
HadGEM3-GC31-MM,u03,IT,2016,2766.53,2136.93,122.42
HadGEM3-GC31-MM,u03,IT,2017,2839.8,2232.23,201.54
HadGEM3-GC31-MM,u03,IT,2018,2661.58,2322.21,134.17
HadGEM3-GC31-MM,u03,IT,2019,2702.21,2158.49,182.34
HadGEM3-GC31-MM,u03,IT,2020,2712.32,2039.36,132.59
HadGEM3-GC31-MM,u03,IT,2021,2863.83,2216.18,167.54
HadGEM3-GC31-MM,u03,IT,2022,2647.13,2272.56,211.19
HadGEM3-GC31-MM,u03,IT,2023,2590.09,2021.17,163.55
HadGEM3-GC31-MM,u03,IT,2024,2545.92,1927.21,194.21
HadGEM3-GC31-MM,u03,LI,1990,5194.94,3208.94,1.22
HadGEM3-GC31-MM,u03,LI,1991,5518.75,3593.95,1.44
HadGEM3-GC31-MM,u03,LI,1992,5235.52,3715.17,4.66
HadGEM3-GC31-MM,u03,LI,1993,5398.26,3598.41,0.73
HadGEM3-GC31-MM,u03,LI,1994,4940.17,3520.58,4.06
HadGEM3-GC31-MM,u03,LI,1995,5391.89,3457.23,3.14
HadGEM3-GC31-MM,u03,LI,1996,5615.39,3618.19,0.39
HadGEM3-GC31-MM,u03,LI,1997,5116.46,3455.52,0
HadGEM3-GC31-MM,u03,LI,1998,5290.7,3411.82,5.67
HadGEM3-GC31-MM,u03,LI,1999,5296.32,3723,1.56
HadGEM3-GC31-MM,u03,LI,2000,5034.33,3671.45,2.72
HadGEM3-GC31-MM,u03,LI,2001,5343.74,3300.06,2.09
HadGEM3-GC31-MM,u03,LI,2002,5036.72,3474.75,3.64
HadGEM3-GC31-MM,u03,LI,2003,5068.3,3568.66,25.1
HadGEM3-GC31-MM,u03,LI,2004,5380.97,3642.25,0
HadGEM3-GC31-MM,u03,LI,2005,5527,3725.43,3.64
HadGEM3-GC31-MM,u03,LI,2006,5139.86,3872.81,6.61
HadGEM3-GC31-MM,u03,LI,2007,5082.75,3138.34,3.89
HadGEM3-GC31-MM,u03,LI,2008,5173.17,3594.62,1.51
HadGEM3-GC31-MM,u03,LI,2009,5185.41,3737.11,2.08
HadGEM3-GC31-MM,u03,LI,2010,5625.6,3721.1,5.85
HadGEM3-GC31-MM,u03,LI,2011,4870.16,3568.26,7.37
HadGEM3-GC31-MM,u03,LI,2012,5240.33,3576.8,6.77
HadGEM3-GC31-MM,u03,LI,2013,5397.63,3681.05,12.89
HadGEM3-GC31-MM,u03,LI,2014,4807.84,3283.61,3.71
HadGEM3-GC31-MM,u03,LI,2015,4924.62,3329.58,19.72
HadGEM3-GC31-MM,u03,LI,2016,5063.27,3318.26,2.98
HadGEM3-GC31-MM,u03,LI,2017,5121.4,3434.2,8.89
HadGEM3-GC31-MM,u03,LI,2018,4739.78,3622.63,6.69
HadGEM3-GC31-MM,u03,LI,2019,4970.9,3385.3,14.82
HadGEM3-GC31-MM,u03,LI,2020,4889.74,3238,3.08
HadGEM3-GC31-MM,u03,LI,2021,5305.95,3487.62,4.09
HadGEM3-GC31-MM,u03,LI,2022,4734.01,3492.5,10.58
HadGEM3-GC31-MM,u03,LI,2023,4752.08,3222.56,15.13
HadGEM3-GC31-MM,u03,LI,2024,4715.59,3130.13,6.14
HadGEM3-GC31-MM,u03,LT,1990,5690.55,3831.5,0.04
HadGEM3-GC31-MM,u03,LT,1991,6010.81,4115.01,3.41
HadGEM3-GC31-MM,u03,LT,1992,5923.86,3998.52,10.13
HadGEM3-GC31-MM,u03,LT,1993,6313.78,4253.41,0.04
HadGEM3-GC31-MM,u03,LT,1994,6150.44,4463.25,24.72
HadGEM3-GC31-MM,u03,LT,1995,6089.09,4141.09,3.43
HadGEM3-GC31-MM,u03,LT,1996,6656.15,4870.86,1.37
HadGEM3-GC31-MM,u03,LT,1997,6187.13,4238.21,3.48
HadGEM3-GC31-MM,u03,LT,1998,6186.3,4177.14,2.91
HadGEM3-GC31-MM,u03,LT,1999,5830.1,4459.35,10.39
HadGEM3-GC31-MM,u03,LT,2000,5660.26,4083.3,1.33
HadGEM3-GC31-MM,u03,LT,2001,6011.06,3928.55,6.44
HadGEM3-GC31-MM,u03,LT,2002,5807.67,4060.16,15.85
HadGEM3-GC31-MM,u03,LT,2003,6118.44,4652.75,4.57
HadGEM3-GC31-MM,u03,LT,2004,6144.33,4300.79,0.18
HadGEM3-GC31-MM,u03,LT,2005,6076.13,4251.37,1.96
HadGEM3-GC31-MM,u03,LT,2006,5900.58,4524.05,14.62
HadGEM3-GC31-MM,u03,LT,2007,5735.18,3747.11,3.72
HadGEM3-GC31-MM,u03,LT,2008,5624.93,3945.49,0.46
HadGEM3-GC31-MM,u03,LT,2009,6003.14,4101.98,0.35
HadGEM3-GC31-MM,u03,LT,2010,6357.42,4574.09,21.43
HadGEM3-GC31-MM,u03,LT,2011,5820.55,4589.67,4.96
HadGEM3-GC31-MM,u03,LT,2012,6168.12,4251.15,7.12
HadGEM3-GC31-MM,u03,LT,2013,5948.74,4495.92,7.26
HadGEM3-GC31-MM,u03,LT,2014,5781.01,3877.05,15.49
HadGEM3-GC31-MM,u03,LT,2015,5610.31,3948.18,13.2
HadGEM3-GC31-MM,u03,LT,2016,5882.89,4058.09,5.49
HadGEM3-GC31-MM,u03,LT,2017,5881.57,4170.27,0.86
HadGEM3-GC31-MM,u03,LT,2018,5672.82,4232.15,13.52
HadGEM3-GC31-MM,u03,LT,2019,5460.84,4017.09,12.62
HadGEM3-GC31-MM,u03,LT,2020,5345.88,3574.89,5.68
HadGEM3-GC31-MM,u03,LT,2021,6029.75,4058.99,24.14
HadGEM3-GC31-MM,u03,LT,2022,5798.51,3995.95,16.1
HadGEM3-GC31-MM,u03,LT,2023,5475.86,3933.13,9.04
HadGEM3-GC31-MM,u03,LT,2024,5219.06,3953.28,12.25
HadGEM3-GC31-MM,u03,LU,1990,4595.68,3031.32,24
HadGEM3-GC31-MM,u03,LU,1991,4906.01,3282.8,15.93
HadGEM3-GC31-MM,u03,LU,1992,4666.8,3330.58,14.56
HadGEM3-GC31-MM,u03,LU,1993,4823.01,3315.16,3.95
HadGEM3-GC31-MM,u03,LU,1994,4442.2,3268.36,37.71
HadGEM3-GC31-MM,u03,LU,1995,4640.03,3050.2,34.48
HadGEM3-GC31-MM,u03,LU,1996,5225.56,3465.21,6.17
HadGEM3-GC31-MM,u03,LU,1997,4658,3356.2,11.3
HadGEM3-GC31-MM,u03,LU,1998,4762.73,3142.06,19.44
HadGEM3-GC31-MM,u03,LU,1999,4545.22,3326.37,8.61
HadGEM3-GC31-MM,u03,LU,2000,4391.13,3242.41,8.79
HadGEM3-GC31-MM,u03,LU,2001,4533.55,2981.8,26.15
HadGEM3-GC31-MM,u03,LU,2002,4291.2,3037.19,19.58
HadGEM3-GC31-MM,u03,LU,2003,4427.93,3118.17,120.57
HadGEM3-GC31-MM,u03,LU,2004,4585.84,3267.99,33.2
HadGEM3-GC31-MM,u03,LU,2005,4526.76,3265.98,33.97
HadGEM3-GC31-MM,u03,LU,2006,4405.28,3293.29,48.86
HadGEM3-GC31-MM,u03,LU,2007,4272.88,2775.62,10.34
HadGEM3-GC31-MM,u03,LU,2008,4512.56,3137.11,14.65
HadGEM3-GC31-MM,u03,LU,2009,4479.81,3358.93,19.72
HadGEM3-GC31-MM,u03,LU,2010,4937.05,3287.84,34.17
HadGEM3-GC31-MM,u03,LU,2011,4241.78,3271.84,13.73
HadGEM3-GC31-MM,u03,LU,2012,4707.32,3108.06,14.13
HadGEM3-GC31-MM,u03,LU,2013,4916.54,3419.32,24.49
HadGEM3-GC31-MM,u03,LU,2014,4288.81,2990.71,14.32
HadGEM3-GC31-MM,u03,LU,2015,4504.76,3126.47,54.04
HadGEM3-GC31-MM,u03,LU,2016,4708.11,3045.38,19.34
HadGEM3-GC31-MM,u03,LU,2017,4624.02,3297.27,24.35
HadGEM3-GC31-MM,u03,LU,2018,4415.38,3264.63,44.97
HadGEM3-GC31-MM,u03,LU,2019,4549.25,3107.18,46.93
HadGEM3-GC31-MM,u03,LU,2020,4319.5,3032.51,37.42
HadGEM3-GC31-MM,u03,LU,2021,4771.66,3125.69,9.01
HadGEM3-GC31-MM,u03,LU,2022,4376.78,3148.94,42.45
HadGEM3-GC31-MM,u03,LU,2023,4355.02,3001.87,15.35
HadGEM3-GC31-MM,u03,LU,2024,4297.82,2929.11,21.95
HadGEM3-GC31-MM,u03,LV,1990,5977.95,3968.78,0
HadGEM3-GC31-MM,u03,LV,1991,6248.5,4200.35,0.28
HadGEM3-GC31-MM,u03,LV,1992,6188.37,4019.52,4.35
HadGEM3-GC31-MM,u03,LV,1993,6625.76,4342,0
HadGEM3-GC31-MM,u03,LV,1994,6551.1,4705.92,11.74
HadGEM3-GC31-MM,u03,LV,1995,6337.31,4236.82,1.48
HadGEM3-GC31-MM,u03,LV,1996,6926.62,4947.42,0.26
HadGEM3-GC31-MM,u03,LV,1997,6428.08,4292.94,2.46
HadGEM3-GC31-MM,u03,LV,1998,6510.4,4338.52,0.43
HadGEM3-GC31-MM,u03,LV,1999,6111.67,4606.18,5.57
HadGEM3-GC31-MM,u03,LV,2000,5967.29,4178.66,0.58
HadGEM3-GC31-MM,u03,LV,2001,6318.07,4065.57,2.99
HadGEM3-GC31-MM,u03,LV,2002,6214.13,4223.56,7.23
HadGEM3-GC31-MM,u03,LV,2003,6432.46,4828.23,6.19
HadGEM3-GC31-MM,u03,LV,2004,6448.69,4407.01,0
HadGEM3-GC31-MM,u03,LV,2005,6435.81,4446.86,1.14
HadGEM3-GC31-MM,u03,LV,2006,6178.46,4645.23,8.8
HadGEM3-GC31-MM,u03,LV,2007,6141.69,3930.44,0.74
HadGEM3-GC31-MM,u03,LV,2008,5926.24,4053.51,0.11
HadGEM3-GC31-MM,u03,LV,2009,6292.95,4197.1,0.03
HadGEM3-GC31-MM,u03,LV,2010,6614.3,4731.37,15.19
HadGEM3-GC31-MM,u03,LV,2011,5997.15,4684.6,4.76
HadGEM3-GC31-MM,u03,LV,2012,6424.3,4281.36,3.91
HadGEM3-GC31-MM,u03,LV,2013,6162.92,4599.01,3.36
HadGEM3-GC31-MM,u03,LV,2014,6042.85,3988.07,7.97
HadGEM3-GC31-MM,u03,LV,2015,5863.78,4046.17,3.48
HadGEM3-GC31-MM,u03,LV,2016,6124.41,4152.02,3.5
HadGEM3-GC31-MM,u03,LV,2017,6180.06,4258.3,0.58
HadGEM3-GC31-MM,u03,LV,2018,5911.95,4338.07,9.37
HadGEM3-GC31-MM,u03,LV,2019,5722.27,4097.18,3.41
HadGEM3-GC31-MM,u03,LV,2020,5544.68,3672.24,2.61
HadGEM3-GC31-MM,u03,LV,2021,6188.89,4105.92,16.9
HadGEM3-GC31-MM,u03,LV,2022,6033.66,4115.51,10.29
HadGEM3-GC31-MM,u03,LV,2023,5806.48,4093.6,4.12
HadGEM3-GC31-MM,u03,LV,2024,5523.8,4183.15,4.89
HadGEM3-GC31-MM,u03,MT,1990,1514.29,1243.44,200.05
HadGEM3-GC31-MM,u03,MT,1991,1779.54,1343.55,202.59
HadGEM3-GC31-MM,u03,MT,1992,1673.83,1594.34,153.87
HadGEM3-GC31-MM,u03,MT,1993,1702.03,1422.09,217.36
HadGEM3-GC31-MM,u03,MT,1994,1473.6,1271.89,262.33
HadGEM3-GC31-MM,u03,MT,1995,1674.19,1336.22,210.02
HadGEM3-GC31-MM,u03,MT,1996,1684,1415.56,217.21
HadGEM3-GC31-MM,u03,MT,1997,1600.67,1367.51,262.37
HadGEM3-GC31-MM,u03,MT,1998,1679.69,1379.3,346.89
HadGEM3-GC31-MM,u03,MT,1999,1466.83,1487.54,251.82
HadGEM3-GC31-MM,u03,MT,2000,1431.77,1273,241.37
HadGEM3-GC31-MM,u03,MT,2001,1443.4,1062.24,186.18
HadGEM3-GC31-MM,u03,MT,2002,1419.6,1251.49,207.28
HadGEM3-GC31-MM,u03,MT,2003,1509.25,1341,309.31
HadGEM3-GC31-MM,u03,MT,2004,1595.83,1250.61,170.12
HadGEM3-GC31-MM,u03,MT,2005,1749.07,1347.33,135
HadGEM3-GC31-MM,u03,MT,2006,1506,1381.44,176.97
HadGEM3-GC31-MM,u03,MT,2007,1531.6,1077.69,178.95
HadGEM3-GC31-MM,u03,MT,2008,1531.42,1342.54,116.86
HadGEM3-GC31-MM,u03,MT,2009,1583.41,1288.07,185.6
HadGEM3-GC31-MM,u03,MT,2010,1461.32,1228.77,144.88
HadGEM3-GC31-MM,u03,MT,2011,1634.61,1314.09,121.67
HadGEM3-GC31-MM,u03,MT,2012,1597.53,1411.65,218
HadGEM3-GC31-MM,u03,MT,2013,1443.85,1229.02,165.07
HadGEM3-GC31-MM,u03,MT,2014,,1130.82,139.39
HadGEM3-GC31-MM,u03,MT,2015,1455.48,,214.56
HadGEM3-GC31-MM,u03,MT,2016,,,142.04
HadGEM3-GC31-MM,u03,MT,2017,1574.26,1277.85,225.91
HadGEM3-GC31-MM,u03,MT,2018,1413.21,1283.75,118.58
HadGEM3-GC31-MM,u03,MT,2019,1701.92,1370.55,193.37
HadGEM3-GC31-MM,u03,MT,2020,1507.49,1267.78,154.97
HadGEM3-GC31-MM,u03,MT,2021,1540.86,1231.11,265.71
HadGEM3-GC31-MM,u03,MT,2022,1593.77,1393.52,178.04
HadGEM3-GC31-MM,u03,MT,2023,1604.92,1225.75,126.59
HadGEM3-GC31-MM,u03,MT,2024,1662.52,1235.94,190.42
HadGEM3-GC31-MM,u03,NL,1990,4478.38,2845.91,8.44
HadGEM3-GC31-MM,u03,NL,1991,4941.05,3166.34,5.42
HadGEM3-GC31-MM,u03,NL,1992,4583.75,3166.17,4.75
HadGEM3-GC31-MM,u03,NL,1993,4865.12,3184.33,1.3
HadGEM3-GC31-MM,u03,NL,1994,4537.15,3244.78,17.38
HadGEM3-GC31-MM,u03,NL,1995,4631.39,2953.3,18.1
HadGEM3-GC31-MM,u03,NL,1996,5303.48,3528.47,5.89
HadGEM3-GC31-MM,u03,NL,1997,4682.94,3277.5,8.53
HadGEM3-GC31-MM,u03,NL,1998,4616.33,2985.84,4.01
HadGEM3-GC31-MM,u03,NL,1999,4426.19,3152.1,6
HadGEM3-GC31-MM,u03,NL,2000,4438.74,3016.75,5.4
HadGEM3-GC31-MM,u03,NL,2001,4610.62,3074.24,7.64
HadGEM3-GC31-MM,u03,NL,2002,4459.24,2878.08,7.68
HadGEM3-GC31-MM,u03,NL,2003,4606.17,3206.21,16.69
HadGEM3-GC31-MM,u03,NL,2004,4624.32,3171.43,6.08
HadGEM3-GC31-MM,u03,NL,2005,4524.36,3119.03,7.09
