IDCROP;IDREGION;YEAR;AREA
1;EL633;2001;578.56
1;EL633;2002;438.91
1;EL633;2003;470.31
1;EL633;2004;348.46
1;EL633;2005;394.3
1;EL633;2006;655.17
1;EL633;2007;737.5
1;EL633;2008;673.9
1;EL633;2009;209.64
1;EL633;2010;208.4
1;EL633;2011;197.84
1;EL633;2012;215.03
1;EL633;2013;325.28
1;EL633;2014;460.35
1;EL633;2015;372.16
1;EL633;2016;331.26
1;EL633;2017;485.08
1;EL633;2018;378.64
1;EL633;2019;211.85
1;EL633;2020;438.05
1;EL633;2021;428.86
1;EL633;2022;966.6
1;EL64;1980;15161.3
1;EL64;1981;15604.33
1;EL64;1982;14749.78
1;EL64;1983;13430.55
1;EL64;1984;10890.54
1;EL64;1985;9006.21
1;EL64;1986;8289.49
1;EL64;1987;7933.1
1;EL64;1988;7580.65
1;EL64;1989;7476.29
1;EL64;1990;6437.05
1;EL64;1991;5856.2
1;EL64;1992;6433.9
1;EL64;1993;6363.22
1;EL64;1994;5649.26
1;EL64;1995;5432.67
1;EL64;1996;5171.58
1;EL64;1997;11260.24
1;EL64;1998;10252.29
1;EL64;1999;6893.5
1;EL64;2000;1647.08
1;EL64;2001;1774.73
1;EL64;2002;1335.85
1;EL64;2003;1274.51
1;EL64;2004;907.9
1;EL64;2005;1031.3
1;EL64;2006;1696.09
1;EL64;2007;1914.13
1;EL64;2008;1790.32
1;EL64;2009;1778.04
1;EL64;2010;1397
1;EL64;2011;1231.5
1;EL64;2012;1670
1;EL64;2013;3862.88
1;EL64;2014;4300.82
1;EL64;2015;3089.37
1;EL64;2016;5026.79
1;EL64;2017;2829.11
1;EL64;2018;2778.84
1;EL64;2019;2848.45
1;EL64;2020;2024.86
1;EL64;2021;1939
1;EL64;2022;1825.66
1;EL641;1980;409.36
1;EL641;1981;421.32
1;EL641;1982;398.24
1;EL641;1983;362.62
1;EL641;1984;294.04
1;EL641;1985;243.17
1;EL641;1986;223.82
1;EL641;1987;214.19
1;EL641;1988;204.68
1;EL641;1989;201.86
1;EL641;1990;173.8
1;EL641;1991;158.12
1;EL641;1992;173.72
1;EL641;1993;171.81
1;EL641;1994;152.53
1;EL641;1995;146.68
1;EL641;1996;139.63
1;EL641;1997;304.03
1;EL641;1998;266.56
1;EL641;1999;234.38
1;EL641;2000;265.18
1;EL641;2001;44.37
1;EL641;2002;8.02
1;EL641;2003;3.82
1;EL641;2004;2.72
1;EL641;2005;2.06
1;EL641;2006;1.7
1;EL641;2007;1.91
1;EL641;2008;8.95
1;EL641;2009;10.67
1;EL641;2010;11.18
1;EL641;2011;7.39
1;EL641;2012;3.34
1;EL641;2013;7.73
1;EL641;2014;43.01
1;EL641;2015;111.22
1;EL641;2016;216.15
1;EL641;2017;152.77
1;EL641;2018;136.16
1;EL641;2019;108.24
1;EL641;2020;54.67
1;EL641;2021;52.35
1;EL641;2022;49.29
1;EL642;1980;3729.68
1;EL642;1981;3838.66
1;EL642;1982;3628.45
1;EL642;1983;3303.92
1;EL642;1984;2679.07
1;EL642;1985;2215.53
1;EL642;1986;2039.21
1;EL642;1987;1951.54
1;EL642;1988;1864.84
1;EL642;1989;1839.17
1;EL642;1990;1583.52
1;EL642;1991;1440.63
1;EL642;1992;1582.74
1;EL642;1993;1565.35
1;EL642;1994;1389.72
1;EL642;1995;1336.44
1;EL642;1996;1272.21
1;EL642;1997;2770.02
1;EL642;1998;1640.37
1;EL642;1999;1027.13
1;EL642;2000;209.18
1;EL642;2001;228.94
1;EL642;2002;352.67
1;EL642;2003;183.53
1;EL642;2004;180.67
1;EL642;2005;182.54
1;EL642;2006;237.45
1;EL642;2007;237.35
1;EL642;2008;297.19
1;EL642;2009;321.83
1;EL642;2010;329.69
1;EL642;2011;300.49
1;EL642;2012;407.48
1;EL642;2013;811.21
1;EL642;2014;1750.44
1;EL642;2015;1291.36
1;EL642;2016;2045.9
1;EL642;2017;1213.69
1;EL642;2018;1231.03
1;EL642;2019;1136.53
1;EL642;2020;498.12
1;EL642;2021;476.99
1;EL642;2022;449.11
1;EL643;1980;60.65
1;EL643;1981;62.42
1;EL643;1982;59
1;EL643;1983;53.72
1;EL643;1984;43.56
1;EL643;1985;36.02
1;EL643;1986;33.16
1;EL643;1987;31.73
1;EL643;1988;30.32
1;EL643;1989;29.91
1;EL643;1990;25.75
1;EL643;1991;23.42
1;EL643;1992;25.74
1;EL643;1993;25.45
1;EL643;1994;22.6
1;EL643;1995;21.73
1;EL643;1996;20.69
1;EL643;1997;45.04
1;EL643;1998;102.52
1;EL643;1999;68.93
1;EL643;2000;13.18
1;EL643;2001;12.42
1;EL643;2002;12.02
1;EL643;2003;7.65
1;EL643;2004;8.17
1;EL643;2005;8.25
1;EL643;2006;8.48
1;EL643;2007;3.83
1;EL643;2008;3.58
1;EL643;2009;1.78
1;EL643;2010;1.4
1;EL643;2011;1.23
1;EL643;2012;0
1;EL643;2013;3.86
1;EL643;2014;0
1;EL643;2015;0
1;EL643;2016;0
1;EL643;2017;0
1;EL643;2018;0
1;EL643;2019;0
1;EL643;2020;8.1
1;EL643;2021;7.76
1;EL643;2022;7.3
1;EL644;1980;8778.39
1;EL644;1981;9034.9
1;EL644;1982;8540.12
1;EL644;1983;7776.29
1;EL644;1984;6305.62
1;EL644;1985;5214.59
1;EL644;1986;4799.61
1;EL644;1987;4593.27
1;EL644;1988;4389.2
1;EL644;1989;4328.77
1;EL644;1990;3727.05
1;EL644;1991;3390.74
1;EL644;1992;3725.23
1;EL644;1993;3684.3
1;EL644;1994;3270.92
1;EL644;1995;3145.51
1;EL644;1996;2994.34
1;EL644;1997;6519.68
1;EL644;1998;6602.48
1;EL644;1999;4508.35
1;EL644;2000;968.48
1;EL644;2001;1299.1
1;EL644;2002;789.49
1;EL644;2003;901.08
1;EL644;2004;536.57
1;EL644;2005;605.37
1;EL644;2006;1143.17
1;EL644;2007;1280.55
1;EL644;2008;952.45
1;EL644;2009;1025.93
1;EL644;2010;674.75
1;EL644;2011;653.93
1;EL644;2012;1035.4
1;EL644;2013;2344.77
1;EL644;2014;2004.18
1;EL644;2015;1282.09
1;EL644;2016;2518.42
1;EL644;2017;1343.83
1;EL644;2018;1289.38
1;EL644;2019;1472.65
1;EL644;2020;1172.4
1;EL644;2021;1122.68
1;EL644;2022;1057.06
1;EL645;1980;2183.23
1;EL645;1981;2247.02
1;EL645;1982;2123.97
1;EL645;1983;1934
1;EL645;1984;1568.24
1;EL645;1985;1296.89
1;EL645;1986;1193.69
1;EL645;1987;1142.37
1;EL645;1988;1091.61
1;EL645;1989;1076.59
1;EL645;1990;926.94
1;EL645;1991;843.29
1;EL645;1992;926.48
1;EL645;1993;916.3
1;EL645;1994;813.49
1;EL645;1995;782.3
1;EL645;1996;744.71
1;EL645;1997;1621.48
1;EL645;1998;1650.62
1;EL645;1999;1054.71
1;EL645;2000;189.41
1;EL645;2001;188.12
1;EL645;2002;173.66
1;EL645;2003;179.71
1;EL645;2004;179.76
1;EL645;2005;233.07
1;EL645;2006;305.3
1;EL645;2007;390.48
1;EL645;2008;528.14
1;EL645;2009;419.62
1;EL645;2010;379.98
1;EL645;2011;268.47
1;EL645;2012;222.11
1;EL645;2013;695.32
1;EL645;2014;503.2
1;EL645;2015;404.71
1;EL645;2016;246.31
1;EL645;2017;115.99
1;EL645;2018;122.27
1;EL645;2019;131.03
1;EL645;2020;291.58
1;EL645;2021;279.22
1;EL645;2022;262.89
1;EL65;1980;12680.36
1;EL65;1981;13050.89
1;EL65;1982;12336.18
1;EL65;1983;11232.82
1;EL65;1984;9108.45
1;EL65;1985;7532.46
1;EL65;1986;6933.03
1;EL65;1987;6634.96
1;EL65;1988;6340.18
1;EL65;1989;6252.9
1;EL65;1990;5383.72
1;EL65;1991;4897.91
1;EL65;1992;5381.08
1;EL65;1993;5321.96
1;EL65;1994;4724.83
1;EL65;1995;4543.69
1;EL65;1996;4325.32
1;EL65;1997;8927.77
1;EL65;1998;9037.21
1;EL65;1999;8020.32
1;EL65;2000;1625.12
1;EL65;2001;1751.37
1;EL65;2002;1335.85
1;EL65;2003;1257.52
1;EL65;2004;895.79
1;EL65;2005;1017.55
1;EL65;2006;1673.48
1;EL65;2007;1888.61
1;EL65;2008;1766.45
1;EL65;2009;1754.34
1;EL65;2010;1875.42
1;EL65;2011;1608.9
1;EL65;2012;1647.73
1;EL65;2013;2260.5
1;EL65;2014;1977.75
1;EL65;2015;2450.19
1;EL65;2016;2340.51
1;EL65;2017;2146.22
1;EL65;2018;2097.58
1;EL65;2019;1815.5
1;EL65;2020;1725.41
1;EL65;2021;1953.25
1;EL65;2022;1526.91
1;EL651;1980;9878
1;EL651;1981;10166.64
1;EL651;1982;9609.88
1;EL651;1983;8750.37
1;EL651;1984;7095.48
1;EL651;1985;5867.79
1;EL651;1986;5400.83
1;EL651;1987;5168.63
1;EL651;1988;4939
1;EL651;1989;4871.01
1;EL651;1990;4193.92
1;EL651;1991;3815.47
1;EL651;1992;4191.86
1;EL651;1993;4145.81
1;EL651;1994;3680.65
1;EL651;1995;3539.53
1;EL651;1996;3369.42
1;EL651;1997;6954.73
1;EL651;1998;7229.76
1;EL651;1999;6568.64
1;EL651;2000;1218.84
1;EL651;2001;1408.1
1;EL651;2002;1106.09
1;EL651;2003;1045
1;EL651;2004;725.59
1;EL651;2005;841.51
1;EL651;2006;1434.17
1;EL651;2007;1620.43
1;EL651;2008;1526.21
1;EL651;2009;1512.24
1;EL651;2010;1528.47
1;EL651;2011;1280.68
1;EL651;2012;1272.05
1;EL651;2013;1754.15
1;EL651;2014;1505.07
1;EL651;2015;1305.95
1;EL651;2016;1350.48
1;EL651;2017;1313.49
1;EL651;2018;1262.74
1;EL651;2019;1082.04
1;EL651;2020;1344.1
1;EL651;2021;1521.58
1;EL651;2022;1189.47
1;EL652;1980;1242.68
1;EL652;1981;1278.99
1;EL652;1982;1208.95
1;EL652;1983;1100.82
1;EL652;1984;892.63
1;EL652;1985;738.18
1;EL652;1986;679.44
1;EL652;1987;650.23
1;EL652;1988;621.34
1;EL652;1989;612.78
1;EL652;1990;527.6
1;EL652;1991;480
1;EL652;1992;527.35
1;EL652;1993;521.55
1;EL652;1994;463.03
1;EL652;1995;445.28
1;EL652;1996;423.88
1;EL652;1997;874.92
1;EL652;1998;234.97
1;EL652;1999;224.57
1;EL652;2000;180.39
1;EL652;2001;49.04
1;EL652;2002;41.41
1;EL652;2003;42.76
1;EL652;2004;67.18
1;EL652;2005;49.86
1;EL652;2006;50.2
1;EL652;2007;64.21
1;EL652;2008;63.59
1;EL652;2009;68.42
1;EL652;2010;159.41
1;EL652;2011;157.67
1;EL652;2012;201.02
1;EL652;2013;266.74
1;EL652;2014;160.2
1;EL652;2015;857.57
1;EL652;2016;800.46
1;EL652;2017;650.3
1;EL652;2018;679.61
1;EL652;2019;613.64
1;EL652;2020;169.09
1;EL652;2021;191.42
1;EL652;2022;149.64
1;EL653;1980;1559.68
1;EL653;1981;1605.26
1;EL653;1982;1517.35
1;EL653;1983;1381.64
1;EL653;1984;1120.34
1;EL653;1985;926.49
1;EL653;1986;852.76
1;EL653;1987;816.1
1;EL653;1988;779.84
1;EL653;1989;769.11
1;EL653;1990;662.2
1;EL653;1991;602.44
1;EL653;1992;661.87
1;EL653;1993;654.6
