model,bin_id,delta_sv,n_years,cntr,crop,component,dln
EC-Earth3,-8.5,-8.4726,15,EL,Durum wheat,precip2,0.00881603002450306
EC-Earth3,-7.5,-7.5562,20,EL,Durum wheat,precip2,0.00783886687959373
EC-Earth3,-6.5,-6.4767,21,EL,Durum wheat,precip2,0.0024013184897065
EC-Earth3,-5.5,-5.3342,8,EL,Durum wheat,precip2,0.00372140990583931
EC-Earth3,-4.5,-4.5495,8,EL,Durum wheat,precip2,0.00357855864954106
EC-Earth3,-3.5,-3.3459,9,EL,Durum wheat,precip2,0.00671838614297884
EC-Earth3,-2.5,-2.4493,5,EL,Durum wheat,precip2,0.0137428297091555
EC-Earth3,-1.5,-1.3807,6,EL,Durum wheat,precip2,0.0025822690963063
EC-Earth3,-0.5,-0.6596,3,EL,Durum wheat,precip2,-0.00202890988983653
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EL,Durum wheat,precip2,0.00694612450810725
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EL,Durum wheat,precip2,0.0104262731619422
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EL,Durum wheat,precip2,0.00334152545148578
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EL,Durum wheat,precip2,0.00690527250795104
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EL,Durum wheat,precip2,0.00972693763126719
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EL,Durum wheat,precip2,0.00785001835571836
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EL,Durum wheat,precip2,0.00375851274055455
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EL,Durum wheat,precip2,0.00305455827400039
HadGEM3-GC3-1LL,-0.5,-0.331,6,EL,Durum wheat,precip2,0.00367149711311906
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EL,Durum wheat,precip2,0.0159451180153898
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EL,Durum wheat,precip2,0.0214029439235155
HadGEM3-GC3-1MM,-12.5,-12.588,13,EL,Durum wheat,precip2,0.0153292289345435
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EL,Durum wheat,precip2,0.0199589122077811
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EL,Durum wheat,precip2,0.021016958558363
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EL,Durum wheat,precip2,0.0236081781113451
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EL,Durum wheat,precip2,0.0153409493493772
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EL,Durum wheat,precip2,0.015444623249148
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EL,Durum wheat,precip2,0.00465743503330258
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EL,Durum wheat,precip2,0.00561074983452833
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EL,Durum wheat,precip2,0.00349718573229576
IPSL-CM6A-LR,-9.5,-9.3401,5,EL,Durum wheat,precip2,0.00549843156009907
IPSL-CM6A-LR,-8.5,-8.4598,8,EL,Durum wheat,precip2,0.0165745504147614
IPSL-CM6A-LR,-7.5,-7.5255,19,EL,Durum wheat,precip2,0.0156889623047434
IPSL-CM6A-LR,-6.5,-6.5577,11,EL,Durum wheat,precip2,0.014120023014277
IPSL-CM6A-LR,-5.5,-5.5623,13,EL,Durum wheat,precip2,0.0114399431037533
IPSL-CM6A-LR,-4.5,-4.3507,11,EL,Durum wheat,precip2,0.00240906663796842
IPSL-CM6A-LR,-3.5,-3.4644,8,EL,Durum wheat,precip2,0.009357839798263
IPSL-CM6A-LR,-2.5,-2.5669,9,EL,Durum wheat,precip2,0.0112180393370119
IPSL-CM6A-LR,-1.5,-1.2909,6,EL,Durum wheat,precip2,0.00103619176344637
IPSL-CM6A-LR,-0.5,-0.6347,8,EL,Durum wheat,precip2,0.0144519710404863
EC-Earth3,-9.5,-9.1554,4,ES,Durum wheat,precip2,0.0239663847042217
EC-Earth3,-8.5,-8.4726,15,ES,Durum wheat,precip2,0.0215160154206939
EC-Earth3,-7.5,-7.5562,20,ES,Durum wheat,precip2,0.0174208363707894
EC-Earth3,-6.5,-6.4767,21,ES,Durum wheat,precip2,0.0223483882405848
EC-Earth3,-5.5,-5.3342,8,ES,Durum wheat,precip2,0.02560685001954
EC-Earth3,-4.5,-4.5495,8,ES,Durum wheat,precip2,0.0279328403739635
EC-Earth3,-3.5,-3.3459,9,ES,Durum wheat,precip2,0.00852123542782695
EC-Earth3,-2.5,-2.4493,5,ES,Durum wheat,precip2,0.0188005454215018
EC-Earth3,-1.5,-1.3807,6,ES,Durum wheat,precip2,0.00757942540971383
EC-Earth3,-0.5,-0.6596,3,ES,Durum wheat,precip2,0.0165859684442595
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,Durum wheat,precip2,0.0250368348416827
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,Durum wheat,precip2,0.019758299864524
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,Durum wheat,precip2,0.0191400157409755
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,Durum wheat,precip2,0.0147989197459529
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,Durum wheat,precip2,0.0241106758902076
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,Durum wheat,precip2,0.0142939668425196
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,Durum wheat,precip2,0.0227818864736788
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,Durum wheat,precip2,0.0125511384082036
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,Durum wheat,precip2,0.0062252119386871
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,Durum wheat,precip2,0.0255907621522385
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,Durum wheat,precip2,0.0218523696718146
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,Durum wheat,precip2,0.0239566972822719
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,Durum wheat,precip2,0.0286308446755731
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,Durum wheat,precip2,0.0290555374365156
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,Durum wheat,precip2,0.0244739535119888
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,Durum wheat,precip2,0.0174187099004869
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,Durum wheat,precip2,0.0276958043390927
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,Durum wheat,precip2,0.0215301925680944
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,Durum wheat,precip2,0.0122426349593136
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,Durum wheat,precip2,-0.0317490900147882
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,Durum wheat,precip2,0.0231050115000863
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,Durum wheat,precip2,0.028349650125401
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,Durum wheat,precip2,0.0242817892536338
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,Durum wheat,precip2,0.0249595041420536
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,Durum wheat,precip2,0.0233559156146647
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,Durum wheat,precip2,0.0188343391212902
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,Durum wheat,precip2,0.0250583579261055
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,Durum wheat,precip2,0.0035012517717047
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,Durum wheat,precip2,0.0140119152654761
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,Durum wheat,precip2,0.0137807183624779
EC-Earth3,-9.5,-9.1554,4,FR,Durum wheat,precip2,0.0215080045721309
EC-Earth3,-8.5,-8.4726,15,FR,Durum wheat,precip2,0.0593548942583019
EC-Earth3,-7.5,-7.5562,20,FR,Durum wheat,precip2,0.0242637565371913
EC-Earth3,-6.5,-6.4767,21,FR,Durum wheat,precip2,0.0482054396947969
EC-Earth3,-5.5,-5.3342,8,FR,Durum wheat,precip2,0.0182045599100828
EC-Earth3,-4.5,-4.5495,8,FR,Durum wheat,precip2,0.0581863945211837
EC-Earth3,-3.5,-3.3459,9,FR,Durum wheat,precip2,0.0219956091747131
EC-Earth3,-2.5,-2.4493,5,FR,Durum wheat,precip2,0.0430355766035399
EC-Earth3,-1.5,-1.3807,6,FR,Durum wheat,precip2,0.0205567582416749
EC-Earth3,-0.5,-0.6596,3,FR,Durum wheat,precip2,0.0194455693016153
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,Durum wheat,precip2,0.0376235050520104
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,Durum wheat,precip2,0.0231231273923593
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,Durum wheat,precip2,0.037739199876004
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,Durum wheat,precip2,0.00688188507045721
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,Durum wheat,precip2,0.0557974144628213
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,Durum wheat,precip2,0.0276182180208208
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,Durum wheat,precip2,0.0487877979480686
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,Durum wheat,precip2,-0.0162624339581543
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,Durum wheat,precip2,0.0160740229231562
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,Durum wheat,precip2,-0.0144761407660979
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,Durum wheat,precip2,-0.0272429344893251
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,Durum wheat,precip2,-0.0116043510550578
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,Durum wheat,precip2,0.0179936898497675
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,Durum wheat,precip2,0.0571157995777903
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,Durum wheat,precip2,0.0390531723849681
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,Durum wheat,precip2,0.0395674351449672
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,Durum wheat,precip2,0.0447164319749462
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,Durum wheat,precip2,0.0344144337197253
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,Durum wheat,precip2,0.00574470808809913
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,Durum wheat,precip2,-0.0108109334844513
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,Durum wheat,precip2,0.0453733301147508
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,Durum wheat,precip2,0.0398599087922057
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,Durum wheat,precip2,0.0474630578315105
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,Durum wheat,precip2,0.0559023847960481
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,Durum wheat,precip2,0.0398966134644797
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,Durum wheat,precip2,0.0411290366742268
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,Durum wheat,precip2,0.0387612440447091
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,Durum wheat,precip2,0.0214720867833737
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,Durum wheat,precip2,-0.00144670161156192
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,Durum wheat,precip2,0.0186006056487967
EC-Earth3,-9.5,-9.1554,4,HU,Durum wheat,precip2,-0.0174356540068611
EC-Earth3,-8.5,-8.4726,15,HU,Durum wheat,precip2,-0.020089359943939
EC-Earth3,-7.5,-7.5562,20,HU,Durum wheat,precip2,-0.0071191460163967
EC-Earth3,-6.5,-6.4767,21,HU,Durum wheat,precip2,0.0136795674466228
EC-Earth3,-5.5,-5.3342,8,HU,Durum wheat,precip2,0.0279073416210308
EC-Earth3,-4.5,-4.5495,8,HU,Durum wheat,precip2,0.00173023335147964
EC-Earth3,-3.5,-3.3459,9,HU,Durum wheat,precip2,-0.0123626073444961
EC-Earth3,-2.5,-2.4493,5,HU,Durum wheat,precip2,0.0419522177849037
EC-Earth3,-1.5,-1.3807,6,HU,Durum wheat,precip2,-0.0377587667008696
EC-Earth3,-0.5,-0.6596,3,HU,Durum wheat,precip2,0.017657747021159
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HU,Durum wheat,precip2,0.0138069663300433
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HU,Durum wheat,precip2,0.0193910573806054
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HU,Durum wheat,precip2,-0.00711725119929387
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HU,Durum wheat,precip2,0.01416069647826
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HU,Durum wheat,precip2,-0.0239974995524125
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HU,Durum wheat,precip2,-0.0012673304095513
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HU,Durum wheat,precip2,0.0131945602747767
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HU,Durum wheat,precip2,0.00705215202265492
HadGEM3-GC3-1LL,-0.5,-0.331,6,HU,Durum wheat,precip2,-0.0169153220900561
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HU,Durum wheat,precip2,0.0478184302909213
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HU,Durum wheat,precip2,0.0343209062586906
HadGEM3-GC3-1MM,-12.5,-12.588,13,HU,Durum wheat,precip2,0.0235727134234895
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HU,Durum wheat,precip2,0.0237327243799632
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HU,Durum wheat,precip2,0.0192258367921298
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HU,Durum wheat,precip2,0.0342816571520661
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HU,Durum wheat,precip2,0.0268552568485605
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HU,Durum wheat,precip2,-0.00185319597329897
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HU,Durum wheat,precip2,0.00995791184865412
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HU,Durum wheat,precip2,0.0226888960755352
HadGEM3-GC3-1MM,-4.5,-4.3969,4,HU,Durum wheat,precip2,0.000167727598902833
IPSL-CM6A-LR,-9.5,-9.3401,5,HU,Durum wheat,precip2,0.0189109431539798
IPSL-CM6A-LR,-8.5,-8.4598,8,HU,Durum wheat,precip2,0.0205033803692427
IPSL-CM6A-LR,-7.5,-7.5255,19,HU,Durum wheat,precip2,0.0203303850043598
IPSL-CM6A-LR,-6.5,-6.5577,11,HU,Durum wheat,precip2,0.0268567364315508
IPSL-CM6A-LR,-5.5,-5.5623,13,HU,Durum wheat,precip2,0.0189167377978396
IPSL-CM6A-LR,-4.5,-4.3507,11,HU,Durum wheat,precip2,0.0141984546696688
IPSL-CM6A-LR,-3.5,-3.4644,8,HU,Durum wheat,precip2,-0.00266952403253118
IPSL-CM6A-LR,-2.5,-2.5669,9,HU,Durum wheat,precip2,0.0201139236615302
IPSL-CM6A-LR,-1.5,-1.2909,6,HU,Durum wheat,precip2,0.0187426979240977
IPSL-CM6A-LR,-0.5,-0.6347,8,HU,Durum wheat,precip2,0.0199894099578433
EC-Earth3,-9.5,-9.1554,4,IT,Durum wheat,precip2,0.01932273653117
EC-Earth3,-8.5,-8.4726,15,IT,Durum wheat,precip2,0.030945860600965
EC-Earth3,-7.5,-7.5562,20,IT,Durum wheat,precip2,0.0247883373985452
EC-Earth3,-6.5,-6.4767,21,IT,Durum wheat,precip2,0.0224265295985769
EC-Earth3,-5.5,-5.3342,8,IT,Durum wheat,precip2,0.0376433221850268
EC-Earth3,-4.5,-4.5495,8,IT,Durum wheat,precip2,0.0339501632758804
EC-Earth3,-3.5,-3.3459,9,IT,Durum wheat,precip2,0.0173439319459085
EC-Earth3,-2.5,-2.4493,5,IT,Durum wheat,precip2,0.0400667792470917
EC-Earth3,-1.5,-1.3807,6,IT,Durum wheat,precip2,0.00944215143109711
EC-Earth3,-0.5,-0.6596,3,IT,Durum wheat,precip2,0.0313792802172557
HadGEM3-GC3-1LL,-8.5,-8.3848,12,IT,Durum wheat,precip2,0.0311307911350965
HadGEM3-GC3-1LL,-7.5,-7.5599,19,IT,Durum wheat,precip2,0.0353488547074934
HadGEM3-GC3-1LL,-6.5,-6.5442,24,IT,Durum wheat,precip2,0.0176847847448868
HadGEM3-GC3-1LL,-5.5,-5.5797,10,IT,Durum wheat,precip2,0.023787111917529
HadGEM3-GC3-1LL,-4.5,-4.5263,6,IT,Durum wheat,precip2,0.0309118225937621
HadGEM3-GC3-1LL,-3.5,-3.7835,7,IT,Durum wheat,precip2,0.0339420918122315
HadGEM3-GC3-1LL,-2.5,-2.4504,6,IT,Durum wheat,precip2,0.0196721118501304
HadGEM3-GC3-1LL,-1.5,-1.3098,8,IT,Durum wheat,precip2,0.0127627810157485
HadGEM3-GC3-1LL,-0.5,-0.331,6,IT,Durum wheat,precip2,0.0196399663142196
HadGEM3-GC3-1MM,-14.5,-14.3032,4,IT,Durum wheat,precip2,0.0552741782842459
HadGEM3-GC3-1MM,-13.5,-13.3931,8,IT,Durum wheat,precip2,0.0494344730464044
HadGEM3-GC3-1MM,-12.5,-12.588,13,IT,Durum wheat,precip2,0.0465177828614767
HadGEM3-GC3-1MM,-11.5,-11.5321,21,IT,Durum wheat,precip2,0.0509789428628344
HadGEM3-GC3-1MM,-10.5,-10.4803,10,IT,Durum wheat,precip2,0.048183566522501
HadGEM3-GC3-1MM,-9.5,-9.6161,7,IT,Durum wheat,precip2,0.0488519340773073
HadGEM3-GC3-1MM,-8.5,-8.6582,7,IT,Durum wheat,precip2,0.0491300100248015
HadGEM3-GC3-1MM,-7.5,-7.6345,8,IT,Durum wheat,precip2,0.0492470209949396
HadGEM3-GC3-1MM,-6.5,-6.4299,4,IT,Durum wheat,precip2,0.0291176079625055
HadGEM3-GC3-1MM,-5.5,-5.3528,4,IT,Durum wheat,precip2,0.0360445857364607
HadGEM3-GC3-1MM,-4.5,-4.3969,4,IT,Durum wheat,precip2,0.0131437098640249
IPSL-CM6A-LR,-9.5,-9.3401,5,IT,Durum wheat,precip2,0.0272207958264965
IPSL-CM6A-LR,-8.5,-8.4598,8,IT,Durum wheat,precip2,0.0378127928658473
IPSL-CM6A-LR,-7.5,-7.5255,19,IT,Durum wheat,precip2,0.0419397374379031
IPSL-CM6A-LR,-6.5,-6.5577,11,IT,Durum wheat,precip2,0.0477827874788522
IPSL-CM6A-LR,-5.5,-5.5623,13,IT,Durum wheat,precip2,0.0359140025232315
IPSL-CM6A-LR,-4.5,-4.3507,11,IT,Durum wheat,precip2,0.0205380758466781
IPSL-CM6A-LR,-3.5,-3.4644,8,IT,Durum wheat,precip2,0.0262946175673932
IPSL-CM6A-LR,-2.5,-2.5669,9,IT,Durum wheat,precip2,0.021782384842343
IPSL-CM6A-LR,-1.5,-1.2909,6,IT,Durum wheat,precip2,0.0195986828842692
IPSL-CM6A-LR,-0.5,-0.6347,8,IT,Durum wheat,precip2,0.0204761340573139
EC-Earth3,-9.5,-9.1554,4,RO,Durum wheat,precip2,-0.0111194579125529
EC-Earth3,-8.5,-8.4726,15,RO,Durum wheat,precip2,0.00344470224279145
EC-Earth3,-7.5,-7.5562,20,RO,Durum wheat,precip2,0.00165839895745093
EC-Earth3,-6.5,-6.4767,21,RO,Durum wheat,precip2,0.0178438348618015
EC-Earth3,-5.5,-5.3342,8,RO,Durum wheat,precip2,0.0138172957968252
EC-Earth3,-4.5,-4.5495,8,RO,Durum wheat,precip2,-0.0105160250224092
EC-Earth3,-3.5,-3.3459,9,RO,Durum wheat,precip2,-0.00786490848373175
EC-Earth3,-2.5,-2.4493,5,RO,Durum wheat,precip2,0.0469942748517315
EC-Earth3,-1.5,-1.3807,6,RO,Durum wheat,precip2,-0.0357561340094067
EC-Earth3,-0.5,-0.6596,3,RO,Durum wheat,precip2,0.0144673199720525
HadGEM3-GC3-1LL,-8.5,-8.3848,12,RO,Durum wheat,precip2,0.0177779128129415
HadGEM3-GC3-1LL,-7.5,-7.5599,19,RO,Durum wheat,precip2,0.0296283925140287
HadGEM3-GC3-1LL,-6.5,-6.5442,24,RO,Durum wheat,precip2,-0.00405406744502296
HadGEM3-GC3-1LL,-5.5,-5.5797,10,RO,Durum wheat,precip2,0.0263129281785121
HadGEM3-GC3-1LL,-4.5,-4.5263,6,RO,Durum wheat,precip2,-0.0122180652557613
HadGEM3-GC3-1LL,-3.5,-3.7835,7,RO,Durum wheat,precip2,0.00684963666176059
HadGEM3-GC3-1LL,-2.5,-2.4504,6,RO,Durum wheat,precip2,0.0105021472673662
HadGEM3-GC3-1LL,-1.5,-1.3098,8,RO,Durum wheat,precip2,-0.00231811421832609
HadGEM3-GC3-1LL,-0.5,-0.331,6,RO,Durum wheat,precip2,-0.0259621954097866
HadGEM3-GC3-1MM,-14.5,-14.3032,4,RO,Durum wheat,precip2,0.0499868101036645
HadGEM3-GC3-1MM,-13.5,-13.3931,8,RO,Durum wheat,precip2,0.0435631109520616
HadGEM3-GC3-1MM,-12.5,-12.588,13,RO,Durum wheat,precip2,0.0358373919807329
HadGEM3-GC3-1MM,-11.5,-11.5321,21,RO,Durum wheat,precip2,0.0456852907360169
HadGEM3-GC3-1MM,-10.5,-10.4803,10,RO,Durum wheat,precip2,0.0269693058652688
HadGEM3-GC3-1MM,-9.5,-9.6161,7,RO,Durum wheat,precip2,0.0511040246692473
HadGEM3-GC3-1MM,-8.5,-8.6582,7,RO,Durum wheat,precip2,0.0381272134540925
HadGEM3-GC3-1MM,-7.5,-7.6345,8,RO,Durum wheat,precip2,-0.00834290177157033
HadGEM3-GC3-1MM,-6.5,-6.4299,4,RO,Durum wheat,precip2,-0.0096372524302544
HadGEM3-GC3-1MM,-5.5,-5.3528,4,RO,Durum wheat,precip2,0.00422200814573877
HadGEM3-GC3-1MM,-4.5,-4.3969,4,RO,Durum wheat,precip2,0.0153013927755384
IPSL-CM6A-LR,-9.5,-9.3401,5,RO,Durum wheat,precip2,0.00580019537257087
IPSL-CM6A-LR,-8.5,-8.4598,8,RO,Durum wheat,precip2,0.0230099216255972
IPSL-CM6A-LR,-7.5,-7.5255,19,RO,Durum wheat,precip2,0.0231925045222536
IPSL-CM6A-LR,-6.5,-6.5577,11,RO,Durum wheat,precip2,0.0349004130471553
IPSL-CM6A-LR,-5.5,-5.5623,13,RO,Durum wheat,precip2,0.015329565065616
IPSL-CM6A-LR,-4.5,-4.3507,11,RO,Durum wheat,precip2,0.00802521970808806
IPSL-CM6A-LR,-3.5,-3.4644,8,RO,Durum wheat,precip2,0.00853451599621191
IPSL-CM6A-LR,-2.5,-2.5669,9,RO,Durum wheat,precip2,0.0220776678191535
IPSL-CM6A-LR,-1.5,-1.2909,6,RO,Durum wheat,precip2,0.0164616292290283
IPSL-CM6A-LR,-0.5,-0.6347,8,RO,Durum wheat,precip2,0.0228551454477505
EC-Earth3,-9.5,-9.1554,4,SK,Durum wheat,precip2,-0.0510207270237052
EC-Earth3,-8.5,-8.4726,15,SK,Durum wheat,precip2,-0.0135374764920799
EC-Earth3,-7.5,-7.5562,20,SK,Durum wheat,precip2,-0.013660953694922
EC-Earth3,-6.5,-6.4767,21,SK,Durum wheat,precip2,0.0204420275423815
EC-Earth3,-5.5,-5.3342,8,SK,Durum wheat,precip2,0.0314895760169824
EC-Earth3,-4.5,-4.5495,8,SK,Durum wheat,precip2,-0.00404929075110049
EC-Earth3,-3.5,-3.3459,9,SK,Durum wheat,precip2,0.0168925279774975
EC-Earth3,-2.5,-2.4493,5,SK,Durum wheat,precip2,0.0222115312053054
EC-Earth3,-1.5,-1.3807,6,SK,Durum wheat,precip2,-0.0216746635060969
EC-Earth3,-0.5,-0.6596,3,SK,Durum wheat,precip2,0.0285681858541358
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SK,Durum wheat,precip2,0.024393660860305
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SK,Durum wheat,precip2,0.0185013843041209
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SK,Durum wheat,precip2,-0.00741303181568253
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SK,Durum wheat,precip2,0.0140210527316521
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SK,Durum wheat,precip2,-0.0160944897618034
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SK,Durum wheat,precip2,0.00888486586948972
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SK,Durum wheat,precip2,0.0130751041371027
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SK,Durum wheat,precip2,-0.00216297796869422
HadGEM3-GC3-1LL,-0.5,-0.331,6,SK,Durum wheat,precip2,-0.0454077339266411
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SK,Durum wheat,precip2,0.0453716436185517
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SK,Durum wheat,precip2,0.0428110950360625
HadGEM3-GC3-1MM,-12.5,-12.588,13,SK,Durum wheat,precip2,0.0296278434981246
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SK,Durum wheat,precip2,0.0282956092780811
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SK,Durum wheat,precip2,0.0278255598884629
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SK,Durum wheat,precip2,0.0553159122682759
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SK,Durum wheat,precip2,0.0278147735021481
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SK,Durum wheat,precip2,0.0136744512757184
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SK,Durum wheat,precip2,0.0284945264392439
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SK,Durum wheat,precip2,0.0280825841934215
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SK,Durum wheat,precip2,0.0230280762459085
IPSL-CM6A-LR,-9.5,-9.3401,5,SK,Durum wheat,precip2,0.0243043188116879
IPSL-CM6A-LR,-8.5,-8.4598,8,SK,Durum wheat,precip2,0.015705032186449
IPSL-CM6A-LR,-7.5,-7.5255,19,SK,Durum wheat,precip2,0.0208145162281947
IPSL-CM6A-LR,-6.5,-6.5577,11,SK,Durum wheat,precip2,0.0310104042763916
IPSL-CM6A-LR,-5.5,-5.5623,13,SK,Durum wheat,precip2,0.0210389260143298
IPSL-CM6A-LR,-4.5,-4.3507,11,SK,Durum wheat,precip2,0.00518105710395898
IPSL-CM6A-LR,-3.5,-3.4644,8,SK,Durum wheat,precip2,-0.0103466616550661
IPSL-CM6A-LR,-2.5,-2.5669,9,SK,Durum wheat,precip2,0.0202593262858015
IPSL-CM6A-LR,-1.5,-1.2909,6,SK,Durum wheat,precip2,0.0293826816062626
IPSL-CM6A-LR,-0.5,-0.6347,8,SK,Durum wheat,precip2,0.00385721410146399
EC-Earth3,-9.5,-9.1554,4,CZ,Spring barley,precip2,-0.0633687880890437
EC-Earth3,-8.5,-8.4726,15,CZ,Spring barley,precip2,0.00244984468075056
EC-Earth3,-7.5,-7.5562,20,CZ,Spring barley,precip2,0.00655642615963211
EC-Earth3,-6.5,-6.4767,21,CZ,Spring barley,precip2,0.0465656390590942
EC-Earth3,-5.5,-5.3342,8,CZ,Spring barley,precip2,0.0180029600126638
EC-Earth3,-4.5,-4.5495,8,CZ,Spring barley,precip2,0.0179132650636444
EC-Earth3,-3.5,-3.3459,9,CZ,Spring barley,precip2,0.0650396367242505
EC-Earth3,-2.5,-2.4493,5,CZ,Spring barley,precip2,5.75704394572981e-05
