model,cntr,year,hdd_calendar,hdd_octmar,cdd_jja
ec-earth3,HR,2020,1929.61,1543.71,336.01
ec-earth3,HR,2021,2131.76,1735.94,436.1
ec-earth3,HR,2022,1831,1803.06,467.45
ec-earth3,HR,2023,1686.42,1495.72,391.72
ec-earth3,HR,2024,1607.35,1308.98,544.26
ec-earth3,HU,1990,2315.45,1986.92,248.51
ec-earth3,HU,1991,2752.29,2255.02,252.94
ec-earth3,HU,1992,2468.06,2280.64,382.28
ec-earth3,HU,1993,2656.9,2382.35,264.11
ec-earth3,HU,1994,2293.98,2052.82,360.13
ec-earth3,HU,1995,2551.66,2132.96,288.07
ec-earth3,HU,1996,2769.1,2575.6,225.03
ec-earth3,HU,1997,2619.76,2203,233.26
ec-earth3,HU,1998,2472.88,2049.48,301.17
ec-earth3,HU,1999,2466.79,2356.34,236.62
ec-earth3,HU,2000,2213.52,2271.29,335.32
ec-earth3,HU,2001,2489.27,1834.05,276.55
ec-earth3,HU,2002,2375.57,2212.34,313.68
ec-earth3,HU,2003,2834.6,2511.15,401.45
ec-earth3,HU,2004,2621.71,2375.93,233.1
ec-earth3,HU,2005,2767.91,2362.88,209.37
ec-earth3,HU,2006,2591.35,2485.34,277.18
ec-earth3,HU,2007,2289.99,1767.73,381.89
ec-earth3,HU,2008,2288.85,2215.98,284.96
ec-earth3,HU,2009,2441.7,2158.26,303.71
ec-earth3,HU,2010,2661.43,2232.94,285.55
ec-earth3,HU,2011,2583.73,2334.69,289.88
ec-earth3,HU,2012,2522.17,2348.69,405.66
ec-earth3,HU,2013,2451.82,2237.65,353.56
ec-earth3,HU,2014,2049.99,1820.43,257.22
ec-earth3,HU,2015,2313.14,1946.25,399.4
ec-earth3,HU,2016,2441.09,2008.1,287.91
ec-earth3,HU,2017,2483.66,2347.46,388.33
ec-earth3,HU,2018,2275.85,2158.9,360.29
ec-earth3,HU,2019,2135.59,1963.78,390.82
ec-earth3,HU,2020,2271.43,1865.27,301.63
ec-earth3,HU,2021,2533.68,2024.88,387.06
ec-earth3,HU,2022,2258.49,2104.68,440.22
ec-earth3,HU,2023,2083.44,1822.97,345.8
ec-earth3,HU,2024,1989.14,1672.74,487.59
ec-earth3,IE,1990,2288.16,1606.58,21.24
ec-earth3,IE,1991,2480.31,1830.56,10.43
ec-earth3,IE,1992,2471.04,1717.3,3.76
ec-earth3,IE,1993,2505.32,1788.66,1.48
ec-earth3,IE,1994,2391.67,1869.56,1.85
ec-earth3,IE,1995,2318.46,1649.62,58.57
ec-earth3,IE,1996,2571.55,1767.83,7.73
ec-earth3,IE,1997,2159.42,1727.82,13.19
ec-earth3,IE,1998,2201.88,1508.93,3.25
ec-earth3,IE,1999,2232.02,1648.55,13.13
ec-earth3,IE,2000,2410.86,1683.96,7.07
ec-earth3,IE,2001,2408.56,1893.82,9.06
ec-earth3,IE,2002,2217.33,1542.47,3.21
ec-earth3,IE,2003,2257.38,1673.51,19.57
ec-earth3,IE,2004,2276.88,1728.35,7.02
ec-earth3,IE,2005,2205.24,1639.26,14.6
ec-earth3,IE,2006,2228.58,1716.7,30.36
ec-earth3,IE,2007,2111.75,1586.36,3.14
ec-earth3,IE,2008,2400.85,1592.82,2.71
ec-earth3,IE,2009,2393.47,1841.47,4.32
ec-earth3,IE,2010,2776.14,1972.97,2.2
ec-earth3,IE,2011,2192.14,1947.41,1.01
ec-earth3,IE,2012,2373.2,1430.56,2.44
ec-earth3,IE,2013,2462.33,1920.4,30.08
ec-earth3,IE,2014,2232.6,1670.97,11.73
ec-earth3,IE,2015,2381.48,1774.27,2.11
ec-earth3,IE,2016,2340.08,1608.43,8.27
ec-earth3,IE,2017,2202.05,1640.09,8.85
ec-earth3,IE,2018,2363.36,1826.83,37.83
ec-earth3,IE,2019,2294.3,1561.78,9.34
ec-earth3,IE,2020,2310.51,1766.04,7.02
ec-earth3,IE,2021,2270.17,1755.64,28.17
ec-earth3,IE,2022,2142.67,1543.62,32.82
ec-earth3,IE,2023,2044.82,1585.49,8.09
ec-earth3,IE,2024,2146.08,1592.85,4.95
ec-earth3,IT,1990,1593,1373.52,378.71
ec-earth3,IT,1991,1874.42,1493.8,411.76
ec-earth3,IT,1992,1665.87,1610.13,380.34
ec-earth3,IT,1993,1756.33,1513.9,403.11
ec-earth3,IT,1994,1504.91,1363.5,478.25
ec-earth3,IT,1995,1721.04,1412.58,360.89
ec-earth3,IT,1996,1709.11,1515.83,354.78
ec-earth3,IT,1997,1579.06,1325.56,376.05
ec-earth3,IT,1998,1677.42,1378.96,488.43
ec-earth3,IT,1999,1643.38,1567.31,418.19
ec-earth3,IT,2000,1492.86,1474.6,436.8
ec-earth3,IT,2001,1546.5,1185.42,437.64
ec-earth3,IT,2002,1419.08,1399.97,403.96
ec-earth3,IT,2003,1596.02,1346.5,642.73
ec-earth3,IT,2004,1584.55,1431.92,410.56
ec-earth3,IT,2005,1742.83,1432.59,401.68
ec-earth3,IT,2006,1561.88,1539.12,440.59
ec-earth3,IT,2007,1421.46,1121.03,438.74
ec-earth3,IT,2008,1510.01,1396.43,431.18
ec-earth3,IT,2009,1586.5,1414.94,457.45
ec-earth3,IT,2010,1702.66,1468.35,414.69
ec-earth3,IT,2011,1532.57,1458.54,407.33
ec-earth3,IT,2012,1636.86,1456.82,529.35
ec-earth3,IT,2013,1597.13,1453.19,432.01
ec-earth3,IT,2014,1284.33,1185.78,340.44
ec-earth3,IT,2015,1497.22,1239.3,521.52
ec-earth3,IT,2016,1497.02,1284.78,400.88
ec-earth3,IT,2017,1623.18,1387.24,536.66
ec-earth3,IT,2018,1484.49,1477.61,446.69
ec-earth3,IT,2019,1487.66,1329.1,532.28
ec-earth3,IT,2020,1461.43,1200.88,425.45
ec-earth3,IT,2021,1615.3,1358.23,485.05
ec-earth3,IT,2022,1486.87,1418.25,559.15
ec-earth3,IT,2023,1394.71,1200.71,473.93
ec-earth3,IT,2024,1347.53,1110.19,540.15
ec-earth3,LI,1990,3423.39,2284.04,37.88
ec-earth3,LI,1991,3795.97,2676,39.76
ec-earth3,LI,1992,3517.66,2786.17,68.34
ec-earth3,LI,1993,3640.11,2673.4,34.7
ec-earth3,LI,1994,3224.88,2598.8,70.52
ec-earth3,LI,1995,3626.97,2530.81,43.35
ec-earth3,LI,1996,3829.35,2687.99,17.88
ec-earth3,LI,1997,3364.09,2529.93,26.34
ec-earth3,LI,1998,3556.23,2490.98,53.46
ec-earth3,LI,1999,3541.5,2799.32,27.88
ec-earth3,LI,2000,3296.12,2740.84,49.38
ec-earth3,LI,2001,3602.32,2372.09,50.82
ec-earth3,LI,2002,3271.77,2558.09,37.13
ec-earth3,LI,2003,3427.45,2639.02,139.8
ec-earth3,LI,2004,3630.23,2709.55,41.13
ec-earth3,LI,2005,3771.83,2803.58,45.32
ec-earth3,LI,2006,3431.53,2947.5,75.52
ec-earth3,LI,2007,3352.9,2216.26,39.36
ec-earth3,LI,2008,3435.69,2666.6,45.44
ec-earth3,LI,2009,3459.97,2811.38,49.26
ec-earth3,LI,2010,3873.44,2795.25,60.41
ec-earth3,LI,2011,3158,2644,54.43
ec-earth3,LI,2012,3522.33,2650.43,58.45
ec-earth3,LI,2013,3680.44,2761.28,68.45
ec-earth3,LI,2014,3023.2,2361.91,32.28
ec-earth3,LI,2015,3236.47,2407.73,119.49
ec-earth3,LI,2016,3332.05,2384.16,51.35
ec-earth3,LI,2017,3422.89,2507.31,86.62
ec-earth3,LI,2018,3087.78,2703.51,83.36
ec-earth3,LI,2019,3272.28,2465.37,89.76
ec-earth3,LI,2020,3168.11,2310.26,53.83
ec-earth3,LI,2021,3555.05,2560.91,45.84
ec-earth3,LI,2022,3074.52,2568.45,89.45
ec-earth3,LI,2023,3112.83,2304.7,97.63
ec-earth3,LI,2024,3028.92,2215.88,80.79
ec-earth3,LT,1990,3073.17,2474.75,30.18
ec-earth3,LT,1991,3456.29,2757.05,72.13
ec-earth3,LT,1992,3433.92,2635.31,126.42
ec-earth3,LT,1993,3716.01,2899.47,18.58
ec-earth3,LT,1994,3621.26,3104.81,134.11
ec-earth3,LT,1995,3583.18,2785.66,92.34
ec-earth3,LT,1996,4104.29,3505.77,73.02
ec-earth3,LT,1997,3693.2,2880.62,110.65
ec-earth3,LT,1998,3604.16,2820.8,40.9
ec-earth3,LT,1999,3391.6,3103.42,137.29
ec-earth3,LT,2000,3082.77,2721.67,30.88
ec-earth3,LT,2001,3513.19,2573.89,105.21
ec-earth3,LT,2002,3418.98,2696.45,170.22
ec-earth3,LT,2003,3609.07,3296.76,90.84
ec-earth3,LT,2004,3559.45,2938.26,53.84
ec-earth3,LT,2005,3555,2893.69,74.87
ec-earth3,LT,2006,3443.59,3165.46,134.95
ec-earth3,LT,2007,3248.96,2380.84,96.4
ec-earth3,LT,2008,3090.68,2581.57,65.5
ec-earth3,LT,2009,3483.72,2743.27,61.3
ec-earth3,LT,2010,3929.29,3219.38,176.47
ec-earth3,LT,2011,3373.21,3235.83,107.25
ec-earth3,LT,2012,3653.9,2888.3,83.36
ec-earth3,LT,2013,3490.04,3137.78,111.34
ec-earth3,LT,2014,3306.32,2515.22,127.2
ec-earth3,LT,2015,3109.6,2589.16,119.83
ec-earth3,LT,2016,3415.12,2695.41,96.11
ec-earth3,LT,2017,3342.5,2815.63,60.88
ec-earth3,LT,2018,3341.26,2875.77,178.97
ec-earth3,LT,2019,3031.35,2661.43,147.72
ec-earth3,LT,2020,2866.02,2206.94,125.77
ec-earth3,LT,2021,3584.75,2700.53,178.13
ec-earth3,LT,2022,3306.61,2635.89,157.02
ec-earth3,LT,2023,3092.35,2570.35,132
ec-earth3,LT,2024,2887.48,2591.77,160.74
ec-earth3,LU,1990,2598.28,1948.17,150.72
ec-earth3,LU,1991,2948.07,2208.24,152.05
ec-earth3,LU,1992,2696.74,2243.51,142.22
ec-earth3,LU,1993,2799.31,2232.95,98.81
ec-earth3,LU,1994,2505.7,2185.53,208.01
ec-earth3,LU,1995,2681.28,1970.79,205.92
ec-earth3,LU,1996,3174.32,2384.04,114.2
ec-earth3,LU,1997,2710.02,2269.03,153.39
ec-earth3,LU,1998,2729.7,2073.06,108.21
ec-earth3,LU,1999,2590.95,2243.44,130.78
ec-earth3,LU,2000,2402.29,2148.89,117.17
ec-earth3,LU,2001,2578,1893.96,169.68
ec-earth3,LU,2002,2349.39,1961.64,149.03
ec-earth3,LU,2003,2625.1,2031.68,385.99
ec-earth3,LU,2004,2686.07,2187.21,180.39
ec-earth3,LU,2005,2614.48,2191.19,167.28
ec-earth3,LU,2006,2523.56,2227.25,220.5
ec-earth3,LU,2007,2344.67,1695,119.87
ec-earth3,LU,2008,2552.29,2063.81,136.83
ec-earth3,LU,2009,2575.22,2274.15,173.81
ec-earth3,LU,2010,2999.63,2208.35,184.43
ec-earth3,LU,2011,2336.66,2198.42,118.92
ec-earth3,LU,2012,2735.34,2030.26,118.85
ec-earth3,LU,2013,2948.26,2345.39,173.47
ec-earth3,LU,2014,2336.47,1914.77,125.9
ec-earth3,LU,2015,2561.37,2051.47,234.71
ec-earth3,LU,2016,2760.57,1951.22,145.27
ec-earth3,LU,2017,2680.37,2212.44,169.44
ec-earth3,LU,2018,2592.36,2187.62,239.46
ec-earth3,LU,2019,2622.47,2047.12,223.91
ec-earth3,LU,2020,2437.52,1941.06,200.23
ec-earth3,LU,2021,2785.73,2041.88,105.98
ec-earth3,LU,2022,2490.72,2066.41,245.64
ec-earth3,LU,2023,2454.77,1923.8,159.71
ec-earth3,LU,2024,2362.25,1854.78,167.56
ec-earth3,LV,1990,3112.46,2520.91,28.06
ec-earth3,LV,1991,3431.67,2750.93,56.94
ec-earth3,LV,1992,3448.31,2561.47,103.95
ec-earth3,LV,1993,3776.37,2895.48,15.66
ec-earth3,LV,1994,3752.51,3255.74,102.72
ec-earth3,LV,1995,3587.85,2789.88,74.45
ec-earth3,LV,1996,4123.98,3489.87,62.69
ec-earth3,LV,1997,3721.28,2843.79,126.05
ec-earth3,LV,1998,3675.3,2890.96,32.66
ec-earth3,LV,1999,3430.65,3157.44,119.32
ec-earth3,LV,2000,3131.14,2723.31,28.26
ec-earth3,LV,2001,3585.52,2617.38,98.08
ec-earth3,LV,2002,3577.03,2769.26,148.56
ec-earth3,LV,2003,3677.01,3380.79,96.35
ec-earth3,LV,2004,3634.98,2952.08,51.77
ec-earth3,LV,2005,3668.7,2998.06,69.74
ec-earth3,LV,2006,3475.9,3193.51,127.7
ec-earth3,LV,2007,3399.62,2472.55,81.94
ec-earth3,LV,2008,3136.69,2597.16,52.93
ec-earth3,LV,2009,3528.58,2746.64,57.9
ec-earth3,LV,2010,3976.16,3284.95,181.37
ec-earth3,LV,2011,3315.72,3238.35,119.11
ec-earth3,LV,2012,3637.55,2824.06,63.37
ec-earth3,LV,2013,3479.05,3148.61,101.5
ec-earth3,LV,2014,3334.67,2535.28,124.12
ec-earth3,LV,2015,3080.86,2595.02,76.5
ec-earth3,LV,2016,3409.51,2696.09,79.05
ec-earth3,LV,2017,3370.89,2811.47,45.33
ec-earth3,LV,2018,3337.25,2889.26,161.98
ec-earth3,LV,2019,3034.77,2647.89,110.37
ec-earth3,LV,2020,2807.56,2210.5,97.83
ec-earth3,LV,2021,3533.82,2655.39,172.43
ec-earth3,LV,2022,3319.67,2663.87,149.19
ec-earth3,LV,2023,3153.95,2638.86,94.87
ec-earth3,LV,2024,2942.76,2727.65,117.12
ec-earth3,MT,1990,700.61,549.39,605.07
ec-earth3,MT,1991,870.97,704.48,589.87
ec-earth3,MT,1992,830.34,907.83,498.84
ec-earth3,MT,1993,876.09,788.77,600.63
ec-earth3,MT,1994,675.68,625.72,654.03
ec-earth3,MT,1995,789.61,679.84,602.36
ec-earth3,MT,1996,780.23,695.45,592.64
ec-earth3,MT,1997,742.87,655.02,645.04
ec-earth3,MT,1998,829.21,689.24,738.76
ec-earth3,MT,1999,691.99,795.19,641.67
ec-earth3,MT,2000,647.99,631.96,622
ec-earth3,MT,2001,646.76,443.05,519.19
ec-earth3,MT,2002,585.07,622.8,575.31
ec-earth3,MT,2003,732.44,664.08,721.11
ec-earth3,MT,2004,721.32,637.82,481.01
ec-earth3,MT,2005,903.2,736.02,452.03
ec-earth3,MT,2006,669.79,738.71,514.73
ec-earth3,MT,2007,612.48,431.78,511.31
ec-earth3,MT,2008,645.56,658.72,457.66
ec-earth3,MT,2009,708.19,639.19,549.27
ec-earth3,MT,2010,608.31,557.88,476.53
ec-earth3,MT,2011,723.34,660.06,460.11
ec-earth3,MT,2012,776.22,717.21,624.6
ec-earth3,MT,2013,658.63,627.57,502.14
ec-earth3,MT,2014,,516.21,487.12
ec-earth3,MT,2015,636.14,,603.13
ec-earth3,MT,2016,,,461.2
ec-earth3,MT,2017,690.2,638.59,633.85
ec-earth3,MT,2018,573.67,576.38,492.22
ec-earth3,MT,2019,777.21,693.85,619.87
ec-earth3,MT,2020,616.25,598.19,516.47
ec-earth3,MT,2021,681.29,535.61,670.34
ec-earth3,MT,2022,754.07,715.35,540.48
ec-earth3,MT,2023,758.76,601.49,408.77
ec-earth3,MT,2024,799.43,643.32,514.23
ec-earth3,NL,1990,2247.03,1666.87,99.38
ec-earth3,NL,1991,2714.17,2001.26,92.39
ec-earth3,NL,1992,2412.14,1989.24,89.96
ec-earth3,NL,1993,2583.84,2010.39,35.57
ec-earth3,NL,1994,2340.48,2072.33,146.48
ec-earth3,NL,1995,2498.94,1771.73,165.63
ec-earth3,NL,1996,3023.83,2366.17,74.43
ec-earth3,NL,1997,2524.66,2094.42,121.6
ec-earth3,NL,1998,2351.77,1819.97,53.44
ec-earth3,NL,1999,2256.94,1975.42,97.11
ec-earth3,NL,2000,2194.4,1830.76,60.61
ec-earth3,NL,2001,2418.71,1892.58,106.34
ec-earth3,NL,2002,2271.07,1712.57,91.44
ec-earth3,NL,2003,2501.62,2032.71,161.21
ec-earth3,NL,2004,2416,1989.53,90.9
ec-earth3,NL,2005,2337.08,1941.58,82.13
ec-earth3,NL,2006,2298.77,2036.64,160.79
ec-earth3,NL,2007,2099.27,1475.91,58.86
ec-earth3,NL,2008,2362.77,1860.56,72.41
ec-earth3,NL,2009,2395.52,2114.2,107.19
ec-earth3,NL,2010,2915,2103.38,114.62
ec-earth3,NL,2011,2203.95,2137.3,51.46
ec-earth3,NL,2012,2454.71,1856.35,84.87
ec-earth3,NL,2013,2662.03,2156.8,116.29
ec-earth3,NL,2014,1981.72,1642.68,91.59
ec-earth3,NL,2015,2217.49,1798.26,119.64
ec-earth3,NL,2016,2377.45,1670.42,93.47
ec-earth3,NL,2017,2239.23,1932.85,96.22
ec-earth3,NL,2018,2269.01,1906.13,177.77
ec-earth3,NL,2019,2212.16,1739.98,159.27
ec-earth3,NL,2020,2057.45,1683.66,147.31
ec-earth3,NL,2021,2390.9,1798.77,77.28
ec-earth3,NL,2022,2091.82,1680.96,167.08
ec-earth3,NL,2023,2029.41,1667.78,124.04
ec-earth3,NL,2024,1975.29,1557.02,118.2
ec-earth3,NO,1990,3575.04,2638.04,14.57
ec-earth3,NO,1991,3935.41,2959.12,25
ec-earth3,NO,1992,3850.72,2706.37,24.37
ec-earth3,NO,1993,4138.54,2943.07,3.39
ec-earth3,NO,1994,4152.92,3353.4,46.85
ec-earth3,NO,1995,4109.81,2879.9,32.75
ec-earth3,NO,1996,4403.12,3301.69,19.22
ec-earth3,NO,1997,3892.5,3019.07,58.35
ec-earth3,NO,1998,3970.57,2902.63,1.85
ec-earth3,NO,1999,3836.41,3044.92,18.72
ec-earth3,NO,2000,3591.29,2819.44,4.41
ec-earth3,NO,2001,4101.37,2898.62,18.19
ec-earth3,NO,2002,3893.24,2827.09,48.24
ec-earth3,NO,2003,3839.09,3263.4,35.55
ec-earth3,NO,2004,3815.92,2970.32,28.36
ec-earth3,NO,2005,3707.17,2827.4,23.42
ec-earth3,NO,2006,3634.04,2978.56,44.97
ec-earth3,NO,2007,3735.83,2595.43,26.01
ec-earth3,NO,2008,3698.31,2776.11,45.16
ec-earth3,NO,2009,3912.1,2976.62,34.33
ec-earth3,NO,2010,4667.33,3395.52,8.78
ec-earth3,NO,2011,3666.38,3455.4,14.51
ec-earth3,NO,2012,4073.65,2691.43,4.14
ec-earth3,NO,2013,4016.93,3325.02,17.2
ec-earth3,NO,2014,3490.97,2650.81,54.31
ec-earth3,NO,2015,3642.2,2663.57,13.51
ec-earth3,NO,2016,3843.92,2851.37,15.58
ec-earth3,NO,2017,3853.85,2839.56,7.77
ec-earth3,NO,2018,3984.54,3182.9,78.27
ec-earth3,NO,2019,3882.1,2852.49,33.65
ec-earth3,NO,2020,3459.28,2745.61,47.3
ec-earth3,NO,2021,3970.75,2855.38,36.64
ec-earth3,NO,2022,3712.25,2790.5,25.77
ec-earth3,NO,2023,3983.3,2874.74,28.48
ec-earth3,NO,2024,3681.23,3219.53,17.07
ec-earth3,PL,1990,2799.74,2168.7,95.82
ec-earth3,PL,1991,3298.42,2537.49,106.89
ec-earth3,PL,1992,3129.11,2549.18,220.35
ec-earth3,PL,1993,3295.05,2678.74,79.68
ec-earth3,PL,1994,3009.49,2566.77,199.77
ec-earth3,PL,1995,3257.04,2461.65,161.63
ec-earth3,PL,1996,3760.74,3188.75,91.41
ec-earth3,PL,1997,3333,2681.73,106.11
ec-earth3,PL,1998,3157.68,2494.15,102.06
ec-earth3,PL,1999,3005.63,2706.85,127.85
ec-earth3,PL,2000,2762.81,2515.61,107.66
ec-earth3,PL,2001,3190.97,2315.16,127.74
ec-earth3,PL,2002,3006.86,2433.64,181.09
ec-earth3,PL,2003,3285.68,2926,168.13
ec-earth3,PL,2004,3150.47,2669.58,102.38
ec-earth3,PL,2005,3238.99,2571.87,120.52
ec-earth3,PL,2006,3172.11,2944.24,195.35
ec-earth3,PL,2007,2867.39,2053.37,152.32
ec-earth3,PL,2008,2828.17,2450.63,140.68
ec-earth3,PL,2009,3131.05,2522.16,125.21
ec-earth3,PL,2010,3520.73,2807.23,186.09
ec-earth3,PL,2011,3023.58,2810.43,122.82
ec-earth3,PL,2012,3215.44,2625.91,158.39
ec-earth3,PL,2013,3164.54,2800.43,161.86
ec-earth3,PL,2014,2759.72,2223.88,151.68
ec-earth3,PL,2015,2764.87,2269.88,223.77
ec-earth3,PL,2016,2956.59,2316.11,143.79
ec-earth3,PL,2017,2949.3,2560.38,143.79
ec-earth3,PL,2018,2848,2508.04,210.85
ec-earth3,PL,2019,2638.6,2277.28,233.88
ec-earth3,PL,2020,2657.67,2070.26,156.65
ec-earth3,PL,2021,3127.79,2410.58,176.94
ec-earth3,PL,2022,2833.21,2344.36,207.47
ec-earth3,PL,2023,2653.92,2209.9,182.3
ec-earth3,PL,2024,2453.29,2095,214.31
ec-earth3,PT,1990,980.53,634.76,307.07
ec-earth3,PT,1991,1133.63,970.17,303.28
ec-earth3,PT,1992,1059.62,917.58,235.09
ec-earth3,PT,1993,1109.44,824.87,257.33
ec-earth3,PT,1994,982.77,876.3,222.4
ec-earth3,PT,1995,803.72,702.56,290.25
ec-earth3,PT,1996,1015.57,745.84,264.46
ec-earth3,PT,1997,731.49,713.85,195.69
ec-earth3,PT,1998,899.37,594.01,285.11
ec-earth3,PT,1999,1038.27,897.22,251.06
ec-earth3,PT,2000,1008.11,860,259.48
ec-earth3,PT,2001,991.15,725.49,233.42
ec-earth3,PT,2002,887.5,838.1,221.81
ec-earth3,PT,2003,969.11,755.29,316.31
ec-earth3,PT,2004,1039.38,825.95,294.3
ec-earth3,PT,2005,1095.64,970.58,343.15
ec-earth3,PT,2006,973.41,928.95,339.9
ec-earth3,PT,2007,1021.11,759.34,206.12
ec-earth3,PT,2008,992.05,760.55,234.24
ec-earth3,PT,2009,987.72,936.18,271.88
ec-earth3,PT,2010,1019.38,817.5,364.14
ec-earth3,PT,2011,848.26,842.47,291.57
ec-earth3,PT,2012,1000.34,813.65,293.57
ec-earth3,PT,2013,1099.56,863.08,343.52
ec-earth3,PT,2014,922.82,839.08,241.02
ec-earth3,PT,2015,932.7,889.41,321.16
ec-earth3,PT,2016,982.02,723.31,387.26
ec-earth3,PT,2017,945.61,819.52,355.58
ec-earth3,PT,2018,1031.3,889.45,294.8
ec-earth3,PT,2019,936.2,784.75,244.15
ec-earth3,PT,2020,840.47,684.2,356.52
ec-earth3,PT,2021,1004.74,819.73,257.05
ec-earth3,PT,2022,859.98,812.52,363.28
ec-earth3,PT,2023,923.55,722.77,379.26
ec-earth3,PT,2024,858.81,706.51,318.85
ec-earth3,RO,1990,2597.11,2238.67,252.65
ec-earth3,RO,1991,3033.9,2381.81,210.16
ec-earth3,RO,1992,2910.71,2569.96,300.91
ec-earth3,RO,1993,3073.35,2598.44,250.36
ec-earth3,RO,1994,2560.9,2282.1,289.93
ec-earth3,RO,1995,2919.44,2342.4,260.31
ec-earth3,RO,1996,3135.35,2938.68,251.06
ec-earth3,RO,1997,3061.25,2419.71,186.42
ec-earth3,RO,1998,2917.37,2415.5,296.11
ec-earth3,RO,1999,2714.38,2571.63,295.4
ec-earth3,RO,2000,2655.4,2507.65,346.2
ec-earth3,RO,2001,2785.43,2060.28,291.58
ec-earth3,RO,2002,2660.75,2381.24,289.4
ec-earth3,RO,2003,3062.94,2724.82,336.28
ec-earth3,RO,2004,2777.43,2512.05,223.91
ec-earth3,RO,2005,2917.33,2418.17,205.63
ec-earth3,RO,2006,2866.46,2617.29,261.12
ec-earth3,RO,2007,2521.75,1979.47,399.24
ec-earth3,RO,2008,2568.51,2403.29,314.9
ec-earth3,RO,2009,2592.89,2263.24,304.93
ec-earth3,RO,2010,2772.4,2373.28,323.14
ec-earth3,RO,2011,2923.68,2478.85,291.22
ec-earth3,RO,2012,2854.57,2677.93,452.33
ec-earth3,RO,2013,2608.73,2353.43,309.95
ec-earth3,RO,2014,2503.6,2101.11,258.73
ec-earth3,RO,2015,2509.37,2260.07,368.76
ec-earth3,RO,2016,2636.44,2099.33,323.8
ec-earth3,RO,2017,2660.7,2489.79,354.26
ec-earth3,RO,2018,2562.51,2275.25,308.45
ec-earth3,RO,2019,2323.16,2208.17,347.62
ec-earth3,RO,2020,2374.82,1926.12,318.52
ec-earth3,RO,2021,2673.5,2125.51,339.66
ec-earth3,RO,2022,2458.39,2225.85,389.4
ec-earth3,RO,2023,2214.48,1906.49,375.46
ec-earth3,RO,2024,2198.81,1805.72,496.44
ec-earth3,RS,1990,2268.74,2040.81,276.01
ec-earth3,RS,1991,2749.35,2152.81,243.43
ec-earth3,RS,1992,2464.66,2292.91,364.02
ec-earth3,RS,1993,2682.85,2360.81,340.59
ec-earth3,RS,1994,2258.86,1989.55,352.9
ec-earth3,RS,1995,2563.96,2112.97,284.97
ec-earth3,RS,1996,2728.2,2573.78,292.56
ec-earth3,RS,1997,2644.63,2115.78,233.67
ec-earth3,RS,1998,2517.28,2108.29,353.18
ec-earth3,RS,1999,2402.63,2296.05,280.92
ec-earth3,RS,2000,2166.77,2236.57,444.6
ec-earth3,RS,2001,2364.17,1663.3,321.2
ec-earth3,RS,2002,2174.14,2104.24,337.07
ec-earth3,RS,2003,2600.06,2298.46,450.49
ec-earth3,RS,2004,2414.26,2217.91,289.5
ec-earth3,RS,2005,2622.65,2219.12,242.94
ec-earth3,RS,2006,2441.13,2269.14,305.19
ec-earth3,RS,2007,2173.72,1691.1,452.06
ec-earth3,RS,2008,2171.97,2127.5,370.59
ec-earth3,RS,2009,2251.09,2033.2,341.91
ec-earth3,RS,2010,2338.16,2020.84,342.33
ec-earth3,RS,2011,2522.43,2162,364.31
ec-earth3,RS,2012,2451.3,2365.02,493.3
ec-earth3,RS,2013,2205.94,1996.92,387.73
ec-earth3,RS,2014,1979.82,1718.96,282.15
ec-earth3,RS,2015,2187.33,1904.25,454.39
ec-earth3,RS,2016,2289.42,1859.23,321.62
ec-earth3,RS,2017,2322.82,2224.34,476.82
ec-earth3,RS,2018,2083.47,1988.92,345.64
ec-earth3,RS,2019,1961.38,1892.85,422.48
ec-earth3,RS,2020,2080.04,1683.53,327.28
ec-earth3,RS,2021,2318.53,1866.59,448.66
ec-earth3,RS,2022,2027.48,1971.01,474.15
ec-earth3,RS,2023,1809.49,1572.68,395.3
ec-earth3,RS,2024,1788.71,1442.5,593.87
ec-earth3,SE,1990,3148.73,2457.74,25.05
ec-earth3,SE,1991,3530.52,2743.9,45.6
ec-earth3,SE,1992,3420.49,2530.51,53.83
ec-earth3,SE,1993,3669.21,2776.4,6.94
ec-earth3,SE,1994,3636.9,3039.51,104.24
ec-earth3,SE,1995,3703.58,2662.01,70.89
ec-earth3,SE,1996,4041.21,3225.66,40.36
ec-earth3,SE,1997,3619.01,2807.19,105.39
ec-earth3,SE,1998,3648.68,2762.88,4.69
ec-earth3,SE,1999,3458.06,2940.69,57.84
ec-earth3,SE,2000,3136.11,2655.54,13.96
ec-earth3,SE,2001,3611.32,2604.44,56.16
ec-earth3,SE,2002,3521.23,2608.16,100.13
ec-earth3,SE,2003,3579.1,3143.41,73.45
ec-earth3,SE,2004,3543.55,2856.91,36.05
ec-earth3,SE,2005,3440.08,2788.56,47.56
ec-earth3,SE,2006,3376.17,2951.93,102.96
ec-earth3,SE,2007,3276.55,2353.72,46.89
ec-earth3,SE,2008,3229.02,2533.85,55.11
ec-earth3,SE,2009,3528.38,2771.42,51.41
ec-earth3,SE,2010,4225.23,3186.83,67.18
ec-earth3,SE,2011,3273.62,3258.95,50.58
ec-earth3,SE,2012,3626.74,2564.06,19.53
ec-earth3,SE,2013,3527.61,3077.59,45.5
ec-earth3,SE,2014,3106.79,2408.6,89.84
ec-earth3,SE,2015,3118.41,2424.18,35.61
ec-earth3,SE,2016,3385.57,2608.02,43.18
ec-earth3,SE,2017,3327.49,2634.24,16.43
