NUTS_ID,nuts_level,crop,year,area_ha,production_t,yield_t_ha,area_source,area_ha_alt
ES414,3,Total wheat,2001,76541,189973,2.48,CropStatHarm,76498.36
ES414,3,Total wheat,2002,109594,251802,2.3,CropStatHarm,109928.68999999999
ES414,3,Total wheat,2003,83723,263238,3.14,CropStatHarm,83880.91
ES414,3,Total wheat,2004,89391,303394,3.39,CropStatHarm,89420.11
ES414,3,Total wheat,2005,107549,262333,2.44,CropStatHarm,107933.45
ES414,3,Total wheat,2006,85243,232490,2.73,CropStatHarm,85002.27
ES414,3,Total wheat,2007,77182,311646,4.04,CropStatHarm,88780.03
ES414,3,Total wheat,2008,109245,445238,4.08,CropStatHarm,113417.6
ES414,3,Total wheat,2009,79718,218926,2.75,CropStatHarm,80909.74
ES414,3,Total wheat,2010,95110,346203.45,3.64,CropStatHarm,95209.11
ES414,3,Total wheat,2011,99584,415279.49,4.17,CropStatHarm,107360.75
ES414,3,Total wheat,2012,112494,308959.81,2.75,CropStatHarm,112554.25
ES414,3,Total wheat,2013,119384,537470.57,4.5,CropStatHarm,119408.61
ES414,3,Total wheat,2014,125876,420470.8,3.34,CropStatHarm,125454.46
ES414,3,Total wheat,2015,127182,451843.67,3.55,CropStatHarm,127195.29000000001
ES414,3,Total wheat,2016,132696,623832,4.7,CropStatHarm,133073.06
ES414,3,Total wheat,2017,128471,194930,1.52,CropStatHarm,128300.14
ES414,3,Total wheat,2018,130666,555754,4.25,CropStatHarm,130550.4
ES414,3,Total wheat,2019,114418,365437,3.19,CropStatHarm,114582.18000000001
ES414,3,Total wheat,2020,118163,454754,3.85,CropStatHarm,112523.75
ES414,3,Total wheat,2021,138097,628457,4.55,CropStatHarm,125878.51
ES611,3,Total wheat,1998,3138,3342,1.07,CropStatHarm,3194.88
ES611,3,Total wheat,1999,4980,1750,0.35,CropStatHarm,5146.5
ES611,3,Total wheat,2000,5804,5501,0.95,CropStatHarm,5983.82
ES611,3,Total wheat,2001,5810,5109,0.88,CropStatHarm,5798.9800000000005
ES611,3,Total wheat,2002,5845,7263,1.24,CropStatHarm,5881.110000000001
ES611,3,Total wheat,2003,5165,3985,0.77,CropStatHarm,5001.32
ES611,3,Total wheat,2004,5436,8353,1.54,CropStatHarm,5391.1900000000005
ES611,3,Total wheat,2005,5549,1887,0.34,CropStatHarm,5437.87
ES611,3,Total wheat,2006,3070,3714,1.21,CropStatHarm,2999.24
ES611,3,Total wheat,2007,1957,4069,2.08,CropStatHarm,1476.2199999999998
ES611,3,Total wheat,2008,2264,1940,0.86,CropStatHarm,1673.81
ES611,3,Total wheat,2009,2231,2938,1.32,CropStatHarm,1949.81
ES611,3,Total wheat,2010,1976,2054.38,1.04,CropStatHarm,2069.45
ES611,3,Total wheat,2011,2272,5915.88,2.6,CropStatHarm,5741.22
ES611,3,Total wheat,2012,2276,1660.11,0.73,CropStatHarm,2256.9700000000003
ES611,3,Total wheat,2013,2108,2961.89,1.41,CropStatHarm,2179.41
ES611,3,Total wheat,2014,2015,801.89,0.4,CropStatHarm,2056.7400000000002
ES611,3,Total wheat,2015,2486,2935.49,1.18,CropStatHarm,2430.59
ES611,3,Total wheat,2016,3255,920,0.28,CropStatHarm,3122.67
ES611,3,Total wheat,2017,3226,3865,1.2,CropStatHarm,3123.7700000000004
ES611,3,Total wheat,2018,3263,4464,1.37,CropStatHarm,3257.6800000000003
ES611,3,Total wheat,2019,3594,4898,1.36,CropStatHarm,3678.33
ES611,3,Total wheat,2020,2970,7100,2.39,CropStatHarm,2913.01
ES611,3,Total wheat,2021,2720,3440,1.27,CropStatHarm,2942.95
EL643,3,Total wheat,1998,84.4,101.7,1.2,CropStatHarm,102.52
EL643,3,Total wheat,1999,57.7,72.3,1.25,CropStatHarm,68.93
EL643,3,Total wheat,2000,54,70.95,1.31,CropStatHarm,13.18
EL643,3,Total wheat,2001,44.7,44.5,1,CropStatHarm,12.42
EL643,3,Total wheat,2002,44.5,54.5,1.22,CropStatHarm,12.02
EL643,3,Total wheat,2003,35.3,59.16,1.68,CropStatHarm,7.65
EL643,3,Total wheat,2004,35.4,64.5,1.82,CropStatHarm,8.17
EL643,3,Total wheat,2005,34.5,61.1,1.77,CropStatHarm,8.25
EL643,3,Total wheat,2006,27,48.38,1.79,CropStatHarm,8.48
EL643,3,Total wheat,2007,14.8,42.67,2.88,CropStatHarm,3.83
EL643,3,Total wheat,2008,16.6,29.8,1.8,CropStatHarm,3.58
EL643,3,Total wheat,2009,16.6,30,1.81,CropStatHarm,1.78
EL643,3,Total wheat,2010,15.1,25,1.66,CropStatHarm,1.4
EL643,3,Total wheat,2011,12.6,23.7,1.88,CropStatHarm,1.23
EL643,3,Total wheat,2012,12.2,17.7,1.45,CropStatHarm,0
EL643,3,Total wheat,2013,12.2,12.3,1.01,CropStatHarm,3.86
EL643,3,Total wheat,2014,6.4,5.4,0.84,CropStatHarm,0
EL643,3,Total wheat,2015,4.4,4.06,0.92,CropStatHarm,0
EL643,3,Total wheat,2016,6.9,19.15,2.78,CropStatHarm,0
EL643,3,Total wheat,2017,7,20.62,2.95,CropStatHarm,0
EL643,3,Total wheat,2018,7,20.62,2.95,CropStatHarm,0
EL643,3,Total wheat,2019,6.9,20.52,2.97,CropStatHarm,0
EL643,3,Total wheat,2020,6.9,20.52,2.97,CropStatHarm,8.1
EL643,3,Soft wheat,1998,58.2,70.9,1.22,CropStatHarm,102.52
EL643,3,Soft wheat,1999,41.2,54.3,1.32,CropStatHarm,68.93
EL643,3,Soft wheat,2000,32.2,39.55,1.23,CropStatHarm,13.18
EL643,3,Soft wheat,2001,28.5,33.2,1.17,CropStatHarm,12.42
EL643,3,Soft wheat,2002,32.7,44.8,1.37,CropStatHarm,12.02
EL643,3,Soft wheat,2003,18.4,25.56,1.39,CropStatHarm,7.65
EL643,3,Soft wheat,2004,18.4,28.8,1.57,CropStatHarm,8.17
EL643,3,Soft wheat,2005,17.5,26.2,1.5,CropStatHarm,8.25
EL643,3,Soft wheat,2006,12,18.4,1.53,CropStatHarm,8.48
EL643,3,Soft wheat,2007,5.1,14.1,2.77,CropStatHarm,3.83
EL643,3,Soft wheat,2008,3.2,3.1,0.97,CropStatHarm,3.58
EL643,3,Soft wheat,2009,3.2,3,0.94,CropStatHarm,1.78
EL643,3,Soft wheat,2010,3.2,3,0.94,CropStatHarm,1.4
EL643,3,Soft wheat,2011,2.2,3.2,1.46,CropStatHarm,1.23
EL643,3,Soft wheat,2012,1.8,2.3,1.28,CropStatHarm,0
EL643,3,Soft wheat,2013,1.8,1.9,1.06,CropStatHarm,3.86
EL643,3,Soft wheat,2014,1,2,2,CropStatHarm,0
EL643,3,Soft wheat,2015,1,2,2,CropStatHarm,0
EL643,3,Soft wheat,2016,0.8,3.15,3.94,CropStatHarm,0
EL643,3,Soft wheat,2017,0.8,3.35,4.19,CropStatHarm,0
EL643,3,Soft wheat,2018,0.8,3.35,4.19,CropStatHarm,0
EL643,3,Soft wheat,2019,0.8,3.35,4.19,CropStatHarm,0
EL643,3,Soft wheat,2020,0.8,3.35,4.19,CropStatHarm,8.1
EL643,3,Soft wheat,2021,0.6,2.6,4.33,CropStatHarm,7.76
ES416,3,Total wheat,1998,29198,89962,3.08,CropStatHarm,29217.33
ES416,3,Total wheat,1999,48377,170883,3.53,CropStatHarm,48428.54
ES416,3,Total wheat,2000,48871,182289,3.73,CropStatHarm,48869.96
ES416,3,Total wheat,2001,44341,54934,1.24,CropStatHarm,44477.47
ES416,3,Total wheat,2002,51266,130463,2.55,CropStatHarm,50964.2
ES416,3,Total wheat,2003,43505,123981,2.85,CropStatHarm,43708.87
ES416,3,Total wheat,2004,50289,178733,3.55,CropStatHarm,50086.35
ES416,3,Total wheat,2005,49013,67252,1.37,CropStatHarm,48870.12
ES416,3,Total wheat,2006,43411,90140,2.08,CropStatHarm,43634.5
ES416,3,Total wheat,2007,44538,204798,4.6,CropStatHarm,50917.96
ES416,3,Total wheat,2008,58236,234538,4.03,CropStatHarm,60343.98
ES416,3,Total wheat,2009,45817,91009,1.99,CropStatHarm,46156.56
ES416,3,Total wheat,2010,55990,187456.4,3.35,CropStatHarm,56204.62
ES416,3,Total wheat,2011,63150,224616,3.56,CropStatHarm,63108.47
ES416,3,Total wheat,2012,66794,155086.86,2.32,CropStatHarm,66663.14
ES416,3,Total wheat,2013,69894,253038.21,3.62,CropStatHarm,69622.89
ES416,3,Total wheat,2014,71511,160052.85,2.24,CropStatHarm,71675.06000000001
ES416,3,Total wheat,2015,73299,186058.23,2.54,CropStatHarm,73505.34
ES416,3,Total wheat,2016,74627,246854,3.31,CropStatHarm,74869.08
ES416,3,Total wheat,2017,74448,79089,1.06,CropStatHarm,74077.23000000001
ES416,3,Total wheat,2018,72762,231745,3.19,CropStatHarm,72540.78
ES416,3,Total wheat,2019,71677,156730,2.19,CropStatHarm,71966.73
ES416,3,Total wheat,2020,66664,270593,4.06,CropStatHarm,62937.61
ES416,3,Total wheat,2021,76902,271030,3.52,CropStatHarm,70409.09
ES613,3,Total wheat,1998,109953,286655,2.61,CropStatHarm,109769.07
ES613,3,Total wheat,1999,123347,92212,0.75,CropStatHarm,123058.91
ES613,3,Total wheat,2000,134192,467939,3.49,CropStatHarm,134129.3
ES613,3,Total wheat,2001,150528,436190,2.9,CropStatHarm,150568.18
ES613,3,Total wheat,2002,148326,468462,3.16,CropStatHarm,148157.58
ES613,3,Total wheat,2003,146837,396702,2.7,CropStatHarm,147080.72999999998
ES613,3,Total wheat,2004,147376,530135,3.6,CropStatHarm,147499.44
ES613,3,Total wheat,2005,147132,138358,0.94,CropStatHarm,147052.81
ES613,3,Total wheat,2006,120102,412022,3.43,CropStatHarm,120223.09999999999
ES613,3,Total wheat,2007,104835,289446,2.76,CropStatHarm,83858.92000000001
ES613,3,Total wheat,2008,113701,336830,2.96,CropStatHarm,104786.14
ES613,3,Total wheat,2009,104783,329996,3.15,CropStatHarm,101715.94
ES613,3,Total wheat,2010,89076,183582,2.06,CropStatHarm,89108.03
ES613,3,Total wheat,2011,76923,204404,2.66,CropStatHarm,76887.06999999999
ES613,3,Total wheat,2012,92140,87973.28,0.96,CropStatHarm,92236.07
ES613,3,Total wheat,2013,83692,243781.3,2.91,CropStatHarm,83582.51000000001
ES613,3,Total wheat,2014,86194,301145.5,3.49,CropStatHarm,86104.45
ES613,3,Total wheat,2015,84314,208040.5,2.47,CropStatHarm,84278.67
ES613,3,Total wheat,2016,82106,207297,2.53,CropStatHarm,81933.23
ES613,3,Total wheat,2017,65360,235772,3.61,CropStatHarm,65438.36
ES613,3,Total wheat,2018,67455,350766,5.2,CropStatHarm,67222.08
ES613,3,Total wheat,2019,59590,155297,2.61,CropStatHarm,59566.270000000004
ES613,3,Total wheat,2020,57990,214307,3.7,CropStatHarm,70439.98
ES613,3,Total wheat,2021,60671,166594,2.75,CropStatHarm,75071.36
EL305,3,Total wheat,2009,1049.06,2599.95,2.48,CropStatHarm,1741.22
EL305,3,Total wheat,2010,1021.78,1939.29,1.9,CropStatHarm,835.07
EL305,3,Total wheat,2011,1743.4,2607.35,1.5,CropStatHarm,767.26
EL305,3,Total wheat,2012,1651.6,2511.68,1.52,CropStatHarm,2493.71
EL305,3,Total wheat,2013,1683.6,2621.37,1.56,CropStatHarm,3307.33
EL305,3,Total wheat,2014,1727.1,3163.31,1.83,CropStatHarm,2002
EL305,3,Total wheat,2015,2122.2,3850.73,1.81,CropStatHarm,755.04
EL305,3,Total wheat,2016,1253.7,2648.49,2.11,CropStatHarm,1827.5
EL305,3,Total wheat,2017,1280.5,3426.86,2.68,CropStatHarm,858.53
EL305,3,Total wheat,2018,839.5,2137.72,2.55,CropStatHarm,654.6
EL305,3,Total wheat,2019,818.4,2513.12,3.07,CropStatHarm,1664.5
EL305,3,Total wheat,2020,942.6,1671.32,1.77,CropStatHarm,551.63
EL305,3,Total wheat,2021,773.7,1572.2,2.03,CropStatHarm,449.15999999999997
EL653,3,Total wheat,1998,1225.9,3374.71,2.75,CropStatHarm,1881.04
EL653,3,Total wheat,1999,1083.5,3164.63,2.92,CropStatHarm,1593.3999999999999
EL653,3,Total wheat,2000,1065,3376.05,3.17,CropStatHarm,563.06
EL653,3,Total wheat,2001,1098.8,3089.23,2.81,CropStatHarm,656.4000000000001
EL653,3,Total wheat,2002,1042,2964.1,2.84,CropStatHarm,625.24
EL653,3,Total wheat,2003,890.8,2776.01,3.12,CropStatHarm,506.83
EL653,3,Total wheat,2004,765.8,2133.05,2.79,CropStatHarm,413.34
EL653,3,Total wheat,2005,759,2180.13,2.87,CropStatHarm,412.26
EL653,3,Total wheat,2006,654,1623.9,2.48,CropStatHarm,378.09000000000003
EL653,3,Total wheat,2007,620.8,1503.59,2.42,CropStatHarm,360.47
EL653,3,Total wheat,2008,580.4,1369.57,2.36,CropStatHarm,353.97
EL653,3,Total wheat,2009,553.5,1295,2.34,CropStatHarm,372.74
EL653,3,Total wheat,2010,527.6,1264,2.4,CropStatHarm,416.14
EL653,3,Total wheat,2011,511.8,1314.77,2.57,CropStatHarm,365.5
EL653,3,Total wheat,2012,513.8,1332.15,2.59,CropStatHarm,380.49
EL653,3,Total wheat,2013,493.1,1303.15,2.64,CropStatHarm,421.06
EL653,3,Total wheat,2014,436.5,1173.24,2.69,CropStatHarm,573.19
ES614,3,Total wheat,1998,17335,24068,1.39,CropStatHarm,17219.05
ES614,3,Total wheat,1999,25678,8748,0.34,CropStatHarm,25837.79
ES614,3,Total wheat,2000,27715,25226,0.91,CropStatHarm,27562.920000000002
ES614,3,Total wheat,2001,26245,38457,1.47,CropStatHarm,26140.010000000002
ES614,3,Total wheat,2002,29853,44428,1.49,CropStatHarm,29915.1
ES614,3,Total wheat,2003,29769,43379,1.46,CropStatHarm,29873.54
ES614,3,Total wheat,2004,30579,89214,2.92,CropStatHarm,30705.39
ES614,3,Total wheat,2005,28594,7305,0.26,CropStatHarm,28529.77
ES614,3,Total wheat,2006,17146,45200,2.64,CropStatHarm,17222.52
ES614,3,Total wheat,2007,10647,19169,1.8,CropStatHarm,8198.17
ES614,3,Total wheat,2008,12696,19002,1.5,CropStatHarm,11022.27
ES614,3,Total wheat,2009,12469,18122,1.45,CropStatHarm,11482.05
ES614,3,Total wheat,2010,10986,23027.89,2.1,CropStatHarm,11042.45
ES614,3,Total wheat,2011,12556,35624.56,2.84,CropStatHarm,32064.82
ES614,3,Total wheat,2012,16011,27241.58,1.7,CropStatHarm,16154.41
ES614,3,Total wheat,2013,17103,41603.03,2.43,CropStatHarm,17169.96
ES614,3,Total wheat,2014,13779,14713.64,1.07,CropStatHarm,13871.6
ES614,3,Total wheat,2015,12825,15420.89,1.2,CropStatHarm,12877.210000000001
ES614,3,Total wheat,2016,13377,16308,1.22,CropStatHarm,13401.759999999998
ES614,3,Total wheat,2017,10691,14462,1.35,CropStatHarm,10818.82
ES614,3,Total wheat,2018,11233,21430,1.91,CropStatHarm,11123.34
ES614,3,Total wheat,2019,13613,25143,1.85,CropStatHarm,13692.58
ES614,3,Total wheat,2020,13981,33458,2.39,CropStatHarm,15062.26
ES614,3,Total wheat,2021,13193,24218,1.84,CropStatHarm,15349.74
EL411,3,Total wheat,1998,4792.8,7629.28,1.59,CropStatHarm,4865.16
EL411,3,Total wheat,1999,5079.6,7578.8,1.49,CropStatHarm,5068.82
EL411,3,Total wheat,2000,5617.6,9334.9,1.66,CropStatHarm,1205.29
EL411,3,Total wheat,2001,5238.1,6833.25,1.3,CropStatHarm,1334.17
EL411,3,Total wheat,2002,5148.3,6665.35,1.29,CropStatHarm,1310.71
EL411,3,Total wheat,2003,4863.7,6448.71,1.33,CropStatHarm,1228.99
EL411,3,Total wheat,2004,5191.4,6461.5,1.24,CropStatHarm,1261.74
EL411,3,Total wheat,2005,5837.9,9671.4,1.66,CropStatHarm,1176.6100000000001
EL411,3,Total wheat,2006,4752.1,7606.56,1.6,CropStatHarm,843.28
EL411,3,Total wheat,2007,4056,6414.34,1.58,CropStatHarm,667.2800000000001
EL411,3,Total wheat,2008,3902,5590.69,1.43,CropStatHarm,763.99
EL411,3,Total wheat,2009,3837.1,5406,1.41,CropStatHarm,827.74
EL411,3,Total wheat,2010,3760.2,5769,1.53,CropStatHarm,1586.87
EL411,3,Total wheat,2011,3759.7,5347.9,1.42,CropStatHarm,671.47
EL411,3,Total wheat,2012,3753.8,5259.48,1.4,CropStatHarm,635.82
EL411,3,Total wheat,2013,3830.8,5394.03,1.41,CropStatHarm,728.63
EL411,3,Total wheat,2014,2522.7,4100.4,1.63,CropStatHarm,1630.85
EL411,3,Total wheat,2015,1823.7,3309.05,1.81,CropStatHarm,1812.8500000000001
EL411,3,Total wheat,2016,1136.2,3225.86,2.84,CropStatHarm,1347.13
EL411,3,Total wheat,2017,1368.8,3749.4,2.74,CropStatHarm,1290.01
EL411,3,Total wheat,2018,1264.6,3426.54,2.71,CropStatHarm,1050.31
EL411,3,Total wheat,2019,940.5,2463.42,2.62,CropStatHarm,977.74
EL411,3,Total wheat,2020,561.3,1367.34,2.44,CropStatHarm,887.0799999999999
EL411,3,Total wheat,2021,553,1328.76,2.4,CropStatHarm,697
EL421,3,Total wheat,1998,7401.7,10065.89,1.36,CropStatHarm,7477.0599999999995
EL421,3,Total wheat,1999,7571.9,9719.03,1.28,CropStatHarm,7554.17
EL421,3,Total wheat,2000,7610.6,9474.99,1.24,CropStatHarm,3442.05
EL421,3,Total wheat,2001,8300.9,10656.35,1.28,CropStatHarm,4008.58
EL421,3,Total wheat,2002,7804.1,8816.89,1.13,CropStatHarm,3882.2000000000003
EL421,3,Total wheat,2003,7719.4,8877.26,1.15,CropStatHarm,3722.2000000000003
EL421,3,Total wheat,2004,7698.2,9456.77,1.23,CropStatHarm,3827.1
EL421,3,Total wheat,2005,6467.7,7770.97,1.2,CropStatHarm,3371.23
EL421,3,Total wheat,2006,5700.7,6555.53,1.15,CropStatHarm,2660.58
EL421,3,Total wheat,2007,5131,5617.73,1.09,CropStatHarm,2145.7799999999997
EL421,3,Total wheat,2008,3842.5,4760.1,1.24,CropStatHarm,2474.65
EL421,3,Total wheat,2009,2587.6,2945,1.14,CropStatHarm,2518.49
EL421,3,Total wheat,2010,2709.6,2934,1.08,CropStatHarm,1625.18
EL421,3,Total wheat,2011,3057.2,4186.51,1.37,CropStatHarm,446.53
EL421,3,Total wheat,2012,3272.1,5146.78,1.57,CropStatHarm,2062.9700000000003
EL421,3,Total wheat,2013,2447,2841.27,1.16,CropStatHarm,1919.44
EL421,3,Total wheat,2014,703.1,1267.15,1.8,CropStatHarm,1865.48
EL421,3,Total wheat,2015,1007.7,2183.11,2.17,CropStatHarm,2271.3500000000004
EL421,3,Total wheat,2016,504.3,853.33,1.69,CropStatHarm,1725.3899999999999
EL421,3,Total wheat,2017,2677.2,3905.79,1.46,CropStatHarm,725.77
EL421,3,Total wheat,2018,2228,4778.95,2.14,CropStatHarm,1852.48
EL421,3,Total wheat,2019,2051.2,7009.35,3.42,CropStatHarm,1943.9299999999998
EL421,3,Total wheat,2020,1733.5,6259.37,3.61,CropStatHarm,1965.2600000000002
EL421,3,Total wheat,2021,1469.2,5493.32,3.74,CropStatHarm,490.9
ES418,3,Total wheat,1998,28960,85614,2.96,CropStatHarm,29217.33
ES418,3,Total wheat,1999,53609,159359,2.97,CropStatHarm,53735.63
ES418,3,Total wheat,2000,52142,197327,3.78,CropStatHarm,52235.60999999999
ES418,3,Total wheat,2001,34959,71482,2.05,CropStatHarm,34834.15
ES418,3,Total wheat,2002,54441,131863,2.42,CropStatHarm,54657.66
ES418,3,Total wheat,2003,42126,147928,3.51,CropStatHarm,42296.74
ES418,3,Total wheat,2004,39887,143694,3.6,CropStatHarm,39921.56
ES418,3,Total wheat,2005,37310,54290,1.46,CropStatHarm,37426.78999999999
ES418,3,Total wheat,2006,26535,61216,2.31,CropStatHarm,26734.83
ES418,3,Total wheat,2007,28309,113241,4,CropStatHarm,32639.72
ES418,3,Total wheat,2008,40984,183218,4.47,CropStatHarm,42168.08
ES418,3,Total wheat,2009,38681,73681,1.91,CropStatHarm,39198.68
ES418,3,Total wheat,2010,50855,164350.27,3.23,CropStatHarm,51117.58
ES418,3,Total wheat,2011,62763,239276.26,3.81,CropStatHarm,101276.67
ES418,3,Total wheat,2012,71488,188343.04,2.64,CropStatHarm,71565.74
ES418,3,Total wheat,2013,79214,330109.64,4.17,CropStatHarm,79089.76
ES418,3,Total wheat,2014,94699,270698.57,2.86,CropStatHarm,94314.59999999999
ES418,3,Total wheat,2015,101092,326876.84,3.23,CropStatHarm,101270.42
ES418,3,Total wheat,2016,111064,551757,4.97,CropStatHarm,110778.11
ES418,3,Total wheat,2017,108595,136161,1.25,CropStatHarm,108526.33
ES418,3,Total wheat,2018,109602,442456,4.04,CropStatHarm,109454.3
ES418,3,Total wheat,2019,100384,210559,2.1,CropStatHarm,100315.73999999999
ES418,3,Total wheat,2020,105117,516277,4.91,CropStatHarm,68570.19
ES418,3,Total wheat,2021,118996,481529,4.05,CropStatHarm,76692.7
ES615,3,Total wheat,1998,23340,61169,2.62,CropStatHarm,23243.61
ES615,3,Total wheat,1999,29925,28766,0.96,CropStatHarm,29703.64
ES615,3,Total wheat,2000,21129,53650,2.54,CropStatHarm,21246.899999999998
ES615,3,Total wheat,2001,24233,59781,2.47,CropStatHarm,24134.19
ES615,3,Total wheat,2002,21144,59007,2.79,CropStatHarm,21168.13
ES615,3,Total wheat,2003,21042,51532,2.45,CropStatHarm,21080.760000000002
ES615,3,Total wheat,2004,21513,61444,2.86,CropStatHarm,21324.920000000002
ES615,3,Total wheat,2005,21887,27655,1.26,CropStatHarm,21819.91
ES615,3,Total wheat,2006,18340,59900,3.27,CropStatHarm,18268.53
ES615,3,Total wheat,2007,17016,60659,3.57,CropStatHarm,12978.69
ES615,3,Total wheat,2008,19415,62077,3.2,CropStatHarm,16216.48
ES615,3,Total wheat,2009,15825,58803,3.72,CropStatHarm,15083.02
ES615,3,Total wheat,2010,15978,31312.23,1.96,CropStatHarm,15875.269999999999
ES615,3,Total wheat,2011,12405,44113.89,3.56,CropStatHarm,11359.05
ES615,3,Total wheat,2012,15857,14489.38,0.91,CropStatHarm,15789.92
ES615,3,Total wheat,2013,15538,66813.4,4.3,CropStatHarm,15593.61
ES615,3,Total wheat,2014,15546,48484,3.12,CropStatHarm,15584.14
ES615,3,Total wheat,2015,16018,60581.22,3.78,CropStatHarm,15981.79
ES615,3,Total wheat,2016,16775,48764,2.91,CropStatHarm,16634.68
ES615,3,Total wheat,2017,15017,68688,4.57,CropStatHarm,14869.94
ES615,3,Total wheat,2018,15348,60241,3.93,CropStatHarm,15398.51
ES615,3,Total wheat,2019,14526,31072,2.14,CropStatHarm,14469.1
ES615,3,Total wheat,2020,14393,45709,3.18,CropStatHarm,13146.68
EL432,3,Total wheat,1998,456.9,773.31,1.69,CropStatHarm,466.45
EL432,3,Total wheat,1999,457.7,933.86,2.04,CropStatHarm,478.82
EL432,3,Total wheat,2000,430.2,1331.94,3.1,CropStatHarm,15.520000000000001
EL432,3,Total wheat,2001,409.5,1140.7,2.79,CropStatHarm,17.96
EL432,3,Total wheat,2002,389.2,485.9,1.25,CropStatHarm,17.78
EL432,3,Total wheat,2003,382.2,558.36,1.46,CropStatHarm,16.13
EL432,3,Total wheat,2004,329.3,474.88,1.44,CropStatHarm,9.44
EL432,3,Total wheat,2005,313.2,466.2,1.49,CropStatHarm,9.58
EL432,3,Total wheat,2006,354.4,420.29,1.19,CropStatHarm,16.240000000000002
EL432,3,Total wheat,2007,344.1,425.38,1.24,CropStatHarm,21.099999999999998
EL432,3,Total wheat,2008,309.2,436.73,1.41,CropStatHarm,22.02
EL432,3,Total wheat,2009,307.3,434,1.41,CropStatHarm,25.65
EL432,3,Total wheat,2010,315.3,471,1.49,CropStatHarm,15.32
EL432,3,Total wheat,2011,279.1,1026.15,3.68,CropStatHarm,18.86
EL432,3,Total wheat,2012,279.9,1012.8,3.62,CropStatHarm,18.080000000000002
EL432,3,Total wheat,2013,280,1011.56,3.61,CropStatHarm,10.91
EL432,3,Total wheat,2014,103.1,182.87,1.77,CropStatHarm,29.3
EL432,3,Total wheat,2015,173.1,556,3.21,CropStatHarm,184.32
EL432,3,Total wheat,2016,107.5,291.22,2.71,CropStatHarm,68.65
EL432,3,Total wheat,2017,86.9,234.85,2.7,CropStatHarm,52.370000000000005
EL432,3,Total wheat,2018,69.8,290.33,4.16,CropStatHarm,38.730000000000004
EL432,3,Total wheat,2019,48.1,110.39,2.3,CropStatHarm,33.4
EL432,3,Total wheat,2020,28.9,89.26,3.09,CropStatHarm,82.26
EL432,3,Total wheat,2021,15,38.97,2.6,CropStatHarm,66.44
ES120,3,Total wheat,1998,130,250,1.92,CropStatHarm,109.1
ES120,3,Total wheat,1999,120,228,1.9,CropStatHarm,97.68
ES120,3,Total wheat,2000,105,210,2,CropStatHarm,89.14
ES120,3,Total wheat,2001,95,190,2,CropStatHarm,90.43
ES120,3,Total wheat,2002,80,168,2.1,CropStatHarm,0
ES120,3,Total wheat,2003,70,150,2.14,CropStatHarm,0
ES120,3,Total wheat,2004,45,105,2.33,CropStatHarm,0
ES120,3,Total wheat,2005,25,59,2.36,CropStatHarm,109.1
ES120,3,Total wheat,2006,10,25,2.5,CropStatHarm,0
ES120,3,Total wheat,2007,5,13,2.6,CropStatHarm,0
ES120,3,Total wheat,2008,50,110,2.2,CropStatHarm,0
ES120,3,Total wheat,2009,45,50,1.11,CropStatHarm,0
ES120,3,Total wheat,2010,50,50,1,CropStatHarm,48.17
ES120,3,Total wheat,2011,52,57.2,1.1,CropStatHarm,47.87
ES120,3,Total wheat,2012,55,60.5,1.1,CropStatHarm,53.31
ES120,3,Total wheat,2013,50,60,1.2,CropStatHarm,48.1
ES120,3,Total wheat,2014,50,60,1.2,CropStatHarm,52.47
ES120,3,Total wheat,2015,45,54,1.2,CropStatHarm,49.37
ES120,3,Total wheat,2018,85,24,0.28,CropStatHarm,81.08
ES120,3,Total wheat,2019,65,130,2,CropStatHarm,66.14
ES120,3,Total wheat,2020,65,130,2,CropStatHarm,66.55
ES120,3,Soft wheat,1998,130,250,1.92,CropStatHarm,109.1
ES120,3,Soft wheat,1999,120,228,1.9,CropStatHarm,97.68
ES120,3,Soft wheat,2000,105,210,2,CropStatHarm,89.14
ES120,3,Soft wheat,2001,95,190,2,CropStatHarm,90.43
ES120,3,Soft wheat,2003,70,150,2.14,CropStatHarm,0
ES120,3,Soft wheat,2010,50,50,1,CropStatHarm,48.17
ES120,3,Soft wheat,2011,52,57,1.1,CropStatHarm,47.87
ES120,3,Soft wheat,2012,55,61,1.11,CropStatHarm,53.31
