NUTS_ID,cntr,crop,year,yield_t_ha,ln_yield,area_ha,production_t,gdd_aa,gdd_mj,heat_aa,heat_mj,frost_aa,frost_mj,precip_aa,precip_mj
CZ010,CZ,Total barley,2013,5.23,1.65441127807683,1663.63,8697.7,1724.553,1295.512,80.444,51.904,5.206,31.21,441.138,350.498
CZ010,CZ,Total barley,2014,6.21,1.82616089594539,1890.35,11739.57,1738.838,1438.686,64.671,54.38,1.002,9.308,303.404,280.907
CZ010,CZ,Total barley,2015,6.32,1.84371920815877,1788.86,11304.8,1884.53,1365.52,178.415,80.362,4.001,12.804,221.458,187.352
CZ010,CZ,Total barley,2016,6.14,1.81482474215905,1696.89,10422.55,1742.634,1336.974,48.935,33.871,2.998,12.485,274.235,263.44
CZ010,CZ,Total barley,2017,5.59,1.72097928716701,1620.27,9064.18,1828.974,1449.593,71.938,50.093,3.099,7.101,331.15,288.005
CZ010,CZ,Total barley,2018,5.12,1.63315443905142,1407.8,7203.88,2181.048,1661.827,150.818,68.912,0.001,15.004,200.107,185.604
CZ010,CZ,Total barley,2019,5.58,1.71918877639322,1472.31,8221.11,1912.215,1509.753,123.83,102.567,0.004,2.005,247.196,201.227
CZ010,CZ,Total barley,2020,5.62,1.7263316639056,1400.4,7874.71,1755.596,1321.84,55.37,21.586,4.517,14.908,305.643,252.642
CZ010,CZ,Total barley,2021,6.04,1.79840401194672,1190.17,7182.72,1618.854,1272.588,40.879,33.655,7.585,22.562,389.488,318.662
CZ010,CZ,Total barley,2022,5.94,1.78170913337455,1295.79,7694.06,1885.629,1446.254,88.819,59.459,5.004,24.93,370.533,291.729
CZ010,CZ,Total wheat,1998,4.11,1.41342302850814,5502,22615,1731.039,1366.805,60.527,35.586,0.616,13.883,234.82,236.6
CZ010,CZ,Total wheat,1999,5.29,1.66581824587021,5607,29636,1697.245,1340.185,28.962,23.752,0.487,7.98,224.77,223.432
CZ010,CZ,Total wheat,2000,4.57,1.51951320490611,7437,34008,1835.075,1400.271,76.343,41.239,0.489,6.566,200.578,263.268
CZ010,CZ,Total wheat,2001,5.44,1.69377906086785,6859,37325,1663.73,1250.75,36.603,15.633,3.001,15.102,359.892,328.38
CZ010,CZ,Total wheat,2002,5.01,1.61143591509677,5124.88,25650,1837.084,1411.278,41.792,37.072,5.707,16.621,408.109,300.948
CZ010,CZ,Total wheat,2003,4.65,1.53686721959927,3354.76,15603,1976.116,1502.138,125.814,60.951,8.357,20.229,221.172,204.609
CZ010,CZ,Total wheat,2004,6.44,1.86252854011626,3656.06,23545,1657.941,1246.664,43.133,17.46,0.617,15.817,232.563,210.121
CZ010,CZ,Total wheat,2005,5.64,1.72988406550997,3733.87,21059,1671.296,1339.474,39.291,39.195,4.001,23.102,314.595,264.943
CZ010,CZ,Total wheat,2006,5.03,1.61541998411165,3538.89,17790,1760.703,1431.357,104.621,103.35,4.613,27.616,317.863,262.64
CZ010,CZ,Total wheat,2007,5.29,1.66581824587021,3575.72,18912,1891.924,1515.016,77.538,64.064,3.998,11.43,271.627,216.494
CZ010,CZ,Total wheat,2008,6.54,1.87793716546911,3780.84,24711.54,1728.468,1325.736,52.557,38.793,3.202,18.534,290.931,249.395
CZ010,CZ,Total wheat,2009,5.97,1.78674692740451,4275.87,25505.56,1818.894,1369.158,34.709,14.889,0.001,6.49,301.988,310.527
CZ010,CZ,Total wheat,2010,5.43,1.69193913394584,4312.22,23415.37,1710.052,1362.609,81.556,73.874,3.617,16.206,391.881,271.026
CZ010,CZ,Total wheat,2011,6.27,1.83577635464483,4616.27,28953.23,1774.759,1391.404,31.979,14.424,1.001,16.42,342.437,301.531
CZ010,CZ,Total wheat,2012,4.73,1.55392520250384,4473.85,21176,1819.797,1437.434,80.256,48.597,3.203,12.693,284.529,226.937
CZ010,CZ,Total wheat,2013,6.06,1.80170980008122,4448.98,26948.15,1724.553,1295.512,80.444,51.904,5.206,31.21,441.138,350.498
CZ010,CZ,Total wheat,2014,7.08,1.95727390770563,4309.3,30497.12,1738.838,1438.686,64.671,54.38,1.002,9.308,303.404,280.907
CZ010,CZ,Total wheat,2015,7.15,1.96711235670592,4184.76,29910.49,1884.53,1365.52,178.415,80.362,4.001,12.804,221.458,187.352
CZ010,CZ,Total wheat,2016,7.1,1.96009478404727,4466.58,31730.92,1742.634,1336.974,48.935,33.871,2.998,12.485,274.235,263.44
CZ010,CZ,Total wheat,2017,6.24,1.83098018238134,4324.49,26992.68,1828.974,1449.593,71.938,50.093,3.099,7.101,331.15,288.005
CZ010,CZ,Total wheat,2018,5.61,1.72455071953461,3839.28,21553.99,2181.048,1661.827,150.818,68.912,0.001,15.004,200.107,185.604
CZ010,CZ,Total wheat,2019,5.98,1.78842056796254,3937.68,23550.39,1912.215,1509.753,123.83,102.567,0.004,2.005,247.196,201.227
CZ010,CZ,Total wheat,2020,6.23,1.82937633279936,3299.42,20571.17,1755.596,1321.84,55.37,21.586,4.517,14.908,305.643,252.642
CZ010,CZ,Winter barley,1998,3.41,1.22671229129543,1182,4030,1731.039,1366.805,60.527,35.586,0.616,13.883,234.82,236.6
CZ010,CZ,Winter barley,1999,4.22,1.43983512804792,954,4028,1697.245,1340.185,28.962,23.752,0.487,7.98,224.77,223.432
CZ010,CZ,Winter barley,2000,4.36,1.47247205736094,431,1879,1835.075,1400.271,76.343,41.239,0.489,6.566,200.578,263.268
CZ010,CZ,Winter barley,2001,4.61,1.52822785700856,502,2313,1663.73,1250.75,36.603,15.633,3.001,15.102,359.892,328.38
CZ010,CZ,Winter barley,2002,4.05,1.39871688111845,235,952,1837.084,1411.278,41.792,37.072,5.707,16.621,408.109,300.948
CZ010,CZ,Winter barley,2003,3.89,1.35840915763036,212,824,1976.116,1502.138,125.814,60.951,8.357,20.229,221.172,204.609
CZ010,CZ,Winter barley,2004,5.89,1.7732559976635,152,895,1657.941,1246.664,43.133,17.46,0.617,15.817,232.563,210.121
CZ010,CZ,Winter barley,2005,5.21,1.65057985576528,193,1006,1671.296,1339.474,39.291,39.195,4.001,23.102,314.595,264.943
CZ010,CZ,Winter barley,2006,4.63,1.53255686809814,268,1242,1760.703,1431.357,104.621,103.35,4.613,27.616,317.863,262.64
CZ010,CZ,Winter barley,2007,5.15,1.63899671467564,392,2018,1891.924,1515.016,77.538,64.064,3.998,11.43,271.627,216.494
CZ010,CZ,Winter barley,2008,5.17,1.64287268852034,345.08,1785.41,1728.468,1325.736,52.557,38.793,3.202,18.534,290.931,249.395
CZ010,CZ,Winter barley,2009,5.56,1.71559810826249,390.78,2173.48,1818.894,1369.158,34.709,14.889,0.001,6.49,301.988,310.527
CZ010,CZ,Winter barley,2010,5.04,1.61740608208328,233.3,1175.63,1710.052,1362.609,81.556,73.874,3.617,16.206,391.881,271.026
CZ010,CZ,Winter barley,2011,5.67,1.73518911773966,162.49,921.56,1774.759,1391.404,31.979,14.424,1.001,16.42,342.437,301.531
CZ010,CZ,Winter barley,2012,4.62,1.53039470509365,142.32,657.66,1819.797,1437.434,80.256,48.597,3.203,12.693,284.529,226.937
CZ010,CZ,Winter barley,2013,5.07,1.62334081760309,64.66,327.74,1724.553,1295.512,80.444,51.904,5.206,31.21,441.138,350.498
CZ010,CZ,Winter barley,2014,6.27,1.83577635464483,82.75,518.84,1738.838,1438.686,64.671,54.38,1.002,9.308,303.404,280.907
CZ010,CZ,Winter barley,2015,6.28,1.83736998048011,264.81,1663.74,1884.53,1365.52,178.415,80.362,4.001,12.804,221.458,187.352
CZ010,CZ,Winter barley,2016,7.03,1.95018670582257,101,709.97,1742.634,1336.974,48.935,33.871,2.998,12.485,274.235,263.44
CZ010,CZ,Winter barley,2017,7.06,1.95444505150515,67.41,476.2,1828.974,1449.593,71.938,50.093,3.099,7.101,331.15,288.005
CZ010,CZ,Winter barley,2018,5.71,1.74221902366792,101.43,578.62,2181.048,1661.827,150.818,68.912,0.001,15.004,200.107,185.604
CZ010,CZ,Winter barley,2019,6.52,1.87487437593856,320.49,2090.96,1912.215,1509.753,123.83,102.567,0.004,2.005,247.196,201.227
CZ010,CZ,Winter barley,2020,6.31,1.84213567655312,372.64,2349.38,1755.596,1321.84,55.37,21.586,4.517,14.908,305.643,252.642
CZ010,CZ,Winter barley,2021,6.43,1.86097453824953,423.63,2725.71,1618.854,1272.588,40.879,33.655,7.585,22.562,389.488,318.662
CZ010,CZ,Winter barley,2022,6.76,1.91102289005487,330.98,2237.08,1885.629,1446.254,88.819,59.459,5.004,24.93,370.533,291.729
CZ020,CZ,Soft wheat,1998,3.91,1.36353737399727,185927,726328,1589.92,1241.454,52.259,30.111,2.891,19.877,259.646,264.346
CZ020,CZ,Soft wheat,1999,4.78,1.56444054650336,180539,862643,1571.531,1228.3,25.531,20.208,2.941,13.973,228.948,221.013
CZ020,CZ,Soft wheat,2000,4.18,1.43031124653667,203168,848658,1696.294,1284.085,67.582,37.142,2.382,13.868,235.311,305.623
CZ020,CZ,Soft wheat,2001,5.01,1.61143591509677,187568,939642,1537.835,1143.864,33.517,13.496,5.375,19.46,374.204,342.57
CZ020,CZ,Soft wheat,2002,4.66,1.53901544813755,169307,788089,1714.044,1302.972,35.842,31.42,6.913,21.53,400.941,280.38
CZ020,CZ,Soft wheat,2003,4.28,1.45395300959371,141173,604326,1853.31,1392.493,120.262,55.331,10.051,26.474,225.301,207.916
CZ020,CZ,Soft wheat,2004,5.96,1.78507048107726,178481,1064234,1516.522,1124.769,32.141,11.998,3.425,21.805,258.069,241.183
CZ020,CZ,Soft wheat,2005,5.2,1.64865862558738,168418,875910,1538.08,1226.493,36.277,35.894,6.465,26.95,323.119,271.033
CZ020,CZ,Soft wheat,2006,4.68,1.54329810992956,163849,766890,1614.803,1309.723,85.195,84.117,5.096,28.751,348.036,291.311
CZ020,CZ,Soft wheat,2007,5.02,1.61342993370364,164792,826837,1750.843,1382.052,64.058,53.293,4.975,15.88,270.401,228.359
CZ020,CZ,Soft wheat,2008,6,1.79175946922806,163138.92,978121.69,1605.408,1220.377,46.294,34.077,4.36,21.447,270.565,246.447
CZ020,CZ,Soft wheat,2009,5.47,1.69927861643389,168363.59,921083.78,1681.319,1252.335,29.486,14.342,0.521,9.173,313.561,321.235
CZ020,CZ,Soft wheat,2010,5.12,1.63315443905142,178053.25,910894.04,1572.127,1239.91,68.787,63.461,6.024,20.39,416.1,289.632
CZ020,CZ,Soft wheat,2011,5.83,1.7630170003624,180225.85,1049943.07,1633.561,1261.825,24.993,8.98,2.093,19.8,366.406,324.042
CZ020,CZ,Soft wheat,2012,4.51,1.50629715351459,172489.6,778249.89,1681.964,1311.647,63.572,38.917,5.913,17.718,318.848,253.462
CZ020,CZ,Soft wheat,2013,5.77,1.75267208052001,175727.04,1014343.41,1610.282,1202.648,76.481,48.251,6.965,33.68,435.049,351.878
CZ020,CZ,Soft wheat,2014,6.7,1.90210752639692,177732.98,1191182.05,1604.248,1317.629,51.664,44.49,2.93,12.76,322.418,289.47
CZ020,CZ,Soft wheat,2015,6.59,1.88555334851442,176900.78,1166369.52,1775.38,1265.797,169.847,73.226,6.432,18.294,224.04,191.017
CZ020,CZ,Soft wheat,2016,6.65,1.89461685466776,178455.23,1186998.21,1630.378,1248.162,39.114,26.708,5.206,18.407,292.254,284.02
CZ020,CZ,Soft wheat,2017,5.92,1.77833644889591,176750.49,1047089.88,1713.219,1334.495,64.688,42.646,4.156,12.117,349.64,313.242
CZ020,CZ,Soft wheat,2018,5.45,1.69561560867515,170483.67,928663.24,2050.399,1547.678,132.866,55.27,1.176,19.199,190.906,190.068
CZ020,CZ,Soft wheat,2019,5.83,1.7630170003624,175381.88,1022394.26,1782.929,1387.709,100.769,83.418,4.905,9.277,257.533,221.567
CZ020,CZ,Soft wheat,2020,6.15,1.81645208181843,169106.38,1039132.63,1619.516,1202.655,43.279,15.28,7.212,21.252,354.021,291.624
CZ020,CZ,Soft wheat,2021,6.47,1.86717610851281,168281.14,1088105.12,1500.235,1169.48,30.61,24.69,11.79,30.872,393.501,331.093
CZ020,CZ,Soft wheat,2022,6.17,1.8196988379173,179668.84,1108232.07,1757.857,1333.281,74.598,47.009,7.804,29.154,342.055,270.411
CZ020,CZ,Spring barley,1998,3.19,1.16002091679675,72591,231317,1589.92,1241.454,52.259,30.111,2.891,19.877,259.646,264.346
CZ020,CZ,Spring barley,1999,3.77,1.32707500145992,65317,246233,1571.531,1228.3,25.531,20.208,2.941,13.973,228.948,221.013
CZ020,CZ,Spring barley,2000,2.94,1.07840958135059,64029,188140,1696.294,1284.085,67.582,37.142,2.382,13.868,235.311,305.623
CZ020,CZ,Spring barley,2001,3.71,1.31103187661934,59119,219283,1537.835,1143.864,33.517,13.496,5.375,19.46,374.204,342.57
CZ020,CZ,Spring barley,2002,3.86,1.35066718347674,67459,260499,1714.044,1302.972,35.842,31.42,6.913,21.53,400.941,280.38
CZ020,CZ,Spring barley,2003,4.04,1.39624469197306,73963,298819,1853.31,1392.493,120.262,55.331,10.051,26.474,225.301,207.916
CZ020,CZ,Spring barley,2004,5.12,1.63315443905142,65837,337361,1516.522,1124.769,32.141,11.998,3.425,21.805,258.069,241.183
CZ020,CZ,Spring barley,2005,4.31,1.46093790411566,77248,332585,1538.08,1226.493,36.277,35.894,6.465,26.95,323.119,271.033
CZ020,CZ,Spring barley,2006,3.75,1.32175583998232,76562,287315,1614.803,1309.723,85.195,84.117,5.096,28.751,348.036,291.311
CZ020,CZ,Spring barley,2007,3.5,1.25276296849537,71536,250327,1750.843,1382.052,64.058,53.293,4.975,15.88,270.401,228.359
CZ020,CZ,Spring barley,2008,4.88,1.58514521986506,64497.77,314922.11,1605.408,1220.377,46.294,34.077,4.36,21.447,270.565,246.447
CZ020,CZ,Spring barley,2009,4.48,1.49962304642689,64025.47,286714.46,1681.319,1252.335,29.486,14.342,0.521,9.173,313.561,321.235
CZ020,CZ,Spring barley,2010,4.11,1.41342302850814,52460.53,215364.63,1572.127,1239.91,68.787,63.461,6.024,20.39,416.1,289.632
CZ020,CZ,Spring barley,2011,5.06,1.62136648329937,53498.42,270768.51,1633.561,1261.825,24.993,8.98,2.093,19.8,366.406,324.042
CZ020,CZ,Spring barley,2012,4.41,1.48387468945875,54612.12,240847.69,1681.964,1311.647,63.572,38.917,5.913,17.718,318.848,253.462
CZ020,CZ,Spring barley,2013,4.72,1.55180879959746,46567.42,219887.49,1610.282,1202.648,76.481,48.251,6.965,33.68,435.049,351.878
CZ020,CZ,Spring barley,2014,5.73,1.74571553072665,48526.9,278023.24,1604.248,1317.629,51.664,44.49,2.93,12.76,322.418,289.47
CZ020,CZ,Spring barley,2015,5.75,1.74919985480926,50098.75,287863.81,1775.38,1265.797,169.847,73.226,6.432,18.294,224.04,191.017
CZ020,CZ,Spring barley,2016,5.66,1.73342389221509,43231.87,244779.09,1630.378,1248.162,39.114,26.708,5.206,18.407,292.254,284.02
CZ020,CZ,Spring barley,2017,5.15,1.63899671467564,42122.57,216727.89,1713.219,1334.495,64.688,42.646,4.156,12.117,349.64,313.242
CZ020,CZ,Spring barley,2018,4.94,1.59736533119983,40201.73,198554.91,2050.399,1547.678,132.866,55.27,1.176,19.199,190.906,190.068
CZ020,CZ,Spring barley,2019,5.17,1.64287268852034,38221.92,197533.83,1782.929,1387.709,100.769,83.418,4.905,9.277,257.533,221.567
CZ020,CZ,Spring barley,2020,5.15,1.63899671467564,38550.28,198663.23,1619.516,1202.655,43.279,15.28,7.212,21.252,354.021,291.624
CZ020,CZ,Spring barley,2021,5.27,1.66203036255327,37785.3,199106.46,1500.235,1169.48,30.61,24.69,11.79,30.872,393.501,331.093
CZ020,CZ,Spring barley,2022,5.34,1.6752256529721,37653.94,201029.85,1757.857,1333.281,74.598,47.009,7.804,29.154,342.055,270.411
CZ020,CZ,Total barley,1998,3.34,1.20597080698861,107140,357429,1589.92,1241.454,52.259,30.111,2.891,19.877,259.646,264.346
CZ020,CZ,Total barley,1999,3.87,1.35325450704169,93925,363209,1571.531,1228.3,25.531,20.208,2.941,13.973,228.948,221.013
CZ020,CZ,Total barley,2000,3.18,1.15688119679209,89065,283547,1696.294,1284.085,67.582,37.142,2.382,13.868,235.311,305.623
CZ020,CZ,Total barley,2001,3.97,1.3787660946991,86838,344926,1537.835,1143.864,33.517,13.496,5.375,19.46,374.204,342.57
CZ020,CZ,Total barley,2002,3.8,1.33500106673234,82307,352909,1714.044,1302.972,35.842,31.42,6.913,21.53,400.941,280.38
CZ020,CZ,Total barley,2003,3.84,1.34547236659964,95858,375958,1853.31,1392.493,120.262,55.331,10.051,26.474,225.301,207.916
CZ020,CZ,Total barley,2004,5.17,1.64287268852034,80058,458893,1516.522,1124.769,32.141,11.998,3.425,21.805,258.069,241.183
CZ020,CZ,Total barley,2005,4.35,1.47017584510059,88356,446599,1538.08,1226.493,36.277,35.894,6.465,26.95,323.119,271.033
CZ020,CZ,Total barley,2006,3.79,1.33236601909434,88389,374965,1614.803,1309.723,85.195,84.117,5.096,28.751,348.036,291.311
CZ020,CZ,Total barley,2007,3.88,1.35583515363518,83266,381465,1750.843,1382.052,64.058,53.293,4.975,15.88,270.401,228.359
CZ020,CZ,Total barley,2008,4.83,1.57484646766448,71551.59,450927.28,1605.408,1220.377,46.294,34.077,4.36,21.447,270.565,246.447
CZ020,CZ,Total barley,2009,4.62,1.53039470509365,72156.07,426959.17,1681.319,1252.335,29.486,14.342,0.521,9.173,313.561,321.235
CZ020,CZ,Total barley,2010,4.24,1.44456326924387,64874.17,314177.45,1572.127,1239.91,68.787,63.461,6.024,20.39,416.1,289.632
CZ020,CZ,Total barley,2011,4.96,1.60140574073684,65812,364665.1,1633.561,1261.825,24.993,8.98,2.093,19.8,366.406,324.042
CZ020,CZ,Total barley,2012,4.29,1.45628673293993,75452.16,324020.05,1681.964,1311.647,63.572,38.917,5.913,17.718,318.848,253.462
CZ020,CZ,Total barley,2013,4.65,1.53686721959927,69313.13,322054.89,1610.282,1202.648,76.481,48.251,6.965,33.68,435.049,351.878
CZ020,CZ,Total barley,2014,5.74,1.74745921033148,70062.21,402005.3,1604.248,1317.629,51.664,44.49,2.93,12.76,322.418,289.47
CZ020,CZ,Total barley,2015,5.68,1.73695123273306,71329.41,405160.05,1775.38,1265.797,169.847,73.226,6.432,18.294,224.04,191.017
CZ020,CZ,Total barley,2016,5.84,1.76473079684014,64712.08,377726.19,1630.378,1248.162,39.114,26.708,5.206,18.407,292.254,284.02
CZ020,CZ,Total barley,2017,5.4,1.68639895357023,62241.45,336002.39,1713.219,1334.495,64.688,42.646,4.156,12.117,349.64,313.242
CZ020,CZ,Total barley,2018,4.96,1.60140574073684,61556.61,305051.83,2050.399,1547.678,132.866,55.27,1.176,19.199,190.906,190.068
CZ020,CZ,Total barley,2019,5.5,1.70474809223843,59896.88,329197.81,1782.929,1387.709,100.769,83.418,4.905,9.277,257.533,221.567
CZ020,CZ,Total barley,2020,5.52,1.708377860289,62225.35,343538.74,1619.516,1202.655,43.279,15.28,7.212,21.252,354.021,291.624
CZ020,CZ,Total barley,2021,5.52,1.708377860289,60464.09,333578.01,1500.235,1169.48,30.61,24.69,11.79,30.872,393.501,331.093
CZ020,CZ,Total barley,2022,5.67,1.73518911773966,62275.09,353227.03,1757.857,1333.281,74.598,47.009,7.804,29.154,342.055,270.411
CZ020,CZ,Total wheat,1998,3.91,1.36353737399727,185927,726328,1589.92,1241.454,52.259,30.111,2.891,19.877,259.646,264.346
CZ020,CZ,Total wheat,1999,4.78,1.56444054650336,180538.74,862644,1571.531,1228.3,25.531,20.208,2.941,13.973,228.948,221.013
CZ020,CZ,Total wheat,2000,4.18,1.43031124653667,203169.62,848658.1,1696.294,1284.085,67.582,37.142,2.382,13.868,235.311,305.623
CZ020,CZ,Total wheat,2001,5.01,1.61143591509677,187567.75,939638.3,1537.835,1143.864,33.517,13.496,5.375,19.46,374.204,342.57
CZ020,CZ,Total wheat,2002,4.66,1.53901544813755,169299.46,788089,1714.044,1302.972,35.842,31.42,6.913,21.53,400.941,280.38
CZ020,CZ,Total wheat,2003,4.28,1.45395300959371,141164.68,604326,1853.31,1392.493,120.262,55.331,10.051,26.474,225.301,207.916
CZ020,CZ,Total wheat,2004,5.96,1.78507048107726,178472.92,1064234,1516.522,1124.769,32.141,11.998,3.425,21.805,258.069,241.183
CZ020,CZ,Total wheat,2005,5.2,1.64865862558738,168411.84,875910,1538.08,1226.493,36.277,35.894,6.465,26.95,323.119,271.033
CZ020,CZ,Total wheat,2006,4.68,1.54329810992956,163865.38,766890,1614.803,1309.723,85.195,84.117,5.096,28.751,348.036,291.311
CZ020,CZ,Total wheat,2007,5.02,1.61342993370364,164807.06,826837,1750.843,1382.052,64.058,53.293,4.975,15.88,270.401,228.359
CZ020,CZ,Total wheat,2008,6,1.79175946922806,163129.03,978121.69,1605.408,1220.377,46.294,34.077,4.36,21.447,270.565,246.447
CZ020,CZ,Total wheat,2009,5.47,1.69927861643389,168357.48,921083.78,1681.319,1252.335,29.486,14.342,0.521,9.173,313.561,321.235
CZ020,CZ,Total wheat,2010,5.12,1.63315443905142,178048.09,910894.04,1572.127,1239.91,68.787,63.461,6.024,20.39,416.1,289.632
CZ020,CZ,Total wheat,2011,5.83,1.7630170003624,180216.8,1049943.07,1633.561,1261.825,24.993,8.98,2.093,19.8,366.406,324.042
CZ020,CZ,Total wheat,2012,4.51,1.50629715351459,172489.6,778249.89,1681.964,1311.647,63.572,38.917,5.913,17.718,318.848,253.462
CZ020,CZ,Total wheat,2013,5.77,1.75267208052001,175727.04,1014343.41,1610.282,1202.648,76.481,48.251,6.965,33.68,435.049,351.878
CZ020,CZ,Total wheat,2014,6.7,1.90210752639692,177732.98,1191182.05,1604.248,1317.629,51.664,44.49,2.93,12.76,322.418,289.47
CZ020,CZ,Total wheat,2015,6.59,1.88555334851442,176900.78,1166369.52,1775.38,1265.797,169.847,73.226,6.432,18.294,224.04,191.017
CZ020,CZ,Total wheat,2016,6.65,1.89461685466776,178455.23,1186998.21,1630.378,1248.162,39.114,26.708,5.206,18.407,292.254,284.02
CZ020,CZ,Total wheat,2017,5.92,1.77833644889591,176750.49,1047089.88,1713.219,1334.495,64.688,42.646,4.156,12.117,349.64,313.242
CZ020,CZ,Total wheat,2018,5.45,1.69561560867515,170483.67,928663.24,2050.399,1547.678,132.866,55.27,1.176,19.199,190.906,190.068
CZ020,CZ,Total wheat,2019,5.83,1.7630170003624,175381.88,1022394.26,1782.929,1387.709,100.769,83.418,4.905,9.277,257.533,221.567
CZ020,CZ,Total wheat,2020,6.14,1.81482474215905,169106.38,1039132.63,1619.516,1202.655,43.279,15.28,7.212,21.252,354.021,291.624
CZ020,CZ,Winter barley,1998,3.65,1.2947271675944,34549,126112,1589.92,1241.454,52.259,30.111,2.891,19.877,259.646,264.346
CZ020,CZ,Winter barley,1999,4.09,1.40854497005471,28608,116976,1571.531,1228.3,25.531,20.208,2.941,13.973,228.948,221.013
CZ020,CZ,Winter barley,2000,3.81,1.33762918913861,25026,95407,1696.294,1284.085,67.582,37.142,2.382,13.868,235.311,305.623
CZ020,CZ,Winter barley,2001,4.53,1.51072193949494,27719,125643,1537.835,1143.864,33.517,13.496,5.375,19.46,374.204,342.57
CZ020,CZ,Winter barley,2002,3.63,1.28923264827676,25490,92410,1714.044,1302.972,35.842,31.42,6.913,21.53,400.941,280.38
CZ020,CZ,Winter barley,2003,3.22,1.16938135955632,23932,77139,1853.31,1392.493,120.262,55.331,10.051,26.474,225.301,207.916
CZ020,CZ,Winter barley,2004,5.29,1.66581824587021,22964,121532,1516.522,1124.769,32.141,11.998,3.425,21.805,258.069,241.183
CZ020,CZ,Winter barley,2005,4.5,1.50407739677627,25361,114014,1538.08,1226.493,36.277,35.894,6.465,26.95,323.119,271.033
CZ020,CZ,Winter barley,2006,3.9,1.3609765531356,22457,87650,1614.803,1309.723,85.195,84.117,5.096,28.751,348.036,291.311
CZ020,CZ,Winter barley,2007,4.88,1.58514521986506,26866,131138,1750.843,1382.052,64.058,53.293,4.975,15.88,270.401,228.359
CZ020,CZ,Winter barley,2008,4.7,1.54756250871601,28933.72,136005.17,1605.408,1220.377,46.294,34.077,4.36,21.447,270.565,246.447
CZ020,CZ,Winter barley,2009,4.93,1.5953389880546,28447.56,140244.71,1681.319,1252.335,29.486,14.342,0.521,9.173,313.561,321.235
CZ020,CZ,Winter barley,2010,4.58,1.52169899812609,21564.91,98812.82,1572.127,1239.91,68.787,63.461,6.024,20.39,416.1,289.632
CZ020,CZ,Winter barley,2011,4.69,1.54543258245819,20039.35,93896.59,1633.561,1261.825,24.993,8.98,2.093,19.8,366.406,324.042
CZ020,CZ,Winter barley,2012,3.99,1.38379123090177,20840.04,83172.36,1681.964,1311.647,63.572,38.917,5.913,17.718,318.848,253.462
CZ020,CZ,Winter barley,2013,4.49,1.50185270175416,22745.71,102167.4,1610.282,1202.648,76.481,48.251,6.965,33.68,435.049,351.878
CZ020,CZ,Winter barley,2014,5.76,1.7509374747078,21535.31,123982.06,1604.248,1317.629,51.664,44.49,2.93,12.76,322.418,289.47
CZ020,CZ,Winter barley,2015,5.53,1.71018781553424,21230.66,117296.24,1775.38,1265.797,169.847,73.226,6.432,18.294,224.04,191.017
CZ020,CZ,Winter barley,2016,6.19,1.8229350866965,21480.21,132947.1,1630.378,1248.162,39.114,26.708,5.206,18.407,292.254,284.02
CZ020,CZ,Winter barley,2017,5.93,1.78002421300963,20118.88,119274.5,1713.219,1334.495,64.688,42.646,4.156,12.117,349.64,313.242
CZ020,CZ,Winter barley,2018,4.99,1.60743590976343,21354.88,106496.92,2050.399,1547.678,132.866,55.27,1.176,19.199,190.906,190.068
CZ020,CZ,Winter barley,2019,6.07,1.80335860507141,21674.96,131663.98,1782.929,1387.709,100.769,83.418,4.905,9.277,257.533,221.567
CZ020,CZ,Winter barley,2020,6.12,1.81156209652423,23675.07,144875.51,1619.516,1202.655,43.279,15.28,7.212,21.252,354.021,291.624
CZ020,CZ,Winter barley,2021,5.93,1.78002421300963,22678.79,134471.55,1500.235,1169.48,30.61,24.69,11.79,30.872,393.501,331.093
CZ020,CZ,Winter barley,2022,6.18,1.8213182714696,24621.15,152197.18,1757.857,1333.281,74.598,47.009,7.804,29.154,342.055,270.411
CZ031,CZ,Soft wheat,1998,4.15,1.42310833424261,88651,367694,1410.918,1072.496,36.907,20.887,6.858,26.119,312.655,330.616
CZ031,CZ,Soft wheat,1999,4.58,1.52169899812609,92467,423132,1383.698,1058.556,17.196,14.643,5.697,22.525,286.778,257.828
CZ031,CZ,Soft wheat,2000,4,1.38629436111989,99063,396459,1505.871,1125.392,42.372,22.647,6.99,24.148,294.642,353.082
CZ031,CZ,Soft wheat,2001,4.56,1.51732262352629,96470,440235,1357.789,1000.683,21.585,10.863,9.469,23.14,411.953,384.791
CZ031,CZ,Soft wheat,2002,4.31,1.46093790411566,87727,378397,1527.046,1158.014,23.407,23.262,8.225,28.237,562.012,347.606
CZ031,CZ,Soft wheat,2003,3.71,1.31103187661934,66124,245203,1699.837,1262.981,94.039,42.949,12.697,32.569,245.871,229.573
CZ031,CZ,Soft wheat,2004,5.54,1.71199450075919,87028,482268,1311.01,947.217,12.871,3.746,6.8,29.604,343.319,348.301
CZ031,CZ,Soft wheat,2005,4.79,1.56653041142282,82232,393731,1369.706,1085.159,25.333,25.333,10.717,33.733,440.58,351.955
CZ031,CZ,Soft wheat,2006,4.15,1.42310833424261,76306,317010,1412.164,1137.363,42.023,41.496,5.739,29.97,505.283,454.455
CZ031,CZ,Soft wheat,2007,4.75,1.55814461804655,80714,383177,1566.077,1222.646,43.156,38.871,7.046,23.915,302.119,278.515
CZ031,CZ,Soft wheat,2008,5.34,1.6752256529721,80661.35,431032.37,1461.759,1102.006,24.231,17.004,6.582,26.83,308.67,307.52
