model,NUTS_ID,year,gdd,heat,frost,precip,n_day,closed
ec-earth3,DEB1B,2007,1097.9,13.555,4.571,404.321,149,1
ec-earth3,DEB1B,2008,1101.723,13.193,6.811,424.585,157,1
ec-earth3,DEB1B,2009,1111.912,7.959,0.542,334.671,124,1
ec-earth3,DEB1B,2010,1112.837,50.802,8.841,244.942,128,1
ec-earth3,DEB1B,2011,1107.714,14.312,11.245,204.221,152,1
ec-earth3,DEB1B,2012,1111.364,5.688,19.523,350.53,169,1
ec-earth3,DEB1B,2013,1103.185,41.859,41.225,428.714,182,1
ec-earth3,DEB1B,2014,1114.101,27.938,0.571,269.581,158,1
ec-earth3,DEB1B,2015,1110.665,28.16,7.823,281.585,168,1
ec-earth3,DEB1B,2016,1106.412,19.307,2.22,510.546,154,1
ec-earth3,DEB1B,2017,1094.249,31.227,0.59,296.969,125,1
ec-earth3,DEB1B,2018,1101.936,33.423,18.302,306.183,155,1
ec-earth3,DEB1B,2019,1109.325,30.387,0,319.34,136,1
ec-earth3,DEB1B,2020,1109.304,8.448,4.784,381.463,155,1
ec-earth3,DEB1B,2021,1106.712,50.395,9.94,331.591,147,1
ec-earth3,DEB1B,2022,1099.419,13.032,4.5,362.139,150,1
ec-earth3,DEB1B,2023,1114.104,27.994,10.302,447.559,165,1
ec-earth3,DEB1C,1989,1166.181,14.771,5.459,351.878,164,1
ec-earth3,DEB1C,1990,1169.344,2.052,0,342.472,148,1
ec-earth3,DEB1C,1991,1155.567,45.665,28.631,231.171,180,1
ec-earth3,DEB1C,1992,1162.122,10.228,2.131,302.113,144,1
ec-earth3,DEB1C,1993,1164.936,27.659,14.739,263.77,159,1
ec-earth3,DEB1C,1994,1163.418,23.249,14.906,347.814,166,1
ec-earth3,DEB1C,1995,1150.736,25.296,0.61,402.958,154,1
ec-earth3,DEB1C,1996,1165.288,41.524,9.864,169.187,137,1
ec-earth3,DEB1C,1997,1163.511,12.362,1,340.618,139,1
ec-earth3,DEB1C,1998,1154.784,23.989,14.765,289.702,163,1
ec-earth3,DEB1C,1999,1164.664,14.233,11.121,314.445,169,1
ec-earth3,DEB1C,2000,1165.274,25.358,0.049,329.906,140,1
ec-earth3,DEB1C,2001,1161.876,12.78,3.325,373.382,155,1
ec-earth3,DEB1C,2002,1164.937,14.637,0.92,432.372,143,1
ec-earth3,DEB1C,2003,1165.107,42.683,16.787,222.245,143,1
ec-earth3,DEB1C,2004,1165.387,20.02,7.942,247.761,151,1
ec-earth3,DEB1C,2005,1155.333,54.797,23.897,309.995,166,1
ec-earth3,DEB1C,2006,1148.168,45.182,12.746,264.983,134,1
ec-earth3,DEB1C,2007,1166.217,13.502,4.083,333.279,150,1
ec-earth3,DEB1C,2008,1158.988,11.59,7.461,326.302,158,1
ec-earth3,DEB1C,2009,1167.59,10.297,0.999,280.825,126,1
ec-earth3,DEB1C,2010,1152.66,45.375,9.039,206.26,128,1
ec-earth3,DEB1C,2011,1160.6,15.116,9.53,140.305,151,1
ec-earth3,DEB1C,2012,1164.465,4.247,18.109,281.369,168,1
ec-earth3,DEB1C,2013,1167.628,45.347,22.391,377.709,163,1
ec-earth3,DEB1C,2014,1162.063,31.969,0.083,192.065,158,1
ec-earth3,DEB1C,2015,1147.802,23.606,9.662,228.166,166,1
ec-earth3,DEB1C,2016,1168.577,15.518,2.756,489.231,157,1
ec-earth3,DEB1C,2017,1159.467,42.505,0.959,153.438,126,1
ec-earth3,DEB1C,2018,1152.991,21.982,18.963,288.571,158,1
ec-earth3,DEB1C,2019,1169.288,32.439,0,274.324,136,1
ec-earth3,DEB1C,2020,1157.768,9.924,4.141,331.895,155,1
ec-earth3,DEB1C,2021,1166.458,49.6,10,293.803,148,1
ec-earth3,DEB1C,2022,1163.913,34.97,6.383,229.047,141,1
ec-earth3,DEB1C,2023,1151.911,31.774,8.662,320.164,165,1
ec-earth3,DEB1D,1989,1152.846,15.395,6.493,322.075,165,1
ec-earth3,DEB1D,1990,1145.403,1.511,0,314.541,147,1
ec-earth3,DEB1D,1991,1160.339,51.082,27.991,214.367,181,1
ec-earth3,DEB1D,1992,1140.814,9.233,2.744,257.074,142,1
ec-earth3,DEB1D,1993,1157.689,29.029,15.572,231.536,159,1
ec-earth3,DEB1D,1994,1136.548,21.673,14.608,329.984,164,1
ec-earth3,DEB1D,1995,1138.935,25.886,2.495,375.15,153,1
ec-earth3,DEB1D,1996,1153.099,42.728,9.714,163.843,135,1
ec-earth3,DEB1D,1997,1144.474,14.307,1,313.141,137,1
ec-earth3,DEB1D,1998,1145.54,24.166,15.355,267.252,163,1
ec-earth3,DEB1D,1999,1141.751,14.081,8.967,311.053,163,1
ec-earth3,DEB1D,2000,1157.401,25.556,0,335.74,140,1
ec-earth3,DEB1D,2001,1154.639,13.212,3.997,356.803,155,1
ec-earth3,DEB1D,2002,1153.255,15.135,1.343,435.694,143,1
ec-earth3,DEB1D,2003,1157.223,48.516,16.977,201.098,144,1
ec-earth3,DEB1D,2004,1146.87,21.956,8.882,225.624,150,1
ec-earth3,DEB1D,2005,1153.677,58.925,24.135,326.176,166,1
ec-earth3,DEB1D,2006,1153.772,48.501,12.467,258.661,134,1
ec-earth3,DEB1D,2007,1146.178,16.199,4,300.149,149,1
ec-earth3,DEB1D,2008,1141.33,12.714,6.46,337.354,156,1
ec-earth3,DEB1D,2009,1155.148,11.681,0.993,257.503,124,1
ec-earth3,DEB1D,2010,1154.522,50.706,8.986,226.99,128,1
ec-earth3,DEB1D,2011,1155.489,17.944,9.725,141.392,151,1
ec-earth3,DEB1D,2012,1158.436,5.742,17.862,254.01,168,1
ec-earth3,DEB1D,2013,1154.892,47.782,20.957,378.812,162,1
ec-earth3,DEB1D,2014,1163.424,33.854,0.249,184.806,158,1
ec-earth3,DEB1D,2015,1155.351,25.663,6.894,220.725,167,1
ec-earth3,DEB1D,2016,1154.059,18.231,1.622,489.613,156,1
ec-earth3,DEB1D,2017,1145.132,38.567,0.621,170.409,126,1
ec-earth3,DEB1D,2018,1154.442,25.169,17.487,280.806,158,1
ec-earth3,DEB1D,2019,1160.205,33.25,0,259.056,136,1
ec-earth3,DEB1D,2020,1150.176,9.383,3.265,309.209,155,1
ec-earth3,DEB1D,2021,1150.252,53.672,9.999,279.21,147,1
ec-earth3,DEB1D,2022,1147.711,26.495,3.734,210.282,140,1
ec-earth3,DEB1D,2023,1157.334,34.464,8.271,282.671,165,1
ec-earth3,DEB21,1989,1182.112,26.026,5.453,393.206,164,1
ec-earth3,DEB21,1990,1191.449,3.501,0,330.662,147,1
ec-earth3,DEB21,1991,1170.919,34.396,27.547,211.049,178,1
ec-earth3,DEB21,1992,1183.169,14.538,2,304.486,143,1
ec-earth3,DEB21,1993,1184.669,31.586,12.547,245.881,160,1
ec-earth3,DEB21,1994,1172.923,26.61,11.093,381.47,165,1
ec-earth3,DEB21,1995,1172.189,23.888,2.453,478.674,155,1
ec-earth3,DEB21,1996,1186.292,45.475,11.547,210.814,143,1
ec-earth3,DEB21,1997,1184.026,16.595,0,451.089,137,1
ec-earth3,DEB21,1998,1179.971,30.334,13.547,353.384,164,1
ec-earth3,DEB21,1999,1173.971,19.614,6.547,344.1,162,1
ec-earth3,DEB21,2000,1184.642,29.748,0,398.252,140,1
ec-earth3,DEB21,2001,1188.155,19.635,2.093,448.867,156,1
ec-earth3,DEB21,2002,1177.438,28.342,1.547,432.064,143,1
