model,NUTS_ID,year,window,gdd,heat,frost,precip
ipsl-cm6a-lr,DE27D,2018,Apr-Aug,2170.033,189.424,0.565,283.475
ipsl-cm6a-lr,DE27D,2018,Mar-Jul,1662.164,76.228,12.57,282.547
ipsl-cm6a-lr,DE27D,2019,Apr-Aug,1893.983,166.302,2.442,356.139
ipsl-cm6a-lr,DE27D,2019,Mar-Jul,1492.302,118.856,5.628,308.435
ipsl-cm6a-lr,DE27D,2020,Apr-Aug,1871.293,110.336,5.066,336.279
ipsl-cm6a-lr,DE27D,2020,Mar-Jul,1425.448,43.65,14.761,258.339
ipsl-cm6a-lr,DE27D,2021,Apr-Aug,1656.137,60.24,11.292,455.876
ipsl-cm6a-lr,DE27D,2021,Mar-Jul,1288.022,37.957,22.678,408.163
ipsl-cm6a-lr,DE27D,2022,Apr-Aug,2032.092,211.766,6.306,302.828
ipsl-cm6a-lr,DE27D,2022,Mar-Jul,1559.764,123.028,20.926,232.866
ipsl-cm6a-lr,DE27D,2023,Apr-Aug,1910.125,154.442,4.537,409.03
ipsl-cm6a-lr,DE27D,2023,Mar-Jul,1503.952,77.839,12.718,339.933
ipsl-cm6a-lr,DE27E,1989,Apr-Aug,1330.924,12.339,5.497,766.223
ipsl-cm6a-lr,DE27E,1989,Mar-Jul,1019.865,4.836,12.563,705.833
ipsl-cm6a-lr,DE27E,1990,Apr-Aug,1367.109,22.381,8.539,749.568
ipsl-cm6a-lr,DE27E,1990,Mar-Jul,1032.076,13.245,16.415,732.115
ipsl-cm6a-lr,DE27E,1991,Apr-Aug,1273.523,23.87,18.525,830.389
ipsl-cm6a-lr,DE27E,1991,Mar-Jul,918.122,14.128,25.085,860.197
ipsl-cm6a-lr,DE27E,1992,Apr-Aug,1538.059,53.592,11.653,682.329
ipsl-cm6a-lr,DE27E,1992,Mar-Jul,1072.107,12.562,23.612,783.181
ipsl-cm6a-lr,DE27E,1993,Apr-Aug,1420.668,24.699,4.431,1005.044
ipsl-cm6a-lr,DE27E,1993,Mar-Jul,1074.835,11.952,24.228,899.038
ipsl-cm6a-lr,DE27E,1994,Apr-Aug,1525.241,63.389,11.714,844.689
ipsl-cm6a-lr,DE27E,1994,Mar-Jul,1168.933,41.466,16.735,847.719
ipsl-cm6a-lr,DE27E,1995,Apr-Aug,1361.751,35.898,9.002,968.702
ipsl-cm6a-lr,DE27E,1995,Mar-Jul,1004.687,30.727,33.601,886.379
ipsl-cm6a-lr,DE27E,1996,Apr-Aug,1334.617,18.616,11.546,792.22
ipsl-cm6a-lr,DE27E,1996,Mar-Jul,992.518,15.902,33.055,712.566
ipsl-cm6a-lr,DE27E,1997,Apr-Aug,1329.042,11.833,21.032,878.436
ipsl-cm6a-lr,DE27E,1997,Mar-Jul,956.932,1.835,28.522,901.146
ipsl-cm6a-lr,DE27E,1998,Apr-Aug,1459.242,52.445,8.341,648.162
ipsl-cm6a-lr,DE27E,1998,Mar-Jul,1088.557,28.572,23.735,692.02
ipsl-cm6a-lr,DE27E,1999,Apr-Aug,1389.849,19.074,9.13,1097.729
ipsl-cm6a-lr,DE27E,1999,Mar-Jul,1031.844,15.35,19.55,1063.606
ipsl-cm6a-lr,DE27E,2000,Apr-Aug,1468.817,35.739,8.328,924.299
ipsl-cm6a-lr,DE27E,2000,Mar-Jul,1065.228,18.91,21.644,979.751
ipsl-cm6a-lr,DE27E,2001,Apr-Aug,1432.666,31.865,13.167,875.577
ipsl-cm6a-lr,DE27E,2001,Mar-Jul,1045.709,12.909,20.126,1015.665
ipsl-cm6a-lr,DE27E,2002,Apr-Aug,1449.155,41.28,10.834,956.774
ipsl-cm6a-lr,DE27E,2002,Mar-Jul,1121.073,38.91,24.505,838.648
ipsl-cm6a-lr,DE27E,2003,Apr-Aug,1764.54,122.301,13.547,575.137
ipsl-cm6a-lr,DE27E,2003,Mar-Jul,1298.266,61.898,28.027,546.777
ipsl-cm6a-lr,DE27E,2004,Apr-Aug,1334.674,22.491,9.24,750.776
ipsl-cm6a-lr,DE27E,2004,Mar-Jul,950.47,11.66,27.618,688.261
ipsl-cm6a-lr,DE27E,2005,Apr-Aug,1369.77,40.316,12.133,934.439
ipsl-cm6a-lr,DE27E,2005,Mar-Jul,1092.535,39.927,26.277,728.686
ipsl-cm6a-lr,DE27E,2006,Apr-Aug,1430.464,62.893,10.483,853.678
ipsl-cm6a-lr,DE27E,2006,Mar-Jul,1159.687,62.841,31.254,806.836
ipsl-cm6a-lr,DE27E,2007,Apr-Aug,1536.19,29.056,4.286,893.143
ipsl-cm6a-lr,DE27E,2007,Mar-Jul,1190.407,24.462,20.095,831.909
ipsl-cm6a-lr,DE27E,2008,Apr-Aug,1440.809,29.724,8.735,805.588
ipsl-cm6a-lr,DE27E,2008,Mar-Jul,1070.864,24.891,28.206,861.643
ipsl-cm6a-lr,DE27E,2009,Apr-Aug,1542.674,35.798,2.46,713.756
ipsl-cm6a-lr,DE27E,2009,Mar-Jul,1098.925,16.411,22.66,804.812
ipsl-cm6a-lr,DE27E,2010,Apr-Aug,1370.575,51.053,12.177,1029.277
ipsl-cm6a-lr,DE27E,2010,Mar-Jul,1051.576,44.729,28.828,820.336
ipsl-cm6a-lr,DE27E,2011,Apr-Aug,1488.133,47.251,7.434,798.661
ipsl-cm6a-lr,DE27E,2011,Mar-Jul,1095.901,13.789,22.41,727.759
ipsl-cm6a-lr,DE27E,2012,Apr-Aug,1522.639,58.001,12.971,763.391
ipsl-cm6a-lr,DE27E,2012,Mar-Jul,1129.618,31.734,25.225,608.026
ipsl-cm6a-lr,DE27E,2013,Apr-Aug,1419.631,76.836,9.39,709.343
ipsl-cm6a-lr,DE27E,2013,Mar-Jul,1020.085,53.441,32.543,666.552
ipsl-cm6a-lr,DE27E,2014,Apr-Aug,1370.646,33.317,5.675,900.389
ipsl-cm6a-lr,DE27E,2014,Mar-Jul,1083.201,31.822,20.158,786.8
ipsl-cm6a-lr,DE27E,2015,Apr-Aug,1639.69,118.899,13.221,723.43
ipsl-cm6a-lr,DE27E,2015,Mar-Jul,1201.409,69.252,29.714,757.455
ipsl-cm6a-lr,DE27E,2016,Apr-Aug,1462.429,41.255,9.816,951.017
ipsl-cm6a-lr,DE27E,2016,Mar-Jul,1065.886,25.714,29.739,871.037
ipsl-cm6a-lr,DE27E,2017,Apr-Aug,1596.881,73.644,14.171,902.252
ipsl-cm6a-lr,DE27E,2017,Mar-Jul,1221.411,45.447,22.942,904.778
ipsl-cm6a-lr,DE27E,2018,Apr-Aug,1725.422,63.358,2.371,510.996
ipsl-cm6a-lr,DE27E,2018,Mar-Jul,1279.349,23.81,19.302,457.105
ipsl-cm6a-lr,DE27E,2019,Apr-Aug,1524.745,88.872,10.623,769.124
ipsl-cm6a-lr,DE27E,2019,Mar-Jul,1135.109,74.169,22.755,734.181
ipsl-cm6a-lr,DE27E,2020,Apr-Aug,1521.053,39.305,8.111,734.781
ipsl-cm6a-lr,DE27E,2020,Mar-Jul,1122.384,13.717,26.17,628.693
ipsl-cm6a-lr,DE27E,2021,Apr-Aug,1346.904,36.765,19.784,926.998
ipsl-cm6a-lr,DE27E,2021,Mar-Jul,1014.476,24.261,39.977,815.93
ipsl-cm6a-lr,DE27E,2022,Apr-Aug,1659.188,74.281,14.091,702.035
ipsl-cm6a-lr,DE27E,2022,Mar-Jul,1263.479,57.92,33.326,557.687
ipsl-cm6a-lr,DE27E,2023,Apr-Aug,1565.3,92.703,11.139,992.135
ipsl-cm6a-lr,DE27E,2023,Mar-Jul,1185.529,45.16,24.019,871.629
ipsl-cm6a-lr,DE300,1989,Apr-Aug,1880.427,103.753,2.398,185.032
ipsl-cm6a-lr,DE300,1989,Mar-Jul,1540.357,58.058,2.398,172.909
ipsl-cm6a-lr,DE300,1990,Apr-Aug,1866.264,76.386,2.815,295.685
ipsl-cm6a-lr,DE300,1990,Mar-Jul,1512.934,26.36,2.815,257.794
ipsl-cm6a-lr,DE300,1991,Apr-Aug,1761.517,85.527,1.804,211.529
ipsl-cm6a-lr,DE300,1991,Mar-Jul,1382.833,57.707,2.113,224.257
ipsl-cm6a-lr,DE300,1992,Apr-Aug,2115.322,167.98,0.097,210.016
ipsl-cm6a-lr,DE300,1992,Mar-Jul,1647.407,92.772,1.715,226.804
ipsl-cm6a-lr,DE300,1993,Apr-Aug,1859.48,33.496,2,317.984
ipsl-cm6a-lr,DE300,1993,Mar-Jul,1509.578,21.683,11.335,294.81
ipsl-cm6a-lr,DE300,1994,Apr-Aug,1974.22,195.04,1.204,315.451
ipsl-cm6a-lr,DE300,1994,Mar-Jul,1579.955,148.218,2.215,332.963
ipsl-cm6a-lr,DE300,1995,Apr-Aug,1936.291,155.209,0.204,270.666
ipsl-cm6a-lr,DE300,1995,Mar-Jul,1448.431,86.548,8.039,286.172
ipsl-cm6a-lr,DE300,1996,Apr-Aug,1781.957,58.964,4.699,279.026
ipsl-cm6a-lr,DE300,1996,Mar-Jul,1293.119,33.435,20.192,262.076
ipsl-cm6a-lr,DE300,1997,Apr-Aug,1928.357,118.032,5.313,260.869
ipsl-cm6a-lr,DE300,1997,Mar-Jul,1434.874,29.368,12.111,256.353
ipsl-cm6a-lr,DE300,1998,Apr-Aug,1900.311,76.544,0,264.39
ipsl-cm6a-lr,DE300,1998,Mar-Jul,1533.441,53.137,9.078,278.611
ipsl-cm6a-lr,DE300,1999,Apr-Aug,1972.398,102.941,0.59,197.664
ipsl-cm6a-lr,DE300,1999,Mar-Jul,1572.928,66.24,2.589,217.992
ipsl-cm6a-lr,DE300,2000,Apr-Aug,1998.967,89.071,0.697,213.842
ipsl-cm6a-lr,DE300,2000,Mar-Jul,1598.622,71.408,1.315,234.516
ipsl-cm6a-lr,DE300,2001,Apr-Aug,1889.831,100.706,1.011,231.535
ipsl-cm6a-lr,DE300,2001,Mar-Jul,1425.272,52.67,9.666,250.825
ipsl-cm6a-lr,DE300,2002,Apr-Aug,2023.807,114.941,3.498,325.953
ipsl-cm6a-lr,DE300,2002,Mar-Jul,1550.483,61.838,5.787,266.357
ipsl-cm6a-lr,DE300,2003,Apr-Aug,2125.785,176.988,8.22,163.922
ipsl-cm6a-lr,DE300,2003,Mar-Jul,1647.814,99.865,17.805,165.103
ipsl-cm6a-lr,DE300,2004,Apr-Aug,1850.717,67.853,0.811,267.523
ipsl-cm6a-lr,DE300,2004,Mar-Jul,1422.753,16.568,8.712,228.41
ipsl-cm6a-lr,DE300,2005,Apr-Aug,1850.765,80.141,1.817,352.446
ipsl-cm6a-lr,DE300,2005,Mar-Jul,1493.842,70.009,14.419,319.867
ipsl-cm6a-lr,DE300,2006,Apr-Aug,2032.495,191.389,0.409,241.59
ipsl-cm6a-lr,DE300,2006,Mar-Jul,1621.508,185.028,18.208,215.182
ipsl-cm6a-lr,DE300,2007,Apr-Aug,2040.925,98.425,0.204,438.304
ipsl-cm6a-lr,DE300,2007,Mar-Jul,1704.351,80.181,0.819,426.006
ipsl-cm6a-lr,DE300,2008,Apr-Aug,1981.648,121.605,0.413,203.991
ipsl-cm6a-lr,DE300,2008,Mar-Jul,1565.517,100.499,4.892,235.702
ipsl-cm6a-lr,DE300,2009,Apr-Aug,2018.717,97.817,0,239.288
ipsl-cm6a-lr,DE300,2009,Mar-Jul,1561.599,39.08,2.577,264.476
ipsl-cm6a-lr,DE300,2010,Apr-Aug,1919.286,158.711,0.409,264.191
ipsl-cm6a-lr,DE300,2010,Mar-Jul,1538.216,141.561,10.309,205.504
ipsl-cm6a-lr,DE300,2011,Apr-Aug,2010.581,66.365,0.289,392.694
ipsl-cm6a-lr,DE300,2011,Mar-Jul,1603.237,48.998,11.403,343.934
ipsl-cm6a-lr,DE300,2012,Apr-Aug,1904.2,94.879,2.613,313.76
ipsl-cm6a-lr,DE300,2012,Mar-Jul,1549.913,62.896,5.724,277.585
ipsl-cm6a-lr,DE300,2013,Apr-Aug,1975.636,114.522,5.663,269.685
ipsl-cm6a-lr,DE300,2013,Mar-Jul,1479.531,79.438,27.798,253.065
ipsl-cm6a-lr,DE300,2014,Apr-Aug,1976.627,129.208,0,281.693
ipsl-cm6a-lr,DE300,2014,Mar-Jul,1666.257,111.021,2.122,273.007
ipsl-cm6a-lr,DE300,2015,Apr-Aug,1960.68,202.789,3.204,190.068
ipsl-cm6a-lr,DE300,2015,Mar-Jul,1467.025,76.914,6.807,203.24
ipsl-cm6a-lr,DE300,2016,Apr-Aug,2005.816,109.995,0.204,216.349
ipsl-cm6a-lr,DE300,2016,Mar-Jul,1584.205,72.536,4.987,212.891
ipsl-cm6a-lr,DE300,2017,Apr-Aug,1914.941,80.3,1.891,445.074
ipsl-cm6a-lr,DE300,2017,Mar-Jul,1554.741,57.399,2.509,445.267
ipsl-cm6a-lr,DE300,2018,Apr-Aug,2332.471,249.821,0,161.418
ipsl-cm6a-lr,DE300,2018,Mar-Jul,1797.769,145.676,13.304,208.28
ipsl-cm6a-lr,DE300,2019,Apr-Aug,2152.767,231.906,1,191.429
ipsl-cm6a-lr,DE300,2019,Mar-Jul,1718.156,159.881,1.895,240.792
ipsl-cm6a-lr,DE300,2020,Apr-Aug,2018.137,153.87,1.204,182.138
ipsl-cm6a-lr,DE300,2020,Mar-Jul,1525.075,47.466,9.613,174.52
ipsl-cm6a-lr,DE300,2021,Apr-Aug,1889.582,125.696,4.401,294.527
ipsl-cm6a-lr,DE300,2021,Mar-Jul,1515.056,115.377,15.1,259.385
ipsl-cm6a-lr,DE300,2022,Apr-Aug,2100.215,214.816,2,164.112
ipsl-cm6a-lr,DE300,2022,Mar-Jul,1614.474,123.881,10.994,117.428
ipsl-cm6a-lr,DE300,2023,Apr-Aug,1967.084,120.761,3.306,282.813
ipsl-cm6a-lr,DE300,2023,Mar-Jul,1562.268,78.099,8.999,319.208
ipsl-cm6a-lr,DE401,1989,Apr-Aug,1839.405,112.287,3,162.84
ipsl-cm6a-lr,DE401,1989,Mar-Jul,1496.836,63.334,3,136.054
ipsl-cm6a-lr,DE401,1990,Apr-Aug,1815.531,79.648,5,212.071
ipsl-cm6a-lr,DE401,1990,Mar-Jul,1454.165,23.634,5,173.283
ipsl-cm6a-lr,DE401,1991,Apr-Aug,1726.712,98.64,6.854,200.208
ipsl-cm6a-lr,DE401,1991,Mar-Jul,1359.398,68.539,9.324,204.001
ipsl-cm6a-lr,DE401,1992,Apr-Aug,2023.842,190.278,2.452,222.682
ipsl-cm6a-lr,DE401,1992,Mar-Jul,1570.515,112.788,3.913,230.27
ipsl-cm6a-lr,DE401,1993,Apr-Aug,1792.448,43.969,2.461,338.839
ipsl-cm6a-lr,DE401,1993,Mar-Jul,1454.033,30.856,16.844,305.983
ipsl-cm6a-lr,DE401,1994,Apr-Aug,1916.582,212.065,1.461,294.237
ipsl-cm6a-lr,DE401,1994,Mar-Jul,1540.708,163.471,2.922,280.691
ipsl-cm6a-lr,DE401,1995,Apr-Aug,1856.378,187.633,2.443,225.093
ipsl-cm6a-lr,DE401,1995,Mar-Jul,1384.763,101.325,9.913,247.345
ipsl-cm6a-lr,DE401,1996,Apr-Aug,1720.815,74.454,5.922,217.572
ipsl-cm6a-lr,DE401,1996,Mar-Jul,1245.083,41.728,22.383,184.764
ipsl-cm6a-lr,DE401,1997,Apr-Aug,1880.423,160.303,7.982,206.572
ipsl-cm6a-lr,DE401,1997,Mar-Jul,1399.389,53.665,15.434,209.439
ipsl-cm6a-lr,DE401,1998,Apr-Aug,1856.92,97.114,0,218.875
ipsl-cm6a-lr,DE401,1998,Mar-Jul,1491.975,59.5,10,237.673
ipsl-cm6a-lr,DE401,1999,Apr-Aug,1898.06,125.461,1,175.646
ipsl-cm6a-lr,DE401,1999,Mar-Jul,1510.349,85.602,4.452,194.323
ipsl-cm6a-lr,DE401,2000,Apr-Aug,1920.811,104.974,2.47,192.345
ipsl-cm6a-lr,DE401,2000,Mar-Jul,1533.729,82.678,2.47,208.643
ipsl-cm6a-lr,DE401,2001,Apr-Aug,1845.12,103.243,1.539,214.647
ipsl-cm6a-lr,DE401,2001,Mar-Jul,1392.804,55.511,11.548,239.989
ipsl-cm6a-lr,DE401,2002,Apr-Aug,1922.923,109.601,4.461,385.174
ipsl-cm6a-lr,DE401,2002,Mar-Jul,1463.133,55.752,7.383,292.764
ipsl-cm6a-lr,DE401,2003,Apr-Aug,2093.568,203.09,7.931,154.906
ipsl-cm6a-lr,DE401,2003,Mar-Jul,1607.626,111.048,14.931,152.725
ipsl-cm6a-lr,DE401,2004,Apr-Aug,1780.656,73.847,1,249.468
ipsl-cm6a-lr,DE401,2004,Mar-Jul,1352.749,18.646,10,221.263
ipsl-cm6a-lr,DE401,2005,Apr-Aug,1792.229,88.963,3.922,290.75
ipsl-cm6a-lr,DE401,2005,Mar-Jul,1449.371,78.492,16.922,267.533
ipsl-cm6a-lr,DE401,2006,Apr-Aug,1960.779,182.586,0,222.386
ipsl-cm6a-lr,DE401,2006,Mar-Jul,1559.35,176.417,17.009,212.431
ipsl-cm6a-lr,DE401,2007,Apr-Aug,1989.598,95.919,0.922,458.281
ipsl-cm6a-lr,DE401,2007,Mar-Jul,1653.056,80.155,1.922,432.987
ipsl-cm6a-lr,DE401,2008,Apr-Aug,1934.682,120.109,1,250.578
ipsl-cm6a-lr,DE401,2008,Mar-Jul,1525.37,100.85,5,250.47
ipsl-cm6a-lr,DE401,2009,Apr-Aug,1990.308,107.221,0,201.808
ipsl-cm6a-lr,DE401,2009,Mar-Jul,1534.995,40.308,4,220.164
ipsl-cm6a-lr,DE401,2010,Apr-Aug,1872.825,160.873,1.47,286.089
ipsl-cm6a-lr,DE401,2010,Mar-Jul,1504.257,140.205,9.47,211.903
ipsl-cm6a-lr,DE401,2011,Apr-Aug,1983.457,70.279,1,391.573
ipsl-cm6a-lr,DE401,2011,Mar-Jul,1577.676,49.817,10.411,345.48
ipsl-cm6a-lr,DE401,2012,Apr-Aug,1878.188,99.966,3.913,272.524
ipsl-cm6a-lr,DE401,2012,Mar-Jul,1523.778,65.558,5.922,245.352
ipsl-cm6a-lr,DE401,2013,Apr-Aug,1927.192,117.154,7,294.79
ipsl-cm6a-lr,DE401,2013,Mar-Jul,1433.59,81.527,30.47,289.822
ipsl-cm6a-lr,DE401,2014,Apr-Aug,1930.538,112.519,0,343.502
ipsl-cm6a-lr,DE401,2014,Mar-Jul,1626.164,98.675,1.931,300.971
ipsl-cm6a-lr,DE401,2015,Apr-Aug,1908.084,180.697,3.922,230.45
ipsl-cm6a-lr,DE401,2015,Mar-Jul,1440.322,81.219,7.392,184.449
ipsl-cm6a-lr,DE401,2016,Apr-Aug,1987.732,120.007,0,221.854
ipsl-cm6a-lr,DE401,2016,Mar-Jul,1560.36,73.678,6,233.312
ipsl-cm6a-lr,DE401,2017,Apr-Aug,1899.993,82.475,2.931,331.325
ipsl-cm6a-lr,DE401,2017,Mar-Jul,1553.045,59.233,3.392,332.858
ipsl-cm6a-lr,DE401,2018,Apr-Aug,2319.917,278.346,0.991,113.052
ipsl-cm6a-lr,DE401,2018,Mar-Jul,1797.041,174.918,13.991,142.631
ipsl-cm6a-lr,DE401,2019,Apr-Aug,2117.199,253.825,1.009,123.298
ipsl-cm6a-lr,DE401,2019,Mar-Jul,1687.562,173.109,1.009,180.39
ipsl-cm6a-lr,DE401,2020,Apr-Aug,1988.701,150.781,1,197.072
ipsl-cm6a-lr,DE401,2020,Mar-Jul,1509.392,42.02,9.47,184.262
ipsl-cm6a-lr,DE401,2021,Apr-Aug,1858.057,114.119,5.931,276.763
ipsl-cm6a-lr,DE401,2021,Mar-Jul,1492.083,103.749,13.872,229.447
ipsl-cm6a-lr,DE401,2022,Apr-Aug,2072.747,224.177,2.47,155.49
ipsl-cm6a-lr,DE401,2022,Mar-Jul,1594.806,133.92,14.255,111.177
ipsl-cm6a-lr,DE401,2023,Apr-Aug,1948.956,128.029,4.47,271.776
ipsl-cm6a-lr,DE401,2023,Mar-Jul,1551.109,85.939,7.949,285.078
ipsl-cm6a-lr,DE402,1989,Apr-Aug,1894.706,126.037,3,173.063
ipsl-cm6a-lr,DE402,1989,Mar-Jul,1539.55,59.955,4.304,170.389
ipsl-cm6a-lr,DE402,1990,Apr-Aug,1899.331,123.691,3,210.701
ipsl-cm6a-lr,DE402,1990,Mar-Jul,1538.055,41.462,3,174.603
ipsl-cm6a-lr,DE402,1991,Apr-Aug,1753.074,110.96,3,215.401
ipsl-cm6a-lr,DE402,1991,Mar-Jul,1366.607,65.681,6,220.697
ipsl-cm6a-lr,DE402,1992,Apr-Aug,2122.696,221.394,3.696,142.09
ipsl-cm6a-lr,DE402,1992,Mar-Jul,1626.573,107.937,4.696,218.846
ipsl-cm6a-lr,DE402,1993,Apr-Aug,1881.954,57.169,3,364.826
ipsl-cm6a-lr,DE402,1993,Mar-Jul,1518.8,34.064,13.304,329.742
ipsl-cm6a-lr,DE402,1994,Apr-Aug,1974.99,233.127,2.304,343.746
ipsl-cm6a-lr,DE402,1994,Mar-Jul,1578.472,175.34,4.304,340.963
ipsl-cm6a-lr,DE402,1995,Apr-Aug,1915.446,182.542,0.304,344.64
ipsl-cm6a-lr,DE402,1995,Mar-Jul,1438.729,103.71,11,315.525
ipsl-cm6a-lr,DE402,1996,Apr-Aug,1783.926,71.355,5.913,344.128
ipsl-cm6a-lr,DE402,1996,Mar-Jul,1304.082,43.064,25.217,311.135
ipsl-cm6a-lr,DE402,1997,Apr-Aug,1877.976,114.829,6.696,345.572
ipsl-cm6a-lr,DE402,1997,Mar-Jul,1409.155,29.87,16.696,322.785
ipsl-cm6a-lr,DE402,1998,Apr-Aug,1935.22,97.641,0,310.741
ipsl-cm6a-lr,DE402,1998,Mar-Jul,1557.57,68.479,11.696,297.562
ipsl-cm6a-lr,DE402,1999,Apr-Aug,1966.788,99.345,2,230.453
ipsl-cm6a-lr,DE402,1999,Mar-Jul,1560.751,60.236,6,237.632
ipsl-cm6a-lr,DE402,2000,Apr-Aug,2032.999,131.906,1,204.805
ipsl-cm6a-lr,DE402,2000,Mar-Jul,1601.386,87.556,3,263.063
ipsl-cm6a-lr,DE402,2001,Apr-Aug,1931.452,128.527,1,195.222
ipsl-cm6a-lr,DE402,2001,Mar-Jul,1446.695,62.631,11,247.724
ipsl-cm6a-lr,DE402,2002,Apr-Aug,2069.41,150.356,4,329.045
ipsl-cm6a-lr,DE402,2002,Mar-Jul,1598.546,79.264,8,251.966
ipsl-cm6a-lr,DE402,2003,Apr-Aug,2134.813,209.132,9.696,169.528
ipsl-cm6a-lr,DE402,2003,Mar-Jul,1652.485,121.879,20.087,197.141
ipsl-cm6a-lr,DE402,2004,Apr-Aug,1847.091,84.538,1,266.034
ipsl-cm6a-lr,DE402,2004,Mar-Jul,1419.058,28.223,9.913,251.101
ipsl-cm6a-lr,DE402,2005,Apr-Aug,1857.292,99.057,4,335.562
ipsl-cm6a-lr,DE402,2005,Mar-Jul,1489.155,83.174,18,291.885
ipsl-cm6a-lr,DE402,2006,Apr-Aug,2046.762,240.142,3.304,165.5
ipsl-cm6a-lr,DE402,2006,Mar-Jul,1634.263,225.929,21.608,155.655
ipsl-cm6a-lr,DE402,2007,Apr-Aug,2061.48,130.845,1.609,320.895
ipsl-cm6a-lr,DE402,2007,Mar-Jul,1702.611,106.496,1.609,358.811
ipsl-cm6a-lr,DE402,2008,Apr-Aug,1957.17,131.2,0.304,293.039
ipsl-cm6a-lr,DE402,2008,Mar-Jul,1539.973,102.261,6.304,276.104
ipsl-cm6a-lr,DE402,2009,Apr-Aug,2000.922,104.151,1,260.564
ipsl-cm6a-lr,DE402,2009,Mar-Jul,1548.751,42.171,5,294.2
ipsl-cm6a-lr,DE402,2010,Apr-Aug,1915.539,175.879,3.913,378.814
ipsl-cm6a-lr,DE402,2010,Mar-Jul,1535.493,147.899,13.913,235.339
ipsl-cm6a-lr,DE402,2011,Apr-Aug,2024.285,105.941,1.304,316.817
ipsl-cm6a-lr,DE402,2011,Mar-Jul,1598.459,69.779,15.521,311.182
ipsl-cm6a-lr,DE402,2012,Apr-Aug,1958.071,145.151,5.391,288.119
ipsl-cm6a-lr,DE402,2012,Mar-Jul,1573.644,86.581,12.695,269.819
ipsl-cm6a-lr,DE402,2013,Apr-Aug,1974.352,145.31,4,288.533
ipsl-cm6a-lr,DE402,2013,Mar-Jul,1471.118,91.233,28.913,299.923
ipsl-cm6a-lr,DE402,2014,Apr-Aug,1956.347,146.109,1.608,374.414
ipsl-cm6a-lr,DE402,2014,Mar-Jul,1640.105,121.324,8.521,291.179
ipsl-cm6a-lr,DE402,2015,Apr-Aug,1991.308,252.03,5.304,228.273
ipsl-cm6a-lr,DE402,2015,Mar-Jul,1481.818,98.555,13.608,248.788
ipsl-cm6a-lr,DE402,2016,Apr-Aug,1973.659,120.935,1.609,294.927
ipsl-cm6a-lr,DE402,2016,Mar-Jul,1545.396,76.436,11.218,295.873
ipsl-cm6a-lr,DE402,2017,Apr-Aug,1950.92,126.78,4.609,318.894
ipsl-cm6a-lr,DE402,2017,Mar-Jul,1569.643,85.964,7.218,310.115
ipsl-cm6a-lr,DE402,2018,Apr-Aug,2335.358,291.793,0,182.731
ipsl-cm6a-lr,DE402,2018,Mar-Jul,1792.359,160.506,14.305,211.356
ipsl-cm6a-lr,DE402,2019,Apr-Aug,2157.737,287.632,2.609,133.515
ipsl-cm6a-lr,DE402,2019,Mar-Jul,1717.644,195.846,3.609,174.973
ipsl-cm6a-lr,DE402,2020,Apr-Aug,2009.589,175.915,2.304,211.433
ipsl-cm6a-lr,DE402,2020,Mar-Jul,1512.34,71.196,13.913,169.63
ipsl-cm6a-lr,DE402,2021,Apr-Aug,1883.246,141.253,7,302.119
ipsl-cm6a-lr,DE402,2021,Mar-Jul,1497.648,122.807,19.609,250.692
ipsl-cm6a-lr,DE402,2022,Apr-Aug,2093.401,262.499,4.913,230.4
ipsl-cm6a-lr,DE402,2022,Mar-Jul,1593.865,155.921,23.609,149.336
ipsl-cm6a-lr,DE402,2023,Apr-Aug,1977.288,181.253,6.609,267.204
ipsl-cm6a-lr,DE402,2023,Mar-Jul,1557.361,112.663,14.218,270.947
ipsl-cm6a-lr,DE403,1989,Apr-Aug,1844.855,109.747,3,172.074
ipsl-cm6a-lr,DE403,1989,Mar-Jul,1486.205,53.79,4,170.458
ipsl-cm6a-lr,DE403,1990,Apr-Aug,1814.778,81.173,4,242.62
ipsl-cm6a-lr,DE403,1990,Mar-Jul,1469.706,26.966,4,205.81
ipsl-cm6a-lr,DE403,1991,Apr-Aug,1749.088,94.068,2.435,206.152
ipsl-cm6a-lr,DE403,1991,Mar-Jul,1350.606,54.937,4.87,198.508
ipsl-cm6a-lr,DE403,1992,Apr-Aug,2061.486,200.737,2.435,164.088
ipsl-cm6a-lr,DE403,1992,Mar-Jul,1580.635,105.31,5.435,212.201
ipsl-cm6a-lr,DE403,1993,Apr-Aug,1828.132,46.484,4,275.152
ipsl-cm6a-lr,DE403,1993,Mar-Jul,1469.186,29.295,15,264.025
ipsl-cm6a-lr,DE403,1994,Apr-Aug,1936.738,208.981,2,301.915
ipsl-cm6a-lr,DE403,1994,Mar-Jul,1537.791,157.221,5,300.937
ipsl-cm6a-lr,DE403,1995,Apr-Aug,1872.036,158.604,0,299.387
ipsl-cm6a-lr,DE403,1995,Mar-Jul,1401.279,87.313,10,289.87
ipsl-cm6a-lr,DE403,1996,Apr-Aug,1716.808,52.345,6.435,334.774
ipsl-cm6a-lr,DE403,1996,Mar-Jul,1247.592,29.939,21,314.705
ipsl-cm6a-lr,DE403,1997,Apr-Aug,1817.489,93.702,7.435,377.095
ipsl-cm6a-lr,DE403,1997,Mar-Jul,1359.859,22.179,18.87,347.979
ipsl-cm6a-lr,DE403,1998,Apr-Aug,1868.047,82.987,0.435,283.176
