model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
IPSL-CM6A-LR,-5.5,-5.5623,13,CZ,CZE,hdd_octmar,0.0525526915322867,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,CZ,CZE,hdd_octmar,0.018336475077061,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,CZ,CZE,hdd_octmar,0.0263342096150406,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,CZ,CZE,hdd_octmar,0.0144285573791415,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,CZ,CZE,hdd_octmar,0.0356049488287606,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,CZ,CZE,hdd_octmar,-0.00500369367075152,Natural gas
EC-Earth3,-9.5,-9.1554,4,DE,DEU,hdd_octmar,0.0482938295908052,Natural gas
EC-Earth3,-8.5,-8.4726,15,DE,DEU,hdd_octmar,0.085807500138084,Natural gas
EC-Earth3,-7.5,-7.5562,20,DE,DEU,hdd_octmar,0.0536088720999447,Natural gas
EC-Earth3,-6.5,-6.4767,21,DE,DEU,hdd_octmar,0.0438004950673277,Natural gas
EC-Earth3,-5.5,-5.3342,8,DE,DEU,hdd_octmar,0.0339784786988992,Natural gas
EC-Earth3,-4.5,-4.5495,8,DE,DEU,hdd_octmar,0.0527674904056575,Natural gas
EC-Earth3,-3.5,-3.3459,9,DE,DEU,hdd_octmar,0.0478032268147975,Natural gas
EC-Earth3,-2.5,-2.4493,5,DE,DEU,hdd_octmar,0.0283062509167808,Natural gas
EC-Earth3,-1.5,-1.3807,6,DE,DEU,hdd_octmar,0.0103322515217407,Natural gas
EC-Earth3,-0.5,-0.6596,3,DE,DEU,hdd_octmar,-0.00119633507595139,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,DE,DEU,hdd_octmar,0.0524042707598651,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,DE,DEU,hdd_octmar,0.0389850242307749,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,DE,DEU,hdd_octmar,0.0541706474100961,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,DE,DEU,hdd_octmar,0.0371436725649014,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,DE,DEU,hdd_octmar,0.03570550793188,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,DE,DEU,hdd_octmar,0.0441891334753143,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,DE,DEU,hdd_octmar,0.016643998828136,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,DE,DEU,hdd_octmar,0.0113638399536174,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,DE,DEU,hdd_octmar,-0.00541663489527495,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,DE,DEU,hdd_octmar,0.11317259555255,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,DE,DEU,hdd_octmar,0.141634789542109,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,DE,DEU,hdd_octmar,0.122118015941506,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,DE,DEU,hdd_octmar,0.117643280512317,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,DE,DEU,hdd_octmar,0.0924052601833145,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,DE,DEU,hdd_octmar,0.0785163658577815,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,DE,DEU,hdd_octmar,0.0604218443317525,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,DE,DEU,hdd_octmar,0.0502223076805898,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,DE,DEU,hdd_octmar,0.0414833785695565,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,DE,DEU,hdd_octmar,0.0248951770242858,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,DE,DEU,hdd_octmar,0.0255686295628089,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,DE,DEU,hdd_octmar,0.105748415751105,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,DE,DEU,hdd_octmar,0.105595035220206,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,DE,DEU,hdd_octmar,0.0783745994279832,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,DE,DEU,hdd_octmar,0.104320294628999,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,DE,DEU,hdd_octmar,0.0565904309083393,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,DE,DEU,hdd_octmar,0.0246550833826827,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,DE,DEU,hdd_octmar,0.0354326798843292,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,DE,DEU,hdd_octmar,0.0158576704529425,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,DE,DEU,hdd_octmar,0.0357134022141224,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,DE,DEU,hdd_octmar,-0.00396855074529972,Natural gas
EC-Earth3,-9.5,-9.1554,4,DK,DNK,hdd_octmar,0.0449433887456904,Natural gas
EC-Earth3,-8.5,-8.4726,15,DK,DNK,hdd_octmar,0.0804692707580649,Natural gas
EC-Earth3,-7.5,-7.5562,20,DK,DNK,hdd_octmar,0.0551464798904282,Natural gas
EC-Earth3,-6.5,-6.4767,21,DK,DNK,hdd_octmar,0.0373184627198918,Natural gas
EC-Earth3,-5.5,-5.3342,8,DK,DNK,hdd_octmar,0.035241977170892,Natural gas
EC-Earth3,-4.5,-4.5495,8,DK,DNK,hdd_octmar,0.0517385471783019,Natural gas
EC-Earth3,-3.5,-3.3459,9,DK,DNK,hdd_octmar,0.061163741537257,Natural gas
EC-Earth3,-2.5,-2.4493,5,DK,DNK,hdd_octmar,0.0488656070805516,Natural gas
EC-Earth3,-1.5,-1.3807,6,DK,DNK,hdd_octmar,0.0191422291729557,Natural gas
EC-Earth3,-0.5,-0.6596,3,DK,DNK,hdd_octmar,0.00735933095936004,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,DK,DNK,hdd_octmar,0.0502464451718441,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,DK,DNK,hdd_octmar,0.0352908307918896,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,DK,DNK,hdd_octmar,0.053032754821531,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,DK,DNK,hdd_octmar,0.0340860641265275,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,DK,DNK,hdd_octmar,0.0278437534388089,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,DK,DNK,hdd_octmar,0.0358819100083754,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,DK,DNK,hdd_octmar,0.0145096080989183,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,DK,DNK,hdd_octmar,0.0120367138536515,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,DK,DNK,hdd_octmar,-0.00380405208914886,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,DK,DNK,hdd_octmar,0.141639459981342,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,DK,DNK,hdd_octmar,0.184076889425253,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,DK,DNK,hdd_octmar,0.180601132015955,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,DK,DNK,hdd_octmar,0.155494214636025,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,DK,DNK,hdd_octmar,0.129972578784785,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,DK,DNK,hdd_octmar,0.100559351107279,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,DK,DNK,hdd_octmar,0.0933714624659372,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,DK,DNK,hdd_octmar,0.0635589328997188,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,DK,DNK,hdd_octmar,0.0449159034174642,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,DK,DNK,hdd_octmar,0.0356646725870867,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,DK,DNK,hdd_octmar,0.034081517681257,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,DK,DNK,hdd_octmar,0.150224388591667,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,DK,DNK,hdd_octmar,0.145884517261729,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,DK,DNK,hdd_octmar,0.115873060049266,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,DK,DNK,hdd_octmar,0.149120098366783,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,DK,DNK,hdd_octmar,0.0695394510024978,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,DK,DNK,hdd_octmar,0.0311216991475195,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,DK,DNK,hdd_octmar,0.0400999366050637,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,DK,DNK,hdd_octmar,0.0318132134731627,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,DK,DNK,hdd_octmar,0.0377277667881988,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,DK,DNK,hdd_octmar,0.00122873883133388,Natural gas
EC-Earth3,-9.5,-9.1554,4,EE,EST,hdd_octmar,0.0339217721269798,Natural gas
EC-Earth3,-8.5,-8.4726,15,EE,EST,hdd_octmar,0.0732184758467079,Natural gas
EC-Earth3,-7.5,-7.5562,20,EE,EST,hdd_octmar,0.0414143965954068,Natural gas
EC-Earth3,-6.5,-6.4767,21,EE,EST,hdd_octmar,0.0206909964200122,Natural gas
EC-Earth3,-5.5,-5.3342,8,EE,EST,hdd_octmar,0.0346993382621974,Natural gas
EC-Earth3,-4.5,-4.5495,8,EE,EST,hdd_octmar,0.0420134114254557,Natural gas
EC-Earth3,-3.5,-3.3459,9,EE,EST,hdd_octmar,0.0757313788103551,Natural gas
EC-Earth3,-2.5,-2.4493,5,EE,EST,hdd_octmar,0.0665266870470193,Natural gas
EC-Earth3,-1.5,-1.3807,6,EE,EST,hdd_octmar,0.0220763396252545,Natural gas
EC-Earth3,-0.5,-0.6596,3,EE,EST,hdd_octmar,-0.00203887404721651,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EE,EST,hdd_octmar,0.0461474527786016,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EE,EST,hdd_octmar,0.0251962343638342,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EE,EST,hdd_octmar,0.0717899827427165,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EE,EST,hdd_octmar,0.0505520076253424,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EE,EST,hdd_octmar,0.0466903396752201,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EE,EST,hdd_octmar,0.0196071238675247,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EE,EST,hdd_octmar,0.00065811861856535,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EE,EST,hdd_octmar,-0.00202130823594413,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,EE,EST,hdd_octmar,-0.00545949547477957,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EE,EST,hdd_octmar,0.191850318886114,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EE,EST,hdd_octmar,0.262226729131591,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,EE,EST,hdd_octmar,0.240742047361311,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EE,EST,hdd_octmar,0.203511827010987,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EE,EST,hdd_octmar,0.195911038476443,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EE,EST,hdd_octmar,0.125284491078448,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EE,EST,hdd_octmar,0.146061787295958,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EE,EST,hdd_octmar,0.102952847885594,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EE,EST,hdd_octmar,0.0693593704384653,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EE,EST,hdd_octmar,0.0570136223003817,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EE,EST,hdd_octmar,0.0399276676606324,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,EE,EST,hdd_octmar,0.199084167956008,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,EE,EST,hdd_octmar,0.182723949975393,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,EE,EST,hdd_octmar,0.149417146568229,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,EE,EST,hdd_octmar,0.176548306707868,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,EE,EST,hdd_octmar,0.0788810320997963,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,EE,EST,hdd_octmar,0.054981443927109,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,EE,EST,hdd_octmar,0.0553605348000275,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,EE,EST,hdd_octmar,0.0537302621886671,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,EE,EST,hdd_octmar,0.0782041903929806,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,EE,EST,hdd_octmar,0.0346840043422396,Natural gas
EC-Earth3,-9.5,-9.1554,4,EL,GRC,hdd_octmar,0.0253685033082656,Natural gas
EC-Earth3,-8.5,-8.4726,15,EL,GRC,hdd_octmar,0.0430660374995386,Natural gas
EC-Earth3,-7.5,-7.5562,20,EL,GRC,hdd_octmar,0.0326093787026687,Natural gas
EC-Earth3,-6.5,-6.4767,21,EL,GRC,hdd_octmar,0.0320903399780601,Natural gas
EC-Earth3,-5.5,-5.3342,8,EL,GRC,hdd_octmar,0.031032671482859,Natural gas
EC-Earth3,-4.5,-4.5495,8,EL,GRC,hdd_octmar,0.0331918196731406,Natural gas
EC-Earth3,-3.5,-3.3459,9,EL,GRC,hdd_octmar,0.0281724201005455,Natural gas
EC-Earth3,-2.5,-2.4493,5,EL,GRC,hdd_octmar,0.028222430998521,Natural gas
EC-Earth3,-1.5,-1.3807,6,EL,GRC,hdd_octmar,0.0035105583812777,Natural gas
EC-Earth3,-0.5,-0.6596,3,EL,GRC,hdd_octmar,-0.010559656447907,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,EL,GRC,hdd_octmar,0.0397832973576336,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,EL,GRC,hdd_octmar,0.030376578099005,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,EL,GRC,hdd_octmar,0.031495954255923,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,EL,GRC,hdd_octmar,0.0158436591352452,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,EL,GRC,hdd_octmar,0.0348964059990133,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,EL,GRC,hdd_octmar,0.0272710666600083,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,EL,GRC,hdd_octmar,0.0157735612154382,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,EL,GRC,hdd_octmar,0.00312175464800858,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,EL,GRC,hdd_octmar,0.00829577469112132,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,EL,GRC,hdd_octmar,0.0879596633351773,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,EL,GRC,hdd_octmar,0.095369790487605,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,EL,GRC,hdd_octmar,0.0726221062211801,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,EL,GRC,hdd_octmar,0.0798354549560364,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,EL,GRC,hdd_octmar,0.0718344552437261,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,EL,GRC,hdd_octmar,0.0571362936600439,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,EL,GRC,hdd_octmar,0.0468036701564175,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,EL,GRC,hdd_octmar,0.0492662729028447,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,EL,GRC,hdd_octmar,0.0240829339110504,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,EL,GRC,hdd_octmar,0.0227989764353403,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,EL,GRC,hdd_octmar,0.0238958683538296,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,EL,GRC,hdd_octmar,0.0467722583527304,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,EL,GRC,hdd_octmar,0.0386434621969984,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,EL,GRC,hdd_octmar,0.0369471834665744,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,EL,GRC,hdd_octmar,0.0499829993340789,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,EL,GRC,hdd_octmar,0.0189542956580014,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,EL,GRC,hdd_octmar,0.0108443879158023,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,EL,GRC,hdd_octmar,0.0104681902353286,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,EL,GRC,hdd_octmar,0.00651307216923723,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,EL,GRC,hdd_octmar,0.0120560155803908,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,EL,GRC,hdd_octmar,0.0011837290231559,Natural gas
EC-Earth3,-9.5,-9.1554,4,ES,ESP,hdd_octmar,0.0423900637504564,Natural gas
EC-Earth3,-8.5,-8.4726,15,ES,ESP,hdd_octmar,0.0494543717430815,Natural gas
EC-Earth3,-7.5,-7.5562,20,ES,ESP,hdd_octmar,0.0362464935877489,Natural gas
EC-Earth3,-6.5,-6.4767,21,ES,ESP,hdd_octmar,0.0335892616524236,Natural gas
EC-Earth3,-5.5,-5.3342,8,ES,ESP,hdd_octmar,0.0244328035402758,Natural gas
EC-Earth3,-4.5,-4.5495,8,ES,ESP,hdd_octmar,0.0377157807052129,Natural gas
EC-Earth3,-3.5,-3.3459,9,ES,ESP,hdd_octmar,0.0370095110981009,Natural gas
EC-Earth3,-2.5,-2.4493,5,ES,ESP,hdd_octmar,0.014731102646233,Natural gas
EC-Earth3,-1.5,-1.3807,6,ES,ESP,hdd_octmar,0.00784497397689083,Natural gas
EC-Earth3,-0.5,-0.6596,3,ES,ESP,hdd_octmar,0.012646929471594,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,ES,ESP,hdd_octmar,0.0470684799277638,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,ES,ESP,hdd_octmar,0.0403063865516651,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,ES,ESP,hdd_octmar,0.0435754460264379,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,ES,ESP,hdd_octmar,0.0325925981864885,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,ES,ESP,hdd_octmar,0.0275005794835274,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,ES,ESP,hdd_octmar,0.0303631867511174,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,ES,ESP,hdd_octmar,0.0324888152403592,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,ES,ESP,hdd_octmar,0.0091014874556954,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,ES,ESP,hdd_octmar,-0.000304198519917159,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,ES,ESP,hdd_octmar,0.0884906881427718,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,ES,ESP,hdd_octmar,0.0866398716044715,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,ES,ESP,hdd_octmar,0.0813436761775442,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,ES,ESP,hdd_octmar,0.0771291214117897,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,ES,ESP,hdd_octmar,0.0622214926950993,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,ES,ESP,hdd_octmar,0.0651338215414204,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,ES,ESP,hdd_octmar,0.0373763265687891,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,ES,ESP,hdd_octmar,0.0427660547743268,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,ES,ESP,hdd_octmar,0.0372868442596015,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,ES,ESP,hdd_octmar,0.0246972826610571,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,ES,ESP,hdd_octmar,0.00368729110833827,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,ES,ESP,hdd_octmar,0.0574100309966487,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,ES,ESP,hdd_octmar,0.0607768390447373,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,ES,ESP,hdd_octmar,0.0486859398297255,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,ES,ESP,hdd_octmar,0.0520140617616942,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,ES,ESP,hdd_octmar,0.0382048542223569,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,ES,ESP,hdd_octmar,0.0267969137496157,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,ESP,hdd_octmar,0.0272066311311291,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,ESP,hdd_octmar,0.0178148324792519,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,ESP,hdd_octmar,0.0186913871274045,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,ESP,hdd_octmar,0.00514905592544564,Natural gas
EC-Earth3,-9.5,-9.1554,4,FR,FRA,hdd_octmar,0.0536962465117796,Natural gas
EC-Earth3,-8.5,-8.4726,15,FR,FRA,hdd_octmar,0.0769741289593862,Natural gas
EC-Earth3,-7.5,-7.5562,20,FR,FRA,hdd_octmar,0.0501292708778271,Natural gas
EC-Earth3,-6.5,-6.4767,21,FR,FRA,hdd_octmar,0.0445676043784231,Natural gas
EC-Earth3,-5.5,-5.3342,8,FR,FRA,hdd_octmar,0.0328003707353504,Natural gas
EC-Earth3,-4.5,-4.5495,8,FR,FRA,hdd_octmar,0.0546959684954422,Natural gas
EC-Earth3,-3.5,-3.3459,9,FR,FRA,hdd_octmar,0.040881098565177,Natural gas
EC-Earth3,-2.5,-2.4493,5,FR,FRA,hdd_octmar,0.0246059817737613,Natural gas
EC-Earth3,-1.5,-1.3807,6,FR,FRA,hdd_octmar,0.0102032151386997,Natural gas
EC-Earth3,-0.5,-0.6596,3,FR,FRA,hdd_octmar,0.00875666024758821,Natural gas
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,FRA,hdd_octmar,0.0547899972499003,Natural gas
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,FRA,hdd_octmar,0.0469995392849348,Natural gas
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,FRA,hdd_octmar,0.0528786716581816,Natural gas
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,FRA,hdd_octmar,0.0379865421867316,Natural gas
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,FRA,hdd_octmar,0.0361578379049742,Natural gas
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,FRA,hdd_octmar,0.0453673654328249,Natural gas
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,FRA,hdd_octmar,0.0279724591712847,Natural gas
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,FRA,hdd_octmar,0.0147243656409685,Natural gas
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,FRA,hdd_octmar,-0.0019843167039705,Natural gas
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,FRA,hdd_octmar,0.111523186539733,Natural gas
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,FRA,hdd_octmar,0.114471432303691,Natural gas
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,FRA,hdd_octmar,0.107176040897363,Natural gas
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,FRA,hdd_octmar,0.106016449365461,Natural gas
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,FRA,hdd_octmar,0.0774848187572254,Natural gas
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,FRA,hdd_octmar,0.0734549736634152,Natural gas
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,FRA,hdd_octmar,0.0497708869965497,Natural gas
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,FRA,hdd_octmar,0.052457009525003,Natural gas
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,FRA,hdd_octmar,0.04128626950142,Natural gas
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,FRA,hdd_octmar,0.0199097517972575,Natural gas
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,FRA,hdd_octmar,0.0152789079700077,Natural gas
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,FRA,hdd_octmar,0.0902597513288444,Natural gas
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,FRA,hdd_octmar,0.0945617631690751,Natural gas
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,FRA,hdd_octmar,0.0722577292984097,Natural gas
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,FRA,hdd_octmar,0.0858973544291574,Natural gas
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,FRA,hdd_octmar,0.0543001384376641,Natural gas
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,FRA,hdd_octmar,0.0313657192645835,Natural gas
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,FRA,hdd_octmar,0.0393020767914114,Natural gas
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,FRA,hdd_octmar,0.0188476195194272,Natural gas
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,FRA,hdd_octmar,0.0298710960475666,Natural gas
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,FRA,hdd_octmar,-0.000240630948771423,Natural gas
EC-Earth3,-9.5,-9.1554,4,HR,HRV,hdd_octmar,0.0266408880141963,Natural gas
EC-Earth3,-8.5,-8.4726,15,HR,HRV,hdd_octmar,0.0643268688372271,Natural gas
EC-Earth3,-7.5,-7.5562,20,HR,HRV,hdd_octmar,0.0412500632645385,Natural gas
EC-Earth3,-6.5,-6.4767,21,HR,HRV,hdd_octmar,0.0392014763569714,Natural gas
EC-Earth3,-5.5,-5.3342,8,HR,HRV,hdd_octmar,0.0257891321584282,Natural gas
EC-Earth3,-4.5,-4.5495,8,HR,HRV,hdd_octmar,0.0399945004061087,Natural gas
