model,NUTS_ID,year,gdd,heat,frost,precip,n_day,closed
ipsl-cm6a-lr,DED52,2023,1239.3,40.585,23.716,287.067,184,1
ipsl-cm6a-lr,DED53,1989,1273.493,38.715,6.094,214.068,179,1
ipsl-cm6a-lr,DED53,1990,1274.634,6.667,2.916,272.753,168,1
ipsl-cm6a-lr,DED53,1991,1276.744,49.25,31.77,233.686,196,1
ipsl-cm6a-lr,DED53,1992,1268.762,41.809,11.576,287.707,174,1
ipsl-cm6a-lr,DED53,1993,1265.877,23.006,31.378,283.162,176,1
ipsl-cm6a-lr,DED53,1994,1274.887,60.486,15.501,404.782,181,1
ipsl-cm6a-lr,DED53,1995,1263.561,53.211,10.031,346.806,169,1
ipsl-cm6a-lr,DED53,1996,1265.598,36.361,1.232,201.903,111,1
ipsl-cm6a-lr,DED53,1997,1266.366,30.658,11.505,239.765,150,1
ipsl-cm6a-lr,DED53,1998,1271.038,32.44,21.024,261.58,177,1
ipsl-cm6a-lr,DED53,1999,1261.154,27.07,16.761,324.425,179,1
ipsl-cm6a-lr,DED53,2000,1265.544,68.363,4.236,259.809,154,1
ipsl-cm6a-lr,DED53,2001,1273.694,20.335,17.947,386.06,166,1
ipsl-cm6a-lr,DED53,2002,1273.561,23.011,10.766,275.713,163,1
ipsl-cm6a-lr,DED53,2003,1267.375,65.685,10.3,115.931,125,1
ipsl-cm6a-lr,DED53,2004,1265.494,12.502,17.809,296.453,169,1
ipsl-cm6a-lr,DED53,2005,1276.571,62.527,42.264,293.609,190,1
ipsl-cm6a-lr,DED53,2006,1254.455,103.479,1.018,155.244,112,1
ipsl-cm6a-lr,DED53,2007,1267.237,54.613,10.235,325.351,169,1
ipsl-cm6a-lr,DED53,2008,1270.157,55.528,11.614,337.82,172,1
ipsl-cm6a-lr,DED53,2009,1261.702,21.715,4.304,206.367,129,1
ipsl-cm6a-lr,DED53,2010,1262.174,114.324,1.803,186.138,121,1
ipsl-cm6a-lr,DED53,2011,1268.172,47.115,32.438,210.224,175,1
ipsl-cm6a-lr,DED53,2012,1270.233,44.753,30.251,280.442,182,1
ipsl-cm6a-lr,DED53,2013,1256.114,41.055,60.116,413.907,195,1
ipsl-cm6a-lr,DED53,2014,1269.664,47.299,15.768,206.818,180,1
ipsl-cm6a-lr,DED53,2015,1263.427,79.646,23.637,226.857,185,1
ipsl-cm6a-lr,DED53,2016,1270.97,41.754,13.739,289.432,167,1
ipsl-cm6a-lr,DED53,2017,1275.502,52.245,4.342,232.085,136,1
ipsl-cm6a-lr,DED53,2018,1268.99,60.727,34.486,140.497,164,1
ipsl-cm6a-lr,DED53,2019,1268.421,107.669,4.96,180.878,146,1
ipsl-cm6a-lr,DED53,2020,1278.078,33.097,13.329,234.406,176,1
ipsl-cm6a-lr,DED53,2021,1260.034,69.689,14.813,301.381,148,1
ipsl-cm6a-lr,DED53,2022,1268.106,81.123,19.103,182.22,172,1
ipsl-cm6a-lr,DED53,2023,1264.18,49.053,25.378,283.741,184,1
ipsl-cm6a-lr,DEE01,1989,1273.825,42.929,4.766,195.535,179,1
ipsl-cm6a-lr,DEE01,1990,1281.557,5.247,3.987,255.39,169,1
ipsl-cm6a-lr,DEE01,1991,1271.902,46.581,33.776,233.758,194,1
ipsl-cm6a-lr,DEE01,1992,1272.495,36.277,9.987,277.747,173,1
ipsl-cm6a-lr,DEE01,1993,1272.62,20.023,31,270.85,177,1
ipsl-cm6a-lr,DEE01,1994,1278.537,63.842,15,434.215,182,1
ipsl-cm6a-lr,DEE01,1995,1276.873,58.247,9.37,313.864,170,1
ipsl-cm6a-lr,DEE01,1996,1274.645,32.46,0,179.595,111,1
ipsl-cm6a-lr,DEE01,1997,1267.627,33.464,7,200.775,149,1
ipsl-cm6a-lr,DEE01,1998,1280.079,26.499,18.383,256.288,179,1
ipsl-cm6a-lr,DEE01,1999,1264.069,30.317,17.209,299.25,179,1
ipsl-cm6a-lr,DEE01,2000,1279.04,62.753,3,245.986,157,1
ipsl-cm6a-lr,DEE01,2001,1274.663,23.399,18.617,350.412,167,1
ipsl-cm6a-lr,DEE01,2002,1275.054,31.01,10.801,316.351,165,1
ipsl-cm6a-lr,DEE01,2003,1271.717,55.174,10.37,151.161,134,1
ipsl-cm6a-lr,DEE01,2004,1269.486,13.643,18.766,260.953,170,1
ipsl-cm6a-lr,DEE01,2005,1283.241,69.768,37.804,281.779,190,1
ipsl-cm6a-lr,DEE01,2006,1267.182,96.798,1,159.924,113,1
ipsl-cm6a-lr,DEE01,2007,1279.113,49.49,10,363.81,169,1
ipsl-cm6a-lr,DEE01,2008,1278.269,58.312,7.642,332.223,172,1
ipsl-cm6a-lr,DEE01,2009,1279.624,23.551,3.987,213.485,130,1
ipsl-cm6a-lr,DEE01,2010,1268.236,109.621,0.396,205.995,121,1
ipsl-cm6a-lr,DEE01,2011,1267.105,43.905,31.038,214.341,173,1
ipsl-cm6a-lr,DEE01,2012,1280.226,44.395,27.212,281.126,183,1
ipsl-cm6a-lr,DEE01,2013,1266.436,43.141,58.519,392.469,195,1
ipsl-cm6a-lr,DEE01,2014,1264.069,40.937,10.617,228.111,178,1
ipsl-cm6a-lr,DEE01,2015,1271.491,74.19,18.234,230.278,185,1
ipsl-cm6a-lr,DEE01,2016,1264.437,39.899,10.421,224.885,164,1
ipsl-cm6a-lr,DEE01,2017,1276.355,49.315,2.617,186.533,135,1
ipsl-cm6a-lr,DEE01,2018,1271.48,69.834,33.025,132.706,158,1
ipsl-cm6a-lr,DEE01,2019,1275.545,110.644,4.604,176.243,157,1
ipsl-cm6a-lr,DEE01,2020,1271.78,29.246,11.013,248.032,174,1
ipsl-cm6a-lr,DEE01,2021,1267.554,76.893,11.408,258.016,146,1
ipsl-cm6a-lr,DEE01,2022,1268.132,79.528,16.222,168.981,172,1
ipsl-cm6a-lr,DEE01,2023,1277.176,50.402,19.667,296.285,183,1
ipsl-cm6a-lr,DEE02,1989,1268.693,33.343,8.8,185.048,177,1
ipsl-cm6a-lr,DEE02,1990,1263.399,7.35,3.525,201.785,166,1
ipsl-cm6a-lr,DEE02,1991,1270.402,42.085,34.2,203.51,195,1
ipsl-cm6a-lr,DEE02,1992,1262.205,27.633,10.663,293.858,175,1
ipsl-cm6a-lr,DEE02,1993,1256.218,15.916,31.975,266.955,175,1
ipsl-cm6a-lr,DEE02,1994,1262.796,51.544,14.05,406.842,180,1
ipsl-cm6a-lr,DEE02,1995,1265.318,52.362,8.012,267.681,169,1
ipsl-cm6a-lr,DEE02,1996,1262.902,31.198,0,196.054,111,1
ipsl-cm6a-lr,DEE02,1997,1270.344,23.418,6.962,267.092,151,1
ipsl-cm6a-lr,DEE02,1998,1270.906,22.129,18.463,244.388,178,1
ipsl-cm6a-lr,DEE02,1999,1256.607,22.096,14.412,296.596,178,1
ipsl-cm6a-lr,DEE02,2000,1263.235,50.096,2.537,238.678,156,1
ipsl-cm6a-lr,DEE02,2001,1269.221,17.776,18.825,345.716,167,1
ipsl-cm6a-lr,DEE02,2002,1261.471,23.817,11.3,223.28,163,1
ipsl-cm6a-lr,DEE02,2003,1259.235,51.143,9.775,144.236,132,1
ipsl-cm6a-lr,DEE02,2004,1258.126,12.088,15.175,263.399,169,1
ipsl-cm6a-lr,DEE02,2005,1259.01,51.25,36.312,262.881,186,1
ipsl-cm6a-lr,DEE02,2006,1271.591,79.348,0.537,150.228,112,1
ipsl-cm6a-lr,DEE02,2007,1274.181,42.605,8.587,340.379,168,1
ipsl-cm6a-lr,DEE02,2008,1271.612,40.036,9.287,298.797,173,1
ipsl-cm6a-lr,DEE02,2009,1261.455,20.772,2.763,230.77,127,1
ipsl-cm6a-lr,DEE02,2010,1264.693,95.952,1.525,221.756,122,1
ipsl-cm6a-lr,DEE02,2011,1253.84,32.632,31.175,211.355,173,1
ipsl-cm6a-lr,DEE02,2012,1267.95,34.155,25.412,250.356,182,1
ipsl-cm6a-lr,DEE02,2013,1254.966,34.015,57.325,366.135,195,1
ipsl-cm6a-lr,DEE02,2014,1262.032,38.785,12.987,203.736,178,1
ipsl-cm6a-lr,DEE02,2015,1264.481,80.358,18.825,209.016,184,1
ipsl-cm6a-lr,DEE02,2016,1266.721,40.541,9.912,234.331,166,1
ipsl-cm6a-lr,DEE02,2017,1259.506,48.443,3.475,223.792,134,1
ipsl-cm6a-lr,DEE02,2018,1266.283,49.209,34.962,144.146,160,1
ipsl-cm6a-lr,DEE02,2019,1269.758,99.105,4.8,145.897,147,1
ipsl-cm6a-lr,DEE02,2020,1272.184,32.05,14.375,213.676,176,1
ipsl-cm6a-lr,DEE02,2021,1265.466,59.997,11.112,259.809,148,1
ipsl-cm6a-lr,DEE02,2022,1263.271,64.949,19.5,150.144,167,1
ipsl-cm6a-lr,DEE02,2023,1258.568,42.413,20.637,239.533,183,1
ipsl-cm6a-lr,DEE03,1989,1248.081,44.064,8.997,142.202,179,1
ipsl-cm6a-lr,DEE03,1990,1256.764,7.635,4,245.914,170,1
ipsl-cm6a-lr,DEE03,1991,1252.959,41.041,34.005,199.102,196,1
ipsl-cm6a-lr,DEE03,1992,1252.566,36.751,11.997,243.548,176,1
ipsl-cm6a-lr,DEE03,1993,1256.529,17.286,29.997,251.629,178,1
ipsl-cm6a-lr,DEE03,1994,1247.117,52.469,14.003,391.75,181,1
ipsl-cm6a-lr,DEE03,1995,1248.375,58.022,9,280.781,170,1
ipsl-cm6a-lr,DEE03,1996,1253.673,30.263,1,164.962,112,1
ipsl-cm6a-lr,DEE03,1997,1257.714,28.397,8.005,235.251,152,1
ipsl-cm6a-lr,DEE03,1998,1247.466,19.76,16,223.267,178,1
ipsl-cm6a-lr,DEE03,1999,1244.806,24.975,13.003,270.699,178,1
ipsl-cm6a-lr,DEE03,2000,1250.389,43.921,5,212.991,158,1
ipsl-cm6a-lr,DEE03,2001,1251.768,20.891,19,273.909,167,1
ipsl-cm6a-lr,DEE03,2002,1248.592,23.213,11.003,289.439,165,1
ipsl-cm6a-lr,DEE03,2003,1257.194,45.597,39.003,143.882,167,1
ipsl-cm6a-lr,DEE03,2004,1259.154,7.988,21,232.407,171,1
ipsl-cm6a-lr,DEE03,2005,1247.541,59.41,34.005,257.312,189,1
ipsl-cm6a-lr,DEE03,2006,1243.905,89.215,0.005,142.664,112,1
ipsl-cm6a-lr,DEE03,2007,1252.856,43.262,9.008,389.726,168,1
ipsl-cm6a-lr,DEE03,2008,1255.687,48.632,7,294.243,171,1
ipsl-cm6a-lr,DEE03,2009,1257.526,23.673,3.003,201.876,130,1
ipsl-cm6a-lr,DEE03,2010,1253.774,97.65,1,251.003,121,1
ipsl-cm6a-lr,DEE03,2011,1253.893,36.822,28.008,203.366,173,1
ipsl-cm6a-lr,DEE03,2012,1252.579,38.901,26.005,233.583,183,1
ipsl-cm6a-lr,DEE03,2013,1242.502,36.752,56.008,317.525,195,1
ipsl-cm6a-lr,DEE03,2014,1244.436,35.983,12.005,204.423,178,1
ipsl-cm6a-lr,DEE03,2015,1255.57,65.184,22.003,202.927,186,1
ipsl-cm6a-lr,DEE03,2016,1254.854,34.727,11,226.525,165,1
ipsl-cm6a-lr,DEE03,2017,1250.657,37.299,3.003,191.583,135,1
ipsl-cm6a-lr,DEE03,2018,1250.168,56.414,31.008,147.259,157,1
ipsl-cm6a-lr,DEE03,2019,1254.279,95.605,10.005,205.995,167,1
ipsl-cm6a-lr,DEE03,2020,1246.258,24.123,11,243.451,173,1
ipsl-cm6a-lr,DEE03,2021,1249.311,71.679,11.003,175.808,145,1
ipsl-cm6a-lr,DEE03,2022,1259.079,68.756,18.995,166.799,175,1
ipsl-cm6a-lr,DEE03,2023,1251.99,43.298,19.003,298.951,181,1
ipsl-cm6a-lr,DEE04,1989,1201.829,40.149,8.855,181.874,180,1
ipsl-cm6a-lr,DEE04,1990,1193.528,4.449,7.002,273.309,171,1
ipsl-cm6a-lr,DEE04,1991,1189.709,32.965,39.873,189.766,195,1
ipsl-cm6a-lr,DEE04,1992,1191.135,34.059,14.988,262.633,181,1
ipsl-cm6a-lr,DEE04,1993,1194.097,13.055,29.328,252.092,179,1
ipsl-cm6a-lr,DEE04,1994,1196.687,56.269,16.892,434.343,182,1
ipsl-cm6a-lr,DEE04,1995,1200.21,50.679,11.704,308.539,171,1
ipsl-cm6a-lr,DEE04,1996,1191.777,29.339,1.192,161.012,109,1
ipsl-cm6a-lr,DEE04,1997,1200.892,18.564,10.2,307.587,153,1
ipsl-cm6a-lr,DEE04,1998,1194.278,16.272,15.849,297.27,178,1
ipsl-cm6a-lr,DEE04,1999,1185.018,22.004,13.806,313.415,184,1
ipsl-cm6a-lr,DEE04,2000,1190.313,50.925,7.906,281.566,167,1
ipsl-cm6a-lr,DEE04,2001,1188.222,20.624,19.302,287.24,166,1
ipsl-cm6a-lr,DEE04,2002,1197.903,16.735,14.526,361.752,164,1
ipsl-cm6a-lr,DEE04,2003,1189.186,44.52,42.007,150.584,166,1
ipsl-cm6a-lr,DEE04,2004,1188.806,3.936,22.747,292.918,169,1
ipsl-cm6a-lr,DEE04,2005,1193.225,54.703,37.336,303.576,188,1
ipsl-cm6a-lr,DEE04,2006,1190.432,81.019,0.795,180.662,112,1
ipsl-cm6a-lr,DEE04,2007,1201.761,31.043,12.096,433.923,170,1
ipsl-cm6a-lr,DEE04,2008,1197.911,48.385,9.494,377.254,173,1
ipsl-cm6a-lr,DEE04,2009,1187.551,26.535,4.509,179.49,130,1
ipsl-cm6a-lr,DEE04,2010,1207.409,97.747,3.493,183.404,122,1
ipsl-cm6a-lr,DEE04,2011,1203.195,30.644,34.563,201.886,175,1
ipsl-cm6a-lr,DEE04,2012,1200.712,22.601,29.705,264.311,185,1
ipsl-cm6a-lr,DEE04,2013,1192.492,30.715,59.301,315.729,196,1
ipsl-cm6a-lr,DEE04,2014,1198.729,37.485,20.198,218.069,180,1
ipsl-cm6a-lr,DEE04,2015,1197.507,60.966,22.893,253.71,189,1
ipsl-cm6a-lr,DEE04,2016,1190.248,25.977,20.164,275.661,166,1
ipsl-cm6a-lr,DEE04,2017,1200.952,19.301,6.53,310.302,139,1
ipsl-cm6a-lr,DEE04,2018,1205.63,49.511,33.334,163.162,159,1
ipsl-cm6a-lr,DEE04,2019,1198.458,76.859,17.466,222.723,170,1
ipsl-cm6a-lr,DEE04,2020,1194.529,17.842,14.295,292.79,176,1
ipsl-cm6a-lr,DEE04,2021,1189.935,60.815,17.403,205.293,146,1
ipsl-cm6a-lr,DEE04,2022,1192.118,49.636,24.159,207.764,178,1
ipsl-cm6a-lr,DEE04,2023,1203.558,37.572,21.078,320.008,183,1
ipsl-cm6a-lr,DEE05,1989,1275.506,39.33,5.418,189.203,179,1
ipsl-cm6a-lr,DEE05,1990,1274.839,6.016,3.809,235.579,168,1
ipsl-cm6a-lr,DEE05,1991,1272.909,43.883,34.771,228.209,195,1
ipsl-cm6a-lr,DEE05,1992,1275.192,33.127,10.048,278.634,174,1
ipsl-cm6a-lr,DEE05,1993,1272.302,18.24,31.635,263.498,177,1
ipsl-cm6a-lr,DEE05,1994,1265.941,55.298,15.215,407.173,181,1
ipsl-cm6a-lr,DEE05,1995,1280.344,56.762,8.528,291.536,170,1
ipsl-cm6a-lr,DEE05,1996,1269.956,31.835,0,192.396,110,1
ipsl-cm6a-lr,DEE05,1997,1277.188,30.642,7.544,225.337,150,1
ipsl-cm6a-lr,DEE05,1998,1276.328,26.041,18.305,243.097,178,1
ipsl-cm6a-lr,DEE05,1999,1270.549,28.901,16.829,299.102,179,1
ipsl-cm6a-lr,DEE05,2000,1266.801,59.089,3.304,236.542,156,1
ipsl-cm6a-lr,DEE05,2001,1280.185,21.689,19.017,342.789,167,1
ipsl-cm6a-lr,DEE05,2002,1264.361,27.169,11.166,272.013,164,1
ipsl-cm6a-lr,DEE05,2003,1276.712,54.332,12.159,139.452,136,1
ipsl-cm6a-lr,DEE05,2004,1268.06,13.046,18.317,261.992,170,1
ipsl-cm6a-lr,DEE05,2005,1272.951,65.57,37.452,281.1,189,1
ipsl-cm6a-lr,DEE05,2006,1262.781,95.556,0.987,157.926,113,1
ipsl-cm6a-lr,DEE05,2007,1265.839,48.113,9.942,354.404,168,1
ipsl-cm6a-lr,DEE05,2008,1271.476,53.99,9.089,309.679,172,1
ipsl-cm6a-lr,DEE05,2009,1271.777,22.203,3.438,217.317,130,1
ipsl-cm6a-lr,DEE05,2010,1278.027,106.705,1.07,209.061,122,1
ipsl-cm6a-lr,DEE05,2011,1274.366,41.094,32.538,208.995,174,1
ipsl-cm6a-lr,DEE05,2012,1277.809,43.101,27.777,279.632,183,1
ipsl-cm6a-lr,DEE05,2013,1278.317,46.457,56.805,387.168,196,1
ipsl-cm6a-lr,DEE05,2014,1279.284,44.885,11.832,220.739,179,1
ipsl-cm6a-lr,DEE05,2015,1265.533,74.037,19.967,230.179,185,1
ipsl-cm6a-lr,DEE05,2016,1276.12,42.965,11.788,236.41,165,1
ipsl-cm6a-lr,DEE05,2017,1272.115,49.084,3.516,192.865,135,1
ipsl-cm6a-lr,DEE05,2018,1271.494,65.106,34.311,144.238,159,1
ipsl-cm6a-lr,DEE05,2019,1273.333,107.45,5.655,166.93,158,1
ipsl-cm6a-lr,DEE05,2020,1276.57,30.685,11.802,240.32,175,1
ipsl-cm6a-lr,DEE05,2021,1275.559,75.459,11.856,266.133,147,1
ipsl-cm6a-lr,DEE05,2022,1269.598,77.207,17.633,158.941,171,1
ipsl-cm6a-lr,DEE05,2023,1268.631,47.775,21.556,284.518,183,1
ipsl-cm6a-lr,DEE06,1989,1244.077,44.412,8.724,143.887,180,1
ipsl-cm6a-lr,DEE06,1990,1249.821,6.644,5.408,256.955,171,1
ipsl-cm6a-lr,DEE06,1991,1254.161,42.174,40.011,217.491,193,1
ipsl-cm6a-lr,DEE06,1992,1241.595,41.094,12.716,260.897,177,1
ipsl-cm6a-lr,DEE06,1993,1247.542,19.584,31.464,267.469,178,1
ipsl-cm6a-lr,DEE06,1994,1249.119,63.791,17.585,386.426,182,1
ipsl-cm6a-lr,DEE06,1995,1245.768,60.89,9.869,283.728,170,1
ipsl-cm6a-lr,DEE06,1996,1242.651,35.57,1.347,177.452,111,1
ipsl-cm6a-lr,DEE06,1997,1250.713,33.533,11.883,239.895,151,1
ipsl-cm6a-lr,DEE06,1998,1252.813,25.459,17.058,251.868,179,1
ipsl-cm6a-lr,DEE06,1999,1239.582,33.939,16.348,290.494,185,1
ipsl-cm6a-lr,DEE06,2000,1248.107,66.658,5.022,218.096,158,1
ipsl-cm6a-lr,DEE06,2001,1241.788,25.25,19.974,261.112,166,1
ipsl-cm6a-lr,DEE06,2002,1243.636,24.656,13.029,325.123,165,1
ipsl-cm6a-lr,DEE06,2003,1247.36,55.972,42.62,150.932,167,1
ipsl-cm6a-lr,DEE06,2004,1242.867,9.815,22.03,246.322,170,1
ipsl-cm6a-lr,DEE06,2005,1249.849,66.026,37.774,280.166,190,1
ipsl-cm6a-lr,DEE06,2006,1245.727,105.071,1.658,162.905,113,1
ipsl-cm6a-lr,DEE06,2007,1243.687,45.105,12.319,390.965,169,1
ipsl-cm6a-lr,DEE06,2008,1249.659,57.901,8.688,304.361,173,1
ipsl-cm6a-lr,DEE06,2009,1240.744,23.542,4.573,182.407,129,1
ipsl-cm6a-lr,DEE06,2010,1247.19,111.024,3.37,217.099,121,1
ipsl-cm6a-lr,DEE06,2011,1240.79,44.55,32.909,223.495,173,1
ipsl-cm6a-lr,DEE06,2012,1240.982,41.161,29.905,256.812,183,1
ipsl-cm6a-lr,DEE06,2013,1236.622,39.173,59.661,318.73,195,1
ipsl-cm6a-lr,DEE06,2014,1253.444,46.097,15.265,216.692,179,1
ipsl-cm6a-lr,DEE06,2015,1240.086,69.656,22.293,216.906,186,1
ipsl-cm6a-lr,DEE06,2016,1237.526,38.608,14.295,256.779,165,1
ipsl-cm6a-lr,DEE06,2017,1246.958,43.697,5.936,216.273,136,1
ipsl-cm6a-lr,DEE06,2018,1238.309,66.569,34.68,131.36,157,1
ipsl-cm6a-lr,DEE06,2019,1247.599,110.554,14.024,180.243,167,1
ipsl-cm6a-lr,DEE06,2020,1239.473,23.736,12.206,256.705,174,1
ipsl-cm6a-lr,DEE06,2021,1247.482,78.718,13.405,222.671,145,1
ipsl-cm6a-lr,DEE06,2022,1237.614,75.643,20.083,167.032,175,1
ipsl-cm6a-lr,DEE06,2023,1242.583,43.428,22.539,309.371,182,1
ipsl-cm6a-lr,DEE07,1989,1219.156,37.69,7.757,161.69,179,1
ipsl-cm6a-lr,DEE07,1990,1219.02,4.857,5.001,266.143,170,1
ipsl-cm6a-lr,DEE07,1991,1226.113,31.805,35.039,200.723,195,1
ipsl-cm6a-lr,DEE07,1992,1210.201,29.155,12.433,250.953,176,1
ipsl-cm6a-lr,DEE07,1993,1220.644,11.806,30.089,266.105,178,1
ipsl-cm6a-lr,DEE07,1994,1211.37,45.309,14.971,434.293,181,1
ipsl-cm6a-lr,DEE07,1995,1227.336,47.703,9.477,321.213,173,1
ipsl-cm6a-lr,DEE07,1996,1222.724,27.326,0.433,161.259,110,1
ipsl-cm6a-lr,DEE07,1997,1224.1,19.558,7.431,282.064,153,1
ipsl-cm6a-lr,DEE07,1998,1216.256,16.453,17.155,254.799,178,1
ipsl-cm6a-lr,DEE07,1999,1223.448,23.836,12.573,295.623,179,1
ipsl-cm6a-lr,DEE07,2000,1223.497,42.516,4.122,265.198,158,1
ipsl-cm6a-lr,DEE07,2001,1216.223,18.837,18.638,269.476,166,1
ipsl-cm6a-lr,DEE07,2002,1226.957,22.727,11.857,309.565,165,1
ipsl-cm6a-lr,DEE07,2003,1213.393,41.569,39.321,150.109,165,1
ipsl-cm6a-lr,DEE07,2004,1220.223,5.284,20.093,264.504,170,1
ipsl-cm6a-lr,DEE07,2005,1213.473,50.965,34.238,288.688,188,1
ipsl-cm6a-lr,DEE07,2006,1216.165,77.287,0.075,157.799,112,1
ipsl-cm6a-lr,DEE07,2007,1226.224,32.433,10.073,416.686,170,1
ipsl-cm6a-lr,DEE07,2008,1214.85,39.846,7.65,331.436,173,1
ipsl-cm6a-lr,DEE07,2009,1216.219,23.735,3.204,186.302,129,1
ipsl-cm6a-lr,DEE07,2010,1221.223,89.897,1.964,221.79,122,1
ipsl-cm6a-lr,DEE07,2011,1227.874,31.537,30.225,214.497,175,1
ipsl-cm6a-lr,DEE07,2012,1225.445,26.222,25.722,260.87,185,1
ipsl-cm6a-lr,DEE07,2013,1209.323,33.755,59.1,310.09,196,1
ipsl-cm6a-lr,DEE07,2014,1224.436,37.16,14.22,230.511,180,1
ipsl-cm6a-lr,DEE07,2015,1220.914,63.95,22.046,220.922,187,1
ipsl-cm6a-lr,DEE07,2016,1215.269,28.46,15.768,235.447,166,1
ipsl-cm6a-lr,DEE07,2017,1228.79,26.27,4.013,246.683,138,1
ipsl-cm6a-lr,DEE07,2018,1226.382,44.969,32.108,154.872,159,1
ipsl-cm6a-lr,DEE07,2019,1216.427,78.589,12.514,227.046,169,1
ipsl-cm6a-lr,DEE07,2020,1218.411,19.847,11.194,257.715,175,1
ipsl-cm6a-lr,DEE07,2021,1215.048,59.92,12.732,179.199,146,1
ipsl-cm6a-lr,DEE07,2022,1217.616,56.291,20.357,191.233,174,1
ipsl-cm6a-lr,DEE07,2023,1221.539,33.638,20.615,312.769,183,1
ipsl-cm6a-lr,DEE08,1989,1202.87,25.17,10.134,218.895,176,1
ipsl-cm6a-lr,DEE08,1990,1219.769,9.779,2.878,240.376,166,1
ipsl-cm6a-lr,DEE08,1991,1219.459,38.983,35.876,215.704,196,1
ipsl-cm6a-lr,DEE08,1992,1212.795,21.099,13.773,322.848,176,1
ipsl-cm6a-lr,DEE08,1993,1210.997,14.521,32.28,293.002,176,1
ipsl-cm6a-lr,DEE08,1994,1211.611,47.159,15.626,406.359,181,1
ipsl-cm6a-lr,DEE08,1995,1216.673,45.106,10.466,342.713,170,1
ipsl-cm6a-lr,DEE08,1996,1209.569,29.666,0,230.189,110,1
ipsl-cm6a-lr,DEE08,1997,1215.691,18.274,7.623,274.416,150,1
ipsl-cm6a-lr,DEE08,1998,1210.763,18.339,20.254,261.749,177,1
ipsl-cm6a-lr,DEE08,1999,1210.853,21.179,15.072,341.402,179,1
ipsl-cm6a-lr,DEE08,2000,1212.004,46.228,4.131,302.547,155,1
ipsl-cm6a-lr,DEE08,2001,1217.186,15.588,15.025,378.64,166,1
ipsl-cm6a-lr,DEE08,2002,1208.279,19.004,11.709,255.97,162,1
ipsl-cm6a-lr,DEE08,2003,1204.736,53.788,9.284,166.507,132,1
ipsl-cm6a-lr,DEE08,2004,1203.395,10.577,17.573,273.541,168,1
ipsl-cm6a-lr,DEE08,2005,1208.078,43.313,42.278,279.358,186,1
ipsl-cm6a-lr,DEE08,2006,1206.945,62.606,0.79,183.411,112,1
ipsl-cm6a-lr,DEE08,2007,1207.227,37.176,8.113,334.282,168,1
ipsl-cm6a-lr,DEE08,2008,1216.514,31.019,10.335,313.548,174,1
ipsl-cm6a-lr,DEE08,2009,1209.518,15.979,2.747,244.25,126,1
ipsl-cm6a-lr,DEE08,2010,1213.056,88.003,0.883,230.881,121,1
ipsl-cm6a-lr,DEE08,2011,1212.383,25.125,26.853,242.682,174,1
ipsl-cm6a-lr,DEE08,2012,1220.01,26.674,25.88,250.853,182,1
ipsl-cm6a-lr,DEE08,2013,1206.939,29.013,59.593,399.953,195,1
ipsl-cm6a-lr,DEE08,2014,1215.198,36.69,11.468,201.074,179,1
ipsl-cm6a-lr,DEE08,2015,1215.086,71.073,20.124,218.422,184,1
ipsl-cm6a-lr,DEE08,2016,1217.388,35.284,8.884,241.925,168,1
ipsl-cm6a-lr,DEE08,2017,1217.743,42.056,2.615,254.726,135,1
ipsl-cm6a-lr,DEE08,2018,1208.231,37.788,32.331,154.301,158,1
ipsl-cm6a-lr,DEE08,2019,1211.115,85.244,5.179,166.571,146,1
ipsl-cm6a-lr,DEE08,2020,1218.983,22.034,14.374,246.778,176,1
ipsl-cm6a-lr,DEE08,2021,1217.527,46.673,10.981,299.585,149,1
ipsl-cm6a-lr,DEE08,2022,1216.895,60.871,17.827,188.696,167,1
ipsl-cm6a-lr,DEE08,2023,1207.435,32.901,24.015,281.991,183,1
ipsl-cm6a-lr,DEE09,1989,1082.587,16.199,13.777,221.162,180,1
ipsl-cm6a-lr,DEE09,1990,1081.752,2.861,6.217,351.694,169,1
ipsl-cm6a-lr,DEE09,1991,1080.482,21.547,39.152,238.725,196,1
ipsl-cm6a-lr,DEE09,1992,1081.134,11.362,17.519,315.469,178,1
ipsl-cm6a-lr,DEE09,1993,1084.5,3.22,37.439,323.735,177,1
ipsl-cm6a-lr,DEE09,1994,1092.77,32.729,20.144,563.239,182,1
ipsl-cm6a-lr,DEE09,1995,1076.118,22.013,16.826,394.434,172,1
ipsl-cm6a-lr,DEE09,1996,1096.509,16.997,0.131,202.701,109,1
ipsl-cm6a-lr,DEE09,1997,1089.48,7.648,11.273,333.324,157,1
ipsl-cm6a-lr,DEE09,1998,1088.604,10.284,24.755,320.694,177,1
ipsl-cm6a-lr,DEE09,1999,1075.928,14.768,20.19,370.057,185,1
ipsl-cm6a-lr,DEE09,2000,1089.524,28.234,7.592,377.736,158,1
ipsl-cm6a-lr,DEE09,2001,1081.894,11.695,25.073,352.316,165,1
ipsl-cm6a-lr,DEE09,2002,1091.31,13.504,15.414,360.188,164,1
ipsl-cm6a-lr,DEE09,2003,1086.469,25.03,41.693,201.769,163,1
ipsl-cm6a-lr,DEE09,2004,1088.434,3.629,24.547,304.882,169,1
ipsl-cm6a-lr,DEE09,2005,1095.934,32.911,42.583,369.652,188,1
ipsl-cm6a-lr,DEE09,2006,1095.221,43.142,1.677,191.204,112,1
