IDREGION;CROP_NAME;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
FI197;Total barley;2014;29700.0;Mixed;;;Yes;Yes;;Yes;ha
FI197;Total barley;2015;27400.0;Mixed;;;Yes;Yes;;Yes;ha
FI197;Total barley;2016;27900.0;Mixed;;;Yes;Yes;;Yes;ha
FI197;Total barley;2017;23500.0;Mixed;;;Yes;Yes;;Yes;ha
FI197;Total barley;2018;25000.0;Mixed;;;Yes;Yes;;Yes;ha
FI197;Total barley;2019;26900.0;Mixed;;;Yes;Yes;;Yes;ha
FI197;Total barley;2020;24400.0;Mixed;;;Yes;Yes;;Yes;ha
FI197;Total barley;1998;79534.0;NSI;;;;Yes;;;t
FI197;Total barley;1999;84524.0;NSI;;;;Yes;;;t
FI197;Total barley;2000;107877.36;NSI;;;;Yes;;Yes;t
FI197;Total barley;2001;95091.07;NSI;;;;Yes;;Yes;t
FI197;Total barley;2002;84417.26;NSI;;;;Yes;;Yes;t
FI197;Total barley;2003;84505.59;NSI;;;;Yes;;Yes;t
FI197;Total barley;2004;96428.33;NSI;;;;Yes;;Yes;t
FI197;Total barley;2005;133754.67;NSI;;;;Yes;;Yes;t
FI197;Total barley;2006;111588.84;NSI;;;;Yes;;Yes;t
FI197;Total barley;2007;118500.0;NSI;;;;No;;Yes;t
FI197;Total barley;2008;130600.0;NSI;;;;Yes;;Yes;t
FI197;Total barley;2009;124700.0;NSI;;;;Yes;;Yes;t
FI197;Total barley;2010;67700.0;NSI;;;;Yes;;Yes;t
FI197;Total barley;2011;75500.0;NSI;;;;Yes;;Yes;t
FI197;Total barley;2012;85800.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2013;119000.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2014;110700.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2015;96400.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2016;99200.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2017;91400.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2018;79500.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2019;108500.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;2020;74600.0;Mixed;;;Yes;Yes;;Yes;t
FI197;Total barley;1998;2.45;NSI;;;;Yes;;;t/ha
FI197;Total barley;1999;2.53;NSI;;;;Yes;;;t/ha
FI197;Total barley;2000;3.33;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2001;3.2;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2002;2.99;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2003;3.04;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2004;3.31;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2005;3.56;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2006;3.12;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2007;3.59;NSI;;;;No;;Yes;t/ha
FI197;Total barley;2008;3.61;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2009;3.77;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2010;2.93;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2011;3.23;NSI;;;;Yes;;Yes;t/ha
FI197;Total barley;2012;3.42;Mixed;;;Yes;Yes;;Yes;t/ha
FI197;Total barley;2013;3.97;Mixed;;;Yes;Yes;;Yes;t/ha
FI197;Total barley;2014;3.73;Mixed;;;Yes;Yes;;Yes;t/ha
FI197;Total barley;2015;3.52;Mixed;;;Yes;Yes;;Yes;t/ha
FI197;Total barley;2016;3.56;Mixed;;;Yes;Yes;;Yes;t/ha
FI197;Total barley;2017;3.89;Mixed;;;Yes;Yes;;Yes;t/ha
PT15;Durum wheat;2010;0.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2011;0.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2012;0.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2013;86.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2014;86.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2015;86.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2016;86.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2017;138.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2018;102.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2019;145.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2020;149.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2021;152.0;NSI;;;;Yes;;Yes;ha
PT15;Durum wheat;2022;155.0;NSI;;;;Yes;;Yes;ha
ITH42;Durum wheat;1995;4.24;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;1996;4.14;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;1997;4.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;1998;4.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;1999;4.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2000;4.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2001;4.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2002;4.5;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2003;3.8;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2004;5.7;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2005;5.7;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2006;4.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2007;4.2;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2008;4.2;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2011;4.61;NSI;;;;Yes;;Yes;t/ha
ITH42;Durum wheat;2012;4.61;NSI;;;;Yes;;Yes;t/ha
ITH42;Durum wheat;2013;4.61;NSI;;;Yes;Yes;;No;t/ha
ITH42;Durum wheat;2014;4.6;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2015;5.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2016;4.95;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2017;5.14;NSI;;;;Yes;;Yes;t/ha
ITH42;Durum wheat;2018;4.73;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2019;4.11;NSI;;;;Yes;;Yes;t/ha
ITH42;Durum wheat;2020;3.58;NSI;;;;Yes;;Yes;t/ha
ITH42;Durum wheat;2021;3.96;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Durum wheat;2022;3.68;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2000;2800.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2001;2300.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2002;3000.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2003;3500.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2004;3500.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2005;4284.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2006;3200.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2007;5500.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2008;5950.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2009;5950.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2010;4919.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2011;5027.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2012;2230.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2013;4059.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2014;3854.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2015;3409.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2016;390.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2017;3570.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2018;3701.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2019;3917.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2020;6361.0;NSI;;;;Yes;;Yes;ha
ITH42;Total barley;2021;6514.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2022;8684.0;NSI;;;;Yes;;;ha
ITH42;Total barley;2000;12040.0;NSI;;;;Yes;;;t
ITH42;Total barley;2001;11500.0;NSI;;;;Yes;;;t
ITH42;Total barley;2002;13500.0;NSI;;;;Yes;;;t
ITH42;Total barley;2003;14000.0;NSI;;;;Yes;;;t
ITH42;Total barley;2004;14700.0;NSI;;;;Yes;;;t
ITH42;Total barley;2005;17992.8;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2006;19200.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2007;27500.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2008;29750.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2009;29950.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2010;21800.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2011;24412.5;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2012;10870.7;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2013;19027.7;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2014;18525.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2015;17045.0;NSI;;;;Yes;;;t
ITH42;Total barley;2016;1755.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2017;17850.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2018;17630.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2019;19191.9;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2020;26449.0;NSI;;;;Yes;;Yes;t
ITH42;Total barley;2021;24505.7;NSI;;;;Yes;;;t
ITH42;Total barley;2022;51583.0;NSI;;;;Yes;;;t
ITH42;Total barley;2000;4.3;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2001;5.0;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2002;4.5;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2003;4.0;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2004;4.2;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2005;4.2;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2006;6.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2007;5.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2008;5.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2009;5.03;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2010;4.43;NSI;;;;Yes;;Yes;t/ha
ITH42;Total barley;2011;4.86;NSI;;;;Yes;;Yes;t/ha
ITH42;Total barley;2012;4.87;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2013;4.69;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2014;4.81;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2015;5.0;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2016;4.5;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2017;5.0;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2018;4.76;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2019;4.9;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2020;4.16;NSI;;;Yes;Yes;;Yes;t/ha
ITH42;Total barley;2021;3.76;NSI;;;Yes;Yes;;;t/ha
ITH42;Total barley;2022;5.94;NSI;;;Yes;Yes;;;t/ha
ITH42;Winter barley;2006;3200.0;Mixed;;;Yes;Yes;;Yes;ha
ITH42;Winter barley;2007;5500.0;Mixed;;;Yes;Yes;;Yes;ha
FRL02;Durum wheat;1989;2.6;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1990;3.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1991;2.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1992;3.9;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1993;3.1;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1994;2.7;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1995;4.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1996;4.2;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1997;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1998;3.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;1999;4.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2000;4.2;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2001;3.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2002;3.52;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2003;3.19;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2004;4.49;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2005;2.98;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2006;3.19;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2007;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2008;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2009;4.3;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2010;4.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2011;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2012;5.34;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2013;5.32;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2014;4.58;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2015;4.45;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2016;4.86;NSI;;;Yes;Yes;;Yes;t/ha
FRL02;Durum wheat;2017;4.2;NSI;;;;Yes;;Yes;t/ha
FRL02;Durum wheat;2018;3.68;NSI;;;;Yes;;Yes;t/ha
FRL02;Durum wheat;2019;4.5;NSI;;Yes;;Yes;;Yes;t/ha
FRL02;Durum wheat;2020;4.03;NSI;;Yes;;Yes;;Yes;t/ha
FRL02;Durum wheat;2021;4.12;NSI;;Yes;;Yes;;Yes;t/ha
FRL02;Durum wheat;2022;3.37;NSI;;Yes;;Yes;;Yes;t/ha
FRL02;Durum wheat;2023;3.44;NSI;;Yes;;Yes;;Yes;t/ha
FRL02;Total barley;1989;5830.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1990;5810.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1991;6350.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1992;6050.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1993;5770.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1994;5840.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1995;5525.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1996;5000.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1997;4975.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1998;4920.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1999;4300.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2000;4780.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2001;4387.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2002;4374.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2003;4021.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2004;4058.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2005;3740.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2006;3775.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2007;3386.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2008;3721.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2009;3939.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2010;3609.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2011;3652.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2012;3460.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2013;3417.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2014;3435.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2015;3204.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2016;3335.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2017;3569.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2018;3031.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2019;3233.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2020;3475.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2021;3316.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2022;3315.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;2023;3518.0;NSI;;;;Yes;;Yes;ha
FRL02;Total barley;1989;18650.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1990;20660.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1991;21455.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1992;25410.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1993;25965.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1994;23094.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1995;22113.5;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1996;21350.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1997;18746.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1998;20448.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;1999;17240.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2000;18152.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2001;17413.9;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2002;17886.6;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2003;13507.8;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2004;13650.9;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2005;10156.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2006;11435.5;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2007;12115.7;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2008;13256.9;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2009;18513.3;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2010;16962.3;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2011;16434.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2012;15916.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2013;13147.8;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2014;14550.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2015;14418.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2016;15007.5;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2017;14989.8;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2018;11521.1;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2019;14264.8;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2020;15324.8;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2021;15950.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2022;12597.0;NSI;;;;Yes;;Yes;t
FRL02;Total barley;2023;14107.2;NSI;;;;Yes;;Yes;t
FRL03;Durum wheat;1989;2.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1990;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1991;2.2;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1992;3.2;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1993;3.2;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1994;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1995;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1996;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1997;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1998;4.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;1999;3.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2000;3.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2001;2.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2002;2.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2003;2.8;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2004;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2005;3.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2006;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2007;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2008;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2009;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2010;4.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2011;3.5;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2012;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2013;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2014;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2015;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2016;0.0;NSI;;;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2017;0.0;NSI;;;;Yes;;Yes;t/ha
FRL03;Durum wheat;2018;0.0;NSI;;;;Yes;;Yes;t/ha
FRL03;Durum wheat;2019;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2020;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2021;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2022;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
FRL03;Durum wheat;2023;0.0;NSI;;Yes;Yes;Yes;;Yes;t/ha
FRL03;Total barley;1989;160.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1990;160.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1991;141.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1992;136.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1993;132.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1994;123.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1995;120.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1996;136.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1997;127.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1998;105.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1999;95.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2000;90.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2001;90.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2002;60.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2003;55.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2004;55.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2005;55.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2006;45.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2007;40.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2008;22.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2009;82.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2010;81.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2011;70.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2012;50.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2013;50.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2014;51.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2015;27.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2016;49.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2017;70.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2018;10.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2019;13.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2020;17.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2021;22.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2022;21.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;2023;48.0;NSI;;;;Yes;;Yes;ha
FRL03;Total barley;1989;167.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1990;410.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1991;246.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1992;459.3;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1993;297.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1994;373.6;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1995;480.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1996;544.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1997;177.8;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1998;472.5;NSI;;;;Yes;;Yes;t
FRL03;Total barley;1999;380.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2000;360.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2001;333.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2002;240.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2003;137.5;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2004;220.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2005;220.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2006;180.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2007;140.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2008;83.6;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2009;311.6;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2010;367.5;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2011;237.9;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2012;190.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2013;195.0;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2014;193.8;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2015;102.6;NSI;;;;Yes;;Yes;t
FRL03;Total barley;2016;220.5;NSI;;;;Yes;;Yes;t
