model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Soft wheat,precip_mj,-0.0219051658729142
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Soft wheat,precip_mj,0.0168493193304346
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Soft wheat,precip_mj,0.0432433730440827
EC-Earth3,-3.5,-3.2771,5,EE,Soft wheat,precip_mj,0.10219442173846
EC-Earth3,-2.5,-2.5562,17,EE,Soft wheat,precip_mj,0.0511451548164701
EC-Earth3,-1.5,-1.5166,7,EE,Soft wheat,precip_mj,0.0529276737174086
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Soft wheat,precip_mj,-0.0204374297499055
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Soft wheat,precip_mj,0.00756377058635552
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Soft wheat,precip_mj,0.000862715726600166
EC-Earth3,-3.5,-3.2771,5,EL,Soft wheat,precip_mj,0.0215787787741141
EC-Earth3,-2.5,-2.5562,17,EL,Soft wheat,precip_mj,0.00661220676056158
EC-Earth3,-1.5,-1.5166,7,EL,Soft wheat,precip_mj,0.00716827648770543
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Soft wheat,precip_mj,0.0265529352986411
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Soft wheat,precip_mj,-0.00241741489299287
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Soft wheat,precip_mj,-0.0203053920889736
EC-Earth3,-3.5,-3.2771,5,ES,Soft wheat,precip_mj,-0.0274398935318865
EC-Earth3,-2.5,-2.5562,17,ES,Soft wheat,precip_mj,-0.0113731306926431
EC-Earth3,-1.5,-1.5166,7,ES,Soft wheat,precip_mj,-0.0577079777629199
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Soft wheat,precip_mj,0.0115681507849926
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Soft wheat,precip_mj,-0.0257342628492677
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Soft wheat,precip_mj,-0.0356384059108461
EC-Earth3,-3.5,-3.2771,5,FI,Soft wheat,precip_mj,0.0840406820896754
EC-Earth3,-2.5,-2.5562,17,FI,Soft wheat,precip_mj,0.0366970906489003
EC-Earth3,-1.5,-1.5166,7,FI,Soft wheat,precip_mj,0.0281049129867774
IPSL-CM6A-LR,-4.5,-4.291,5,FI,Soft wheat,precip_mj,0.0263772548643975
IPSL-CM6A-LR,-3.5,-3.4498,14,FI,Soft wheat,precip_mj,0.0157052234279038
IPSL-CM6A-LR,-2.5,-2.5023,10,FI,Soft wheat,precip_mj,0.00767278210825208
EC-Earth3,-3.5,-3.2771,5,FR,Soft wheat,precip_mj,0.0123821605582188
EC-Earth3,-2.5,-2.5562,17,FR,Soft wheat,precip_mj,0.000341745417587605
EC-Earth3,-1.5,-1.5166,7,FR,Soft wheat,precip_mj,-0.00879010674450248
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Soft wheat,precip_mj,0.0091199027310187
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Soft wheat,precip_mj,0.0272676330839595
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Soft wheat,precip_mj,-0.00151077331879583
EC-Earth3,-3.5,-3.2771,5,HU,Soft wheat,precip_mj,0.0654825546786073
EC-Earth3,-2.5,-2.5562,17,HU,Soft wheat,precip_mj,0.0348203358958451
EC-Earth3,-1.5,-1.5166,7,HU,Soft wheat,precip_mj,-0.0154362880562527
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Soft wheat,precip_mj,-0.0102716687270018
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Soft wheat,precip_mj,0.0103727925842162
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Soft wheat,precip_mj,0.00872320408896496
EC-Earth3,-3.5,-3.2771,5,IT,Soft wheat,precip_mj,0.00397279922102456
EC-Earth3,-2.5,-2.5562,17,IT,Soft wheat,precip_mj,0.0225472530732197
EC-Earth3,-1.5,-1.5166,7,IT,Soft wheat,precip_mj,-0.0451424685906381
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Soft wheat,precip_mj,0.0231879859313851
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Soft wheat,precip_mj,-0.0149045319024787
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Soft wheat,precip_mj,-0.0437219746324764
EC-Earth3,-3.5,-3.2771,5,LT,Soft wheat,precip_mj,0.0574969613008395
EC-Earth3,-2.5,-2.5562,17,LT,Soft wheat,precip_mj,0.0570972617836055
EC-Earth3,-1.5,-1.5166,7,LT,Soft wheat,precip_mj,0.0788345191148029
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Soft wheat,precip_mj,-0.0246971815915394
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Soft wheat,precip_mj,-0.00819392461291496
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Soft wheat,precip_mj,0.0106331436448726
EC-Earth3,-3.5,-3.2771,5,LV,Soft wheat,precip_mj,0.0718313192138176
EC-Earth3,-2.5,-2.5562,17,LV,Soft wheat,precip_mj,0.0561404991206123
EC-Earth3,-1.5,-1.5166,7,LV,Soft wheat,precip_mj,0.0800754326052727
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Soft wheat,precip_mj,-0.0217822461071834
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Soft wheat,precip_mj,-0.00620346946007815
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Soft wheat,precip_mj,-0.00168684525781804
EC-Earth3,-3.5,-3.2771,5,RO,Soft wheat,precip_mj,0.0622296191725117
EC-Earth3,-2.5,-2.5562,17,RO,Soft wheat,precip_mj,0.0580869905819012
EC-Earth3,-1.5,-1.5166,7,RO,Soft wheat,precip_mj,-0.00791965395812473
IPSL-CM6A-LR,-4.5,-4.291,5,RO,Soft wheat,precip_mj,0.0128805678942763
IPSL-CM6A-LR,-3.5,-3.4498,14,RO,Soft wheat,precip_mj,0.0268954445627584
IPSL-CM6A-LR,-2.5,-2.5023,10,RO,Soft wheat,precip_mj,0.00758221920577114
EC-Earth3,-3.5,-3.2771,5,SE,Soft wheat,precip_mj,0.126303344954957
EC-Earth3,-2.5,-2.5562,17,SE,Soft wheat,precip_mj,0.0671364400645449
EC-Earth3,-1.5,-1.5166,7,SE,Soft wheat,precip_mj,0.060960276819179
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Soft wheat,precip_mj,-0.0218614334355142
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Soft wheat,precip_mj,0.0285300633979516
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Soft wheat,precip_mj,0.0299301570397168
EC-Earth3,-3.5,-3.2771,5,SK,Soft wheat,precip_mj,0.0994363653002623
EC-Earth3,-2.5,-2.5562,17,SK,Soft wheat,precip_mj,0.046203875914941
EC-Earth3,-1.5,-1.5166,7,SK,Soft wheat,precip_mj,-0.0205057572676201
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Soft wheat,precip_mj,-0.00871307915401545
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Soft wheat,precip_mj,0.0350510541364824
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Soft wheat,precip_mj,0.0171096192761381
EC-Earth3,-3.5,-3.2771,5,EL,Durum wheat,precip_mj,0.0286248251383116
EC-Earth3,-2.5,-2.5562,17,EL,Durum wheat,precip_mj,0.00690597293964065
EC-Earth3,-1.5,-1.5166,7,EL,Durum wheat,precip_mj,0.0121129288203793
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Durum wheat,precip_mj,0.0284622930125671
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Durum wheat,precip_mj,-0.00164342551152302
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Durum wheat,precip_mj,-0.0212361871789831
EC-Earth3,-3.5,-3.2771,5,ES,Durum wheat,precip_mj,-0.0394020912171033
EC-Earth3,-2.5,-2.5562,17,ES,Durum wheat,precip_mj,0.000926745903469308
EC-Earth3,-1.5,-1.5166,7,ES,Durum wheat,precip_mj,-0.0799083995512153
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Durum wheat,precip_mj,0.00958520069837876
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Durum wheat,precip_mj,-0.0477375217706919
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Durum wheat,precip_mj,-0.0787249755143787
EC-Earth3,-3.5,-3.2771,5,FR,Durum wheat,precip_mj,0.00691385875884113
EC-Earth3,-2.5,-2.5562,17,FR,Durum wheat,precip_mj,-0.00824065092889652
EC-Earth3,-1.5,-1.5166,7,FR,Durum wheat,precip_mj,-0.0483715807597535
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Durum wheat,precip_mj,0.0210653499691982
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Durum wheat,precip_mj,0.00344060778750582
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Durum wheat,precip_mj,-0.0401733468224879
EC-Earth3,-3.5,-3.2771,5,HU,Durum wheat,precip_mj,0.0811738081179173
EC-Earth3,-2.5,-2.5562,17,HU,Durum wheat,precip_mj,0.0447642337624741
EC-Earth3,-1.5,-1.5166,7,HU,Durum wheat,precip_mj,-0.0237545422472677
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Durum wheat,precip_mj,-0.0125559155619279
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Durum wheat,precip_mj,0.00811231168868285
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Durum wheat,precip_mj,0.00840685476117276
EC-Earth3,-3.5,-3.2771,5,IT,Durum wheat,precip_mj,-0.00549594342024606
EC-Earth3,-2.5,-2.5562,17,IT,Durum wheat,precip_mj,0.000350814820191738
EC-Earth3,-1.5,-1.5166,7,IT,Durum wheat,precip_mj,-0.0384380021056411
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Durum wheat,precip_mj,0.00355813631612396
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Durum wheat,precip_mj,-0.00518040514852678
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Durum wheat,precip_mj,-0.0437053007366214
EC-Earth3,-3.5,-3.2771,5,RO,Durum wheat,precip_mj,0.0808327297266133
EC-Earth3,-2.5,-2.5562,17,RO,Durum wheat,precip_mj,0.072569583172947
EC-Earth3,-1.5,-1.5166,7,RO,Durum wheat,precip_mj,-0.0199131098330736
IPSL-CM6A-LR,-4.5,-4.291,5,RO,Durum wheat,precip_mj,0.00894246384676418
IPSL-CM6A-LR,-3.5,-3.4498,14,RO,Durum wheat,precip_mj,0.0297166886443528
IPSL-CM6A-LR,-2.5,-2.5023,10,RO,Durum wheat,precip_mj,0.00969532988377548
EC-Earth3,-3.5,-3.2771,5,SK,Durum wheat,precip_mj,0.116463090870505
EC-Earth3,-2.5,-2.5562,17,SK,Durum wheat,precip_mj,0.0584537843335421
EC-Earth3,-1.5,-1.5166,7,SK,Durum wheat,precip_mj,-0.034075517011512
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Durum wheat,precip_mj,0.00281083349493798
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Durum wheat,precip_mj,0.0434850203951263
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Durum wheat,precip_mj,0.0200665993682156
EC-Earth3,-3.5,-3.2771,5,CZ,Spring barley,precip_mj,0.110075097480721
EC-Earth3,-2.5,-2.5562,17,CZ,Spring barley,precip_mj,0.0268403407689859
EC-Earth3,-1.5,-1.5166,7,CZ,Spring barley,precip_mj,0.0120197513180128
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Spring barley,precip_mj,-0.0146045255882516
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Spring barley,precip_mj,0.0163357984478463
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Spring barley,precip_mj,0.0242642240213327
EC-Earth3,-3.5,-3.2771,5,DE,Spring barley,precip_mj,0.0526401251306865
EC-Earth3,-2.5,-2.5562,17,DE,Spring barley,precip_mj,0.00892647841785846
EC-Earth3,-1.5,-1.5166,7,DE,Spring barley,precip_mj,0.049951734203985
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Spring barley,precip_mj,0.0143160875930024
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Spring barley,precip_mj,0.0271751147558556
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Spring barley,precip_mj,0.043715507694717
EC-Earth3,-3.5,-3.2771,5,DK,Spring barley,precip_mj,0.0918139998220654
EC-Earth3,-2.5,-2.5562,17,DK,Spring barley,precip_mj,0.0207865051671328
EC-Earth3,-1.5,-1.5166,7,DK,Spring barley,precip_mj,0.0370622599536614
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Spring barley,precip_mj,-0.0271018311972156
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Spring barley,precip_mj,0.020769012123713
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Spring barley,precip_mj,0.0535612741231373
EC-Earth3,-3.5,-3.2771,5,EE,Spring barley,precip_mj,0.129672934559665
EC-Earth3,-2.5,-2.5562,17,EE,Spring barley,precip_mj,0.0631202903081103
EC-Earth3,-1.5,-1.5166,7,EE,Spring barley,precip_mj,0.0656721293863934
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Spring barley,precip_mj,-0.0255232772068702
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Spring barley,precip_mj,0.0102328559065448
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Spring barley,precip_mj,0.00103643919120991
EC-Earth3,-3.5,-3.2771,5,ES,Spring barley,precip_mj,-0.0324600598638749
EC-Earth3,-2.5,-2.5562,17,ES,Spring barley,precip_mj,-0.0173816028505924
EC-Earth3,-1.5,-1.5166,7,ES,Spring barley,precip_mj,-0.067412262310571
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Spring barley,precip_mj,0.0168307155032044
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Spring barley,precip_mj,-0.0303339508986482
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Spring barley,precip_mj,-0.0439296752291939
EC-Earth3,-3.5,-3.2771,5,FI,Spring barley,precip_mj,0.110803319128601
EC-Earth3,-2.5,-2.5562,17,FI,Spring barley,precip_mj,0.0571204587300384
EC-Earth3,-1.5,-1.5166,7,FI,Spring barley,precip_mj,0.0463247199497864
IPSL-CM6A-LR,-4.5,-4.291,5,FI,Spring barley,precip_mj,0.0400976412978351
IPSL-CM6A-LR,-3.5,-3.4498,14,FI,Spring barley,precip_mj,0.0196267908937504
IPSL-CM6A-LR,-2.5,-2.5023,10,FI,Spring barley,precip_mj,0.0143259596584264
EC-Earth3,-3.5,-3.2771,5,FR,Spring barley,precip_mj,0.0165181239769583
EC-Earth3,-2.5,-2.5562,17,FR,Spring barley,precip_mj,0.00608204755056519
EC-Earth3,-1.5,-1.5166,7,FR,Spring barley,precip_mj,-0.00502016568906908
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Spring barley,precip_mj,0.00621858272160041
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Spring barley,precip_mj,0.0315812596118956
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Spring barley,precip_mj,-0.00299980781026246
EC-Earth3,-3.5,-3.2771,5,HU,Spring barley,precip_mj,0.0807803754227375
EC-Earth3,-2.5,-2.5562,17,HU,Spring barley,precip_mj,0.0481703825016338
EC-Earth3,-1.5,-1.5166,7,HU,Spring barley,precip_mj,-0.0204984810041726
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Spring barley,precip_mj,-0.0131835453573145
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Spring barley,precip_mj,0.0183247285954104
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Spring barley,precip_mj,0.0132718631370339
EC-Earth3,-3.5,-3.2771,5,LT,Spring barley,precip_mj,0.0738440229194548
EC-Earth3,-2.5,-2.5562,17,LT,Spring barley,precip_mj,0.0715247359619488
EC-Earth3,-1.5,-1.5166,7,LT,Spring barley,precip_mj,0.100125463738479
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Spring barley,precip_mj,-0.0305806741488571
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Spring barley,precip_mj,-0.0103867682062999
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Spring barley,precip_mj,0.0128669872460057
EC-Earth3,-3.5,-3.2771,5,LV,Spring barley,precip_mj,0.0907417297749226
EC-Earth3,-2.5,-2.5562,17,LV,Spring barley,precip_mj,0.071759565680617
EC-Earth3,-1.5,-1.5166,7,LV,Spring barley,precip_mj,0.100921459556602
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Spring barley,precip_mj,-0.0269398113565874
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Spring barley,precip_mj,-0.00786506890730885
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Spring barley,precip_mj,-0.00251850605811073
EC-Earth3,-3.5,-3.2771,5,SE,Spring barley,precip_mj,0.161560915081094
EC-Earth3,-2.5,-2.5562,17,SE,Spring barley,precip_mj,0.0864973321589058
EC-Earth3,-1.5,-1.5166,7,SE,Spring barley,precip_mj,0.0743682796877964
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Spring barley,precip_mj,-0.024557257719911
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Spring barley,precip_mj,0.0353194012342039
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Spring barley,precip_mj,0.0387522784773284
EC-Earth3,-3.5,-3.2771,5,SK,Spring barley,precip_mj,0.122007300048898
EC-Earth3,-2.5,-2.5562,17,SK,Spring barley,precip_mj,0.0578298478785764
EC-Earth3,-1.5,-1.5166,7,SK,Spring barley,precip_mj,-0.0284593730992089
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Spring barley,precip_mj,-0.00696704210558928
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Spring barley,precip_mj,0.044131240923063
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Spring barley,precip_mj,0.0203688310432861
EC-Earth3,-3.5,-3.2771,5,CZ,Winter barley,precip_mj,0.0830749596677633
EC-Earth3,-2.5,-2.5562,17,CZ,Winter barley,precip_mj,0.018554480021364
EC-Earth3,-1.5,-1.5166,7,CZ,Winter barley,precip_mj,0.0199251005624509
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Winter barley,precip_mj,-0.0141652707762873
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Winter barley,precip_mj,0.0109693362107557
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Winter barley,precip_mj,0.0252324218335052
EC-Earth3,-3.5,-3.2771,5,DE,Winter barley,precip_mj,0.0477978839650914
EC-Earth3,-2.5,-2.5562,17,DE,Winter barley,precip_mj,0.00732790284426142
EC-Earth3,-1.5,-1.5166,7,DE,Winter barley,precip_mj,0.0407792203398253
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Winter barley,precip_mj,0.00162077712014074
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Winter barley,precip_mj,0.0187110023598314
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Winter barley,precip_mj,0.0353793662476554
EC-Earth3,-3.5,-3.2771,5,DK,Winter barley,precip_mj,0.0774562076190059
EC-Earth3,-2.5,-2.5562,17,DK,Winter barley,precip_mj,0.01901177777677
EC-Earth3,-1.5,-1.5166,7,DK,Winter barley,precip_mj,0.0323465763738766
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Winter barley,precip_mj,-0.0236839317754463
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Winter barley,precip_mj,0.0168654014648038
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Winter barley,precip_mj,0.0451512744004204
EC-Earth3,-3.5,-3.2771,5,EE,Winter barley,precip_mj,0.106698676946393
EC-Earth3,-2.5,-2.5562,17,EE,Winter barley,precip_mj,0.0501517559079632
EC-Earth3,-1.5,-1.5166,7,EE,Winter barley,precip_mj,0.0525590665675549
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Winter barley,precip_mj,-0.0198244777042744
IPSL-CM6A-LR,-3.5,-3.4498,14,EE,Winter barley,precip_mj,0.00889990118844432
IPSL-CM6A-LR,-2.5,-2.5023,10,EE,Winter barley,precip_mj,0.000387660681931602
EC-Earth3,-3.5,-3.2771,5,EL,Winter barley,precip_mj,0.0151479806048679
EC-Earth3,-2.5,-2.5562,17,EL,Winter barley,precip_mj,0.00380401395913458
EC-Earth3,-1.5,-1.5166,7,EL,Winter barley,precip_mj,0.00826940944231036
IPSL-CM6A-LR,-4.5,-4.291,5,EL,Winter barley,precip_mj,0.0199678505782436
IPSL-CM6A-LR,-3.5,-3.4498,14,EL,Winter barley,precip_mj,-0.00434909436832216
IPSL-CM6A-LR,-2.5,-2.5023,10,EL,Winter barley,precip_mj,-0.0190523282158373
EC-Earth3,-3.5,-3.2771,5,ES,Winter barley,precip_mj,-0.0228019694651957
EC-Earth3,-2.5,-2.5562,17,ES,Winter barley,precip_mj,-0.0145651228158092
EC-Earth3,-1.5,-1.5166,7,ES,Winter barley,precip_mj,-0.0581144599244378
IPSL-CM6A-LR,-4.5,-4.291,5,ES,Winter barley,precip_mj,0.0109535625786879
IPSL-CM6A-LR,-3.5,-3.4498,14,ES,Winter barley,precip_mj,-0.0259999109652414
IPSL-CM6A-LR,-2.5,-2.5023,10,ES,Winter barley,precip_mj,-0.0390623306879046
EC-Earth3,-3.5,-3.2771,5,FR,Winter barley,precip_mj,0.0145415105263713
EC-Earth3,-2.5,-2.5562,17,FR,Winter barley,precip_mj,0.00392059904703651
EC-Earth3,-1.5,-1.5166,7,FR,Winter barley,precip_mj,-0.00818761937874289
IPSL-CM6A-LR,-4.5,-4.291,5,FR,Winter barley,precip_mj,0.00835324742594694
IPSL-CM6A-LR,-3.5,-3.4498,14,FR,Winter barley,precip_mj,0.0259078017658751
IPSL-CM6A-LR,-2.5,-2.5023,10,FR,Winter barley,precip_mj,-0.00613490462042417
EC-Earth3,-3.5,-3.2771,5,HU,Winter barley,precip_mj,0.0637589234022445
EC-Earth3,-2.5,-2.5562,17,HU,Winter barley,precip_mj,0.0355608782172128
EC-Earth3,-1.5,-1.5166,7,HU,Winter barley,precip_mj,-0.0176335697495821
IPSL-CM6A-LR,-4.5,-4.291,5,HU,Winter barley,precip_mj,-0.010184843495618
IPSL-CM6A-LR,-3.5,-3.4498,14,HU,Winter barley,precip_mj,0.00750512266435433
IPSL-CM6A-LR,-2.5,-2.5023,10,HU,Winter barley,precip_mj,0.00792326521954192
EC-Earth3,-3.5,-3.2771,5,IT,Winter barley,precip_mj,0.000296690510296131
EC-Earth3,-2.5,-2.5562,17,IT,Winter barley,precip_mj,0.0135905209795879
EC-Earth3,-1.5,-1.5166,7,IT,Winter barley,precip_mj,-0.041504285011163
IPSL-CM6A-LR,-4.5,-4.291,5,IT,Winter barley,precip_mj,0.0180870591363109
IPSL-CM6A-LR,-3.5,-3.4498,14,IT,Winter barley,precip_mj,-0.0109891801031863
IPSL-CM6A-LR,-2.5,-2.5023,10,IT,Winter barley,precip_mj,-0.0413764169355332
EC-Earth3,-3.5,-3.2771,5,LT,Winter barley,precip_mj,0.0604199493021127
EC-Earth3,-2.5,-2.5562,17,LT,Winter barley,precip_mj,0.0592361152185439
EC-Earth3,-1.5,-1.5166,7,LT,Winter barley,precip_mj,0.0815737675535399
IPSL-CM6A-LR,-4.5,-4.291,5,LT,Winter barley,precip_mj,-0.0251603006918512
IPSL-CM6A-LR,-3.5,-3.4498,14,LT,Winter barley,precip_mj,-0.00901122348477048
IPSL-CM6A-LR,-2.5,-2.5023,10,LT,Winter barley,precip_mj,0.0115350624311194
EC-Earth3,-3.5,-3.2771,5,LV,Winter barley,precip_mj,0.0758072496576062
EC-Earth3,-2.5,-2.5562,17,LV,Winter barley,precip_mj,0.0587103231210943
EC-Earth3,-1.5,-1.5166,7,LV,Winter barley,precip_mj,0.0831472367992559
IPSL-CM6A-LR,-4.5,-4.291,5,LV,Winter barley,precip_mj,-0.0219215640216867
IPSL-CM6A-LR,-3.5,-3.4498,14,LV,Winter barley,precip_mj,-0.00523314108099109
IPSL-CM6A-LR,-2.5,-2.5023,10,LV,Winter barley,precip_mj,-0.00184973724509485
EC-Earth3,-3.5,-3.2771,5,SE,Winter barley,precip_mj,0.119942630668979
EC-Earth3,-2.5,-2.5562,17,SE,Winter barley,precip_mj,0.0548294038971563
EC-Earth3,-1.5,-1.5166,7,SE,Winter barley,precip_mj,0.0631767760788304
IPSL-CM6A-LR,-4.5,-4.291,5,SE,Winter barley,precip_mj,-0.022377410543119
IPSL-CM6A-LR,-3.5,-3.4498,14,SE,Winter barley,precip_mj,0.027363607277734
IPSL-CM6A-LR,-2.5,-2.5023,10,SE,Winter barley,precip_mj,0.0286932421287093
EC-Earth3,-3.5,-3.2771,5,SK,Winter barley,precip_mj,0.103279523803823
EC-Earth3,-2.5,-2.5562,17,SK,Winter barley,precip_mj,0.0482240428839755
EC-Earth3,-1.5,-1.5166,7,SK,Winter barley,precip_mj,-0.0219165358915419
IPSL-CM6A-LR,-4.5,-4.291,5,SK,Winter barley,precip_mj,-0.00881695934813879
IPSL-CM6A-LR,-3.5,-3.4498,14,SK,Winter barley,precip_mj,0.0367359874730969
IPSL-CM6A-LR,-2.5,-2.5023,10,SK,Winter barley,precip_mj,0.0182722134788283
EC-Earth3,-3.5,-3.2771,5,CZ,Soft wheat,precip_mj2,-0.0924258729840487
EC-Earth3,-2.5,-2.5562,17,CZ,Soft wheat,precip_mj2,-0.0192184002613926
EC-Earth3,-1.5,-1.5166,7,CZ,Soft wheat,precip_mj2,-0.0123534347813668
IPSL-CM6A-LR,-4.5,-4.291,5,CZ,Soft wheat,precip_mj2,0.0112076712539998
IPSL-CM6A-LR,-3.5,-3.4498,14,CZ,Soft wheat,precip_mj2,-0.0117364380209235
IPSL-CM6A-LR,-2.5,-2.5023,10,CZ,Soft wheat,precip_mj2,-0.020366790267818
EC-Earth3,-3.5,-3.2771,5,DE,Soft wheat,precip_mj2,-0.0480189665303855
EC-Earth3,-2.5,-2.5562,17,DE,Soft wheat,precip_mj2,-0.00904780127578604
EC-Earth3,-1.5,-1.5166,7,DE,Soft wheat,precip_mj2,-0.04192750578007
IPSL-CM6A-LR,-4.5,-4.291,5,DE,Soft wheat,precip_mj2,-0.00394733169323388
IPSL-CM6A-LR,-3.5,-3.4498,14,DE,Soft wheat,precip_mj2,-0.0182809880068982
IPSL-CM6A-LR,-2.5,-2.5023,10,DE,Soft wheat,precip_mj2,-0.0354788049948564
EC-Earth3,-3.5,-3.2771,5,DK,Soft wheat,precip_mj2,-0.0667262923135527
EC-Earth3,-2.5,-2.5562,17,DK,Soft wheat,precip_mj2,-0.0128349777645991
EC-Earth3,-1.5,-1.5166,7,DK,Soft wheat,precip_mj2,-0.0264209544899319
IPSL-CM6A-LR,-4.5,-4.291,5,DK,Soft wheat,precip_mj2,0.0163791050157466
IPSL-CM6A-LR,-3.5,-3.4498,14,DK,Soft wheat,precip_mj2,-0.0131833116675686
IPSL-CM6A-LR,-2.5,-2.5023,10,DK,Soft wheat,precip_mj2,-0.0374307738544152
EC-Earth3,-3.5,-3.2771,5,EE,Soft wheat,precip_mj2,-0.0971877150276649
EC-Earth3,-2.5,-2.5562,17,EE,Soft wheat,precip_mj2,-0.044327736529475
EC-Earth3,-1.5,-1.5166,7,EE,Soft wheat,precip_mj2,-0.0459363683288068
IPSL-CM6A-LR,-4.5,-4.291,5,EE,Soft wheat,precip_mj2,0.0156070462715882
