model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-3.5,-3.4513,1,2091,precip_mj2,Soft wheat,-0.0289141869178245,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2092,precip_mj2,Soft wheat,-0.0290603723778125,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2093,precip_mj2,Soft wheat,-0.0805355534426651,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2094,precip_mj2,Soft wheat,-0.0482143070374949,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2095,precip_mj2,Soft wheat,-0.0776071257499628,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2096,precip_mj2,Soft wheat,0.0364374213196932,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2097,precip_mj2,Soft wheat,-0.0103351447019203,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2098,precip_mj2,Soft wheat,-0.0591913528102979,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2099,precip_mj2,Soft wheat,-0.0192444215339584,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2100,precip_mj2,Soft wheat,-0.0312264057068737,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2071,gdd_mj,Spring barley,-0.111570425315703,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2072,gdd_mj,Spring barley,-0.0711455853411493,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2073,gdd_mj,Spring barley,-0.161815294962529,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2074,gdd_mj,Spring barley,-0.189976022963523,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2075,gdd_mj,Spring barley,-0.105136599616688,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2076,gdd_mj,Spring barley,-0.124784155382947,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2077,gdd_mj,Spring barley,-0.20010521234051,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2078,gdd_mj,Spring barley,-0.116694153407197,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2079,gdd_mj,Spring barley,-0.146715986217313,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2080,gdd_mj,Spring barley,-0.115100045054957,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2081,gdd_mj,Spring barley,-0.0846944463041575,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2082,gdd_mj,Spring barley,-0.0865153506900544,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2083,gdd_mj,Spring barley,-0.132390262989768,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2084,gdd_mj,Spring barley,-0.125164669481437,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2085,gdd_mj,Spring barley,-0.155076739026431,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2086,gdd_mj,Spring barley,-0.182787443609933,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2087,gdd_mj,Spring barley,-0.201992068299913,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2088,gdd_mj,Spring barley,-0.154126758998792,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2089,gdd_mj,Spring barley,-0.141096462928134,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2090,gdd_mj,Spring barley,-0.152776611633442,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2091,gdd_mj,Spring barley,-0.144274628499671,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2092,gdd_mj,Spring barley,-0.0793712357978689,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2093,gdd_mj,Spring barley,-0.111306410971813,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2094,gdd_mj,Spring barley,-0.0853935099179492,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2095,gdd_mj,Spring barley,-0.102512870877441,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2096,gdd_mj,Spring barley,-0.175662946726207,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2097,gdd_mj,Spring barley,-0.209202686661102,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2098,gdd_mj,Spring barley,-0.112840636379055,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2099,gdd_mj,Spring barley,-0.159094642833379,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2100,gdd_mj,Spring barley,-0.0579734171213222,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2071,heat_mj,Spring barley,-0.0421119904146333,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2072,heat_mj,Spring barley,-0.0532763289488383,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2073,heat_mj,Spring barley,-0.0358181747098197,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2074,heat_mj,Spring barley,-0.0502436135540226,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2075,heat_mj,Spring barley,-0.0397501772999778,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2076,heat_mj,Spring barley,-0.0655213742632431,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2077,heat_mj,Spring barley,-0.044005317365317,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2078,heat_mj,Spring barley,-0.0822124567752231,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2079,heat_mj,Spring barley,-0.0501666078922137,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2080,heat_mj,Spring barley,-0.0261165890017518,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2081,heat_mj,Spring barley,-0.0309614834001376,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2082,heat_mj,Spring barley,-0.0134554758286687,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2083,heat_mj,Spring barley,-0.0554094843408766,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2084,heat_mj,Spring barley,-0.0301476798328497,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2085,heat_mj,Spring barley,-0.0477236518639862,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2086,heat_mj,Spring barley,-0.041556552348216,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2087,heat_mj,Spring barley,-0.0640104837447793,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2088,heat_mj,Spring barley,-0.0517565502359105,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2089,heat_mj,Spring barley,-0.0353175254447981,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2090,heat_mj,Spring barley,-0.0286586881454904,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2091,heat_mj,Spring barley,-0.0326875673051105,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2092,heat_mj,Spring barley,-0.0448839909956649,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2093,heat_mj,Spring barley,-0.0156712962911841,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2094,heat_mj,Spring barley,-0.026841238605537,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2095,heat_mj,Spring barley,-0.0639561219137572,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2096,heat_mj,Spring barley,-0.0546891458705895,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2097,heat_mj,Spring barley,-0.0711114059027465,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2098,heat_mj,Spring barley,-0.0330748034283387,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2099,heat_mj,Spring barley,-0.0514122100152525,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2100,heat_mj,Spring barley,-0.042884596624337,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2071,frost_mj,Spring barley,0.00931768113751108,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2072,frost_mj,Spring barley,-0.00902133696070969,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2073,frost_mj,Spring barley,0.0187238060875749,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2074,frost_mj,Spring barley,0.0168487717426534,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2075,frost_mj,Spring barley,0.00888696376850474,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2076,frost_mj,Spring barley,0.00610021299736837,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2077,frost_mj,Spring barley,0.0249226545729768,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2078,frost_mj,Spring barley,0.0111764170475111,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2079,frost_mj,Spring barley,0.0170035888492653,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2080,frost_mj,Spring barley,0.0157743059686873,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2081,frost_mj,Spring barley,0.0103329469611409,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2082,frost_mj,Spring barley,0.0111954416605108,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2083,frost_mj,Spring barley,0.0129889253541627,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2084,frost_mj,Spring barley,0.00228402831655072,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2085,frost_mj,Spring barley,0.0242736646851168,crop
