model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
EC-Earth3,-4.5,-4.5546,1,2089,gdd,Spring barley,-0.000346396032396712,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,gdd,Spring barley,-4.82806325179969e-05,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,gdd,Spring barley,-0.000737347139495948,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2093,gdd,Spring barley,-0.000919993155607931,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,gdd,Spring barley,0.000105497895534981,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,gdd,Spring barley,-0.000288534726156913,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,gdd,Spring barley,-0.000241335966479817,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,gdd,Spring barley,-0.000742252849312505,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2099,gdd,Spring barley,-0.00031816942928211,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2100,gdd,Spring barley,-0.000328857127543123,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2071,heat,Spring barley,-0.0619363816872099,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2072,heat,Spring barley,-0.0278642942043302,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2073,heat,Spring barley,-0.0348845123952438,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2075,heat,Spring barley,-0.0152481597449195,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2076,heat,Spring barley,-0.0228337197876818,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2077,heat,Spring barley,-0.0652321297472972,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2078,heat,Spring barley,-0.0212735303108034,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,heat,Spring barley,-0.0222603194670912,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,heat,Spring barley,-0.0153975859661613,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,heat,Spring barley,-0.00546050787379964,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,heat,Spring barley,-0.00546463207300254,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,heat,Spring barley,-0.00113349288411079,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,heat,Spring barley,-0.0576642809021907,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,heat,Spring barley,-0.0179982531824341,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,heat,Spring barley,-0.0104363709287082,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,heat,Spring barley,-0.0402840934120611,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,heat,Spring barley,-0.0155493802274199,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2089,heat,Spring barley,-0.00600951330934561,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,heat,Spring barley,-0.0284576950439647,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,heat,Spring barley,-0.0373306185382075,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2093,heat,Spring barley,-0.0790608921727751,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,heat,Spring barley,0.000478848526785395,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,heat,Spring barley,-0.0232381191158885,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,heat,Spring barley,-0.0646550835221525,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,heat,Spring barley,-0.0522643873424838,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2099,heat,Spring barley,-0.0183100306668174,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2100,heat,Spring barley,-0.0550067238848678,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2071,frost,Spring barley,0.00130447463361612,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2072,frost,Spring barley,3.33402693165285e-05,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2073,frost,Spring barley,-0.00280272727395677,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2075,frost,Spring barley,-0.000665273883528845,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2076,frost,Spring barley,-0.000615417454930879,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2077,frost,Spring barley,0.00239101223696999,crop_gddwin
