model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,frost,Spring barley,-0.000609895880523539,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,frost,Spring barley,0.000200515791443231,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,frost,Spring barley,-0.000391586430946276,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,frost,Spring barley,0.00159412198632551,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,frost,Spring barley,-0.00127992817763372,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,frost,Spring barley,0.00143620289065997,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,frost,Spring barley,-0.000251101052779232,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,frost,Spring barley,0.00222238482603969,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,frost,Spring barley,-0.000453125769676395,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,frost,Spring barley,-0.000289271951187095,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,frost,Spring barley,0.00274599561912793,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,frost,Spring barley,0.000979831087637687,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,frost,Spring barley,0.000945994616214755,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,frost,Spring barley,0.000501528419227225,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,frost,Spring barley,-0.0032276216087948,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,frost,Spring barley,-0.0018452167742608,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,frost,Spring barley,-0.000942841241029805,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,frost,Spring barley,-0.00183706287078293,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,frost,Spring barley,-0.000535581468891395,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,frost,Spring barley,-0.00164651168689914,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,frost,Spring barley,-0.000107101715576696,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,frost,Spring barley,0.000215497343323838,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,frost,Spring barley,0.00228210593431819,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip,Spring barley,-0.110794822805806,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip,Spring barley,-0.0163339545009936,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip,Spring barley,0.0285251307705236,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip,Spring barley,0.0382454696374132,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip,Spring barley,-0.0232503058168704,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip,Spring barley,0.063510116328842,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip,Spring barley,-0.0170111962730233,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip,Spring barley,0.0117618116842819,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip,Spring barley,-0.00706280563428362,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip,Spring barley,0.0361306893030699,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip,Spring barley,0.00855639503581355,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip,Spring barley,0.0420882857865337,crop_gddwin
